,Political Affiliation,tweet,Politician,Word Count,negative,neutral,positive,polarity
1192,Republican,Si alguien en #Venezuela puede identificar a este hombre vestido de soldado por favor enviarme su nombre. Quiero asegurarme que cuando Maduro se vaya él no termine viviendo en el Doral o visitando Disney World. https://t.co/QSubJxQo2v,Marco Rubio,36,0.06,0.867,0.073,0.128
1193,Republican,If anyone in #Venezuela can identify this man dressed up as a soldier please send us his name. I want to make sure that when Maduro is gone he doesn’t wind up living in Doral or visiting Disney World. https://t.co/QSubJxQo2v,Marco Rubio,40,0.0,0.856,0.144,0.5994
1194,Republican,"Just a few minutes ago the convoy headed to pick up aid passed through the town of Cojedes in #Venezuela. Residents of the city came out to cheer them on. 

This is just one convoy on one road. If on Saturday this happens all across the country, it will overwhelm the regime. https://t.co/MamZB05sRb",Marco Rubio,53,0.031,0.909,0.06,0.3818
1195,Republican,"Tonight civilians in #Venezuela are confronting national guard (in orange vests) &amp; forcing them aside to open path for convoy to continue towards border with Colombia to pick up aid. 

Already hungry guardsmen can’t withstand three more days of this across the country. https://t.co/xX50CRII5B",Marco Rubio,44,0.036,0.964,0.0,-0.1531
1196,Republican,The convoy of members of the @AsambleaVE headed to border region to receive aid for the people of #Venezuela is being met by the people of the cities along the route. https://t.co/sI8z7Kf761,Marco Rubio,32,0.0,1.0,0.0,0.0
1197,Republican,The people in towns adjacent to highway come out waving flags in support of @AsambleaVE members as their convoy heads to border to pick up humanitarian aid for suffering people of #Venezuela. https://t.co/tNXLhNYBjp,Marco Rubio,33,0.084,0.842,0.073,-0.1027
1198,Republican,"In Tachira state #Venezuela, women protestors force National Guard units to retreat.  

Message to certain leaders (you know who you are):
No turning back now. The time to choose has arrived https://t.co/5ICo8WZlXF",Marco Rubio,32,0.063,0.826,0.111,0.1779
1199,Republican,See moment when local protests forced national guard to step aside and re-open the road for trucks headed to border to pick up aid for #Venezuela. https://t.co/sC741CDBk7,Marco Rubio,27,0.164,0.836,0.0,-0.5994
1200,Republican,Just spoke with 2 people on caravan headed to #Venezuela border to coordinate receipt of aid. Report that most members of national guard units that stopped them made only half hearted attempts. When locals came out to protest the units stepped aside &amp; allowed caravan to continue. https://t.co/N6lXEcpW65,Marco Rubio,48,0.08,0.92,0.0,-0.4404
1201,Republican,"National Guard troops stopped bus filled with members of @AsambleaVE of #Venezuela headed to border to receive incoming aid. They reviewed ID cards,returned them &amp; allowed bus to continue towards border. 

Increasingly apparent many guard units only going through the motions https://t.co/WV4dUjRXEb",Marco Rubio,42,0.044,0.956,0.0,-0.2263
1202,Republican,"This man is among the highest profile pro-regime figures in #Venezuela. 

The dam is about to break..... https://t.co/3KSmmjsh5W",Marco Rubio,18,0.0,1.0,0.0,0.0
1203,Republican,"Top #Maduro regime loyalists, retired general &amp; former head military intelligence in #Venezuela has just publicly broken with the regime &amp; recognized @jguaido as legitimate interim President. 

Expect more of this in the hours &amp; days to come..... https://t.co/Qc3LY57Jlg",Marco Rubio,39,0.069,0.776,0.155,0.4404
1204,Republican,"National Guard Colonel tries to take keys from a truck heading to border to pick up aid for #Venezuela. But people are desperate &amp; have lost all fear. Watch what happens in video attached.

For the sake of their country it is time to military leaders to end support for #Maduro. https://t.co/JRWXQuKz6Z",Marco Rubio,52,0.136,0.817,0.047,-0.6249
1205,Republican,"#Venezuela National Guard blocking tunnel on road leading to Colombian border to keep volunteers from reaching aid crossings. But they will face larger &amp; growing challenges in hours to come. 

Time running out for certain leaders to make their choice. It will soon be too late. https://t.co/bvCvDAnGLC",Marco Rubio,47,0.05,0.816,0.134,0.3182
1206,Republican,"And so it begins.....

Caravan of members of @AsambleaVE of #Venezuela heading to border with #Colombia to help welcome aid. 

National Guard troops tried to stop them by forcing drivers out at gunpoint &amp; slashing tires. 

But eventually troops stood down &amp; caravan continued. https://t.co/bYIjjE4SmM",Marco Rubio,45,0.084,0.804,0.112,0.34
1207,Republican,"Think about the extraordinary efforts this regime is talking to keep food &amp; medicine from reaching the people of #Venezuela. 

It isn’t going to work. But its just stunning and really reveals who they are. https://t.co/PFmNLzSJPe",Marco Rubio,36,0.0,0.885,0.115,0.5267
1208,Republican,"JL Marine is our Small Business of the Week.

They invented the Power-Pole shallow water anchor in 1998 &amp; manufacture it in Tampa #Florida. Great example of turning a great idea into a successful business that offers good jobs. 

We are proud they call #Florida home.

#Sayfie https://t.co/jWNui3hGVc",Marco Rubio,48,0.0,0.695,0.305,0.9584
1209,Republican,True dignity of work isn’t achieved by just using government to command that low-paying jobs get more pay &amp; benefits. It is achieved by having policies that promote the creation of private sector jobs where the workers increased productivity results in higher wages &amp; benefits. https://t.co/NNfMRkaX8P,Marco Rubio,46,0.029,0.658,0.312,0.9364
1210,Republican,"Great visit to @CollinsAero yesterday in #Orlando. These are the kind high paying jobs we want to see more of in #Florida. 

#Sayfie https://t.co/BhLvpquacw",Marco Rubio,24,0.0,0.705,0.295,0.8316
1211,Republican,"From driverless vehicles to the “internet of things” the cutting edge industries of the future will depend on 5G. Whichever nation leads the world in 5G will dominate these industries &amp; jobs they create.

China trying to dominate 5G. But America can compete with anyone. https://t.co/NMroA055z8",Marco Rubio,46,0.093,0.864,0.043,-0.1027
1212,Republican,"In danger I called on the LORD; the LORD answered me and set me free. The LORD is with me; I am not afraid;what can mortals do against me? The LORD is with me as my helper; I shall look in triumph on my foes.

Psalms 118:5-7",Marco Rubio,47,0.118,0.72,0.162,0.34
1213,Republican,".@Ivanr_HD you should think very carefully about the actions you take over the next few days in #Venezuela. Because your actions will determine how you spend the rest of your life.

Do you really want to be more loyal to #Maduro than to your own family?",Marco Rubio,46,0.0,0.864,0.136,0.6984
1214,Republican,"Drug trafficker @dcabellor has spent the last two days telling people not to believe “rumors” &amp; issuing warnings to those thinking of committing “treason” or who are having “doubts”.

He is worried about something........ https://t.co/XjsCP5QIwI",Marco Rubio,35,0.117,0.849,0.034,-0.4767
1215,Republican,"China’s use of genetic sequencers in Xinjiang drew criticism, and now the products’ U.S. maker is responding https://t.co/hwweuJVY4A",Marco Rubio,18,0.146,0.854,0.0,-0.4404
1216,Republican,"Interesting development if this report is accurate. 

2nd in command of #Venezuela military forces in Falcon says that contrary to Maduro regime statement,military not closing maritime border with Aruba,Curaçao or Bonaire. 

And says aid efforts will not be met with violence. https://t.co/FRBr0mZpD3",Marco Rubio,42,0.088,0.855,0.058,-0.34
1217,Republican,"Right on point 100%.

The real problem is four decades of bi-partisan sur­ren­der of leg­isla­tive au­thor­ity to executive branch that is undermining constitutional separation of power.  https://t.co/mRMnRoQUnn",Marco Rubio,27,0.172,0.828,0.0,-0.6369
1218,Republican,"Time is running out for senior military leaders in #Venezuela. Confidence that rank &amp; file will follow certain orders eroding. Behind bravado is real anxiety. Many ramping up efforts to save themselves. 

Military attaché to @UN broke with Maduro &amp; pledged loyalty to @jguaido. https://t.co/josvh192Ye",Marco Rubio,45,0.081,0.701,0.218,0.8225
1219,Republican,"President can get $4.5 billion for border wall without having to use emergency declaration to take money from badly needed military construction:
- $1.375 billion from spending bill 
- $601 million from Treasury Forfeiture Fund; 
- $2.5 billion from DOD Counterdrug fund",Marco Rubio,42,0.131,0.828,0.041,-0.5994
1220,Republican,"Never again will I curse the ground because of human beings, since the desires of the human heart are evil from youth; nor will I ever again strike down every living being, as I have done.
Genesis 8:21",Marco Rubio,38,0.145,0.785,0.07,-0.4678
1221,Republican,Military leaders whose officers &amp; soldiers are truly “obedient &amp; subordinate” don’t feel the need to constantly tell everyone how loyal their officers &amp; soldiers are. https://t.co/IJl39w5Emy,Marco Rubio,27,0.0,0.806,0.194,0.7184
1222,Republican,“More money has been extracted by shareholders of nonfinancial publicly traded companies than has been reinvested through new equity issuance in 14 of the last 15 years.” That’s why rules “should be changed to put dividends &amp; buybacks on a level footing.” https://t.co/OcEqASy8xV,Marco Rubio,43,0.0,1.0,0.0,0.0
1223,Republican,"The voice of the LORD is power; the voice of the LORD is splendor.

Psalms 29:4",Marco Rubio,16,0.0,0.789,0.211,0.6124
1224,Republican,"The voice of the LORD is power; the voice of the LORD is splendor.

Psalms 29:4",Marco Rubio,16,0.0,0.789,0.211,0.6124
1225,Republican,"Report: Gazprombank freezes accounts of Venezuela's PDVSA. 

How do you say “All I really wanna see is the Money” in Russian?  

https://t.co/NoXSgBfjrm",Marco Rubio,22,0.052,0.948,0.0,-0.0258
1226,Republican,"Today @realDonaldTrump will be in Miami speaking at @FIU &amp; making it very clear that no matter how long it takes America will stand with @jguaido &amp; the people of #Venezuela until democracy is restored. 

Do not despair. #VamosBien",Marco Rubio,39,0.055,0.759,0.186,0.5982
1227,Republican,"But do not ignore this one fact, beloved, that with the Lord one day is as a thousand years, and a thousand years as one day.

2 Peter 3:8",Marco Rubio,29,0.0,0.816,0.184,0.6608
1228,Republican,‘Show Me That My Father Is Alive.’ China Faces Torrent of Online Pleas. https://t.co/KcMKQG2saQ,Marco Rubio,14,0.0,1.0,0.0,0.0
1229,Republican,Photo Credit: Fernando Vergara (AP) https://t.co/WZshe1idp0,Marco Rubio,6,0.0,0.658,0.342,0.3818
1230,Republican,En la frontera con @MarioDB y el @AmbCTrujillo. Esos contenedores detrás de nosotros fueron puestos allí por un régimen criminal y terrorista. No va a funcionar. La comida y la medicina llegarán al pueblo de #Venezuela.,Marco Rubio,36,0.157,0.843,0.0,-0.6808
1231,Republican,"Was just a few yards away from the Venezuelan border. 

The #MaduroCrimeFamily has placed an overturned truck &amp; a container to block humanitarian aid from reaching the people. 

But soon food,medicine &amp; ultimately freedom will cross these borders. https://t.co/Js94UZchZn",Marco Rubio,39,0.068,0.793,0.14,0.4767
1232,Republican,"At the border with @MarioDB &amp; @AmbCTrujillo. Those containers behind us were put there by a terrorist, criminal regime. It isn't going to work. Food and medicine will reach the people of #Venezuela. https://t.co/mbw6QIIIAe",Marco Rubio,34,0.207,0.765,0.028,-0.8402
1233,Republican,"Estoy hoy en Colombia donde las medicinas y alimentos para el pueblo de #Venezuela espera ser trasladados muy pronto. 

Read more here: https://t.co/j58G133RWP",Marco Rubio,23,0.0,1.0,0.0,0.0
1234,Republican,"This is Ivan Rafael Hernandez Dala. A serial human rights abuser now sanctioned by @USTreasury.

How much longer are you going to put the health of the #MaduroCrimeFamily ahead of the health &amp; well being of your own family? 

#Venezuela https://t.co/XF5cF4bXKb",Marco Rubio,41,0.082,0.87,0.048,-0.3612
1235,Republican,".@ABenavidesT soon @NicolasMaduro will order actions you know full well your subordinates won’t follow.

#Venezuela will need you &amp; a strong GNB to keep the peace during a transition to democracy. Do not disqualify yourself &amp; destroy the GNB by following illegal &amp; immoral orders.",Marco Rubio,45,0.18,0.661,0.159,-0.296
1236,Republican,"Maduro thinks he can wait this out. Just buy time until the protests lose momentum &amp; the world loses interest. 

Not gonna happen!

It only gets worse for him from here. I know for a fact that several in his inner circle are looking for an exit strategy. Just a matter of time. https://t.co/zV5b6MHvy9",Marco Rubio,54,0.173,0.758,0.069,-0.7345
1237,Republican,"Before the mountains were born,
the earth and the world brought forth, from eternity to eternity you are God.

Psalms 90:2",Marco Rubio,21,0.0,0.905,0.095,0.2732
1238,Republican,"Apoyo de EE.UU. a la democracia en #Venezuela es irreversible. La presión contra aquellos leales a #Maduro solo seguirá aumentando.

Hoy,@USTreasury sancionó a más personas quienes ayudaban a la #FamiliaCriminalDeMaduro por actos de corrupción y represión
https://t.co/4Ah2XczoPq",Marco Rubio,37,0.055,0.945,0.0,-0.2023
1239,Republican,"U.S. support for democracy in #Venezuela is irreversible. And pressure on those loyal to #Maduro will only increase moving forward.

Today ⁦⁦@USTreasury⁩ sanctioned more of the people helping the #MaduroCrimeFamily for corruption &amp; repression. https://t.co/4Ah2XczoPq",Marco Rubio,35,0.147,0.624,0.229,0.5719
1240,Republican,"America needs a national innovation strategy.

https://t.co/8exsSlKojJ",Marco Rubio,7,0.0,0.658,0.342,0.3818
1241,Republican,How #China Brings Us Together  via @NYTimes https://t.co/Bqlw3IjV5e,Marco Rubio,8,0.0,1.0,0.0,0.0
1242,Republican,"Therefore every loyal person should pray to you in time of distress. Though flood waters* threaten, they will never reach him. You are my shelter; you guard me from distress; with joyful shouts of deliverance you surround me.

Psalms 32:6-7",Marco Rubio,40,0.198,0.625,0.176,-0.0449
1243,Republican,Perfect example of how government of #China uses Confucius Institute &amp; other organizations to stop campus activities that run counter to the governments narrative. https://t.co/SUr4wFU0cw,Marco Rubio,25,0.076,0.796,0.128,0.3612
1244,Republican,"Productive meeting with my friend the President of #Colombia @IvanDuque and members of his cabinet. 

The United States remains committed to our strong alliance, supporting democracy in the region and countering narcoterrorists. https://t.co/WYLGjFvJ4f",Marco Rubio,33,0.0,0.662,0.338,0.9231
1245,Republican,"Sound points. But I don’t want to ban buybacks. If firms don’t have investments worth making,they can still return cash to shareholders. But why give buybacks a tax preference? Lets tax them  same as dividends &amp; give preference to productive investments. https://t.co/a5Qq9MfJKC",Marco Rubio,42,0.082,0.845,0.073,-0.34
1246,Republican,"Amazing news! Over $100 million in humanitarian aid pledged by donor countries at todays Global Conference on the crisis in #Venezuela. 

The Venezuelan people are not alone. Do not get discouraged,do not slow down. The world is with you &amp; help is on the way. https://t.co/R2d7CTuqJh",Marco Rubio,46,0.075,0.769,0.156,0.5318
1247,Republican,"I’m confident I know more about what is going on with U.S. policy on #Venezuela that any of the people quoted here. 

I have never heard anyone say this was “a 24 hour operation” &amp; everything is not predicated on the “as­sumption that this will be quick.” https://t.co/WcGAWSerxF",Marco Rubio,48,0.0,0.934,0.066,0.4939
1248,Republican,"I don’t want to outlaw stock buybacks.

But they shouldn’t receive beneficial tax treatment. They should be treated just like dividends.

What we should give beneficial treatment to is productive investment by making full expensing permanent. 

https://t.co/Wet4D6HiOJ",Marco Rubio,37,0.0,0.769,0.231,0.8225
1249,Republican,"The LORD God said:  
“It is not good for the man to be alone.
I will make a suitable partner for him.” 

Genesis 2:18",Marco Rubio,24,0.173,0.745,0.082,-0.3195
1250,Republican,The stakes couldn't be higher for the U.S.-China trade talks. https://t.co/h5mj42tWIF,Marco Rubio,11,0.0,1.0,0.0,0.0
1251,Republican,"An apologist for the murderous #MaduroRegime &amp; serial anti-semitic tweeter has no standing to attack anyone on human rights. 

And if #Maduro was Pro-American,Pro-Israel and/or right wing the tone of these questions would have been much different. 

https://t.co/VwQ22LKt7O",Marco Rubio,38,0.213,0.787,0.0,-0.8591
1252,Republican,"I haven’t heard a single relevant U.S. policymaker express this view on #Venezuela.

But this is exactly the narrative #Maduro is counting on.  He thinks if he can hold on long enough the oppositions momentum will wane &amp; international pressure will ease. 

It’s only been 3 weeks. https://t.co/S0XgFZhr5a",Marco Rubio,48,0.046,0.901,0.052,0.0772
1253,Republican,Very productive meeting with elected officials who are in D.C. with @FLCities. #sayfie https://t.co/mszqyUuhzV,Marco Rubio,14,0.0,1.0,0.0,0.0
1254,Republican,"Thank you for including me. It was one of the most amazing things I have ever been a part of

My Native American heritage was an amazing discovery. But you forgot one of the most surprising discoveries,my famous distant relative! 

I will have to break the bad news to him myself https://t.co/5c46p0BWAb",Marco Rubio,52,0.057,0.723,0.22,0.8711
1255,Republican,".@IndianEmbassyUS  the #MaduroRegime is looking to  @reliancepetro to buy the oil he is stealing from the people of #Venezuela. 

This would undermine the legitimate government of @jguaido &amp; lead to calls for secondary sanctions on Reliance.",Marco Rubio,36,0.148,0.852,0.0,-0.7096
1256,Republican,"Pope reminds #Maduro that all the negotiations in recent years failed because ""there was no follow-up with concrete gestures"" to implement agreement. 

Notably he also addresses letter to ""Mr. Nicolas Maduro"" not to the ""president"" of #Venezuela.

https://t.co/HSZDeIWm7Z",Marco Rubio,38,0.126,0.801,0.073,-0.3182
1257,Republican,"Will soon file bill making immediate expensing permanent &amp; tax corporate buybacks same way as dividends. No tax advantage for buybacks over dividends. But we’re going to give permanent preference to investments that will drive the creation of jobs &amp; increase in wages. 
 
9/9",Marco Rubio,44,0.045,0.823,0.132,0.4939
1258,Republican,"Right now don’t have a “free market”. We have tax code which engineers economy in favor of inflating prices of shares at the expense of future productivity &amp; job creation. If we are going to use tax code to incentivize behavior, it should be investing in productivity &amp; jobs 

8/9",Marco Rubio,50,0.0,0.868,0.132,0.7184
1259,Republican,"The irony is many businesses,if they could make own choice, would rather reinvest profits in improving their product &amp; improving workers’ skills than return it to shareholders. 

See the arguments of respected corporate attorneys like Martin Lipton: https://t.co/veOOECZoW4
 
7/9",Marco Rubio,39,0.078,0.64,0.282,0.8807
1260,Republican,"I support free market over socialism b/c market better than govt at encouraging investment &amp; innovation needed for widespread prosperity. But tax code discourages best aspect of free market by giving buybacks a deferral advantage over dividends or investment
 
6/9",Marco Rubio,40,0.05,0.485,0.464,0.9716
1261,Republican,"The argument buybacks are good because frees up $ to reinvest in other businesses growth isn’t backed up by the facts. 

Over last 40 years money back to shareholders has tripled as a % of our GDP, but investment into business dropped by 20%. 
 
5/9",Marco Rubio,45,0.039,0.819,0.142,0.3919
1262,Republican,"This is evidenced by fact that over the last 4 years our largest corporations borrowed money in order to fund buybacks &amp; dividends. This money they borrowed did nothing to make company more profitable or productive. And they have to pay interest on the money!
 
4/9",Marco Rubio,46,0.028,0.842,0.13,0.7257
1263,Republican,"Why are profits not being invested into company or new companies? Because our economy driven by large &amp; active investors who pressure for increase earnings per share.Investment pools that prefer safe returns over long term investment &amp; executive compensation based on stock 
3/9",Marco Rubio,43,0.043,0.745,0.212,0.8225
1264,Republican,"Since 1980 have steady trend of corporate profits flowing back into financial markets &amp; less of these profits invested in increasing productivity through innovation, technology, equipment etc. The result is not enough increase in productivity, growth or widespread prosperity 2/9",Marco Rubio,40,0.041,0.73,0.229,0.8417
1265,Republican,"The justification for corporate buybacks is company has no better investment available. This may be true for any company from time to time. But what does it say when it is true for many companies year after year? 
 
1/9",Marco Rubio,39,0.048,0.766,0.186,0.743
1266,Republican,"#China no va a salvar a #Maduro.

A China le deben millones de dólares; 

Lo único que quiere China es que le paguen. 

https://t.co/Rxm4RXMuz5",Marco Rubio,24,0.099,0.901,0.0,-0.296
1267,Republican,"#China is not going to save #Maduro. 

China is owed billions of dollars;

And China just want to get paid. 

#Venezuela  https://t.co/kfpw4SHU4w",Marco Rubio,22,0.11,0.836,0.054,-0.3244
1268,Republican,"The LORD God gave the man this order: You are free to eat from any of the trees of the garden except the tree of knowledge of good and evil. From that tree you shall not eat; when you eat from it you shall die.

Genesis 2:16-17",Marco Rubio,47,0.142,0.717,0.142,-0.25
1269,Republican,".@antonioguterres playing right into #Maduro plans. 
Fake @UN “negotiations” to divide opposition &amp; buy time for protests to die down. Maduro will also want UN “experts” to blame #Venezuela crisis on sanctions. 

When it comes to democracy &amp; human rights UN increasingly worthless",Marco Rubio,43,0.324,0.621,0.055,-0.9451
1270,Republican,"Today we released our report which outlines #China plan for global dominance in industries of 21st century &amp; makes recommendations on how to respond. See attached: 

#MADEINCHINA2025 https://t.co/HIPBKrKKc6",Marco Rubio,28,0.0,0.938,0.062,0.2023
1271,Republican,"#Cuba regime directs the intelligence &amp; repression activities of the #MaduroCrimeFamily

Their repression expertise was on display yesterday when they violently raided homes of leaders of #UNPACU &amp; #CUBADECIDE. 

That’s why more sanctions against them are on the way very soon.",Marco Rubio,41,0.183,0.754,0.063,-0.7096
1272,Republican,"Most people would be shocked that low-wage workers often find themselves locked in non-compete agreements. Meaning they can’t leave for the same job somewhere else,but for better pay. 

I just filed my Freedom to Compete Act to end this.

 https://t.co/i9JxyNXTXV

#Sayfie",Marco Rubio,41,0.102,0.707,0.191,0.743
1273,Republican,"...this people draws near with words only and honors me with their lips alone, though their hearts are far from me, And fear of me has become mere precept of human teaching

Isaiah 29:13",Marco Rubio,34,0.132,0.785,0.084,-0.2263
1274,Republican,"This young boy is facing the risk of death unless the regime stops blocking the delivery of medical equipment to #Venezuela. 

This is the real human face of what #Maduro is doing by blocking humanitarian aid. 

https://t.co/tWQlrvp36W",Marco Rubio,37,0.286,0.714,0.0,-0.8957
1275,Republican,"To argue that a high profile critic of #MBS could be lured into a diplomatic post in a 3rd country &amp; murdered without him approving it is simply not credible. 

I urge &amp; expect the administration to follow requirements of #GlobalMagnitsky law.",Marco Rubio,42,0.203,0.797,0.0,-0.836
1276,Republican,"There won’t be a purge of military after #Maduro,because #Venezuela will need them for security &amp; stability during transition to democracy.

And if they help restore democracy, these 6 officers will enjoy immunity from National Assembly that the U.S. will honor &amp; follow.

3/3",Marco Rubio,44,0.0,0.73,0.27,0.9136
1277,Republican,"They fear opposition will purge military &amp; put them in jail if #Maduro is removed from power.

But they also know that they may,at any moment,be given orders their rank &amp; file subordinates will refuse to follow. 

And they know when that happens it all comes crashing down.

2/3",Marco Rubio,49,0.103,0.897,0.0,-0.6597
1278,Republican,"Future of democracy in #Venezuela is largely in hands of 6 men:
- Gen. Vladimir_Padrino_
- Adm. Remigio Ceballos
- Maj. Gen. Jesús Rafael Suárez Chourio
- Adm. Giuseppe_Alessandrello_Cimadevilla
- Maj. Gen. Edgar Valentín Cruz Arteaga
- Major Gen. Antonio Benavidez Torrez 
1/3",Marco Rubio,43,0.0,1.0,0.0,0.0
1279,Republican,"Meeting my ancestors was an incredible experience. Tune in tomorrow night to #FindingYourRoots on @PBS.
 https://t.co/deZdaATaCL via @YouTube

Some real surprises about which part of the world they came from. 

And the discovery of a truly unexpected distant relative! https://t.co/IlyaNkBmuT",Marco Rubio,40,0.0,0.879,0.121,0.6239
1280,Republican,"Good start. 

#China is the most comprehensive challenge we have faced from a near peer adversary in over half a century. 

Confronting it will require a comprehensive response.

Later this week, we will be releasing our “Made In China 2025” report.  https://t.co/QQ5CSLmj5c",Marco Rubio,42,0.075,0.726,0.199,0.6873
1281,Republican,"The U.S. House of Representatives has an opportunity to act in a concrete way to tackle anti-semitism right now. 

@SpeakerPelosi should take up &amp; vote on our Anti-BDS legislation. It passed out of the Senate last week with strong bi-partisan support. 

2/2",Marco Rubio,42,0.0,0.812,0.188,0.8316
1282,Republican,"One of the oldest Anti-Semitic conspiracies is about Jewish money as an instrument of global domination. 

See the fake anti-Semitic “Protocols of Zion”. 

She might as well have tweeted: “IN OUR HANDS IS THE GREATEST POWER OF OUR DAY—GOLD” 

1/2 https://t.co/0VhNaHpirz",Marco Rubio,41,0.089,0.766,0.146,0.5766
1283,Republican,"In the beginning,when God created the heavens &amp; the earth &amp; the earth was without form or shape,with darkness over the abyss &amp; a mighty wind sweeping over the waters.

Then God said Let there be light, &amp;  there was light.

Genesis 1:1-3",Marco Rubio,43,0.042,0.772,0.186,0.7096
1284,Republican,"For 40 years, the peoples of #Iran have suffered under the criminality, corruption &amp; human rights abuses of Tehran’s terror-sponsoring autocracy. They have a right to self-determination &amp; deserve a representative gov’t that respects their human dignity &amp; the impartial rule of law",Marco Rubio,43,0.139,0.758,0.102,-0.4215
1285,Republican,"Good to see that after years of silence, #Turkey rebukes #China for mass detention of Muslim #Uighurs. 

Will other nations in the region follow suit or continue to be cowed into silence by Chinese $? https://t.co/pMNkFQIDXX",Marco Rubio,36,0.063,0.863,0.074,0.1027
1286,Republican,"Canal cleanup is going well in the #FloridaKeys but 145 still need to be cleared. 

#Sayfie

https://t.co/61m8eNtQgX",Marco Rubio,17,0.0,0.826,0.174,0.2846
1287,Republican,"Just to be clear, I wasn’t holding a turtle captive! https://t.co/wCjrY17fJz",Marco Rubio,11,0.0,0.734,0.266,0.4389
1288,Republican,"On the day I cried out, you answered; you strengthened my spirit.

Psalms 138:3",Marco Rubio,14,0.152,0.585,0.263,0.2263
1289,Republican,".@KSAmofaEN why are you blatantly trying to undermine U.S. efforts to support the people of #Venezuela?

A vessel from #SaudiArabia will arrive Monday in Venezuela to sell #Maduro diluents that he will use to pump &amp; sell crude and generate income for his corrupt regime.",Marco Rubio,45,0.119,0.827,0.054,-0.4939
1290,Republican,"By blocking aid to the Venezuelan people  #Maduro is committing a crime against humanity. 

And military leaders in #Venezuela who carry out this order are disqualifying themselves from any sanctions relief or Post-Maduro U.S. backed guarantees. https://t.co/bGY2ozJf8r",Marco Rubio,37,0.143,0.728,0.129,-0.3818
1291,Republican,"My sheep hear my voice; I know them, and they follow me. I give them eternal life, and they shall never perish. No one can take them out of my hand.

John 10:27-28",Marco Rubio,33,0.0,0.851,0.149,0.6234
1292,Republican,"Hunger &amp; desperation is growing inside #Venezuela &amp; people know the only thing standing in the way of $50 million of food &amp; medicine is #Maduro. 

Military leaders should make a choice, before a choice is made for them. The window for a negotiated exit is closing fast. https://t.co/p3iVJG8t9n",Marco Rubio,49,0.101,0.865,0.034,-0.5106
1293,Republican,"Despite terrible things some military leaders in #Venezuela have done,I have long advised that U.S. should honor the amnesty National Assembly offered those who cut ties with #Maduro. 

But any military officer that helps starve their own people by blocking aid is disqualified. https://t.co/Te2rJGWQtt",Marco Rubio,44,0.187,0.664,0.15,-0.2607
1294,Republican,"Want proof of senseless &amp; irrational obstruction by some senate democrats?

Judge Rodney Smith is a qualified &amp; mainstream #Florida judge with not a hint of scandal or controversy. 

Yet yesterday 5 Dems on judiciary committee voted against his nomination to be a federal judge. https://t.co/NMvwoGxnOY",Marco Rubio,46,0.053,0.865,0.082,0.0788
1295,Republican,"Lady Bradley is a beautiful 170lb loggerhead turtle. 

She was entangled in a trap line off the upper #FloridaKeys last November. But she has made a full recovery thanks to @TurtleHospital.

Today I was in #SombreroBeach  as she returned to her ocean home.

#Sayfie https://t.co/AYVMkjm4uu",Marco Rubio,45,0.049,0.807,0.144,0.6705
1296,Republican,"U.S. sanctions on oil will not hurt the people of #Venezuela because the people were not getting any of that money.

Cash from oil sales was being stolen by #Maduro &amp; given to regime insiders in order to buy their “loyalty”. https://t.co/Ru222Mzbau",Marco Rubio,42,0.07,0.87,0.06,-0.1088
1297,Republican,"First visited canals in #MarathonFlorida right after #HurricaneIrma. Then went to D.C. to get the $ to clean them up.

Visited a 2nd time when work began on clean up.

Today came for the 3rd time. 142 of 172 canals have been cleared of debris. 

#Sayfie https://t.co/kKGukYnp0n",Marco Rubio,47,0.0,0.861,0.139,0.7003
1298,Republican,"As his colleague I can tell you that at a time of so much bitterness &amp; anger we need more people like @ChrisCoons.  

If we had more people with his heart, the Senate &amp; America would be better for it. https://t.co/HUrYVrvldk",Marco Rubio,41,0.141,0.739,0.12,-0.25
1299,Republican,"We are at risk of losing our ecologically &amp; economically valuable Coral Reefs in the #FloridaKeys. 

I will be working on crafting a Coral Reef Restoration Plan. Today I visited the Natl Marine Sanctuary in #KeyLargo to discuss it.

 #Sayfie https://t.co/UfD0GmwcH4",Marco Rubio,41,0.11,0.818,0.072,-0.1531
1300,Republican,"The only one politicizing humanitarian aid is #Maduro. He uses access to food &amp; medicine as tool to control people.

I hope the media will cover this as a crime not as a political struggle. Because providing food &amp; medicine is not political. https://t.co/FbtNBg8cO7",Marco Rubio,44,0.075,0.82,0.105,0.0931
1301,Republican,"I was hopeful we would be able to redefine the U.S.-Mexico relationship as a strategic partnership. 

Not a U.S. aid relationship.

An alliance to address our common challenges. 

But the new government’s inexplicable support for Maduro has put all of that in doubt.",Marco Rubio,43,0.055,0.786,0.159,0.5859
1302,Republican,"The LORD is my light and my salvation; whom should I fear? The LORD is my life’s refuge; of whom should I be afraid?

Psalms 27:1",Marco Rubio,26,0.134,0.866,0.0,-0.5514
1303,Republican,"La estrategia de #Maduro es 
ganar tiempo hasta que la oposición se divida y la gente deje de prestarle atención a las protestas en contra del régimen.

Cualquiera que esté llamando a negociaciones con el o tratando de dividir a la oposición está ayudando a Maduro.",Marco Rubio,46,0.0,1.0,0.0,0.0
1304,Republican,"#Maduro strategy is very SIMPLE. 

Buy time until the opposition divides itself; and people stop paying attention to the Anti-regime protests

Anyone who is calling for negotiations or trying to divide the opposition is helping Maduro. The only negotiation is his immediate exit.",Marco Rubio,43,0.089,0.864,0.048,-0.2263
