Political Affiliation,tweet,Politician,Word Count
Republican,"Americans need both affordable + accessible healthcare solutions. Big Pharma raised prices on women’s birth control medicine by 5️⃣ %. 

House Democrats introduced the Affordability Is Access Act, ensuring non-prescribed birth control is covered by insurance companies.📃✔️ https://t.co/WNZ7RBi4Mf",House of Republican,38
Republican,This #HealthCareWeekend of Action @HouseDemocrats are holding over 1️⃣0️⃣0️⃣ events nationwide! We have passed 1️⃣0️⃣ bills #ForThePeople aimed at lowering prescription drug prices and protecting Americans with pre-existing conditions. #ProtectOurCare https://t.co/uHr1cWeLR0,House of Republican,31
Republican,"Statesman. Advocate. Leader.

Happy birthday to our esteemed Majority @LeaderHoyer 🎉. https://t.co/sKAZC8yWfT",House of Republican,12
Republican,"June 14th, 1777 our nation’s flag was adopted as a symbol of our unity, diversity and perseverance 🇺🇸. House Democrats continue to work every day by these key principles #ForThePeople. #FlagDay https://t.co/xdmfu3nQQd",House of Republican,32
Republican,"Making history as New Hampshire’s first LGBTQ member of Congress, @RepChrisPappas continues advocating for equality in our military, protecting our climate and supporting small businesses. https://t.co/SGZztJM3yW",House of Republican,26
Republican,"Health care is a human RIGHT. 

House Democrats will continue fighting #ForThePeople until every family has equal access and opportunity to affordable health care. https://t.co/KjaMQuUnLN",House of Republican,25
Republican,"“The total firearm death rate increased 17 percent over the last decade.”

House Democrats passed the #BackgroundChecks Act and now we are voting to fund gun violence prevention research. We must protect our communities. Full stop. 

https://t.co/eCuPYI2C27",House of Republican,37
Republican,"The fact that any American has to cross a border or turn to the streets for affordable life-saving medicine is a disgrace to our country. House Democrats have passed 5️⃣ key bills to lower the high cost of prescription drugs 💊 @SenateGOP DO. YOUR. JOB.

https://t.co/yITgQjJins",House of Republican,46
Republican,"Resources are coming to American communities, allies and troops! 

House Democrats are INVESTED in providing health care 💊, education 📚 and clean energy 🌎#ForThePeople while also restoring our international engagement. https://t.co/tEW1fQApl2",House of Republican,31
Republican,@HouseDemocrats voted yesterday to take the next step in holding the Administration accountable &amp; revealing the truth #ForThePeople https://t.co/FL3QKUICzB,House of Republican,19
Republican,World War II veteran Medgar Evers fought for African American rights until his last day on earth 56 years ago. Let us continue to push forward spreading his message #ForThePeople. https://t.co/02ZeFMQjkm,House of Republican,31
Republican,"Today, #WeAreOrlando.

House Democrats remember the 49, honor the survivors &amp; stand against hate.

In their memory, we recommit ourselves to fight until ALL Americans can live and love freely and safely. 

#ForThe49 https://t.co/ldGOJCNTt0",House of Republican,34
Republican,House Democrats celebrate our beautiful mosaic of members dedicated to sharing their stories and challenging the status quo #ForThePeople. 🏳️‍🌈 https://t.co/vsUNvukfyx,House of Republican,21
Republican,"“The number of those killed and wounded by guns in the United States has already topped 16,000 this year.” 

Enough is enough. 

@HouseDemocrats KNOW we need commonsense gun safety reform -- which is why we passed 2️⃣ #GunSafety bills #ForThePeople

https://t.co/tRHF3zVa3e",House of Republican,41
Republican,"#ClimateChange is real. It's happening now. Today, @HouseBudgetDems held a hearing focused on the economic risk of climate change. We must work TOGETHER to fight climate change and create a better world #ForThePeople 🌎 https://t.co/Bl3gAFXbQd",House of Republican,35
Republican,"“House Democrats’ first major bill this session reaffirmed voting rights 🗳... The bill has stalled in the GOP-led Senate, where Majority Leader Mitch McConnell (R-Ky.) has refused to bring it up for a vote.”

#HR1 #ForThePeople

https://t.co/S0A8lXg0l3",House of Republican,37
Republican,"Voting rights are American rights! 

@HouseDemocrats WILL keep our promise to fight #ForThePeople until EVERY American has equal access and opportunity to vote 🗳. https://t.co/9v8i68yYro",House of Republican,25
Republican,"House Democrats passed the #SaveTheNet Act 2️⃣ MONTHS ago to restore #NetNeutrality #ForThePeople. 

Now the Senate must do its job! https://t.co/ediROknuVI",House of Republican,21
Republican,"House Democrats continue to celebrate LGBTQIA Americans during #PrideMonth 🏳️‍🌈. 

We will keep fighting for human rights #ForThePeople until every citizen has equal dignity, respect and access to opportunity. https://t.co/ccehnNwf6R",House of Republican,30
Republican,"ONE MORE TIME FOR THE FOLKS IN THE BACK 🗣️

SENATE REPUBLICANS: DO. YOUR. JOB.
 
https://t.co/m89PLKQeGz",House of Republican,16
Republican,"Thank you to @TheBlackCaucus Taskforce on Black Youth Suicide and Mental Health and actress @TherealTaraji for reminding us why mental health access #ForThePeople is 🔑.
#MentalHealthMatters https://t.co/tlofDhdWLP",House of Republican,27
Republican,"We can’t go backward. 

Eliminating environmental rules aimed at protecting Americans from harmful air pollution is WRONG. 

House Democrats WILL continue to work preserving our planet for the next generation 🌎.

https://t.co/qidwiuL9d0",House of Republican,32
Republican,"Each day, nearly 1️⃣0️⃣0️⃣ people in our nation are killed by someone using a gun. 

ENOUGH. IS. ENOUGH. 

House Democrats have passed 2️⃣ #GunSafety bills #ForThePeople. 

Where is @senatemajldr? #GunViolenceAwareness #WearOrange https://t.co/XhLcDB6kqg",House of Republican,32
Republican,"Our elections were attacked. 

House Democrats took action to protect our democracy #ForThePeople. 

The Senate’s refusal to act is nothing short of an outrage.

https://t.co/sXga6sJDyK",House of Republican,25
Republican,"After serving our country in Iraq and Afghanistan, @RepGolden continues fighting #ForThePeople by standing up for veterans, small businesses and Maine families. #FollowFriday #FF https://t.co/9UvuUz4pEk",House of Republican,25
Republican,"Thank you @VetAffairsDems Chairman @RepMarkTakano for fighting to make sure VA centers are prepared to provide adequate health care services to our nation’s veterans. #ForThePeople 

https://t.co/bGjOhrq9XI",House of Republican,26
Republican,"Drug companies have raised prices on over 1,000 drugs THIS year. 

Unacceptable. 

House Democrats have passed bills to lower life saving prescription drug prices #ForThePeople. 💊

 PEOPLE. OVER. PROFITS. 💰#EndRxMonopolyPrices https://t.co/wROsn6TgYQ",House of Republican,31
Republican,"1️⃣ in 4️⃣ Americans are currently living in areas of poor air quality. 

House Democrats are fighting for #ClimateActionNow to protect families from harmful air pollution. 

#WorldEnvironmentDay 🌎 https://t.co/UVFtS5LvcY",House of Republican,29
Republican,"This is a moral outrage. In a country as great as ours, the teachers 👩🏻‍🏫 👨🏾‍🏫 charged with educating our next generation shouldn't struggle to get by.

https://t.co/kaEyVgbmxB",House of Republican,28
Republican,"This is why we fight! 

House Democrats are PROUD to make history for thousands of American citizens ✊✊🏻✊🏼✊🏽✊🏾✊🏿

#ForThePeople #DreamAndPromiseNow https://t.co/fDEsktpBQQ",House of Republican,21
Republican,"House Democrats passed the #DreamAndPromiseNow Act to protect the thousands of young Americans at risk of removal from their homes and separation from their families. We MUST #ProtectTheDream for our neighbors, friends and coworkers.🇺🇸 https://t.co/7A6jrygsZO",House of Republican,35
Republican,"House Democrats have passed bills to preserve our climate 🌎, protect Dreamers 🇺🇸, lower prescription drug prices 💊 and re-enforce gun safety #ForThePeople. 

Where are @senatemajldr and Senate Republicans? 👀 https://t.co/qR426Y82h4",House of Republican,31
Republican,👩🏼‍🦱👩🏾🧑🏼👩🏽‍⚕️ https://t.co/wpUCqf4zwG,House of Republican,2
Republican,"Last month, House Democrats passed HISTORIC climate legislation. We must take #ClimateActionNow to protect the future of our children and our planet. 🌎#ForThePeople

https://t.co/A15wYdbDLE",House of Republican,24
Republican,"""When someone shows you who they are, believe them."" There's no doubt that the administration tried to undermine our Democracy and suppress the vote 🗳️ 🧑🏽👨🏾👵🏾👳🏾‍♂️🧕🏽.

https://t.co/T8tXaKOa0a",House of Republican,27
Republican,"The American people sent Democrats to Washington for one simple reason: lower health care costs. We are fighting to ensure that EVERY AMERICAN has access to quality, affordable health care. #ForThePeople

https://t.co/hAIt1QdNlq",House of Republican,32
Republican,"FACTS. ARE. FACTS. 🗣️This administration is laser-focused on denying SCIENCE and reversing our much-needed progress toward a safer planet. House Democrats are fighting for clear air and water for our children. 🌎 #ForThePeople

https://t.co/SUjYXpUwq3",House of Republican,34
Republican,"House Democrats are clear. Experts agree. We need a bipartisan infrastructure plan #ForThePeople. President Trump: DO YOUR JOB.  

https://t.co/cwuvOypEns",House of Republican,19
Republican,"⚡️ “Honoring Our Fallen Heroes”

https://t.co/DvV6zzKwqt",House of Republican,6
Republican,"Today and every day, we remember those who have sacrificed everything for this nation. Let us recognize the price of our freedom and honor their legacy by continuing the fight toward a more perfect nation. #MemorialDay https://t.co/Nas4izaABP",House of Republican,37
Republican,"HEALTH CARE IS A RIGHT, NOT A PRIVILEGE.  🗣️🗣️🗣️ https://t.co/roXsU30h63",House of Republican,10
Republican,"Every. American. Deserves. Health. Care. It’s THAT simple. @HouseDemocrats will not stop until ALL AMERICANS receive the quality, affordable care they need, no matter who they are, who they love or where they come from. #ForThePeople 🇺🇸 https://t.co/lvXXq5zXQq",House of Republican,38
Republican,"Every American deserves to retire with DIGNITY. Full stop. @HouseDemocrats passed the #SECUREAct to ensure that all retirees have access to financial security. 🧓🏽#ForThePeople

https://t.co/f4BcDnaaHl",House of Republican,25
Republican,"Since she was elected to the Iowa State House at the age of 25, @RepFinkenauer has ALWAYS advocated for working families. 👪From Dubuque County to the nation’s capital, she is laser-focused on building a stronger middle class #ForThePeople. https://t.co/sr38yH7leD",House of Republican,39
Republican,It has been one week since @HouseDemocrats passed the #EqualityAct to give LGBTQ Americans the fundamental civil rights that they are GUARANTEED in our Constitution. Where is @senatemajldr? 👀 https://t.co/8JvhsLR5il,House of Republican,30
Republican,"The Trump administration is trying to silence our nation’s scientists 👩‍🔬, but the facts speak for themselves. 🗣️

The #ClimateCrisis is REAL, and it has dangerous effects on our health and our future. 🌎

https://t.co/y6lFfcZwcS",House of Republican,35
Republican,This country should be a beacon for those looking to work hard and fulfill their version of the American dream. Full stop. #ForThePeople https://t.co/FCZ8nGmKY3,House of Republican,24
Republican,"#ClimateChange is real. Full stop. 
House Democrats are working to save the future of our planet and our children #ForThePeople.

https://t.co/iqg6EY9A9a",House of Republican,21
Republican,THIS IS WHAT ACCOUNTABILITY LOOKS LIKE. 👏👏@HouseDemocrats like @RepPressley are holding this administration accountable for its policies. We MUST invest in public housing TODAY for the health and economy of tomorrow. #ForThePeople https://t.co/G5A7t0nSVx,House of Republican,33
Republican,House Democrats could not have passed the Affordable Care Act without the fearless leadership of @SpeakerPelosi. We thank you for your dedication in the fight #ForThePeople. 👑 https://t.co/Yvnr50qQ0Y,House of Republican,28
Republican,"100 years ago today, the House passed the #19thAmendment, finally recognizing women’s voices in our democracy. We honor the women who have fought for equality and continue to fight for this nation’s fundamental promise: that every American is guaranteed FULL and EQUAL rights. https://t.co/wzpJdmV14u",House of Republican,44
Republican,"The Trump administration is letting harmful contaminants pollute the water we drink and the air we breathe. House Democrats won't ignore our moral responsibility to fight for the clean air and water our kids deserve. 

https://t.co/KZcooSVaY2",House of Republican,36
Republican,"Yesterday, @HouseDemocrats passed the #EqualityAct because love does not discriminate. Neither should the law. Full stop.

https://t.co/rywtiA0zhD",House of Republican,17
Republican,👋🏾 Argos! https://t.co/eN9YGZTaoW,House of Republican,3
Republican,"Every child has the right to a quality education and the opportunity to pursue their dreams. 65 years later, we must fight to ensure that the promise of #BrownvBoard is fulfilled for every American, regardless of race, income or zip code. https://t.co/v58sMe5OKH",House of Republican,42
Republican,"This nation is built on the values of fairness and equality. @HouseDemocrats passed the #EqualityAct because every American is guaranteed to the same rights, regardless of who they love or who they are. Full stop. https://t.co/t3iKpEKy3U",House of Republican,36
Republican,"House Democrats  know that health care is a fundamental right. We’re  delivering on our core promise to the American people: We will ALWAYS protect your health care. Full stop. #ForThePeople

https://t.co/dnGZxBuZ6h",House of Republican,31
Republican,"She made history as the first South American immigrant elected to Congress. Now, @RepDMP is a leading voice on immigration and regional stability in Latin America. An education and climate change advocate, she continues to fight for our children and our future. #FollowFriday https://t.co/oZjQkobscZ",House of Republican,44
Republican,"From Hawaii to Iraq, Rep. Tulsi Gabbard has served our nation bravely both at home and abroad. She continues her lifelong dedication to the American people by fighting for clean energy and green jobs. #ForThePeople #APAHM @TulsiPress https://t.co/ZN9TW0dzvw",House of Republican,38
Republican,"This is unconscionable. @HouseDemocrats are dedicated to making sure that every family has access to quality, affordable health care. #NationalWomensHealthWeek https://t.co/23TLpPNTyS",House of Republican,21
Republican,"Investing in our infrastructure will not only make our roads safer and our water cleaner—it will also create millions of good-paying jobs. This #InfrastructureWeek, @HouseDemocrats are more focused than ever on building a better nation #ForThePeople. https://t.co/5HpUboeoon",House of Republican,37
Republican,Our diversity is our STRENGTH. Happy 25th anniversary to @APAICS - thank you for your work supporting @CAPAC and AAPIs across this nation. #APAHM https://t.co/URmjc2cofz,House of Republican,25
Republican,"The Trump Administration wants to sell JUNK plans to millions of Americans with pre-existing conditions. @HouseDemocrats know that every American deserves high-quality, AFFORDABLE health care. #ProtectOurCare https://t.co/PR01wjrXQv",House of Republican,27
Republican,"Chairman of @EdLaborCmte, Rep. @BobbyScott has fought for equity in education and affordable health care for decades. From the Virginia State Capitol to the halls of Congress, he has dedicated his career to fighting #ForThePeople. #APAHM https://t.co/K67bKde4ef",House of Republican,37
Republican,"This #NationalPoliceWeek, let us remember and honor the lives of officers killed in the line of duty. Thank you for your sacrifice. 👮 🕵🏾‍♂️ https://t.co/vlXeWBpiQW",House of Republican,25
Republican,1️⃣in 4️⃣ Americans struggle to pay 💵 for their prescription 💊 medication. No American should have to choose between putting food on the table and life-saving drugs. @HouseDemocrats are fighting to lower health care costs 👨‍⚕️ 👵🏾 👨‍👩‍👦 #ForThePeople. https://t.co/PdyH2EeQYn,House of Republican,40
Republican,"Son of immigrants, engineer, businessman and now Congressman, @RepTjCox knows what it takes to strengthen our middle class, create jobs and ensure equal access to economic opportunity. He continues to fight #ForThePeople on @HouseAgDems and @NRDems. #APAHM https://t.co/8sAX79VHao",House of Republican,38
Republican,Educator. Lawyer. Public servant. @CongressmanRaja has worked to strengthen our nation’s middle class for his entire life and continues this fight #ForThePeople in the Capitol today. #APAHM https://t.co/b3Bu2Pz4PR,House of Republican,28
Republican,"This #InfrastructureWeek, we cannot forget that #RuralBroadband is one of the biggest infrastructure needs in this country. @HouseDemocrats are working to ensure that ALL Americans have access to affordable, high-speed internet. 🖥️ https://t.co/YhxSGS611x",House of Republican,33
Republican,This nation owes an invaluable debt of gratitude to mothers. May we be emboldened by their strength and inspired by their patience. #MothersDay https://t.co/TOMqliQfMQ,House of Republican,24
Republican,"The first Vietnamese-American woman elected to Congress, @RepStephMurphy embodies the American dream. From national security specialist to Co-Chair of @HouseBlueDogs, she is dedicated to fiscal responsibility, a robust middle class and a strong national defense. #APAHM https://t.co/22PzZDRniE",House of Republican,37
Republican,"From Puerto Rico to Iowa, millions of Americans are suffering in the aftermath of natural disasters. @HouseDemocrats know that helping them pick up the pieces is NOT a Democrat or Republican issue, it's an American one. https://t.co/ulpc5QgixZ",House of Republican,37
Republican,"A successful lawyer and the first woman to be appointed City Solicitor of Allentown, @RepSusanWild became the first woman elected to represent Pennsylvania's 7th and continues to fight #ForThePeople every day in our nation’s capital. #FollowFriday https://t.co/fc1v9k2llD",House of Republican,37
Republican,"Educator and public servant, @RepRoKhanna has served our nation in the White House, the classroom and now in Congress. He is dedicated to creating good-paying jobs across the nation and fighting #ForThePeople as First Vice Chair of @USProgressives. #APAHM https://t.co/Seif27mMyp",House of Republican,40
Republican,"Disaster relief for Americans in need is long overdue. From Puerto Rico to Iowa, @HouseDemocrats will not let the Trump administration hold back aid any longer.

https://t.co/mYAgaSfmju",House of Republican,27
Republican,"House Democrats were given a mission to #ProtectOurCare #ForThePeople. 

We will never let the Trump administration succeed in their mission to deny coverage to Americans with pre-existing conditions. https://t.co/pMrRDqioJ5",House of Republican,29
Republican,"Disaster relief for Americans in need is long overdue. From Puerto Rico to Iowa, @HouseDemocrats will not let the Trump administration hold back aid any longer. #ForThePeople

https://t.co/mYAgaSfmju",House of Republican,28
Republican,Our nation's teachers dedicate their lives to our children. They should NEVER be left behind. Full stop. #TeacherAppreciationWeek https://t.co/gsZb6JLpaj,House of Republican,19
Republican,"From civil rights advocate to State Senator and Congresswoman, @RepJayapal has always fought for economic equality, racial equity and human rights. She continues her lifelong fight #ForThePeople as Co-Chair of @USProgressives and a Member of several committees. #APAHM https://t.co/KZ74yGaWJ9",House of Republican,39
Republican,Every American has a family member with a pre-existing condition. The president is trying to steal their health care -- @HouseDemocrats will not let that happen. #ForThePeople https://t.co/o5cMAyg5GJ,House of Republican,28
Republican,"Dr. @RepBera has been fighting #ForThePeople his entire career. In Congress, he continues his lifelong work of improving the quality and affordability of health care for millions across the nation. 🏥 https://t.co/ys8bB6sd0n",House of Republican,32
Republican,Our nation’s teachers give our children more than knowledge: They instill the values of hard work and perseverance and sacrifice every day to ensure that our children have what they need to succeed. 🍎📓#TeacherAppreciationDay https://t.co/We8eygG6y7,House of Republican,35
Republican,".@HouseDemocrats could not do the important work of fighting #ForThePeople without our dedicated leadership. @SpeakerPelosi, @LeaderHoyer, @WhipClyburn, @repbenraylujan, @RepJeffries and @RepKClark: thank you for always putting the American people first. 🇺🇸 https://t.co/MUfn2z0CjH",House of Republican,32
Republican,"This is NOT who we are. House Democrats know #ClimateChange is real. 🌎

https://t.co/QTNBgxi4UI",House of Republican,14
Republican,"Thanks to the Democratic majority, the House took action on #ClimateChange for the first time in 10 YEARS. We cannot afford to wait any longer to tackle the climate crisis--we need #ClimateActionNow. https://t.co/pssdvOEhxC",House of Republican,33
Republican,"Almost half of all Americans work for a small business. That's why this #NationalSmallBusinessWeek, House Democrats are lifting up the small business owners who drive our economy and create good-paying jobs #ForThePeople. https://t.co/Gk6SU38ttO",House of Republican,33
Republican,"Our earth’s plants 🍃 and animals 🦏 are the foundation of all life: without them, there is no us. House Democrats are taking #ClimateActionNow to save and preserve our planet 🌎 for future generations. https://t.co/9gEMZtTqWs",House of Republican,35
Republican,"From Sacramento to the White House and the halls of Congress, Rep. @DorisMatsui has never lost focus of her goal: fight #ForThePeople. As a senior Member on @EnergyCommerce, she works tirelessly to ensure that all Americans have access to quality, affordable health care. #APAHM https://t.co/1BuZPc5AyR",House of Republican,45
Republican,Wishing all who celebrate a happy and healthy #Ramadan. https://t.co/zQozDEh3I5,House of Republican,10
Republican,"A proud son of Korean immigrants and a dedicated public servant, @RepAndyKimNJ has served under both Democrats and Republicans both at home and abroad. From Afghanistan to the Capitol, his long-standing fight #ForThePeople is just beginning. #APAHM https://t.co/r0AuEyrhes",House of Republican,38
Republican,"A courageous Air Force veteran, former California Assemblyman, State Senator and now Congressman, @RepTedLieu has dedicated his life to serving 🇺🇸.  He continues that commitment today as Co-Chair of @HouseDPCC and Vice Chair of @LGBTEqCaucus. #APAHM https://t.co/GPMkguujnG",House of Republican,37
Republican,"No one should have to decide between medical care and putting food on the table. House Democrats fought to #ProtectOurCare 2️⃣ years ago, and will continue the fight every day #ForThePeople.",House of Republican,31
Republican,"2️⃣ years ago today, every House Democrat voted 🗳against #Trumpcare, which would have ripped health care from millions of Americans. Today, we continue the fight #ForThePeople to #ProtectOurCare - health care is a RIGHT, not a privilege.",House of Republican,37
Republican,"On this day 58 years ago, a group of courageous Americans challenged the status quo and demanded their rights. May we remember their bravery in our continued fight toward a more equal and just society. #FreedomRides https://t.co/b0FCIB0Pet",House of Republican,37
Republican,"Our Constitution’s First Amendment makes it clear that #PressFreedom is CRUCIAL to the foundation of our democracy. Now more than ever, we must hold our leaders accountable, speak truth to power and protect our nation’s most fundamental values. ✍🏽📰 https://t.co/dMUaBLPBVa",House of Republican,40
Republican,"Our Constitution’s First Amendment makes it clear that #PressFreedom is CRUCIAL to the foundation of our democracy. Now more than ever, we must hold our leaders accountable, speak truth to power and protect our nation’s most fundamental values. ✍🏽📰 https://t.co/dMUaBLPBVa",House of Republican,40
Republican,"We can walk and chew gum at the same time #ForThePeople.

cc: @StaceyPlaskett https://t.co/YHdtGjnSpU",House of Republican,14
Republican,"Educator, advocate and Chair of @VetAffairsDems, @RepMarkTakano fights every day to ensure that our nation’s greatest patriots receive the care and resources they deserve. #ForThePeople #APAHM https://t.co/XblGNXYDKn",House of Republican,27
Republican,"Climate change and climate disasters are a human and fiscal crisis. That's why House Democrats just took decisive action with #ClimateActionNow. This is just the beginning, not the middle or the end. #ForThePeople https://t.co/GSIj0HsAMs",House of Republican,34
Republican,"From Queens to the Capitol, @RepGraceMeng has dedicated her career to fighting #ForThePeople. She is the first and only Asian American Rep. from New York and continues to pioneer a path for other AAPIs in her district and across the nation. #APAHM https://t.co/LFX7EH0G8r",House of Republican,43
Republican,"Today, we vow to #NeverAgain be silent in the face of hatred, and we honor the victims and survivors of such pain. May your bravery inspire us to combat evil every day in every form. #HolocaustRemembranceDay https://t.co/sHPgF1hAOm",House of Republican,37
Republican,"We have a moral imperative to act on climate change #ForThePeople.

#ClimateActionNow protects our planet for future generations and creates good-paying jobs for millions of Americans. 🌎",House of Republican,27
Republican,"Workers' rights aren't given -- they're fought for and won.

House Democrats &amp; @EdLaborCmte won't stop until all workers have the full rights they deserve.

#MayDay #SolidarityForever
https://t.co/Ki3DYW2j7c",House of Republican,28
Republican,"This nation was founded upon the values of fairness, freedom and equality. It’s time to make those values a reality for ALL Americans. #EqualityAct https://t.co/Q8YmkQmCyT",House of Republican,25
Republican,"Every May, we honor our nation’s vibrant Asian American and Pacific Islander community. The first Chinese American woman elected to Congress and Chair of @CAPAC, @RepJudyChu has fought tirelessly #ForThePeople and advocates for AAPIs across the country. #APAHM https://t.co/ZvIJWEJ2Ut",House of Republican,39
Republican,The American people sent House Democrats to Washington to lower health care and prescription drug costs — and we're delivering on that promise #ForThePeople. https://t.co/S7pToDp5Xo,House of Republican,25
