,Political Affiliation,tweet,Politician,Word Count,negative,neutral,positive,polarity
28,Democrats,"“The total firearm death rate increased 17 percent over the last decade.”

House Democrats passed the… https://t.co/R5pcHxIQP3",House Democrats,17,0.186,0.714,0.1,-0.4215
29,Democrats,The fact that any American has to cross a border or turn to the streets for affordable life-saving medicine is a di… https://t.co/Kwi6wXISKM,House Democrats,23,0.0,1.0,0.0,0.0
30,Democrats,"Resources are coming to American communities, allies and troops! 

House Democrats are INVESTED in providing health… https://t.co/6JArYMsWC5",House Democrats,17,0.0,1.0,0.0,0.0
31,Democrats,@HouseDemocrats voted yesterday to take the next step in holding the Administration accountable &amp; revealing the tru… https://t.co/oKGxYb3kwt,House Democrats,18,0.0,1.0,0.0,0.0
32,Democrats,World War II veteran Medgar Evers fought for African American rights until his last day on earth 56 years ago. Let… https://t.co/PgEjdy957f,House Democrats,22,0.237,0.763,0.0,-0.7351
33,Democrats,"Today, #WeAreOrlando.

House Democrats remember the 49, honor the survivors &amp; stand against hate.

In their memory,… https://t.co/K3ZgUvtUZP",House Democrats,18,0.162,0.699,0.14,-0.128
34,Democrats,House Democrats celebrate our beautiful mosaic of members dedicated to sharing their stories and challenging the st… https://t.co/3RA9SDFifY,House Democrats,18,0.0,0.464,0.536,0.9325
35,Democrats,"“The number of those killed and wounded by guns in the United States has already topped 16,000 this year.” 

Enough… https://t.co/JHcWSFMhKP",House Democrats,21,0.169,0.677,0.154,-0.34
36,Democrats,"#ClimateChange is real. It's happening now. Today, @HouseBudgetDems held a hearing focused on the economic risk of… https://t.co/vG4zRGCoeo",House Democrats,18,0.107,0.761,0.132,0.128
37,Democrats,“House Democrats’ first major bill this session reaffirmed voting rights 🗳... The bill has stalled in the GOP-led S… https://t.co/zHYuxXTBm9,House Democrats,20,0.087,0.913,0.0,-0.2023
38,Democrats,"Voting rights are American rights! 

@HouseDemocrats WILL keep our promise to fight #ForThePeople until EVERY Ameri… https://t.co/j9sz73SuC0",House Democrats,17,0.143,0.743,0.114,-0.1511
39,Democrats,"House Democrats passed the #SaveTheNet Act 2️⃣ MONTHS ago to restore #NetNeutrality #ForThePeople. 

Now the Senate… https://t.co/Y9IBYU82tY",House Democrats,17,0.0,0.879,0.121,0.296
40,Democrats,"House Democrats continue to celebrate LGBTQIA Americans during #PrideMonth 🏳️‍🌈. 

We will keep fighting for human… https://t.co/6vthfoICT2",House Democrats,17,0.118,0.708,0.175,0.296
41,Democrats,"ONE MORE TIME FOR THE FOLKS IN THE BACK 🗣️

SENATE REPUBLICANS: DO. YOUR. JOB.
 
https://t.co/m89PLKQeGz",House Democrats,16,0.0,1.0,0.0,0.0
42,Democrats,Thank you to @TheBlackCaucus Taskforce on Black Youth Suicide and Mental Health and actress @TherealTaraji for remi… https://t.co/HNxFkZWVkz,House Democrats,18,0.196,0.696,0.109,-0.4588
43,Democrats,"We can’t go backward. 

Eliminating environmental rules aimed at protecting Americans from harmful air pollution is… https://t.co/yfAbg1Ss5V",House Democrats,17,0.0,1.0,0.0,0.0
44,Democrats,"Each day, nearly 1️⃣0️⃣0️⃣ people in our nation are killed by someone using a gun. 

ENOUGH. IS. ENOUGH. 

House De… https://t.co/n6J9PRgOjA",House Democrats,21,0.277,0.723,0.0,-0.7845
45,Democrats,"Our elections were attacked. 

House Democrats took action to protect our democracy #ForThePeople. 

The Senate’s r… https://t.co/rNhtj8CoCk",House Democrats,17,0.146,0.728,0.126,-0.1027
46,Democrats,"After serving our country in Iraq and Afghanistan, @RepGolden continues fighting #ForThePeople by standing up for v… https://t.co/X2hSYMJt5l",House Democrats,18,0.128,0.872,0.0,-0.3612
47,Democrats,Thank you @VetAffairsDems Chairman @RepMarkTakano for fighting to make sure VA centers are prepared to provide adeq… https://t.co/vLQeitxv8r,House Democrats,18,0.108,0.603,0.289,0.4939
48,Democrats,"Drug companies have raised prices on over 1,000 drugs THIS year. 

Unacceptable. 

House Democrats have passed bill… https://t.co/eIgxtm4iah",House Democrats,18,0.15,0.85,0.0,-0.4588
49,Democrats,"1️⃣ in 4️⃣ Americans are currently living in areas of poor air quality. 

House Democrats are fighting for… https://t.co/VPZZfnkIAS",House Democrats,19,0.248,0.752,0.0,-0.6808
50,Democrats,"This is a moral outrage. In a country as great as ours, the teachers 👩🏻‍🏫 👨🏾‍🏫 charged with educating our next gene… https://t.co/KHw5IfHwae",House Democrats,23,0.188,0.662,0.151,0.0
51,Democrats,"This is why we fight! 

House Democrats are PROUD to make history for thousands of American citizens ✊✊🏻✊🏼✊🏽✊🏾✊🏿… https://t.co/WEE3iPAPm1",House Democrats,19,0.11,0.717,0.174,0.3664
52,Democrats,House Democrats passed the #DreamAndPromiseNow Act to protect the thousands of young Americans at risk of removal f… https://t.co/ENOWsLMkNl,House Democrats,19,0.097,0.783,0.12,0.128
53,Democrats,"House Democrats have passed bills to preserve our climate 🌎, protect Dreamers 🇺🇸, lower prescription drug prices 💊… https://t.co/KEWocDlnA5",House Democrats,19,0.101,0.78,0.119,0.1027
54,Democrats,👩🏼‍🦱👩🏾🧑🏼👩🏽‍⚕️ https://t.co/wpUCqf4zwG,House Democrats,2,0.0,1.0,0.0,0.0
55,Democrats,"Last month, House Democrats passed HISTORIC climate legislation. We must take #ClimateActionNow to protect the futu… https://t.co/zOred4F34a",House Democrats,17,0.0,0.86,0.14,0.3818
56,Democrats,"""When someone shows you who they are, believe them."" There's no doubt that the administration tried to undermine ou… https://t.co/z92mCSaTZI",House Democrats,20,0.289,0.711,0.0,-0.7096
57,Democrats,The American people sent Democrats to Washington for one simple reason: lower health care costs. We are fighting to… https://t.co/i1q2lwUeLE,House Democrats,20,0.189,0.683,0.129,-0.128
58,Democrats,FACTS. ARE. FACTS. 🗣️This administration is laser-focused on denying SCIENCE and reversing our much-needed progress… https://t.co/O6fM5B1qqG,House Democrats,16,0.138,0.862,0.0,-0.34
59,Democrats,House Democrats are clear. Experts agree. We need a bipartisan infrastructure plan #ForThePeople. President Trump:… https://t.co/pWt44mZqwi,House Democrats,16,0.0,0.718,0.282,0.6249
60,Democrats,"⚡️ “Honoring Our Fallen Heroes”

https://t.co/DvV6zzKwqt",House Democrats,6,0.333,0.667,0.0,-0.3612
61,Democrats,"Today and every day, we remember those who have sacrificed everything for this nation. Let us recognize the price o… https://t.co/Yy7mzZ8I1x",House Democrats,21,0.0,1.0,0.0,0.0
62,Democrats,"HEALTH CARE IS A RIGHT, NOT A PRIVILEGE.  🗣️🗣️🗣️ https://t.co/roXsU30h63",House Democrats,10,0.211,0.477,0.313,0.3139
63,Democrats,Every. American. Deserves. Health. Care. It’s THAT simple. @HouseDemocrats will not stop until ALL AMERICANS receiv… https://t.co/MjG3Kl4voY,House Democrats,17,0.0,0.747,0.253,0.6234
64,Democrats,Every American deserves to retire with DIGNITY. Full stop. @HouseDemocrats passed the #SECUREAct to ensure that all… https://t.co/yDv0OLfxMi,House Democrats,18,0.095,0.646,0.26,0.5904
65,Democrats,"Since she was elected to the Iowa State House at the age of 25, @RepFinkenauer has ALWAYS advocated for working fam… https://t.co/W7O8Rb9f07",House Democrats,22,0.0,1.0,0.0,0.0
66,Democrats,It has been one week since @HouseDemocrats passed the #EqualityAct to give LGBTQ Americans the fundamental civil ri… https://t.co/uQahI3l4Br,House Democrats,19,0.0,1.0,0.0,0.0
67,Democrats,"The Trump administration is trying to silence our nation’s scientists 👩‍🔬, but the facts speak for themselves. 🗣️… https://t.co/jGO7eT3UWY",House Democrats,19,0.0,1.0,0.0,0.0
68,Democrats,This country should be a beacon for those looking to work hard and fulfill their version of the American dream. Ful… https://t.co/5lwXW1VTsU,House Democrats,22,0.058,0.741,0.202,0.5423
69,Democrats,"#ClimateChange is real. Full stop. 
House Democrats are working to save the future of our planet and our children… https://t.co/CZn0XnxgxO",House Democrats,20,0.094,0.769,0.137,0.25
70,Democrats,THIS IS WHAT ACCOUNTABILITY LOOKS LIKE. 👏👏@HouseDemocrats like @RepPressley are holding this administration account… https://t.co/BH2BffV2DB,House Democrats,15,0.0,0.694,0.306,0.694
71,Democrats,House Democrats could not have passed the Affordable Care Act without the fearless leadership of @SpeakerPelosi. We… https://t.co/iC35ecelqo,House Democrats,18,0.111,0.741,0.148,0.2008
72,Democrats,"100 years ago today, the House passed the #19thAmendment, finally recognizing women’s voices in our democracy. We h… https://t.co/0dZy8nvtns",House Democrats,19,0.0,1.0,0.0,0.0
73,Democrats,The Trump administration is letting harmful contaminants pollute the water we drink and the air we breathe. House D… https://t.co/EJabYnC2HO,House Democrats,20,0.148,0.852,0.0,-0.5106
74,Democrats,"Yesterday, @HouseDemocrats passed the #EqualityAct because love does not discriminate. Neither should the law. Full… https://t.co/heRlPZv9Es",House Democrats,16,0.0,0.781,0.219,0.6369
75,Democrats,👋🏾 Argos! https://t.co/eN9YGZTaoW,House Democrats,3,0.0,1.0,0.0,0.0
76,Democrats,"Every child has the right to a quality education and the opportunity to pursue their dreams. 65 years later, we mus… https://t.co/RRWG6bUi1d",House Democrats,22,0.0,0.776,0.224,0.6705
77,Democrats,This nation is built on the values of fairness and equality. @HouseDemocrats passed the #EqualityAct because every… https://t.co/xqDVCjb142,House Democrats,18,0.0,0.863,0.137,0.4019
78,Democrats,House Democrats  know that health care is a fundamental right. We’re  delivering on our core promise to the America… https://t.co/C9WPp5yXRJ,House Democrats,20,0.0,0.756,0.244,0.6705
79,Democrats,"She made history as the first South American immigrant elected to Congress. Now, @RepDMP is a leading voice on immi… https://t.co/jk81ziG802",House Democrats,21,0.0,1.0,0.0,0.0
80,Democrats,"From Hawaii to Iraq, Rep. Tulsi Gabbard has served our nation bravely both at home and abroad. She continues her li… https://t.co/GvbwSiMn10",House Democrats,22,0.0,0.864,0.136,0.5106
81,Democrats,"This is unconscionable. @HouseDemocrats are dedicated to making sure that every family has access to quality, affor… https://t.co/U58bhehQ2X",House Democrats,18,0.0,0.751,0.249,0.6486
82,Democrats,Investing in our infrastructure will not only make our roads safer and our water cleaner—it will also create millio… https://t.co/qfbrtc7Fja,House Democrats,20,0.0,0.786,0.214,0.5994
83,Democrats,Our diversity is our STRENGTH. Happy 25th anniversary to @APAICS - thank you for your work supporting @CAPAC and AA… https://t.co/qVdROrlbj9,House Democrats,21,0.0,0.551,0.449,0.9191
84,Democrats,The Trump Administration wants to sell JUNK plans to millions of Americans with pre-existing conditions.… https://t.co/wH7hGyfbNH,House Democrats,16,0.0,1.0,0.0,0.0
85,Democrats,"Chairman of @EdLaborCmte, Rep. @BobbyScott has fought for equity in education and affordable health care for decade… https://t.co/p3EhNraOGV",House Democrats,18,0.107,0.744,0.149,0.2263
86,Democrats,"This #NationalPoliceWeek, let us remember and honor the lives of officers killed in the line of duty. Thank you for… https://t.co/AafT1raSuX",House Democrats,21,0.16,0.638,0.202,0.0516
87,Democrats,1️⃣in 4️⃣ Americans struggle to pay 💵 for their prescription 💊 medication. No American should have to choose betwee… https://t.co/NFdHIIaElU,House Democrats,20,0.282,0.718,0.0,-0.5994
88,Democrats,"Son of immigrants, engineer, businessman and now Congressman, @RepTjCox knows what it takes to strengthen our middl… https://t.co/jRekcgQSlY",House Democrats,18,0.0,0.881,0.119,0.3182
89,Democrats,Educator. Lawyer. Public servant. @CongressmanRaja has worked to strengthen our nation’s middle class for his entir… https://t.co/LoU3fR1PBu,House Democrats,17,0.0,0.874,0.126,0.3182
90,Democrats,"This #InfrastructureWeek, we cannot forget that #RuralBroadband is one of the biggest infrastructure needs in this… https://t.co/lwGyKBTVNl",House Democrats,17,0.0,0.906,0.094,0.1695
91,Democrats,This nation owes an invaluable debt of gratitude to mothers. May we be emboldened by their strength and inspired by… https://t.co/l6rBEn3xIr,House Democrats,21,0.086,0.582,0.332,0.802
92,Democrats,"The first Vietnamese-American woman elected to Congress, @RepStephMurphy embodies the American dream. From national… https://t.co/0c7JIVP1s5",House Democrats,15,0.0,0.875,0.125,0.25
93,Democrats,"From Puerto Rico to Iowa, millions of Americans are suffering in the aftermath of natural disasters.… https://t.co/X22iUKPlwi",House Democrats,17,0.15,0.728,0.121,-0.1531
94,Democrats,"A successful lawyer and the first woman to be appointed City Solicitor of Allentown, @RepSusanWild became the first… https://t.co/2eHcTTNRGR",House Democrats,19,0.0,0.817,0.183,0.5859
95,Democrats,"Educator and public servant, @RepRoKhanna has served our nation in the White House, the classroom and now in Congre… https://t.co/f5De0pb9m3",House Democrats,20,0.0,1.0,0.0,0.0
96,Democrats,"Disaster relief for Americans in need is long overdue. From Puerto Rico to Iowa, @HouseDemocrats will not let the T… https://t.co/k1DJ3o3TU8",House Democrats,21,0.156,0.725,0.118,-0.25
97,Democrats,"House Democrats were given a mission to #ProtectOurCare #ForThePeople. 

We will never let the Trump administration… https://t.co/b3W3ANEgXb",House Democrats,17,0.0,1.0,0.0,0.0
98,Democrats,"Disaster relief for Americans in need is long overdue. From Puerto Rico to Iowa, @HouseDemocrats will not let the T… https://t.co/RcyODUwP1N",House Democrats,21,0.156,0.725,0.118,-0.25
99,Democrats,Our nation's teachers dedicate their lives to our children. They should NEVER be left behind. Full stop.… https://t.co/ePh4qYRLTv,House Democrats,18,0.0,1.0,0.0,0.0
100,Democrats,"From civil rights advocate to State Senator and Congresswoman, @RepJayapal has always fought for economic equality,… https://t.co/q1QOlr5oh2",House Democrats,17,0.126,0.874,0.0,-0.3182
101,Democrats,Every American has a family member with a pre-existing condition. The president is trying to steal their health car… https://t.co/8Hg2CmuA59,House Democrats,20,0.158,0.842,0.0,-0.4939
102,Democrats,"Dr. @RepBera has been fighting #ForThePeople his entire career. In Congress, he continues his lifelong work of impr… https://t.co/yQU8NT3I5V",House Democrats,19,0.122,0.878,0.0,-0.3612
103,Democrats,Our nation’s teachers give our children more than knowledge: They instill the values of hard work and perseverance… https://t.co/UZ3lNcBz8z,House Democrats,19,0.066,0.806,0.128,0.3182
104,Democrats,.@HouseDemocrats could not do the important work of fighting #ForThePeople without our dedicated leadership.… https://t.co/ZZnyE4CpAq,House Democrats,15,0.354,0.646,0.0,-0.678
105,Democrats,"This is NOT who we are. House Democrats know #ClimateChange is real. 🌎

https://t.co/QTNBgxi4UI",House Democrats,14,0.0,1.0,0.0,0.0
106,Democrats,"Thanks to the Democratic majority, the House took action on #ClimateChange for the first time in 10 YEARS. We canno… https://t.co/qhIJdHifhX",House Democrats,21,0.0,0.873,0.127,0.4404
107,Democrats,"Almost half of all Americans work for a small business. That's why this #NationalSmallBusinessWeek, House Democrats… https://t.co/K1o1XortCQ",House Democrats,17,0.0,1.0,0.0,0.0
108,Democrats,"Our earth’s plants 🍃 and animals 🦏 are the foundation of all life: without them, there is no us. House Democrats ar… https://t.co/G5YNZztEJt",House Democrats,23,0.099,0.901,0.0,-0.296
109,Democrats,"From Sacramento to the White House and the halls of Congress, Rep. @DorisMatsui has never lost focus of her goal: f… https://t.co/7x57Fiov6q",House Democrats,22,0.0,0.915,0.085,0.2411
110,Democrats,Wishing all who celebrate a happy and healthy #Ramadan. https://t.co/zQozDEh3I5,House Democrats,10,0.0,0.294,0.706,0.9001
111,Democrats,"A proud son of Korean immigrants and a dedicated public servant, @RepAndyKimNJ has served under both Democrats and… https://t.co/3zOvL02Vil",House Democrats,19,0.0,0.711,0.289,0.7269
112,Democrats,"A courageous Air Force veteran, former California Assemblyman, State Senator and now Congressman, @RepTedLieu has d… https://t.co/ixg7gSt6Uf",House Democrats,17,0.0,0.815,0.185,0.5267
113,Democrats,No one should have to decide between medical care and putting food on the table. House Democrats fought to… https://t.co/2EFYJGf72f,House Democrats,20,0.182,0.688,0.13,-0.0772
114,Democrats,"2️⃣ years ago today, every House Democrat voted 🗳against #Trumpcare, which would have ripped health care from milli… https://t.co/2NVHL3sDrf",House Democrats,19,0.0,0.849,0.151,0.4939
115,Democrats,"On this day 58 years ago, a group of courageous Americans challenged the status quo and demanded their rights. May… https://t.co/r0QHNnOtR4",House Democrats,21,0.139,0.717,0.143,0.2732
116,Democrats,Our Constitution’s First Amendment makes it clear that #PressFreedom is CRUCIAL to the foundation of our democracy.… https://t.co/EEEDq2Xvjk,House Democrats,18,0.0,0.867,0.133,0.3818
117,Democrats,"We can walk and chew gum at the same time #ForThePeople.

cc: @StaceyPlaskett https://t.co/YHdtGjnSpU",House Democrats,14,0.0,1.0,0.0,0.0
118,Democrats,"Educator, advocate and Chair of @VetAffairsDems, @RepMarkTakano fights every day to ensure that our nation’s greate… https://t.co/YT6cPGnDI9",House Democrats,17,0.133,0.739,0.128,-0.0258
119,Democrats,Climate change and climate disasters are a human and fiscal crisis. That's why House Democrats just took decisive a… https://t.co/g5gOldpNEX,House Democrats,20,0.301,0.625,0.074,-0.7783
120,Democrats,"From Queens to the Capitol, @RepGraceMeng has dedicated her career to fighting #ForThePeople. She is the first and… https://t.co/8lhh6WRuzR",House Democrats,19,0.111,0.756,0.133,0.128
121,Democrats,"Today, we vow to #NeverAgain be silent in the face of hatred, and we honor the victims and survivors of such pain.… https://t.co/UKH6iXae5i",House Democrats,23,0.219,0.673,0.108,-0.5106
122,Democrats,"We have a moral imperative to act on climate change #ForThePeople.

#ClimateActionNow protects our planet for futur… https://t.co/UuF3L9tram",House Democrats,18,0.0,0.874,0.126,0.3182
123,Democrats,"Workers' rights aren't given -- they're fought for and won.

House Democrats &amp; @EdLaborCmte won't stop until all wo… https://t.co/tR9q3Gg9ll",House Democrats,20,0.092,0.683,0.225,0.5086
124,Democrats,"This nation was founded upon the values of fairness, freedom and equality. It’s time to make those values a reality… https://t.co/tZBoCKs6TT",House Democrats,21,0.0,0.639,0.361,0.8625
125,Democrats,"Every May, we honor our nation’s vibrant Asian American and Pacific Islander community. The first Chinese American… https://t.co/MOoOUlMxCp",House Democrats,18,0.0,0.708,0.292,0.765
126,Democrats,The American people sent House Democrats to Washington to lower health care and prescription drug costs — and we're… https://t.co/tO5UtasnYl,House Democrats,20,0.098,0.759,0.143,0.25
127,Democrats,"Gun violence is a public health crisis. 

House Democrats are fighting to fund research into the gun violence epide… https://t.co/HcjJALvOLA",House Democrats,20,0.601,0.399,0.0,-0.9618
128,Democrats,"Cancer, diabetes, heart disease – across the board, communities of color suffer disproportionately from life-threat… https://t.co/weVIrnriA6",House Democrats,16,0.378,0.622,0.0,-0.836
129,Democrats,"Cancer, diabetes, heart disease – across the board, communities of color suffer disproportionately from life-threat… https://t.co/weVIrnriA6",House Democrats,16,0.378,0.622,0.0,-0.836
130,Democrats,House Democrats are back in Washington and we’re hitting the ground running #ForThePeople. https://t.co/aKDe4W3bHo,House Democrats,14,0.0,1.0,0.0,0.0
131,Democrats,👀 https://t.co/nddlGQVulM,House Democrats,2,0.0,1.0,0.0,0.0
132,Democrats,"Every day, 20 veterans, servicemembers, reservists and National Guard members die by suicide. Today,… https://t.co/hPx3cvh80u",House Democrats,15,0.393,0.607,0.0,-0.8555
133,Democrats,"Every day, we honor the workers who do the crucial and often dangerous jobs on which our nation depends.… https://t.co/KnsXfPhVCO",House Democrats,20,0.128,0.741,0.132,0.0258
134,Democrats,"From Afghanistan and the Pentagon to the halls of the Capitol, @RepAndyKimNJ has tirelessly served our country both… https://t.co/WF5V0wgqnb",House Democrats,19,0.0,1.0,0.0,0.0
135,Democrats,Almost half of all Americans live in areas with unhealthy levels of air pollution. @HouseDemocrats are fighting to… https://t.co/ILVSVxKNrW,House Democrats,19,0.258,0.742,0.0,-0.7096
136,Democrats,We will lead that fight ✊ ✊🏼 ✊🏿 ✊🏽 https://t.co/BzA3QJbE0n,House Democrats,10,0.245,0.755,0.0,-0.3818
137,Democrats,America's diversity is our strength. Congratulations! 🇺🇸 https://t.co/dItSUhM6Hb,House Democrats,8,0.0,0.448,0.552,0.8122
138,Democrats,"⚡️ “Hard Work Never Stops for @HouseDemocrats”

https://t.co/z5BPGvbJJg",House Democrats,8,0.0,0.829,0.171,0.1139
139,Democrats,The Trump Administration is trying to stifle the voices of millions of Americans. @HouseDemocrats will fight… https://t.co/IW7LtCLKB9,House Democrats,17,0.0,1.0,0.0,0.0
140,Democrats,"FACT: Climate change is real. Full Stop 🛑

@HouseDemocrats are taking action. We've held the first climate change h… https://t.co/B5gYHkYGST",House Democrats,20,0.109,0.891,0.0,-0.296
141,Democrats,"We only get one Earth. Today and every day, @HouseDemocrats are fighting to keep our planet healthy and safe for ou… https://t.co/3Isp5rm1CC",House Democrats,22,0.092,0.701,0.207,0.4767
142,Democrats,Happy #Easter to all who celebrate! https://t.co/gvmBgAAb3L,House Democrats,7,0.0,0.394,0.606,0.8268
143,Democrats,Wishing all who celebrate a happy and healthy #Passover. https://t.co/K8y1IyVSBN,House Democrats,10,0.0,0.294,0.706,0.9001
144,Democrats,"⚡️ “#ForThePeople Friday” by @HouseDemocrats

https://t.co/nsKlXvQrD5",House Democrats,6,0.0,1.0,0.0,0.0
145,Democrats,"Follow along &amp; see how @RepBrindisi is a tireless advocate for the veterans, seniors and working families of Centra… https://t.co/46M9TDbjCS",House Democrats,20,0.0,1.0,0.0,0.0
146,Democrats,House Democrats have fought #ForThePeople every day since taking the oath of office. And we’re just getting started. https://t.co/KTNGMiOL0X,House Democrats,19,0.113,0.887,0.0,-0.3182
147,Democrats,"⚡️ “@HouseDemocrats Work It, Flip It and Reverse It 💃🏻”

https://t.co/nfOMw7Y9R4",House Democrats,11,0.0,1.0,0.0,0.0
148,Democrats,".@HouseDemocrats -- out of many, we are one. Just an example of our gorgeous mosaic at work: https://t.co/r9W4OBzhRD",House Democrats,18,0.0,0.81,0.19,0.6124
149,Democrats,"The next 100 days: the sky’s the limit 

via Chairman @RepJeffries 

https://t.co/M9Vym3rp2V 

#Democrats #ForThePeople",House Democrats,14,0.0,1.0,0.0,0.0
150,Democrats,"It’s the 100th Day of the @HouseDemocrats majority.

From cleaning up corruption with #HR1 to fighting for equal pa… https://t.co/9hwHOFzmZP",House Democrats,20,0.116,0.884,0.0,-0.3612
151,Democrats,@HouseDemocrats are proud to reauthorize #VAWA. We MUST prevent violence and empower survivors to stand up and make… https://t.co/pMTWxJTXEi,House Democrats,19,0.169,0.658,0.173,-0.2263
152,Democrats,@HouseDemocrats are clear: We don’t work for the president. We work #ForThePeople. Check out @RepJeffries on… https://t.co/vXDgzAk1hM,House Democrats,17,0.0,0.86,0.14,0.3818
153,Democrats,The American people should not be forced to choose between feeding their families or going bankrupt from a surprise… https://t.co/gUGnskHskV,House Democrats,20,0.156,0.737,0.107,-0.2778
154,Democrats,.@HouseDemocrats are laser focused on fighting #ForThePeople. We will NOT let Republicans play politics with life a… https://t.co/VRnKJMmIDS,House Democrats,18,0.205,0.678,0.117,-0.2349
