,Political Affiliation,tweet,Politician,Word Count,negative,neutral,positive,polarity
11,Democrats,"I’m about to take the debate stage. The large, diverse Democratic field is evidence of our party's strength. And ab… https://t.co/s6zOtmqpu0",Joe Biden,21,0.0,0.862,0.138,0.4939
12,Democrats,"We have to choose hope over fear, truth over lies, and unity over division. I hope you’ll tune in tonight as we dis… https://t.co/No8qFNfpxk",Joe Biden,24,0.187,0.561,0.252,0.2732
13,Democrats,We can do all this and more – all that stands in the way is a broken political system. We have to unite this countr… https://t.co/xhhHpzBEhG,Joe Biden,26,0.119,0.881,0.0,-0.4767
14,Democrats,"Climate change is an existential threat. We have to take urgent, drastic action now to address the climate emergenc… https://t.co/dSVUlNI2Jb",Joe Biden,20,0.147,0.776,0.078,-0.3818
15,Democrats,"We have to transform education. We’ll provide universal Pre-K, triple Title I funding, raise teacher pay, double th… https://t.co/y7Lqdiw9gh",Joe Biden,19,0.076,0.924,0.0,-0.1027
16,Democrats,"Under my plan, everyone will have the option to buy into a public health plan like Medicare. And we’ll guarantee th… https://t.co/ZlE8K7mlQt",Joe Biden,22,0.0,0.809,0.191,0.5423
17,Democrats,We need to defend and build on the Affordable Care Act. I was proud every day to serve alongside President Obama as… https://t.co/I92tvJzZE4,Joe Biden,23,0.0,0.76,0.24,0.743
18,Democrats,"It’s time to reward work, not just wealth. On day one, I’ll move to: eliminate the Trump tax cut for the super-weal… https://t.co/iy8IyviMeT",Joe Biden,23,0.166,0.704,0.13,-0.0072
19,Democrats,The poor are getting poorer and the bottom is falling out of the middle class. Income inequality is on the rise — m… https://t.co/uBVQo7l4iW,Joe Biden,24,0.265,0.735,0.0,-0.7351
20,Democrats,"We have to rebuild the backbone of this nation – the middle class. And this time make sure everyone comes along, re… https://t.co/orKQWzt60l",Joe Biden,23,0.0,0.901,0.099,0.3182
21,Democrats,Every day we are being reminded what this election is about. Who we are. What we stand for. What we believe. I am r… https://t.co/ZCrXVFqTgG,Joe Biden,25,0.0,1.0,0.0,0.0
22,Democrats,We know in our bones this election is different. We have a president who promotes hate and division. Encourages whi… https://t.co/IHRNGqY7z5,Joe Biden,21,0.142,0.654,0.204,0.1531
23,Democrats,"In an hour, I’ll take the stage for the first Democratic debate to discuss my vision for the country. As I’ve said… https://t.co/dEvjIVDslu",Joe Biden,23,0.0,0.917,0.083,0.25
24,Democrats,"From day one, we've refused to take money from any corporate PACs or lobbyists. Today, I’m building on that base by… https://t.co/OPEb1FLib1",Joe Biden,22,0.095,0.905,0.0,-0.296
25,Democrats,"In America, every worker deserves fair treatment, safe workplaces, and the right to join a union. Period. I’m proud… https://t.co/jsTGuANvuq",Joe Biden,20,0.0,0.684,0.316,0.7506
26,Democrats,"Today’s decision from the court hopefully means there will not be a question on the 2020 Census, but we have much m… https://t.co/N92TBxXNwE",Joe Biden,23,0.0,0.919,0.081,0.2144
27,Democrats,"Make no mistake, the Trump Administration added a citizenship question to the Census to deliberately cut out the vo… https://t.co/adqRzbbI4j",Joe Biden,20,0.295,0.705,0.0,-0.6908
28,Democrats,Today the Supreme Court refused to stop politicians rigging our democracy by writing election rules for their own b… https://t.co/cMhFxBwddL,Joe Biden,20,0.176,0.68,0.144,0.0516
29,Democrats,I was proud to sign @IndivisibleTeam’s pledge. Our large and diverse set of qualified Democratic candidates is evid… https://t.co/xmQPnqxulb,Joe Biden,19,0.0,0.846,0.154,0.4767
30,Democrats,"All marriages, at their root, are about love. And four years ago, the Supreme Court affirmed that simple propositio… https://t.co/AF2qenqLGq",Joe Biden,20,0.0,0.698,0.302,0.8316
31,Democrats,This image is gut-wrenching. The cruelty we're seeing at our border is unconscionable. History will judge how we re… https://t.co/t2VtXOi9AY,Joe Biden,20,0.17,0.83,0.0,-0.5994
32,Democrats,"One year ago, the Supreme Court upheld Trump's Muslim ban—one of this administration's most egregious attacks on ou… https://t.co/JmcKcj3TKH",Joe Biden,19,0.134,0.715,0.151,0.1082
33,Democrats,"DREAMers are Americans, and Congress needs to make it official. The millions of DREAMers and undocumented individua… https://t.co/4VAkPowWX4",Joe Biden,18,0.0,1.0,0.0,0.0
34,Democrats,"Today, we’re launching our Team Joe Organizing Fellowship, an eight-week online training program where you’ll learn… https://t.co/9JG8TFaCru",Joe Biden,17,0.0,1.0,0.0,0.0
35,Democrats,"In two days, I’ll take the stage for the first Democratic debate to discuss my vision for the country. If you haven… https://t.co/7DKS76oBm0",Joe Biden,23,0.0,0.917,0.083,0.25
36,Democrats,We need to face the facts on climate change: it’s an existential threat and it’s already here. Few cities know that… https://t.co/cc9Qa1bgNp,Joe Biden,22,0.139,0.861,0.0,-0.5267
37,Democrats,"Add your name to call on Congress to restore the Voting Rights Act and make every American's voice equal, once and… https://t.co/ePPdW3FPfB",Joe Biden,22,0.0,0.905,0.095,0.296
38,Democrats,"Civil rights was one of the things that got me engaged in politics. Six years after Shelby County v. Holder, voting… https://t.co/W2pkoLoj9G",Joe Biden,22,0.0,0.886,0.114,0.4019
39,Democrats,"We must secure our borders, but “build the wall” is a slogan divorced from reality. We need to focus on improving s… https://t.co/95FcN7N0NB",Joe Biden,23,0.0,0.787,0.213,0.6597
40,Democrats,.@GabbyGiffords’ dedication to making our communities safer continues to be an inspiration. I join her in urging th… https://t.co/pl52UW4XX6,Joe Biden,19,0.0,0.641,0.359,0.8126
41,Democrats,"Thank you for a great weekend, South Carolina! https://t.co/YCsyW66KzG",Joe Biden,9,0.0,0.465,0.535,0.784
42,Democrats,Trump sólo está interesado en políticas que atacan la dignidad de la comunidad Latina y asustan a los votantes para… https://t.co/HSP01T1yEH,Joe Biden,21,0.0,1.0,0.0,0.0
43,Democrats,It’s clear Trump is only interested in using his policies to assault the dignity of the Hispanic community and scar… https://t.co/LhdRIbCnax,Joe Biden,21,0.132,0.59,0.278,0.4939
44,Democrats,We’re bringing together supporters across the country for the first Democratic debate! Head to… https://t.co/f2QcL7mnw7,Joe Biden,15,0.0,0.814,0.186,0.4926
45,Democrats,The Trump Administration is arguing in the 9th Circuit that migrant children held in detention centers without soap… https://t.co/CruJGStfcS,Joe Biden,19,0.244,0.756,0.0,-0.6705
46,Democrats,"Trump’s erratic, impulsive actions are the last thing we need as Commander-in-Chief. No president should order a mi… https://t.co/kBUF7oefXC",Joe Biden,19,0.115,0.885,0.0,-0.296
47,Democrats,Planned Parenthood helps women and individuals get the health care they need — especially preventive services like… https://t.co/V0hrvoXum2,Joe Biden,18,0.0,0.721,0.279,0.7003
48,Democrats,"I support @PPact because women and transgender individuals' health care is essential. Historically, women — and par… https://t.co/O17ANvjoNH",Joe Biden,18,0.0,0.704,0.296,0.7096
49,Democrats,It’s always great to be back at the #ClyburnFishFry. Thank you to @ClyburnSC06 and everyone who came out for a grea… https://t.co/qi7ElzIAqA,Joe Biden,22,0.0,0.742,0.258,0.765
50,Democrats,President Trump continues to deny the scientific evidence in front of his own eyes and attack the progress we’ve ma… https://t.co/aYEhEZAjyZ,Joe Biden,21,0.209,0.684,0.106,-0.4019
51,Democrats,"Climate change poses an existential threat to our communities, economy, national security, and environment. Our pla… https://t.co/I1Oc79S81X",Joe Biden,17,0.163,0.721,0.115,-0.25
52,Democrats,We have to take on the epidemic of violence against the transgender community — especially trans women of color. Te… https://t.co/f666hxk3WV,Joe Biden,21,0.177,0.823,0.0,-0.6249
53,Democrats,This month marks 50 years since a movement was born on Christopher Street — a movement that has delivered so much a… https://t.co/fFcoEPJhZ5,Joe Biden,23,0.0,1.0,0.0,0.0
54,Democrats,"What we need is presidential leadership that will take strategic action to counter the Iranian threat, restore Amer… https://t.co/upMOS2BkF3",Joe Biden,19,0.15,0.752,0.097,-0.296
55,Democrats,Make no mistake: Iran continues to be a bad actor that abuses human rights and supports terrorist activities throughout the region.,Joe Biden,21,0.498,0.426,0.076,-0.9313
56,Democrats,It’s sadly ironic that the State Department is now calling on Iran to abide by the very deal the Trump Administrati… https://t.co/2rv8jHL0Ri,Joe Biden,22,0.177,0.823,0.0,-0.5106
57,Democrats,But they’ve only gotten more aggressive. Trump also promised that walking away would somehow lead to a better deal… https://t.co/rT82mD4rwc,Joe Biden,20,0.081,0.687,0.232,0.5434
58,Democrats,He unilaterally withdrew from the hard-won nuclear agreement that the Obama-Biden Administration negotiated to stop… https://t.co/LDXtmDghqw,Joe Biden,16,0.0,0.824,0.176,0.4939
59,Democrats,President Trump's Iran strategy is a self-inflicted disaster. Two of America's vital interests in the Middle East a… https://t.co/FRucbdCYut,Joe Biden,19,0.176,0.644,0.18,-0.2263
60,Democrats,"As we recognize Juneteenth and the progress we’ve made since slavery, we must also double down on our efforts to ro… https://t.co/9XBeCMVTK4",Joe Biden,22,0.174,0.725,0.101,-0.4588
61,Democrats,"America was founded on the ideals of equality, equity, &amp; fairness—but has failed to live up to that promise for all… https://t.co/IaRBX6okNz",Joe Biden,22,0.125,0.72,0.155,-0.0516
62,Democrats,Trump’s policies appear intentionally designed to aggravate the situation to scare Americans into re-electing him.… https://t.co/yHbZyjQHCa,Joe Biden,16,0.324,0.676,0.0,-0.7717
63,Democrats,President Trump threatening the mass deportation of immigrants is cruel and un-American. We can fix our broken immi… https://t.co/qd43knpKGV,Joe Biden,19,0.392,0.608,0.0,-0.8834
64,Democrats,"This is truly the most important election of our lifetime. If we want to defeat Donald Trump, it’s going to take ev… https://t.co/Y3an2xagBb",Joe Biden,23,0.106,0.672,0.222,0.3167
65,Democrats,"Trump’s response to Charlottesville two years ago was abhorrent, but it’s not just that. It’s happening every day.… https://t.co/5fomDtXGyn",Joe Biden,19,0.124,0.876,0.0,-0.3716
66,Democrats,"Trump continues to undermine our standing in the world.

Our core values of inclusivity, diversity, respect for the… https://t.co/SEkkIHNjCy",Joe Biden,19,0.092,0.667,0.242,0.5574
67,Democrats,"Just look at his tax plan.

As president, Biden will reverse Trump’s tax cuts for the super wealthy. It’s time we r… https://t.co/UKUDl9v5EK",Joe Biden,23,0.077,0.699,0.224,0.6369
68,Democrats,"Let’s be clear: President Trump inherited a growing economy from the Obama-Biden administration. And now, he’s in t… https://t.co/TS2H4HBVJB",Joe Biden,19,0.0,0.788,0.212,0.5106
69,Democrats,Hey there - @TeamJoe here. President Trump dismisses everything he doesn’t want to hear as “FAKE NEWS” -- so as he… https://t.co/LsuOQHMV37,Joe Biden,22,0.0,0.939,0.061,0.0772
70,Democrats,"For all the hard-won progress, for as much as we can celebrate how much better things have gotten — this fight is n… https://t.co/hD6YptIvVG",Joe Biden,24,0.096,0.605,0.299,0.7506
71,Democrats,Stopped by @TheStonewallNYC to celebrate #PrideMonth &amp; #WorldPride where the movement began 50 years ago. https://t.co/2Z4PyfzyOq,Joe Biden,16,0.097,0.714,0.189,0.4215
72,Democrats,It’s past time for a $15 minimum wage. https://t.co/PQf5I3Qxzp,Joe Biden,9,0.0,1.0,0.0,0.0
73,Democrats,"I’ll be taking the stage at 9PM ET on June 27 for the first Democratic debate!

We’re organizing debate watch parti… https://t.co/GrfKGpmioG",Joe Biden,22,0.0,1.0,0.0,0.0
74,Democrats,"This weekend, I’m heading to South Carolina for the @SCDP Convention and world-famous #ClyburnFishFry! RSVP to come… https://t.co/JTawef1TTJ",Joe Biden,18,0.0,1.0,0.0,0.0
75,Democrats,"Under President Trump’s policies, a four-month-old was separated from his family at the border. It’s unconscionable… https://t.co/zGRdOL335j",Joe Biden,17,0.0,1.0,0.0,0.0
76,Democrats,"Happy anniversary to the love of my life and the life of my love, @DrBiden. I’m forever grateful you agreed to spen… https://t.co/SIDtmgQFaZ",Joe Biden,23,0.0,0.511,0.489,0.9531
77,Democrats,"It will also include premium-free access to this public option for people who would otherwise qualify for Medicaid,… https://t.co/jUHBAE7pRB",Joe Biden,19,0.0,1.0,0.0,0.0
78,Democrats,"Lastly, I discussed how my health care plan will include access to a Medicare-like public option for anyone who wants it.",Joe Biden,21,0.0,0.849,0.151,0.4939
79,Democrats,"I declared that we have to do everything we can to protect the most sacred, fundamental right we have: the right to vote.",Joe Biden,23,0.0,0.89,0.11,0.3818
80,Democrats,"I discussed how in a Biden Administration, we’ll support teachers and ensure every kid has access to a quality educ… https://t.co/TUpObiizeZ",Joe Biden,21,0.0,0.751,0.249,0.6486
81,Democrats,"I talked about how the greatest sin is the abuse of power — whether economic, or physical, or social. And, it’s our… https://t.co/ybPdhmpUt7",Joe Biden,23,0.26,0.6,0.14,-0.5574
82,Democrats,"I was honored to join @UniteThePoor, @RevDrBarber, and @liztheo at today’s #PPCMoralCongress Presidential Forum.",Joe Biden,14,0.0,0.647,0.353,0.7184
83,Democrats,"Today, I took @EricHolder's @demredistrict pledge to support #FairMaps. For too long, gerrymandering has allowed po… https://t.co/yxW0fd68B5",Joe Biden,17,0.0,0.847,0.153,0.4019
84,Democrats,"Four years ago, a white supremacist walked into ""Mother Emanuel"" and gunned down nine brave souls, including my fri… https://t.co/tRbrlphIw7",Joe Biden,20,0.0,0.776,0.224,0.5994
85,Democrats,"7 years ago, @BarackObama and I offered security to DREAMers, young people brought here as kids who only know Ameri… https://t.co/XaPEH2UFil",Joe Biden,21,0.0,0.882,0.118,0.34
86,Democrats,"Good luck to the @USWNT as they take on Chile! 

As we cheer them on in the World Cup, we must support their fight… https://t.co/dpHU4LOP3m",Joe Biden,25,0.0,0.633,0.367,0.9041
87,Democrats,"As my father believed, there’s no higher calling for a woman or a man than to be a good mother or a good father. Ha… https://t.co/E0aHV2Ze7Z",Joe Biden,26,0.081,0.704,0.215,0.5574
88,Democrats,"This country wasn’t built by Wall Street bankers, CEOs, or hedge fund managers. It was built by the American middle… https://t.co/ue4wXPN725",Joe Biden,21,0.0,1.0,0.0,0.0
89,Democrats,"In America, no child’s future should be determined by their zip code, parents’ income, race, or disability. In a Bi… https://t.co/ZFN0GEboYw",Joe Biden,21,0.097,0.796,0.106,0.0516
90,Democrats,"The extraordinary bravery shown by hundreds of thousands in Hong Kong, marching for the civil liberties &amp; autonomy… https://t.co/cXTgAHaN3U",Joe Biden,19,0.0,0.723,0.277,0.7579
91,Democrats,This is simple. No candidate running for office should help foreign governments undermine our democracy. That inclu… https://t.co/fiZIPkxySP,Joe Biden,18,0.199,0.679,0.122,-0.1779
92,Democrats,Donald Trump doesn’t think it matters if candidates accept damaging intel on their opponent from a foreign governme… https://t.co/J2JS9ChNps,Joe Biden,19,0.15,0.682,0.168,-0.1531
93,Democrats,Every worker in this country deserves the dignity that comes with fair wages and benefits — and the right to collec… https://t.co/DwHxVnwqCz,Joe Biden,22,0.0,0.703,0.297,0.765
94,Democrats,Had great pancakes and great conversation at Tasty Cafe in Eldridge before heading to Clinton Community College for… https://t.co/t80prENqgZ,Joe Biden,19,0.0,0.675,0.325,0.8481
95,Democrats,"I have nothing against Amazon, but no company pulling in billions of dollars of profits should pay a lower tax rate… https://t.co/vH6OS01gZ3",Joe Biden,22,0.31,0.549,0.141,-0.3837
96,Democrats,President Trump is once again welcoming foreign interference in our elections. This isn’t about politics. It is a t… https://t.co/wlGfmBTUqV,Joe Biden,20,0.0,0.861,0.139,0.4404
97,Democrats,We had a great day in Iowa talking about how we rebuild the backbone of our country — the middle class. Thank you t… https://t.co/QxevfT1ceo,Joe Biden,25,0.0,0.761,0.239,0.765
98,Democrats,"Today in 1967, the Supreme Court struck down interracial marriage bans in Loving v. Virginia—a decision that inched… https://t.co/oEA9HZV5S5",Joe Biden,19,0.078,0.627,0.294,0.7579
99,Democrats,Our 9/11 first responders represent the best of our country — selflessly rushing into danger to save others. We owe… https://t.co/8J0TsLIv1T,Joe Biden,21,0.122,0.612,0.266,0.6124
100,Democrats,"Prayers are not enough to end these senseless mass shootings. This violence is not normal. As a country, we have a… https://t.co/a2H61annAj",Joe Biden,22,0.17,0.83,0.0,-0.6249
101,Democrats,"Three years later, the horrific attack on Pulse Nightclub still shakes our nation to the core. A night that should… https://t.co/aBJ5lQQcue",Joe Biden,21,0.294,0.706,0.0,-0.8176
102,Democrats,President Trump thinks his tariffs are being paid by China. Just like he thinks Mexico is building the wall.,Joe Biden,19,0.0,0.878,0.122,0.3612
103,Democrats,"Tomorrow, we’re heading to Clinton, Iowa, and hope to see you there! RSVP at https://t.co/MwCakzlMdm and spread the… https://t.co/xVR7cg1Bgh",Joe Biden,19,0.0,0.849,0.151,0.4926
104,Democrats,President Trump is bringing his secret one page agreement with Mexico to Iowa. The Iowans being crushed by his tariffs would like to see it.,Joe Biden,25,0.092,0.721,0.187,0.4404
105,Democrats,Good luck to the @USWNT as they kick off their first game of the Women’s World Cup. @DrBiden and I will be rooting… https://t.co/520caCHKS4,Joe Biden,24,0.0,0.781,0.219,0.7096
106,Democrats,Thank you for following along this afternoon! Follow @TeamJoe to keep up with everything happening on the campaign. #TeamJoe,Joe Biden,19,0.0,0.866,0.134,0.4199
107,Democrats,We can’t afford four more years of an administration that gambles with the livelihoods of American families. Workin… https://t.co/EwNUY7Dc4D,Joe Biden,19,0.0,0.905,0.095,0.2263
108,Democrats,Trump doesn’t get the basics. He thinks his tariffs are being paid by China. Any freshman econ student could tell y… https://t.co/Alnz7uEXGT,Joe Biden,22,0.0,1.0,0.0,0.0
109,Democrats,"He thinks he’s being tough. Well, it’s easy to be tough when someone else is feeling the pain. How many farmers acr… https://t.co/4su0eneAka",Joe Biden,23,0.211,0.57,0.218,0.0516
110,Democrats,Tune in here: https://t.co/4rTMVjJzyb,Joe Biden,4,0.0,1.0,0.0,0.0
111,Democrats,"When it comes to President Trump’s tariff war with China, one thing is clear: America’s farmers and manufacturers a… https://t.co/aEnaSRsYlJ",Joe Biden,20,0.159,0.735,0.106,-0.3182
112,Democrats,"Hey everyone, @TeamJoe here. We’re taking over to keep you in the loop on our event in Ottumwa, Iowa. Stay tuned! #TeamJoe",Joe Biden,22,0.0,1.0,0.0,0.0
113,Democrats,I'm headed to eastern Iowa this week to talk with voters about our vision for the future. Head to… https://t.co/8RBGybQqbM,Joe Biden,20,0.0,0.905,0.095,0.25
114,Democrats,It was great to be back in Atlanta! Thank you to Mayor @KeishaBottoms for showing me around town and for your work… https://t.co/LQ3YBn5ayH,Joe Biden,23,0.0,0.753,0.247,0.784
115,Democrats,President Trump’s decision to abandon the #ParisAgreement wasn't just reckless—it abdicated our leadership on the w… https://t.co/3l9CnrkDV1,Joe Biden,17,0.153,0.847,0.0,-0.4404
116,Democrats,"Jill &amp; I were thrilled to be there today to watch our amazing granddaughter Maisy graduate. Maisy, you make us so p… https://t.co/q8thRLPEOH",Joe Biden,23,0.0,0.749,0.251,0.7717
117,Democrats,"As president, I’ll lead America to become the world’s clean energy superpower.

https://t.co/FbsOsyQkIo https://t.co/rzeIcuW9BW",Joe Biden,14,0.0,0.714,0.286,0.5859
118,Democrats,"Happy birthday to one of the strongest people Jill and I know, @GabbyGiffords. You are an inspiration to so many pe… https://t.co/SS7He7vjer",Joe Biden,22,0.0,0.643,0.357,0.875
119,Democrats,"Happy #BestFriendsDay to my friend, @BarackObama. https://t.co/JTd1t7NtyL",Joe Biden,7,0.0,0.42,0.58,0.7845
120,Democrats,The Bidens are celebrating my daughter Ashley’s birthday today. @DrBiden and I are so proud of everything she has a… https://t.co/VFzbKjTXvr,Joe Biden,21,0.0,0.701,0.299,0.8267
121,Democrats,"Across America, mayors are stepping up and leading the way on combating climate change. Thank you to… https://t.co/hWIYWnuJO6",Joe Biden,18,0.0,0.872,0.128,0.3612
122,Democrats,"Iowa, we’re heading your way next week and hope to see you there! Go to https://t.co/r0RlGWdvLe to RSVP to an event in your community.",Joe Biden,24,0.0,0.878,0.122,0.4926
123,Democrats,"Make no mistake, how we act in the next 12 years will determine the very livability of our planet. We’ll make the l… https://t.co/dTGcVWVsQI",Joe Biden,24,0.173,0.827,0.0,-0.5574
124,Democrats,This campaign is about listening to communities and working with them to find solutions to the issues on their mind… https://t.co/d1CFYfAU7D,Joe Biden,21,0.0,0.922,0.078,0.1779
125,Democrats,I know how to beat the NRA because I’ve done it before - twice. I shepherded through the passage of the Brady backg… https://t.co/cIKUtr0RKi,Joe Biden,24,0.0,1.0,0.0,0.0
126,Democrats,We can’t let a special interest group dictate the safety of the rest of the country. That’s why defeating the NRA i… https://t.co/txzHWNjFcq,Joe Biden,23,0.089,0.619,0.292,0.7096
127,Democrats,"We will be rolling out policies to reduce gun violence in the coming months, but it’s clear we need to: 
- Close th… https://t.co/dstpi7I62W",Joe Biden,24,0.154,0.723,0.123,0.0387
128,Democrats,There are actions that Congress can take right now if they were to listen to the majority of the American people wh… https://t.co/31cpur25df,Joe Biden,23,0.0,1.0,0.0,0.0
129,Democrats,We don't need to convince the American public that common-sense measures to reduce gun violence are a good idea. 2… https://t.co/GnwHCqB2o1,Joe Biden,21,0.304,0.59,0.107,-0.6531
130,Democrats,This is politics at its worst. We should all feel safe to walk the streets of our own cities and towns. Our workers… https://t.co/MIirJb3MLH,Joe Biden,24,0.141,0.759,0.1,-0.296
131,Democrats,We need action. But the NRA and gun manufacturers have such a firm grip on Republicans in Congress that they refuse… https://t.co/JneqChQ9k3,Joe Biden,22,0.107,0.893,0.0,-0.34
132,Democrats,"Today is #NationalGunViolenceAwarenessDay. Our team, and people across the country, are wearing orange in remembran… https://t.co/3wXp8SOxib",Joe Biden,16,0.0,1.0,0.0,0.0
133,Democrats,Women’s rights and health care are under assault in a way that seeks to roll back every step of progress we’ve made… https://t.co/qsc1Vg6nv7,Joe Biden,23,0.132,0.66,0.208,0.296
134,Democrats,"Today, we honor all those who answered duty’s call on June 6, 1944, not only in memorials and remembrances, but in… https://t.co/on8W40wC6S",Joe Biden,22,0.0,0.909,0.091,0.2732
135,Democrats,Their valor cemented in history their place of honor and it planted the seeds of what would grow to become the grea… https://t.co/IiyNBDy8DQ,Joe Biden,23,0.0,0.873,0.127,0.4939
136,Democrats,We will never forget what the conviction and mettle of those young patriots achieved—for all of us.,Joe Biden,17,0.0,0.906,0.094,0.1695
137,Democrats,"With uncommon courage and unfailing honor, Allied forces claimed the first few feet in the drive to turn back an em… https://t.co/Jeh3KAmqMx",Joe Biden,22,0.0,0.758,0.242,0.7506
138,Democrats,"75 years ago, far from home, on those bloody beachheads of Normandy, thousands of brave young Americans risked ever… https://t.co/oVov3Kxfxq",Joe Biden,20,0.19,0.675,0.135,-0.1027
139,Democrats,We can’t afford four more years of President Trump attacking the progress we’ve made on climate change. On day one… https://t.co/H6EHwls1VX,Joe Biden,21,0.121,0.766,0.113,-0.0516
140,Democrats,We had a great few days on the campaign trail in New Hampshire. Thank you to everyone who came out to join us! I lo… https://t.co/7vGRM3FMOf,Joe Biden,26,0.0,0.698,0.302,0.8439
141,Democrats,"Spent yesterday afternoon in Plymouth, NH, discussing how we build our Clean Energy Revolution. Under our bold new… https://t.co/VrRpkzaNlN",Joe Biden,19,0.0,0.57,0.43,0.8842
142,Democrats,"As the sun sets around the world, Jill and I want to extend our warmest wishes to those marking the end of Ramadan.… https://t.co/sDeJhSgEgI",Joe Biden,24,0.0,0.722,0.278,0.6486
143,Democrats,"Estamos enfrentando una emergencia climática y debemos tomar medidas drásticas ya. Por eso, hoy, estoy anunciando m… https://t.co/gLGG1HfCGU",Joe Biden,18,0.0,1.0,0.0,0.0
144,Democrats,"China’s continuing oppression of its own people, especially the abuse and internment of more than one million Uyghu… https://t.co/Thcn6qUYZ5",Joe Biden,19,0.199,0.801,0.0,-0.6682
145,Democrats,Today is the anniversary of China's brutal crackdown in Tiananmen Square. Authorities tried to stop peaceful calls… https://t.co/YdAaFeI1Wb,Joe Biden,18,0.257,0.612,0.131,-0.4767
146,Democrats,"Making these revolutionary changes is going to take an incredible commitment at all levels, but I know we can meet… https://t.co/fKpeZjH2TE",Joe Biden,21,0.0,0.913,0.087,0.2023
147,Democrats,We need to dramatically accelerate our worldwide effort to meet the intensity of the challenge we face. I hope you'… https://t.co/GMgKILt4rB,Joe Biden,21,0.0,0.811,0.189,0.4939
148,Democrats,"I will rejoin the Paris Climate Accord on Day One. But that’s not sufficient.

I’ll immediately get to work leading… https://t.co/0yb6QfYLM2",Joe Biden,21,0.0,1.0,0.0,0.0
149,Democrats,We’ll hold polluters accountable for the damage they've caused—particularly in low-income communities and communiti… https://t.co/z3qWLsae4K,Joe Biden,15,0.323,0.677,0.0,-0.7351
150,Democrats,"This initiative will create new, good-paying jobs all across the clean economy in the United States of America. It’… https://t.co/7d1tpaKNnL",Joe Biden,20,0.0,0.691,0.309,0.765
151,Democrats,We’re going to make record-breaking investments in research and development and zero-carbon technologies so that Am… https://t.co/qsrmZA643p,Joe Biden,17,0.0,1.0,0.0,0.0
152,Democrats,"Science tells us that how we act, or fail to act, in the next 12 years will determine the very livability of our pl… https://t.co/l3U2Ce2tgS",Joe Biden,25,0.127,0.873,0.0,-0.5423
153,Democrats,"Today, President Trump denies the evidence in front of his own eyes, hides climate science produced by his own admi… https://t.co/1Q2sgO4qN9",Joe Biden,21,0.191,0.809,0.0,-0.5423
154,Democrats,"We are in a climate emergency and we must take drastic action now to address it. So today, I’m announcing my plan f… https://t.co/ghbFDuhhZt",Joe Biden,24,0.106,0.894,0.0,-0.3818
155,Democrats,"We have a major problem with educational inequality and we need to tackle it head on. In a Biden Administration, we… https://t.co/5hUoVUwbjR",Joe Biden,22,0.124,0.876,0.0,-0.4019
156,Democrats,"Happy birthday to the love of my life and the life of my love, @DrBiden. Jilly, I love you. https://t.co/WFwlUCuowv",Joe Biden,20,0.0,0.479,0.521,0.9538
157,Democrats,"I’m looking forward to traveling to New Hampshire this week to talk to voters about my plans for our country. 

RSV… https://t.co/VejXrL2OVJ",Joe Biden,22,0.0,1.0,0.0,0.0
158,Democrats,Thank you @HRC for having me tonight in Columbus. At a time when we’re seeing the forces of hate and intolerance pu… https://t.co/4gP6SozyUV,Joe Biden,23,0.141,0.763,0.095,-0.296
