,Political Affiliation,tweet,Politician,Word Count,negative,neutral,positive,polarity
21,Democrats,#CloseTheCamps https://t.co/FL4KV3sLqk,Alexandria Ocasio-Cortez,2,0.0,1.0,0.0,0.0
22,Democrats,"Reminder this admin is CHOOSING to round up refugees seeking asylum, fighting to not give children toothpaste or so… https://t.co/ByPUv6BNaX",Alexandria Ocasio-Cortez,20,0.116,0.884,0.0,-0.3612
23,Democrats,"The GOP has supported building mass concentration camps on the southern border. Kids &amp; families are dying.

Now the… https://t.co/qbG2luzh9P",Alexandria Ocasio-Cortez,20,0.0,0.892,0.108,0.3182
24,Democrats,"Please share this info widely &amp; make sure your neighbors have it.

If your home can be a safe space or haven for ot… https://t.co/hpT27oB0o1",Alexandria Ocasio-Cortez,25,0.0,0.673,0.327,0.8271
25,Democrats,"Warning: The Trump admin is expected to begin ICE raids across the country TOMORROW, targeting people for round up.… https://t.co/84odvQwPCo",Alexandria Ocasio-Cortez,20,0.112,0.888,0.0,-0.34
26,Democrats,"This was Philadelphia after an oil refinery exploded this morning.

So... what’s that about how climate change isn’… https://t.co/ZEKxH2yVEm",Alexandria Ocasio-Cortez,19,0.0,1.0,0.0,0.0
27,Democrats,This President needs to be impeached.,Alexandria Ocasio-Cortez,6,0.0,1.0,0.0,0.0
28,Democrats,"As long as the @GOPLeader supports jailing children and families on the border, I will continue to hold him to acco… https://t.co/PrRPVg9a6S",Alexandria Ocasio-Cortez,22,0.0,0.889,0.111,0.3612
29,Democrats,"This is what the United States is doing in the name of the American people.

It’s child abuse, it’s indefensible, a… https://t.co/DfkpjEFCZP",Alexandria Ocasio-Cortez,22,0.156,0.741,0.104,-0.34
30,Democrats,"Thank you, @johnlegend.

Queens residents: VOTE @CabanForQueens next Tuesday to bring the revolution to criminal ju… https://t.co/XUb3GieATz",Alexandria Ocasio-Cortez,17,0.163,0.718,0.12,-0.2263
31,Democrats,"This administration needs to put down its saber and pick up a phone.

Diplomacy is what grants us peace and stabili… https://t.co/PId0fqlpL0",Alexandria Ocasio-Cortez,22,0.0,0.779,0.221,0.6597
32,Democrats,"Yesterday I listened to the powerful testimony of Ms. Gray, a West Virginia nurse on the front lines of the opioid… https://t.co/9OtzS2BoiL",Alexandria Ocasio-Cortez,22,0.0,0.872,0.128,0.4215
33,Democrats,"For folks saying we should gloss over this, I think it’s important to realize that we can’t risk depressed turnout… https://t.co/QEgHsGqtQe",Alexandria Ocasio-Cortez,21,0.223,0.702,0.074,-0.5574
34,Democrats,"For the record, Cory Booker does *not* owe Joe Biden an apology for pointing out that waxing nostalgic about workin… https://t.co/455Nukyhop",Alexandria Ocasio-Cortez,21,0.0,0.943,0.057,0.0516
35,Democrats,"I’m curious, @HouseGOP: what would you like people to call these Trump-run human cages?

According to you, concentr… https://t.co/PEBGsVNpNL",Alexandria Ocasio-Cortez,19,0.0,0.78,0.22,0.5859
36,Democrats,"We are calling these camps what they are because they fit squarely in an academic consensus and definition.

Histor… https://t.co/B1nFjuPZJD",Alexandria Ocasio-Cortez,20,0.0,0.884,0.116,0.3612
37,Democrats,"My heroes are the ones who stood up when it wasn’t easy.

Kids are dying in cages on our border. Families are being… https://t.co/ICm30jlv6e",Alexandria Ocasio-Cortez,24,0.0,0.78,0.22,0.7351
38,Democrats,"Well, @chucktodd - the fact that you slipped in “Nazi” when I never said that is pretty unfortunate.

Almost as unf… https://t.co/L7yXp6xZzc",Alexandria Ocasio-Cortez,22,0.119,0.672,0.209,0.3182
39,Democrats,‘@tedlieu repeatedly asked [Sec. Pompeo’s advisor] if the Constitution gives Congress the power to declare war. He… https://t.co/4Hs8iJHsEM,Alexandria Ocasio-Cortez,18,0.187,0.813,0.0,-0.5994
40,Democrats,"Today we celebrate #Juneteenth, the day we celebrate the emancipation from slavery in the United States.

And on th… https://t.co/rJsysmiaf6",Alexandria Ocasio-Cortez,20,0.155,0.516,0.329,0.6597
41,Democrats,"What’s worse, Congress has asked DHS for documents on the whereabouts of children taken from their parents.

We‘ve… https://t.co/PhxRXIgsbs",Alexandria Ocasio-Cortez,19,0.147,0.853,0.0,-0.4767
42,Democrats,"DHS ripped 1000s of children from their parents &amp; put them in cages w inhumane conditions.

They call their cells “… https://t.co/H2R6dj3ir2",Alexandria Ocasio-Cortez,22,0.0,1.0,0.0,0.0
43,Democrats,"Thank you, @RepJerryNadler. https://t.co/07A0H2uW9f",Alexandria Ocasio-Cortez,4,0.0,0.545,0.455,0.3612
44,Democrats,@TheDemocrats Someone didn’t go to my Twitter class,Alexandria Ocasio-Cortez,8,0.0,1.0,0.0,0.0
45,Democrats,"Not one dime should go to DHS for building these camps as they detain children &amp; families.

Congressional appropria… https://t.co/WZtV9hwMAv",Alexandria Ocasio-Cortez,20,0.128,0.872,0.0,-0.4215
46,Democrats,"The US ran concentration camps before, when we rounded up Japanese people during WWII.

It is such a shameful histo… https://t.co/ibt1JXVg9d",Alexandria Ocasio-Cortez,21,0.144,0.856,0.0,-0.4939
47,Democrats,"Ah yes, because history knows that people who run concentration camp systems almost always acknowledge to the publi… https://t.co/SEvvTd2ddR",Alexandria Ocasio-Cortez,19,0.0,0.87,0.13,0.4019
48,Democrats,"Also @Liz_Cheney, the fact that you employed the horrifying word “exterminated” here (co-opting the language of the… https://t.co/w5y7nP1Dty",Alexandria Ocasio-Cortez,18,0.179,0.821,0.0,-0.5719
49,Democrats,"This video was from 1 year ago this week - before my primary &amp; the Fox News cycle.

I flew to the concentration cam… https://t.co/dqUecf3WWo",Alexandria Ocasio-Cortez,25,0.0,1.0,0.0,0.0
50,Democrats,"Hey Rep. Cheney, since you’re so eager to “educate me,” I’m curious:

What do YOU call building mass camps of peopl… https://t.co/AimMHbhFGw",Alexandria Ocasio-Cortez,22,0.0,0.783,0.217,0.6748
51,Democrats,And for the shrieking Republicans who don’t know the difference: concentration camps are not the same as death camp… https://t.co/ex8Ax6FqG1,Alexandria Ocasio-Cortez,20,0.17,0.83,0.0,-0.5994
52,Democrats,"@GerberKawasaki @LOLGOP Concentration camps are not the same as death camps.

This is an important distinction. One… https://t.co/fQjpR5FymN",Alexandria Ocasio-Cortez,18,0.18,0.737,0.083,-0.4767
53,Democrats,"This administration has established concentration camps on the southern border of the United States for immigrants,… https://t.co/40xPvnY41a",Alexandria Ocasio-Cortez,17,0.0,0.851,0.149,0.4215
54,Democrats,@chrissyteigen 🤯,Alexandria Ocasio-Cortez,2,0.0,1.0,0.0,0.0
55,Democrats,@PhiPhiOhara Thank you &amp; likewise! 👑💜✨,Alexandria Ocasio-Cortez,6,0.0,0.642,0.358,0.4199
56,Democrats,Thanks! ✨ https://t.co/FS4yF7xace,Alexandria Ocasio-Cortez,3,0.0,0.239,0.761,0.4926
57,Democrats,"If a Schedule I drug shows promise in treating [PTSD, severe depression, opioid addiction], then perhaps it is not… https://t.co/GNjtYhkfYD",Alexandria Ocasio-Cortez,20,0.267,0.636,0.097,-0.6124
58,Democrats,"Right, bc sucking Puerto Ricans - full US citizens - dry while closing public schools, building fossil fuel pipelin… https://t.co/Qe95x5ZMlf",Alexandria Ocasio-Cortez,20,0.0,1.0,0.0,0.0
59,Democrats,"If a person is working 40h/week &amp; is paid so little that they need gov help to make ends meet, it’s not the person… https://t.co/vCxWTAKYER",Alexandria Ocasio-Cortez,25,0.0,0.895,0.105,0.4019
60,Democrats,"From “day one?” Really?

1 in 10 of Amazon’s Ohio employees were on food stamps after the company opened fulfillmen… https://t.co/jUyRbupnAJ",Alexandria Ocasio-Cortez,21,0.0,1.0,0.0,0.0
61,Democrats,"Mr. President, you’re from Queens. 

You may fool the rest of the country, but I’ll call your bluff any day of the… https://t.co/J3EzWF7A82",Alexandria Ocasio-Cortez,23,0.081,0.919,0.0,-0.2382
62,Democrats,@errollouis Errol SNAPPED 😉,Alexandria Ocasio-Cortez,4,0.0,1.0,0.0,0.0
63,Democrats,"We need to talk about healthcare of incarcerated women + people.

Federal statutes prevent funding reproductive hea… https://t.co/ULdjYxzaqQ",Alexandria Ocasio-Cortez,18,0.0,0.936,0.064,0.0258
64,Democrats,"- MangiPasta on Arthur Ave! SUPER fresh, handmade Italian, family owned. 🍝

- Taqueria Tlaxcalli🌯 &amp; Neerob🍛on Bangl… https://t.co/BUhYxhPMCy",Alexandria Ocasio-Cortez,19,0.0,0.66,0.34,0.8034
65,Democrats,Looking forward to it! https://t.co/CSVd10X4hl,Alexandria Ocasio-Cortez,5,0.0,1.0,0.0,0.0
66,Democrats,"🎶 Can you pass these bills /
For affordable birth control pills /
If they don’t want to- /
Then the GOP is through… https://t.co/BfuQmMRt65",Alexandria Ocasio-Cortez,25,0.0,0.939,0.061,0.0772
67,Democrats,I’ve spoken previously about our office’s parental leave policy (12 weeks paid leave to ALL new parents - dads incl… https://t.co/e7LeN5n4BV,Alexandria Ocasio-Cortez,21,0.118,0.882,0.0,-0.1027
68,Democrats,The good news: one of my amendments DID pass w/ bipartisan support: funding treatment for opioid-related infectious… https://t.co/KK1ICT44R4,Alexandria Ocasio-Cortez,18,0.0,0.741,0.259,0.6808
69,Democrats,"Sadly our drug research amendment failed today, but I’m undeterred.

I’m proud we were even able to bring a vote on… https://t.co/Qk6LFXb5jB",Alexandria Ocasio-Cortez,22,0.155,0.687,0.158,0.2732
70,Democrats,"This bill has bipartisan support, but it also has bipartisan opposition.

Many Dem &amp; GOP alike, are uncomfortable w… https://t.co/2NHXBqN3wa",Alexandria Ocasio-Cortez,20,0.146,0.774,0.08,-0.3716
71,Democrats,"During debate, the arguments against it didn’t make much sense. Some were outright false:

- legal argument (to tak… https://t.co/34drW1jeil",Alexandria Ocasio-Cortez,20,0.229,0.705,0.066,-0.5719
72,Democrats,"Yesterday I offered an amendment to allow Fed researchers to study Schedule I Drugs, incl:
- MDMA &amp; PTSD 
- Psilocy… https://t.co/a72N4Qwsxc",Alexandria Ocasio-Cortez,22,0.0,0.899,0.101,0.2263
73,Democrats,"I’m about to preside over votes again! 

Fire up your @cspan feeds and check out what amendments we’re passing to f… https://t.co/G3wAB8hLa5",Alexandria Ocasio-Cortez,22,0.114,0.886,0.0,-0.4003
74,Democrats,"Dred Scott.
Korematsu vs. United States.
Citizens United.

Party aside, the Supreme Court has gotten things horrify… https://t.co/571cXC5aDS",Alexandria Ocasio-Cortez,18,0.0,0.541,0.459,0.8979
75,Democrats,@IlhanMN @BettyMcCollum04 Yep! Excited to sign on ✨,Alexandria Ocasio-Cortez,8,0.0,0.505,0.495,0.5983
76,Democrats,"What a damn shame.

We must pass the 9/11 Victim’s Compensation Fund. It’s not just about procedure. It’s about sho… https://t.co/BOFbKS7Aad",Alexandria Ocasio-Cortez,21,0.244,0.756,0.0,-0.7003
77,Democrats,@jaydestro One way everyday people can help: check to see if your Rep is cosponsored on the bill. Many are not. You… https://t.co/XN7Jinm2M7,Alexandria Ocasio-Cortez,23,0.0,0.891,0.109,0.4019
78,Democrats,@jaydestro Hey there - thanks for asking about the VCF! We just held a bipartisan press conference about it last we… https://t.co/CUeHDyxypx,Alexandria Ocasio-Cortez,22,0.0,0.856,0.144,0.4926
79,Democrats,"Wouldn’t it be great if these kinds of educational opportunities were available to ALL seniors, single parents, car… https://t.co/b6M8EFL2qH",Alexandria Ocasio-Cortez,19,0.0,0.717,0.283,0.7717
80,Democrats,"Yep, it’s not just about cost of living adjustments, we’re also fighting for a living wage for interns + for strong… https://t.co/EFf7y2d9bV",Alexandria Ocasio-Cortez,22,0.11,0.793,0.097,-0.0772
81,Democrats,In democratically socialist businesses (like worker co-ops) or methods (like collective bargaining) you actually CA… https://t.co/RH5hSaSVai,Alexandria Ocasio-Cortez,16,0.0,1.0,0.0,0.0
82,Democrats,"It’s not a fun or politically popular position to take. But consistency is important.

ALL workers should get cost… https://t.co/S37h3PKCVI",Alexandria Ocasio-Cortez,20,0.116,0.687,0.197,0.2259
83,Democrats,"What this does is punish members who rely on a straight salary, and reward those who rely on money loopholes and ot… https://t.co/tpkl3YGLZH",Alexandria Ocasio-Cortez,23,0.121,0.679,0.2,0.296
84,Democrats,"Yep. Voting against cost of living increases for members of Congress may sound nice, but doing so only increases pr… https://t.co/sS9PHW3mdA",Alexandria Ocasio-Cortez,21,0.0,0.844,0.156,0.3612
85,Democrats,"No human being should be tortured by or in the United States.

That means NO ONE should be kept in solitary confine… https://t.co/I8utQORiXk",Alexandria Ocasio-Cortez,23,0.286,0.622,0.092,-0.7125
86,Democrats,"Yikes. The CEO of a news media company is almost a *full year late* to one of the laziest takes of 2018.

Begs the… https://t.co/T1dlee3atb",Alexandria Ocasio-Cortez,25,0.144,0.856,0.0,-0.5719
87,Democrats,"We now have *bipartisan support* for our amendment allowing expanded research into psychedelics.

This is important… https://t.co/HHhvcZsvg1",Alexandria Ocasio-Cortez,17,0.0,1.0,0.0,0.0
88,Democrats,"Imagine having your home destroyed, or losing your child to a devastating flood, or having a whole crop wiped out &amp;… https://t.co/zkPmTdXmnU",Alexandria Ocasio-Cortez,22,0.373,0.627,0.0,-0.8779
89,Democrats,When the crowd that uses “free speech” arguments to defend bigotry anywhere + everywhere starts to demand censorshi… https://t.co/rQAjnM5KLg,Alexandria Ocasio-Cortez,19,0.208,0.792,0.0,-0.4939
90,Democrats,"I think a lot about the policies I support through the lens of family:

- Ending the war on drugs helps keep famili… https://t.co/PosbEEQ3Dz",Alexandria Ocasio-Cortez,24,0.149,0.649,0.202,0.1027
91,Democrats,"I’ve worked w a LOT of kids in my past educational work.

The ones who “act up” almost always have issues at home o… https://t.co/mBoEA2XgLw",Alexandria Ocasio-Cortez,25,0.0,1.0,0.0,0.0
92,Democrats,"I have met w/ trans constituents who were put in Rikers.

These women told me about being misgendered upon arrest (… https://t.co/MOWoRedHH0",Alexandria Ocasio-Cortez,22,0.107,0.893,0.0,-0.34
93,Democrats,"For folks who don’t get it: in NYC, Citibikes charge you per 15 mins undocked. This picture could look like someone… https://t.co/jOQvkk5hn1",Alexandria Ocasio-Cortez,22,0.0,0.894,0.106,0.3612
94,Democrats,"By the end of the day, for the cost of this flex you could get close to some AirPods like everyone else https://t.co/9pWJPxuFBv",Alexandria Ocasio-Cortez,23,0.0,0.898,0.102,0.3612
95,Democrats,Yes! ⬇️ https://t.co/9bWZ3XIJM8,Alexandria Ocasio-Cortez,3,0.0,0.401,0.599,0.4574
96,Democrats,Is it really that hard to not be creepy? https://t.co/WJJv7QNDyn,Alexandria Ocasio-Cortez,10,0.157,0.843,0.0,-0.1725
97,Democrats,"From the opioid crisis to psilocybin’s potential w/ PTSD, it’s well past time we take drug use out of criminal cons… https://t.co/0I7hBeTc4E",Alexandria Ocasio-Cortez,22,0.262,0.664,0.073,-0.7506
98,Democrats,@IQ_Adventures @yashar Hi!,Alexandria Ocasio-Cortez,3,0.0,1.0,0.0,0.0
99,Democrats,"(It should be free, too - like in the UK!)",Alexandria Ocasio-Cortez,10,0.0,0.535,0.465,0.7263
100,Democrats,"Psst! 🗣 Birth control should be over-the-counter, pass it on.",Alexandria Ocasio-Cortez,10,0.0,1.0,0.0,0.0
101,Democrats,@JStein_WaPo I think the #1 source of misunderstanding in PR conversations is that it seems most people try (consci… https://t.co/Y9cU09kGfn,Alexandria Ocasio-Cortez,20,0.135,0.865,0.0,-0.4215
102,Democrats,"DC statehood &amp; Puerto Rico statehood are NOT the same issue.

PR was colonized by the US, &amp; deserves a BINDING proc… https://t.co/nEmVI1521L",Alexandria Ocasio-Cortez,23,0.0,1.0,0.0,0.0
103,Democrats,Sure looks like powerful people are trying to bribe the President into war. https://t.co/e4L4YcrGKp,Alexandria Ocasio-Cortez,14,0.256,0.404,0.341,0.2263
104,Democrats,"I’m thrilled so many community members came to our  #RenewableRikers town hall, but sadly some folks couldn’t make… https://t.co/Il0clX1HsX",Alexandria Ocasio-Cortez,19,0.163,0.751,0.086,-0.4118
105,Democrats,"The #RenewableRikers town hall tonight was PACKED!

Thank you to everyone in the community who came out to listen t… https://t.co/pDwENOc9On",Alexandria Ocasio-Cortez,21,0.0,0.878,0.122,0.4199
106,Democrats,"5 years after Eric Garner’s death, the disciplinary trial regarding that day is coming to an end.

Garner’s death s… https://t.co/cFOAW01gaO",Alexandria Ocasio-Cortez,21,0.302,0.698,0.0,-0.8316
107,Democrats,@yashar @BronxZoo @SenSchumer @SenGillibrand @RepJoseSerrano @NYGovCuomo Thanks for bringing Happy’s situation to m… https://t.co/OCzmiafH5Q,Alexandria Ocasio-Cortez,14,0.0,0.818,0.182,0.4404
108,Democrats,Not all Democrats are the same. https://t.co/C6Uj8KrcqW,Alexandria Ocasio-Cortez,7,0.0,1.0,0.0,0.0
109,Democrats,"Usury laws (aka interest rate caps) used to be quite popular in red states.

Did you know Alabama used to have usur… https://t.co/C6Z07BrL5t",Alexandria Ocasio-Cortez,23,0.0,0.775,0.225,0.7264
110,Democrats,"55 signatories just came out in favor of @BernieSanders’ &amp; my joint call to cap ALL interest at 15%.

Supporters in… https://t.co/3izMCiFMxJ",Alexandria Ocasio-Cortez,22,0.0,0.688,0.312,0.8225
111,Democrats,"This hearing was wild.

First the FBI witness tried to say I was wrong. I tried to be generous + give benefit of do… https://t.co/hgmlNSfliM",Alexandria Ocasio-Cortez,25,0.109,0.669,0.222,0.4939
112,Democrats,"Sorry, but if people aren’t willing to apply principles evenly, no matter the person, then they aren’t fighting for… https://t.co/vHvp7gSJMN",Alexandria Ocasio-Cortez,20,0.296,0.657,0.047,-0.7227
113,Democrats,"Yes - released from solitary.

NYT used the term solitary confinement, &amp; that’s what I am commenting on.

“Protecti… https://t.co/eEU625Gj3u",Alexandria Ocasio-Cortez,20,0.0,0.863,0.137,0.4019
114,Democrats,"Yes - released from solitary.

NYT used the term solitary confinement, &amp; that’s what I am commenting on.

“Protecti… https://t.co/eEU625Gj3u",Alexandria Ocasio-Cortez,20,0.0,0.863,0.137,0.4019
115,Democrats,"Paul Manafort is being sent to solitary confinement in my district - Rikers Island.

A prison sentence is not a lic… https://t.co/8dODHnfOUC",Alexandria Ocasio-Cortez,22,0.153,0.787,0.06,-0.4588
116,Democrats,"People are like “HEY there is NOTHING wrong with dad jeans.” 😂

Exactly, Jim. Wear them with pride. I see you and a… https://t.co/4HlgSctlUt",Alexandria Ocasio-Cortez,24,0.0,0.718,0.282,0.7546
117,Democrats,"Will “Straight Pride” be a Freaky Friday type situation where all of our history books, movies, stories, media, new… https://t.co/0mUJaDtD2n",Alexandria Ocasio-Cortez,20,0.122,0.878,0.0,-0.3612
118,Democrats,"Rep. @JoeNeguse is incredible.

If you live in Colorado and have him as your rep, you are in one of the luckiest co… https://t.co/Fwrf4OISF0",Alexandria Ocasio-Cortez,24,0.0,0.855,0.145,0.5994
119,Democrats,"Today, after YEARS of GOP refusal, the House finally voted on the DREAM Act under a Dem majority.

The moment when… https://t.co/4hWn1gCBQn",Alexandria Ocasio-Cortez,22,0.0,0.88,0.12,0.4084
120,Democrats,Company money is a tactic powerful corporations use to take over towns &amp; control local workers by paying them in fa… https://t.co/B23KhnG7i8,Alexandria Ocasio-Cortez,22,0.0,0.877,0.123,0.4215
121,Democrats,"This gymnastics stunt of a take makes sense, considering he doesn’t want to be President - he wants to be King.

An… https://t.co/yLGHN4X5Wp",Alexandria Ocasio-Cortez,23,0.0,0.939,0.061,0.0772
122,Democrats,"As a result this hearing (chaired by @RoKhanna!), we were able to secure $16 million in refunds from TransDigm for… https://t.co/t1N2sHIuQ8",Alexandria Ocasio-Cortez,21,0.0,0.876,0.124,0.4003
123,Democrats,"Seems like Trump’s DOT Secretary, Elaine Chao,has been caught trying to use her position to enrich her family’s shi… https://t.co/uKmmsJQJg2",Alexandria Ocasio-Cortez,20,0.0,0.884,0.116,0.3612
124,Democrats,"Did you know?

The new Queens Planned Parenthood clinic offers healthcare for our trans + gender-expanding friends,… https://t.co/RBzFdrseAL",Alexandria Ocasio-Cortez,18,0.0,1.0,0.0,0.0
125,Democrats,"Search: “Montell Jordan” on music platform

Play: 🎶THIS IS HOW WE DO IT 🎶 ⬇️ https://t.co/L4Bt8yacZu",Alexandria Ocasio-Cortez,16,0.0,0.854,0.146,0.34
126,Democrats,"Have you seen online platforms make strong, healthy decisions to prevent bigotry and disinformation?

Take a minute… https://t.co/R25dSQUcnV",Alexandria Ocasio-Cortez,18,0.0,0.664,0.336,0.7269
127,Democrats,"Even from a “market competition” perspective, it’s a bad long-term strategy.

The reason young people are leaving F… https://t.co/SomYNA5Nzs",Alexandria Ocasio-Cortez,19,0.179,0.821,0.0,-0.5423
128,Democrats,"The holy grail of many social platforms is “engagement.”

Bigotry + disinformation campaigns are often the most “en… https://t.co/IYzo3Gt2jz",Alexandria Ocasio-Cortez,19,0.0,1.0,0.0,0.0
129,Democrats,"Reminder that @RepJayapal already took everyone to school on #MedicareForAll.

Watching how Pres candidates speak a… https://t.co/1C6ssyY8nM",Alexandria Ocasio-Cortez,17,0.0,1.0,0.0,0.0
130,Democrats,"✅ Medicare for All IS sound policy - one may disagree w/ it, but plenty of other countries have single payer + bett… https://t.co/mPexUMPOTb",Alexandria Ocasio-Cortez,24,0.083,0.917,0.0,-0.2023
131,Democrats,"Since there’s so many people running for President (&amp; not enough for Senate), instead of obsessing over who‘s a “fr… https://t.co/CZ6skCyqr8",Alexandria Ocasio-Cortez,21,0.112,0.888,0.0,-0.34
132,Democrats,"Queens residents: Set a calendar reminder to vote in the DA primary THIS month, June 25th! 🗳 https://t.co/Hr8QBD51rb",Alexandria Ocasio-Cortez,18,0.0,1.0,0.0,0.0
133,Democrats,"It was great running into you, @kalpenn! https://t.co/nsLceGRXs1",Alexandria Ocasio-Cortez,8,0.0,0.614,0.386,0.6588
134,Democrats,"Couldn’t let this suit go to waste✨

Thanks to some extra rest, medicine + vaporu (😉) we were able to rally + join… https://t.co/5XKfzubGXO",Alexandria Ocasio-Cortez,24,0.0,0.879,0.121,0.4404
135,Democrats,"The GOP is working overtime to dismantle labor unions, which are exceedingly popular with the American public.

Uni… https://t.co/jRrvbYDD0z",Alexandria Ocasio-Cortez,19,0.0,0.865,0.135,0.4215
136,Democrats,"Sorry - should clarify!

They’re yours to pick up at Queens Pride and our Pride events all month.

(Fun fact: we so… https://t.co/h5GtdkxGbO",Alexandria Ocasio-Cortez,23,0.051,0.748,0.201,0.5848
137,Democrats,"Also, we‘re premiering our new eco-friendly, no-plastic buttons today! (Don’t have to buy ‘em, they’re yours to enj… https://t.co/tVpk54MU9L",Alexandria Ocasio-Cortez,19,0.0,1.0,0.0,0.0
138,Democrats,Let’s celebrate &amp; remember what Pride month is all about - it’s more than buying commercial products w rainbow labe… https://t.co/kJbLjcvhek,Alexandria Ocasio-Cortez,21,0.0,0.736,0.264,0.7269
139,Democrats,"Hey everyone - I was super excited to march in Queens Pride today, but sadly I came down with a really bad cold thi… https://t.co/WSNPNFyQnC",Alexandria Ocasio-Cortez,25,0.289,0.521,0.19,-0.7218
140,Democrats,"Yep! It means we shouldn’t check our rights at the door whenever we work for an employer.

It means workers should… https://t.co/X5FOAuUDxI",Alexandria Ocasio-Cortez,22,0.0,0.894,0.106,0.3595
141,Democrats,"Readings from the Misogynist Dictionary 📖:

“Nasty” (adj.):
1. A woman who doesn’t bow under your thumb; or
2. A wo… https://t.co/AJmCzpo6DF",Alexandria Ocasio-Cortez,22,0.0,1.0,0.0,0.0
142,Democrats,I’m sure EVERY state passing abortion bans will also be prosecuting ICE officials for the deaths of premature babie… https://t.co/Js7xJE5tSf,Alexandria Ocasio-Cortez,20,0.0,0.892,0.108,0.3182
