,Political Affiliation,tweet,Politician,Word Count,negative,neutral,positive,polarity
32,Republican,"....proportionate to shooting down an unmanned drone. I am in no hurry, our Military is rebuilt, new,  and ready to… https://t.co/P6Wp3wybdZ",Donald Trump,21,0.097,0.793,0.11,0.0772
33,Republican,....On Monday they shot down an unmanned drone flying in International Waters. We were cocked &amp; loaded to retaliate… https://t.co/raUb2Tm27P,Donald Trump,20,0.0,1.0,0.0,0.0
34,Republican,"....Death to America. I terminated deal, which was not even ratified by Congress, and imposed strong sanctions. The… https://t.co/NwGNQ61rTV",Donald Trump,19,0.13,0.713,0.157,0.3728
35,Republican,President Obama made a desperate and terrible deal with Iran - Gave them 150 Billion Dollars plus I.8 Billion Dolla… https://t.co/kBxd0Jmjs5,Donald Trump,21,0.241,0.759,0.0,-0.6597
36,Republican,"....”This Russia Collusion Hoax was perpetrated in part by people inside the government, and in part by a compliant… https://t.co/GurPwGDoD9",Donald Trump,20,0.104,0.896,0.0,-0.2732
37,Republican,"Just revealed that the Failing and Desperate New York Times was feeding false stories about me, &amp; those associated… https://t.co/smranFkpUY",Donald Trump,20,0.237,0.763,0.0,-0.6808
38,Republican,S&amp;P closes at Record High! https://t.co/C5nOXIQ7EJ,Donald Trump,6,0.0,1.0,0.0,0.0
39,Republican,It was my great honor to host Canadian Prime Minister @JustinTrudeau at the @WhiteHouse today!🇺🇸🇨🇦 https://t.co/orlejZ9FFs,Donald Trump,16,0.0,0.648,0.352,0.8221
40,Republican,Iran made a very big mistake!,Donald Trump,6,0.426,0.574,0.0,-0.4534
41,Republican,“The President has a really good story to tell. We have unemployment lower than we’ve seen in decades. We have peop… https://t.co/Pl2HsZbiRK,Donald Trump,22,0.194,0.685,0.121,-0.228
42,Republican,S&amp;P opens at Record High!,Donald Trump,5,0.0,1.0,0.0,0.0
43,Republican,"Since Election Day 2016, Stocks up almost 50%, Stocks gained 9.2 Trillion Dollars in value, and more than 5,000,000… https://t.co/nOj2hCnU11",Donald Trump,20,0.0,0.792,0.208,0.577
44,Republican,Congratulations to President Lopez Obrador — Mexico voted to ratify the USMCA today by a huge margin. Time for Congress to do the same here!,Donald Trump,25,0.0,0.764,0.236,0.7574
45,Republican,"Just returning from Orlando and Doral (Miami), Florida, and heading to the Oval Office, where I will present the gr… https://t.co/mmXTH7Oy0Y",Donald Trump,21,0.0,1.0,0.0,0.0
46,Republican,I will be interviewed LIVE tonight by @seanhannity on @FoxNews  9 P.M. Enjoy!,Donald Trump,13,0.0,0.741,0.259,0.5411
47,Republican,....asking Hillary Clinton why she deleted and acid washed her Emails AFTER getting a subpoena from Congress? Anybo… https://t.co/v7srUNpDJW,Donald Trump,19,0.0,1.0,0.0,0.0
48,Republican,"So sad that the Democrats are putting wonderful Hope Hicks through hell, for 3 years now, after total exoneration b… https://t.co/Ct2zOwU2f3",Donald Trump,21,0.261,0.523,0.216,-0.3384
49,Republican,"If I didn’t have the Phony Witch Hunt going on for 3 years, and if the Fake News Media and their partner in Crime,… https://t.co/oIedLRj2hT",Donald Trump,25,0.211,0.789,0.0,-0.6808
50,Republican,DEMOCRAT CONGRESSIONAL HEARINGS ARE #RIGGED!,Donald Trump,5,0.0,1.0,0.0,0.0
51,Republican,"....33,000 Emails that Hillary and her lawyer deleted and acid washed AFTER GETTING A SUBPOENA FROM CONGRESS? That… https://t.co/MS0sZvxGCU",Donald Trump,19,0.0,1.0,0.0,0.0
52,Republican,"The Dems are very unhappy with the Mueller Report, so after almost 3 years, they want a Redo, or Do Over. This is e… https://t.co/iIezZ37BvR",Donald Trump,25,0.123,0.836,0.041,-0.469
53,Republican,THANK YOU! #Trump2020🇺🇸 https://t.co/recnmmYAFN,Donald Trump,4,0.0,0.46,0.54,0.5461
54,Republican,"Don’t ever forget - this election is about YOU. It is about YOUR family, YOUR future, &amp; the fate of YOUR COUNTRY. W… https://t.co/N63NrMHm9K",Donald Trump,24,0.079,0.921,0.0,-0.2263
55,Republican,"In the ultimate act of moral cowardice, not one Democrat Candidate for president - not a single one - has stood up… https://t.co/wYxukWwbsX",Donald Trump,23,0.0,1.0,0.0,0.0
56,Republican,On no issue are Democrats more extreme – and more depraved – than when it comes to Border Security. The Democrat Ag… https://t.co/1OBYdnaLRS,Donald Trump,23,0.093,0.805,0.102,0.0516
57,Republican,"Together, we are breaking the most sacred rule in Washington Politics: we are KEEPING our promises to the American… https://t.co/oWdoE44mio",Donald Trump,20,0.0,0.88,0.12,0.3818
58,Republican,"THANK YOU ORLANDO, FLORIDA!https://t.co/Va9FhByJi0",Donald Trump,4,0.0,0.46,0.54,0.5461
59,Republican,"Join me LIVE tonight in Orlando, Florida at 8:00 P.M. Eastern as we kickoff #Trump2020. Enjoy!",Donald Trump,16,0.0,0.711,0.289,0.69
60,Republican,"Departing for Orlando, Florida with @FLOTUS Melania! https://t.co/EB2ewYArUP",Donald Trump,8,0.0,1.0,0.0,0.0
61,Republican,"....I thank Pat for his outstanding service and will be naming Secretary of the Army, Mark Esper, to be the new Act… https://t.co/bL4tPjQkEq",Donald Trump,23,0.0,0.764,0.236,0.7579
62,Republican,"Acting Secretary of Defense Patrick Shanahan, who has done a wonderful job, has decided not to go forward with his… https://t.co/ULQn25do9H",Donald Trump,21,0.0,0.776,0.224,0.6369
63,Republican,German DAX way up due to stimulus remarks from Mario Draghi. Very unfair to the United States!,Donald Trump,17,0.172,0.698,0.13,-0.2228
64,Republican,“ECB officials see Rate Cut as primary tool for any new stimulus.”  @business,Donald Trump,13,0.149,0.851,0.0,-0.2732
65,Republican,Had a very good telephone conversation with President Xi of China. We will be having an extended meeting next week… https://t.co/6clvoT1GwT,Donald Trump,21,0.0,0.856,0.144,0.4927
66,Republican,"The Fake News doesn’t report it, but Republican enthusiasm is at an all time   high. Look what is going on in Orlan… https://t.co/kUvKcJK7ps",Donald Trump,23,0.076,0.781,0.143,0.4215
67,Republican,European Markets rose on comments (unfair to U.S.) made today by Mario D!,Donald Trump,13,0.0,1.0,0.0,0.0
68,Republican,"Mario Draghi just announced more stimulus could come, which immediately dropped the Euro against the Dollar, making… https://t.co/DcwHcOuAhi",Donald Trump,18,0.0,1.0,0.0,0.0
69,Republican,"Only a few people showed up for the so-called Impeachment rallies over the weekend. The numbers were anemic, no spi… https://t.co/mZZgn25Mpv",Donald Trump,21,0.104,0.896,0.0,-0.296
70,Republican,Wow!  The State Department said it has identified 30 Security Incidents involving current or former employees and t… https://t.co/ZL3RPpKmDj,Donald Trump,19,0.0,0.724,0.276,0.7574
71,Republican,"The story in the @nytimes about the U.S. escalating attacks on Russia’s power grid is Fake News, and the Failing Ne… https://t.co/95pzIQFiFk",Donald Trump,22,0.329,0.671,0.0,-0.8519
72,Republican,"Thousands of people are already lined up in Orlando, some two days before tomorrow nights big Rally. Large Screens… https://t.co/sXWEw2DQ4v",Donald Trump,20,0.0,1.0,0.0,0.0
73,Republican,....long before they get to our Southern Border. Guatemala is getting ready to sign a Safe-Third Agreement. The onl… https://t.co/lfgnHmLhC3,Donald Trump,20,0.0,0.749,0.251,0.6908
74,Republican,Next week ICE will begin the process of removing the millions of illegal aliens who have illicitly found their way… https://t.co/Y0el2Ij8dU,Donald Trump,21,0.153,0.847,0.0,-0.5574
75,Republican,.@FoxNews Polls are always bad for me. They were against Crooked Hillary also. Something weird going on at Fox. Our… https://t.co/zAj4YNIXow,Donald Trump,21,0.215,0.785,0.0,-0.6369
76,Republican,"One size doesn’t fit all - I support West Virginia Schools. Keep up the great work, @WVGovernor Big Jim Justice -… https://t.co/ji4BX6OpAC",Donald Trump,22,0.0,0.557,0.443,0.9136
77,Republican,“Iran to defy Uranium Stockpile Limits”,Donald Trump,6,0.0,1.0,0.0,0.0
78,Republican,"Only Fake Polls show us behind the Motley Crew. We are looking really good, but it is far too early to be focused o… https://t.co/EeEx5krRGK",Donald Trump,25,0.069,0.745,0.186,0.5341
79,Republican,"Big Rally tomorrow night in Orlando, Florida, looks to be setting records. We are building large movie screens outs… https://t.co/y8Kj7Qdtnk",Donald Trump,20,0.0,1.0,0.0,0.0
80,Republican,"Thank you Mr. Prime Minister, a great honor! https://t.co/ozLz84g3i0",Donald Trump,9,0.0,0.331,0.669,0.8777
81,Republican,"Congratulations to Gary Woodland in winning the United States Open Golf Championship. Fantastic playing, great hear… https://t.co/aOIWxyO1fB",Donald Trump,17,0.0,0.308,0.692,0.9702
82,Republican,Rep. Alexandria Ocasio-Cortez. “I think we have a very real risk of losing the Presidency to Donald Trump.” I agree… https://t.co/An2bEJbkdf,Donald Trump,21,0.227,0.773,0.0,-0.6096
83,Republican,Almost 70% in new Poll say don’t impeach. So ridiculous to even be talking about this subject when all of the crime… https://t.co/1gTLKrlNke,Donald Trump,23,0.113,0.887,0.0,-0.4201
84,Republican,"......If Republicans ever did that to the Democrats, there would be all hell to pay. It would be a scandal like no other!",Donald Trump,23,0.369,0.55,0.081,-0.8356
85,Republican,"When will the Fake News Media start asking Democrats if they are OK with the hiring of Christopher Steele, a foreig… https://t.co/EJ09B5ve6v",Donald Trump,22,0.124,0.759,0.117,-0.0431
86,Republican,Thank you PM @Netanyahu and the State of Israel for this great honor!🇺🇸🇮🇱 https://t.co/OUcf6s98UX,Donald Trump,14,0.0,0.61,0.39,0.8256
87,Republican,https://t.co/9T50NuGW28,Donald Trump,1,0.0,1.0,0.0,0.0
88,Republican,"Happy Father’s Day to all, including my worst and most vicious critics, of which there are fewer and fewer. This is… https://t.co/zlDLwvvOmg",Donald Trump,22,0.302,0.579,0.119,-0.688
89,Republican,".....news is that at the end of 6 years, after America has been made GREAT again and I leave the beautiful White Ho… https://t.co/zIDFPwA9nP",Donald Trump,24,0.041,0.657,0.302,0.8602
90,Republican,"A poll should be done on which is the more dishonest and deceitful newspaper, the Failing New York Times or the Ama… https://t.co/vfZVfQN8vq",Donald Trump,23,0.355,0.645,0.0,-0.8874
91,Republican,.....saying enough. Democrat voters want to hear the politicians talking about issues. This is a huge distraction a… https://t.co/IO0jqmXTru,Donald Trump,19,0.123,0.708,0.17,0.0
92,Republican,Yesterday was the Radical Left Democrats big Impeachment day. They worked so hard to make it something really big a… https://t.co/qBCbGw6wP4,Donald Trump,21,0.085,0.915,0.0,-0.2183
93,Republican,Congratulations to great guy Pete Hegseth and wonderful Jenny Cunningham on their engagement. They will have a fant… https://t.co/ZZvmwAmTgk,Donald Trump,19,0.0,0.488,0.512,0.9403
94,Republican,....More and more states want to do this but their governors and leaders don’t have the courage to do so. The polit… https://t.co/gptzZATV0b,Donald Trump,23,0.0,0.79,0.21,0.6797
95,Republican,"Florida Governor Ron DeSantis just signed Bill banning Sanctuary Cities in State, &amp; forcing all law enforcement age… https://t.co/sCUsLVJd8T",Donald Trump,19,0.0,1.0,0.0,0.0
96,Republican,".....ALSO, NOT TRUE! Anything goes with our Corrupt News Media today. They will do, or say, whatever it takes, with… https://t.co/i5O0nH96rX",Donald Trump,21,0.137,0.863,0.0,-0.4882
97,Republican,Do you believe that the Failing New York Times just did a story stating that the United States is substantially inc… https://t.co/Zrf9rgki3V,Donald Trump,22,0.131,0.757,0.112,-0.128
98,Republican,".....the first 2 1/2 years of his Presidency, including the fact that we have one of the best Economies in the hist… https://t.co/ahJXhprb5V",Donald Trump,23,0.0,0.833,0.167,0.6369
99,Republican,....misleading in that I personally spent only a small fraction of that time doing interviews. I do have a few othe… https://t.co/WAR0k7P1Go,Donald Trump,22,0.0,1.0,0.0,0.0
100,Republican,I enjoyed my interview with @GStephanopoulos on @ABC. So funny to watch the Fake News Media try to dissect &amp; distor… https://t.co/8hQEHz4vVS,Donald Trump,22,0.112,0.652,0.235,0.5256
101,Republican,He is a national disgrace who is destroying the City of London! https://t.co/l3qcUS17jh,Donald Trump,13,0.415,0.585,0.0,-0.7959
102,Republican,The Corrupt News Media is totally out of control - they have given up and don’t even care anymore. Mainstream Media… https://t.co/9wk4kXuVkK,Donald Trump,22,0.0,0.862,0.138,0.4939
103,Republican,https://t.co/jlmmOCxk9H,Donald Trump,1,0.0,1.0,0.0,0.0
104,Republican,LONDON needs a new mayor ASAP. Khan is a disaster - will only get worse! https://t.co/n7qKI3BbD2,Donald Trump,16,0.405,0.595,0.0,-0.8172
105,Republican,Thank you Steve &amp; family! https://t.co/1lgfJjHRfH,Donald Trump,6,0.0,0.642,0.358,0.4199
106,Republican,"The Trump Economy is setting records, and has a long way up to go....However, if anyone but me takes over in 2020 (… https://t.co/2MY2I67HJG",Donald Trump,24,0.0,1.0,0.0,0.0
107,Republican,“President Trump to launch 2020 Campaign in Florida!”  @foxandfriends  Tuesday will be a Big Crowd and Big Day!,Donald Trump,18,0.0,1.0,0.0,0.0
108,Republican,All in for Senator Steve Daines as he proposes an Amendment for a strong BAN on burning our American Flag. A no brainer!,Donald Trump,23,0.243,0.64,0.117,-0.5461
109,Republican,Despite the Greatest Presidential Harassment of all time by people that are very dishonest and want to destroy our… https://t.co/0CMQNSi0Pc,Donald Trump,20,0.464,0.485,0.051,-0.93
110,Republican,"“With over a 50% Approval Rating at this point in his Presidency, analysts believe re-election in 2020 looks (very)… https://t.co/qN7HxFW4xz",Donald Trump,20,0.0,0.853,0.147,0.4767
111,Republican,“The latest Polls find 51% of Americans approve of President Trump’s Job Performance. Last month a Democrat Pollste… https://t.co/G61LaSYhlH,Donald Trump,19,0.0,1.0,0.0,0.0
112,Republican,"....While Pennsylvania is BOOMING, I don’t want there to be even a little glitch in Coatesville – every job counts.… https://t.co/DZ7LVDm0iu",Donald Trump,21,0.0,0.929,0.071,0.0772
113,Republican,"Just spoke to Marillyn Hewson, CEO of @LockheedMartin, about continuing operations for the @Sikorsky in Coatesville… https://t.co/DqqlThg65Z",Donald Trump,17,0.0,1.0,0.0,0.0
114,Republican,Thank you @senatemajldr Mitch McConnell for understanding the Democrats game of not playing it straight on the ridi… https://t.co/6dFhQqxufG,Donald Trump,19,0.15,0.735,0.115,0.0624
115,Republican,The dishonest media will NEVER keep us from accomplishing our objectives on behalf of our GREAT AMERICAN PEOPLE!… https://t.co/0kiJPXY0Jo,Donald Trump,19,0.143,0.658,0.198,0.3453
116,Republican,"Announcing great, expanded HRAs—big win for small employers and workers. This is a fantastic plan! My Administratio… https://t.co/SggDfywGRK",Donald Trump,18,0.0,0.543,0.457,0.9151
117,Republican,"The Radical Left Dems are working hard, but THE PEOPLE are much smarter. Working hard, thank you! https://t.co/KDHH5jYbGV",Donald Trump,18,0.115,0.575,0.31,0.7745
118,Republican,I will be interviewed on @foxandfriends at 8:00 A.M. Enjoy! @FoxNews,Donald Trump,11,0.0,0.72,0.28,0.5411
119,Republican,"Natalie Harp, fighting Stage 2 Cancer and doing really well, was a GREAT guest on @foxandfriends. Right To Try is p… https://t.co/OEULW2vi3V",Donald Trump,22,0.227,0.526,0.246,0.1505
120,Republican,Thank you Jason Chaffetz! #MAGA https://t.co/sz6LiPXez6,Donald Trump,6,0.0,0.642,0.358,0.4199
121,Republican,"Today we announced vital new actions that we are taking to help former inmates find a job, live a crime-free life,… https://t.co/C6Iv95Vbss",Donald Trump,22,0.0,0.786,0.214,0.5994
122,Republican,"....She is a very special person with extraordinary talents, who has done an incredible job! I hope she decides to… https://t.co/A2HKT8oVGg",Donald Trump,21,0.0,0.635,0.365,0.8475
123,Republican,"After 3 1/2 years, our wonderful Sarah Huckabee Sanders will be leaving the White House at the end of the month and… https://t.co/8x6B3347n2",Donald Trump,23,0.0,0.85,0.15,0.5719
124,Republican,"""It is the assessment of the U.S. government that Iran is responsible for today's attacks in the Gulf of Oman....""… https://t.co/nS0FBOn7NH",Donald Trump,21,0.12,0.785,0.095,-0.1531
125,Republican,"While I very much appreciate P.M. Abe going to Iran to meet with Ayatollah Ali Khamenei, I personally feel that it… https://t.co/LJrIPeNJVx",Donald Trump,22,0.0,0.864,0.136,0.4549
126,Republican,They’ve been wrong all along! https://t.co/z5tSV2JLEf,Donald Trump,6,0.404,0.596,0.0,-0.5255
127,Republican,"....and other really bad people, SPIED ON MY CAMPAIGN! They even had an “insurance policy” just in case Crooked Hil… https://t.co/Tn8G6tDSWO",Donald Trump,21,0.17,0.83,0.0,-0.623
128,Republican,"....which he is a member. When @RepAdamSchiff took calls from another person, also very successfully purporting to… https://t.co/QX6qDQ9B22",Donald Trump,18,0.0,0.821,0.179,0.5413
129,Republican,"When Senator @MarkWarnerVA spoke at length, and in great detail, about extremely negative information on me, with a… https://t.co/g3ijqwIUnZ",Donald Trump,19,0.159,0.677,0.163,0.0276
130,Republican,....call the FBI about these calls and meetings? How ridiculous! I would never be trusted again. With that being sa… https://t.co/28KJTK4zmq,Donald Trump,21,0.229,0.771,0.0,-0.6537
131,Republican,"I meet and talk to “foreign governments” every day. I just met with the Queen of England (U.K.), the Prince of Wale… https://t.co/Lv1Sq9IFED",Donald Trump,23,0.0,1.0,0.0,0.0
132,Republican,The Dems fight us at every turn - in the meantime they are accomplishing nothing for the people! They have gone abs… https://t.co/4ksZW3H6j4,Donald Trump,23,0.121,0.879,0.0,-0.4389
133,Republican,"....is not Constitutionally Permissable.” Alan Dershowitz, Constitutional Lawyer",Donald Trump,8,0.0,1.0,0.0,0.0
134,Republican,“Congress cannot Impeach President Trump (did nothing wrong) because if they did they would be putting themselves a… https://t.co/o9yLoC5ivo,Donald Trump,19,0.0,1.0,0.0,0.0
135,Republican,"....can to embarrass the Trump Administration (and Republicans), attack the Trump Administration. This is campaigni… https://t.co/fkDliDHTW7",Donald Trump,16,0.275,0.725,0.0,-0.6486
136,Republican,.....much tougher game than the Republicans did when they had the House Majority. Republicans will remember! “This… https://t.co/qklw7nUrC6,Donald Trump,18,0.0,0.895,0.105,0.2481
137,Republican,"Unrelated to Russia, Russia, Russia (although the Radical Left doesn’t use the name Russia anymore since the issuan… https://t.co/vWftO2Z3XI",Donald Trump,19,0.0,1.0,0.0,0.0
138,Republican,"General Michael Flynn, the 33 year war hero who has served with distinction, has not retained a good lawyer, he has… https://t.co/Wa1dZJ8O5t",Donald Trump,22,0.264,0.608,0.129,-0.4176
139,Republican,"“It’s about peace and Prosperity, that’s how Republican Presidents get elected, and this President has delivered on… https://t.co/WByp5X29HM",Donald Trump,18,0.0,0.829,0.171,0.5423
140,Republican,"“Biden would be China’s Dream Candidate, because there would be no more Tariffs, no more demands that China stop st… https://t.co/lqNJf2tFFu",Donald Trump,21,0.258,0.664,0.078,-0.5574
141,Republican,Thank you very much! https://t.co/UOeTBUqfhE,Donald Trump,5,0.0,0.589,0.411,0.4199
142,Republican,is = if (Spell)! Not like Chris. https://t.co/wBIGo2ffzB,Donald Trump,8,0.286,0.714,0.0,-0.3404
143,Republican,Two Fantastic People! My friends from the very beginning. Thank you D&amp;S. https://t.co/XmyedA1WZL,Donald Trump,13,0.0,0.506,0.494,0.868
144,Republican,"Our Farmers deserve this, they are GREAT! https://t.co/0dFkx0vUkl",Donald Trump,8,0.0,0.577,0.423,0.729
145,Republican,Thank you! https://t.co/tagXwv2imY,Donald Trump,3,0.0,0.417,0.583,0.4199
146,Republican,Michael Whatley has been with us right from the beginning. A great Leader and @NCGOP Chairman! https://t.co/XQvnK9LD8R,Donald Trump,17,0.0,0.774,0.226,0.6588
147,Republican,It was a pleasure to host my friends President Andrzej Duda and Mrs. Agata Kornhauser-Duda of Poland at the… https://t.co/2mRmiZJBv8,Donald Trump,20,0.0,0.714,0.286,0.7783
148,Republican,".....The Fake (Corrupt) News Media said they had a leak into polling done by my campaign which, by the way and desp… https://t.co/nv9Ni9aNxf",Donald Trump,23,0.216,0.784,0.0,-0.6705
149,Republican,The Fake News has never been more dishonest than it is today. Thank goodness we can fight back on Social Media. The… https://t.co/kqtIPkfHvW,Donald Trump,23,0.176,0.555,0.269,0.4615
150,Republican,"Wow! Just got word that our June 18th, Tuesday, ANNOUNCEMENT in Orlando, Florida, already has 74,000 requests for a… https://t.co/s0o4oOouVe",Donald Trump,20,0.0,0.823,0.177,0.6239
151,Republican,".....The Fake (Corrupt) News Media said they had a leak into polling done by my campaign which, by the way and desp… https://t.co/B1JsX99LLU",Donald Trump,23,0.216,0.784,0.0,-0.6705
152,Republican,“Someone should call Obama up. The Obama Administration spied on a rival presidential campaign using Federal Agenci… https://t.co/msMEtcaMIr,Donald Trump,18,0.0,1.0,0.0,0.0
153,Republican,"Beautiful afternoon in Iowa. Thank you to all of our Nation’s Farmers. May God bless you, and may God Bless America! https://t.co/VYA2bSzMWf",Donald Trump,22,0.0,0.492,0.508,0.9381
154,Republican,“Trump administration gives final approval for year-round E15 use” https://t.co/WPrDiyfpIW,Donald Trump,10,0.0,0.744,0.256,0.4767
155,Republican,"Today, here in Iowa, we honor America’s cherished farming heritage. We salute your commitment to American Energy In… https://t.co/4lM6n04fcy",Donald Trump,19,0.0,0.573,0.427,0.8807
156,Republican,"On my way to Iowa - just heard nearly 1,000 agriculture groups signed a letter urging Congress to approve the USMCA… https://t.co/dQdPN7bIQE",Donald Trump,22,0.0,1.0,0.0,0.0
157,Republican,“Why did the Democrats run if they didn’t want to do things?” @SenRickScott,Donald Trump,13,0.0,0.902,0.098,0.0772
158,Republican,Good day in the Stock Market. People have no idea the tremendous potential our Country has for GROWTH - and many other things!,Donald Trump,23,0.079,0.685,0.235,0.6514
159,Republican,...Companies to come to the U.S.A and to get companies that have left us for other lands to come back home. We stup… https://t.co/UC3RoD4Kws,Donald Trump,24,0.0,1.0,0.0,0.0
160,Republican,"Maria, Dagan, Steve, Stuart V - When you are the big “piggy bank” that other countries have been ripping off for ye… https://t.co/cqYjcx59mO",Donald Trump,23,0.0,1.0,0.0,0.0
161,Republican,"This is because the Euro and other currencies are devalued against the dollar, putting the U.S. at a big disadvanta… https://t.co/VNup5q1djm",Donald Trump,21,0.0,1.0,0.0,0.0
162,Republican,"The United States has VERY LOW INFLATION, a beautiful thing!",Donald Trump,10,0.217,0.338,0.445,0.6195
163,Republican,"Sad when you think about it, but Mexico right now is doing more for the United States at the Border than the Democr… https://t.co/K5EUuHrwMP",Donald Trump,24,0.073,0.782,0.146,0.467
164,Republican,PRESIDENTIAL HARASSMENT!,Donald Trump,2,0.791,0.209,0.0,-0.5848
165,Republican,"....investigation in the Senate. They can talk to John Dean until the cows come home, we’re not doing anything in t… https://t.co/CXbta3IJyU",Donald Trump,22,0.0,1.0,0.0,0.0
166,Republican,“Mueller has spoken. He found No Collusion between the Trump Campaign and the Russians. The bottom line is what the… https://t.co/ARXU5n0svE,Donald Trump,21,0.099,0.901,0.0,-0.296
167,Republican,"“Jerry Nadler’s Trump Bashing Show Is A Bust.” Headline, New York Post. @foxandfriends  The Greatest Witch Hunt of… https://t.co/KheJlbqBCi",Donald Trump,19,0.11,0.705,0.185,0.4019
