Political Affiliation,tweet,Politician,Word Count
Democrats,"On #VietnamWarVeteransDay, we honor the millions of Americans who answered the call to serve &amp; sacrifice

That incl… https://t.co/cbNHj3So0e",Senate Democrats,19
Democrats,"On #VietnamWarVeteransDay, we honor the millions of Americans who answered the call to serve &amp; sacrifice

That incl… https://t.co/cbNHj3So0e",Senate Democrats,19
Democrats,"Democrats asked for a bipartisan Special Committee on the Climate Crisis.

When Republicans refused, we forged ahea… https://t.co/XoqbKC5uDl",Senate Democrats,18
Democrats,“Climate change is real. Carbon pollution is real. It's having a real effect in my state of Michigan. And we can an… https://t.co/XTa1ANVBus,Senate Democrats,23
Democrats,“Democrats are here at the table ready to get to work to tackle one of the most urgent issues of our time.” —… https://t.co/yxh6e5tS5j,Senate Democrats,24
Democrats,Watch @SenatorCantwell lay out the costs of climate change to American taxpayers. https://t.co/OXulX5cy7r,Senate Democrats,13
Democrats,This is @SenatorDurbin asking why more Republicans aren’t stepping up to the plate to address climate change. https://t.co/B7p72jPaju,Senate Democrats,18
Democrats,"Today we’re announcing the @SenateDems' Special Committee on the Climate Crisis

We won’t wait for Republicans to h… https://t.co/4C1pKMqF5O",Senate Democrats,19
Democrats,"Every Senate Democrat is signing on to the Senate companion to #HR1, the #ForThePeople Act.

We're committed to mak… https://t.co/bEZqtipO7E",Senate Democrats,20
Democrats,"“The science is overwhelming, it mounts everyday.” —@ChrisVanHollen on the stakes of climate change https://t.co/sAMTKzdwZq",Senate Democrats,15
Democrats,WATCH: @SenBobCasey on the connection between climate change and national security: https://t.co/n8ArvFpPR0,Senate Democrats,12
Democrats,“Let's stop the nonsense. Let's get serious. Our children's future depends upon it. Our planet depends upon it.” —… https://t.co/ymvg6WUvJu,Senate Democrats,20
Democrats,Here’s @SenJeffMerkley on the need for a serious debate about climate change: https://t.co/5dLX8aaxSa,Senate Democrats,13
Democrats,"Last night, we learned of President @realDonaldTrump and Attorney General Barr’s decision to change their legal pos… https://t.co/W3iPMXrnoQ",Senate Democrats,18
Democrats,"Watch @SenatorBaldwin, @SenStabenow, and Senate Democrats hold a hearing on reining in corporate stock buybacks and… https://t.co/1gOJSXeyAo",Senate Democrats,17
Democrats,"“Simply put, climate change can and will exacerbate conditions and regions with already tenuous stability.” —… https://t.co/vYGM9wVV6N",Senate Democrats,17
Democrats,Watch @SenWhitehouse explain why 58 former national security leaders wrote to President Trump to raise the alarm ab… https://t.co/w27jWOjXv4,Senate Democrats,19
Democrats,"“At a time when our country is looking to Congress for leadership on climate action, hiding behind political games,… https://t.co/Q0IZdXshlf",Senate Democrats,20
Democrats,"“Rather than playing partisan games, it is time to find unity and take bold action.” —@SenGaryPeters on the urgency… https://t.co/HPGwlBuIfF",Senate Democrats,20
Democrats,"It’s time for the @SenateGOP to finally, finally admit that:

(1) Climate change is real
(2) It’s caused by human a… https://t.co/D2Vdk28rY0",Senate Democrats,22
Democrats,"""It’s right there in the budget that the president released this week. It’s got $1.5 trillion in cuts to Medicaid,… https://t.co/OrkB1LaCw0",Senate Democrats,21
Democrats,"""Republicans are all about tax cuts and paying for it by cutting health care.

And Democrats want to expand health… https://t.co/IxNn4DUui7",Senate Democrats,21
Democrats,"“I think we’re entitled to know where the money might come from”

Today, Senator Tim Kaine pressed the Secretary of… https://t.co/o575LaJqtL",Senate Democrats,21
Democrats,Thanks to the 12 Republicans who joined us to affirm our constitutional separation of powers by voting to end… https://t.co/96qEBlrPYL,Senate Democrats,20
Democrats,"“I don’t know how you defend it.”

—@SenatorBennet is 🔥FIRED UP🔥 about President @realDonaldTrump’s emergency decla… https://t.co/t0PqjrVhxM",Senate Democrats,17
Democrats,"""It's time for the Senate to do its job.
It's time for us to assert our authority over the purse.
It's time for us… https://t.co/K5uZNNQsNG",Senate Democrats,25
Democrats,"Before President @realDonaldTrump declared an emergency to fund a wall he said Mexico would pay for, Republicans to… https://t.co/LoWYMmdmfF",Senate Democrats,19
Democrats,"The @SenateDems fought Neomi Rao’s nomination because of her concerning record on:
Women’s rights
LGBTQ rights
Race… https://t.co/eAjq6gZua1",Senate Democrats,18
Democrats,"Neomi Rao has an extreme and troubling record on LGBTQ rights.

The @SenateGOP must not confirm her to a lifetime a… https://t.co/MkJWjWKkYj",Senate Democrats,22
Democrats,"The contrast couldn’t be any more clear.

Senator @MazieHirono argued to pass a resolution calling on… https://t.co/V5kJO4USX3",Senate Democrats,17
Democrats,"Republicans have a choice this week:

Stand with their own words and the Constitution’s separation of powers

OR

M… https://t.co/eViP7dviXZ",Senate Democrats,20
Democrats,The #TrumpBudget cuts taxes for the wealthy and pays for it by cutting programs that help working class families.… https://t.co/3c7uSFUygN,Senate Democrats,20
Democrats,President @realDonaldTrump's Circuit Court nominee Neomi Rao has made some incredibly troubling statements about su… https://t.co/8fXYAMo8uY,Senate Democrats,16
Democrats,"6. And last on the #TrumpBudget, here’s Kaiser Family Foundation Senior Vice President @Larry_Levitt:

https://t.co/3fmaS6pcrx",Senate Democrats,15
Democrats,5. “This proposal would erode key protections for patients and consumers and does nothing to stabilize the insuranc… https://t.co/qZoNXwC59O,Senate Democrats,19
Democrats,"4. “This proposal erodes critical protections for patients and consumers, and would lead to costlier premiums for m… https://t.co/M2NEmxGDfu",Senate Democrats,19
Democrats,"3. “The bill contains provisions that would allow states to waive key consumer protections, as well as undermine sa… https://t.co/Ta6vVpMKf4",Senate Democrats,20
Democrats,2. “The bottom line is these protections are much more at risk under this bill than they are now.” —… https://t.co/4MYAFPM9gf,Senate Democrats,21
Democrats,1. “This could be devastating to the 25 million Americans age 50-64 with a pre-existing condition.” —AARP.… https://t.co/Ay1S4bREu0,Senate Democrats,18
Democrats,THREAD: The #TrumpBudget includes a radical healthcare proposal that would gut protections for pre-existing conditi… https://t.co/7pZmEvOjm5,Senate Democrats,16
Democrats,"The Trump administration is trying to *dramatically cut* investments in renewable energy. 

They are literally taki… https://t.co/zxz9PLeYMH",Senate Democrats,17
Democrats,"On the Senate floor, Democrats challenged Republicans to finally, finally admit three basic things:

Climate change… https://t.co/fjnfilxtlr",Senate Democrats,17
Democrats,"And to top it all off, convicted felon Jack Abramoff (remember him?) has been enlisted to fight against efforts to… https://t.co/TkAnlpiCde",Senate Democrats,21
Democrats,"Outrageously, the president’s nominee to be UN Ambassador has said she supports “both sides” of climate science.
https://t.co/gAs7QXRoHk",Senate Democrats,18
Democrats,"Even the White House’s own economic adviser admits that climate change is a threat to economic growth.
https://t.co/gVyfW4ry9Q",Senate Democrats,18
Democrats,"Unsurprisingly, the Government Accountability Office found that the Trump administration “has not made measurable p… https://t.co/Hw7rG3cqkf",Senate Democrats,16
Democrats,"And, bringing this prominent climate change denier to lead a panel charged with undermining the scientific consensu… https://t.co/5z4VYkGUGY",Senate Democrats,18
Democrats,"Meanwhile, the White House has brought on a prominent climate change denier to lead a panel charged with underminin… https://t.co/OKLNdDRYXT",Senate Democrats,20
Democrats,"4. Rising CO2 levels could cause clouds that help to cool Earth to vanish, amplifying the effects of global warming.
https://t.co/92y0WlRrcu",Senate Democrats,21
Democrats,"3. Warming oceans are leading to a decline in fish populations
https://t.co/xFU9wo4qEM",Senate Democrats,12
Democrats,"2. Climate change could cause freshwater shortages across the U.S.
https://t.co/4UA6nuobqM",Senate Democrats,11
Democrats,"1. The evidence for human-caused climate change has hit a “gold standard”
https://t.co/nkAOyCnaWY",Senate Democrats,13
Democrats,"THREAD.
3 weeks ago, @SenSchumer &amp; Senate Democrats called on Senate Republicans to admit:

1 Climate change is rea… https://t.co/HauFh4GOB5",Senate Democrats,20
Democrats,"“This nomination is another example in a long line of legislation, nominations, and executive actions aimed at ripp… https://t.co/2wCTwRGVNr",Senate Democrats,19
Democrats,“We should not be advancing a federal court nominee whose disregard for the rule of law comes at the expense of the… https://t.co/PO5QwlU3qM,Senate Democrats,23
Democrats,“We need every member of this body to stand up for the proposition that Americans cannot be discriminated against i… https://t.co/sGMLutgoAE,Senate Democrats,21
Democrats,".@SenBrianSchatz asked Senate Republicans a pretty basic question:

Do they believe climate change is real, caused… https://t.co/l6TeKDyWzz",Senate Democrats,17
Democrats,“He cannot claim to be close to the standard of impartiality and evenhandedness that a senator ought to be able to… https://t.co/63BBAfrl13,Senate Democrats,22
Democrats,“You cannot be for protections for people with preexisting conditions and for making someone who wants to strike th… https://t.co/gfUB1zAxDY,Senate Democrats,20
Democrats,Chad Readler was the point person for taking away the consumer protections protecting Americans against losing thei… https://t.co/UBSDtRd47S,Senate Democrats,18
Democrats,"Last Congress, we voted to restore #NetNeutrality in the Senate.

Now, House and Senate Democrats are introducing a… https://t.co/H5azHVEdZG",Senate Democrats,19
Democrats,“He has been the Trump admin's point man at DOJ to try to destroy the ACA and eliminate the protections the ACA has… https://t.co/WLQg8Gttii,Senate Democrats,24
Democrats,"That's the law of the land, and he refused to basically protect it and defend it, which resulted in putting nearly… https://t.co/4JhQfn4wqU",Senate Democrats,22
Democrats,"“It's not enough to say it in your campaign debate.

It's not enough to say it in the hallway and say ‘we want to p… https://t.co/Tg2pD5pSF5",Senate Democrats,26
Democrats,"“We are about to vote on the architect of this administration's legal strategy to try to undo the most popular, mos… https://t.co/nOEoT94by1",Senate Democrats,22
Democrats,“What message is the Trump administration sending with this nomination? They're doubling down on their attack on co… https://t.co/5Um2wggsc6,Senate Democrats,19
Democrats,"A vote to confirm Chad Readler to the 6th Circuit is a vote for the lawsuit to strike down our health care law.

Se… https://t.co/Oe3kSPntRN",Senate Democrats,25
Democrats,A vote to confirm Mr. Readler is an endorsement of the Republican lawsuit to eliminate protections for pre-existing… https://t.co/qACBud9pE7,Senate Democrats,19
Democrats,The man behind the curtain for the Trump admin's decision to side with GOP AGs suing to repeal our health care law?… https://t.co/0Hicsqt1uY,Senate Democrats,23
Democrats,"This week, the Senate will vote on Chad Readler to be a Circuit Court Judge.

Readler filed the Trump admin brief c… https://t.co/PLRGq9uWAW",Senate Democrats,23
Democrats,“Clean air and clean water are not only vital to our public health—they are at the very heart of our economy.” —… https://t.co/J2KqWtfjDg,Senate Democrats,23
Democrats,"“The costs of our inaction are real:

Real in human suffering

Real in disaster recovery spending

Real in lost eco… https://t.co/Kjt2IILoR9",Senate Democrats,21
Democrats,“We are here at a unique moment in human history where the planet is threatened.” —@SenJeffMerkley lays out the sta… https://t.co/tUK4rNS65g,Senate Democrats,21
Democrats,"“Unless we start to implement policies to curb our carbon emissions and to mitigate its impacts, climate change wil… https://t.co/gZvSMCSwMZ",Senate Democrats,20
Democrats,"“With climate change, ignorance is not bliss—ignorance is dangerous.” —@MazieHirono https://t.co/mKi0mNUwkv",Senate Democrats,11
Democrats,"A #MondayMorning reminder for the @SenateGOP:

Climate change is real.
It’s caused by humans.
Congress must act.

W… https://t.co/NDulmYoJZl",Senate Democrats,19
Democrats,Congress has a historic opportunity to vote on a joint resolution to terminate this unlawful national emergency dec… https://t.co/NAm5Us2H2x,Senate Democrats,19
Democrats,"WATCH: This week, Senate Democrats joined together to call on Republicans to:

1. Admit climate change is real.
2.… https://t.co/BpWSGDC3Dp",Senate Democrats,20
Democrats,WATCH: @SenatorCardin calls out Republicans for inaction on climate change: https://t.co/n7pSvm37xw,Senate Democrats,11
Democrats,“We can address the challenge of climate change and continue to protect jobs. We can and we must do both.” —… https://t.co/4pmcpoQ1yY,Senate Democrats,22
Democrats,"“I believe we need an administrator who is ready to fight for our kids, fight for the Great Lakes” —@SenDuckworth l… https://t.co/BEqE3C5H74",Senate Democrats,22
Democrats,“For the last two years many in congress have willfully accelerated the devastation caused by global warming by ena… https://t.co/wFrspQRUG8,Senate Democrats,20
Democrats,“For the last two years many in congress have willfully accelerated the devastation caused by global warming by ena… https://t.co/wFrspQRUG8,Senate Democrats,20
Democrats,"WATCH: All 47 Senate Democrats are introducing a resolution today that affirms three simple things:

1. Climate cha… https://t.co/SWJNPyX2Yk",Senate Democrats,19
