Political Affiliation,tweet,Politician,Word Count
Republican,"The renowned ‘can-do’ spirit of our state and compassion of our communities has kept us strong. For that, among man… https://t.co/YTFLLxK1XV",Ted Cruz,21
Republican,"In Texas, we’ve made long strides on the road to recovery in the first year since Hurricane Harvey. And though we h… https://t.co/LT1BMgBpIV",Ted Cruz,23
Republican,"This tradition of gratitude, first practiced by the Pilgrims following their courageous journey to the New World, h… https://t.co/rztfONc68G",Ted Cruz,19
Republican,"We thank God for our country, which is a beacon of freedom for the world, and for the generations of men and women… https://t.co/G1XFQxU76A",Ted Cruz,24
Republican,"Across America, families, friends, and loved ones gather together to reflect and celebrate the blessings of liberty. #HappyThanksgiving",Ted Cruz,18
Republican,"As we travel to be with family this Thanksgiving, let us all remember the men and women in uniform who will spend t… https://t.co/QTr40hELIw",Ted Cruz,24
Republican,"Congrats! Principled, passionate conservative fighters. A superb team who will represent Texas well. @chiproytx… https://t.co/ZubKtHWzmS",Ted Cruz,15
Republican,"According to Bloomberg, the best mail order pie in America comes from @GoodeCompany in Houston --&gt;… https://t.co/CFPm7cJSZQ",Ted Cruz,17
Republican,Key lime pie?! #FakeNews https://t.co/2E1MZd8NI6,Ted Cruz,5
Republican,God bless Texas! https://t.co/e0Tgta4TfF,Ted Cruz,4
Republican,"Almost eight decades later, a 93-year-old WWII and Korean War veteran received his high school diploma: https://t.co/HwUG68kJoo",Ted Cruz,17
Republican,"Has it got any sports in it?
...Are you kidding? Fencing, fighting, torture, revenge, giants, monsters, chases, esc… https://t.co/CjPCegzrIx",Ted Cruz,19
Republican,"""Two of the city's most beloved, charismatic figures teaming up to do good right before the holidays.”… https://t.co/AH0L2DSzXr",Ted Cruz,18
Republican,"At 6%, Texas had the fastest GDP growth in the country: https://t.co/HCLFqWwHQI

We #KeepTexasRed to keep Texas boo… https://t.co/p8CMoFVRAi",Ted Cruz,19
Republican,"For a North Texas veteran, service didn’t end when she left the U.S. Navy. Lizann Destin continues to give back to… https://t.co/bOHcNy0xKy",Ted Cruz,22
Republican,Wounded North Texas veteran given amazing new home: https://t.co/8zCGLIad1D,Ted Cruz,9
Republican,Stan Lee was a creative genius; he brought to life wise-cracking super heroes w/ heart &amp; humanity—from the X Men &amp;… https://t.co/iSmvuen59J,Ted Cruz,22
Republican,Took the girls to see Phantom tonight. Great fun. They had a blast! https://t.co/Gpu4ElG8o4,Ted Cruz,14
Republican,"This #VeteransDay, we pause to honor the selfless service and unyielding courage of the men and women of our Armed… https://t.co/FUUXYfkD1O",Ted Cruz,21
Republican,Happy 243rd Birthday to our @USMC! #MarineCorpsBirthday https://t.co/G13eUx6xcL,Ted Cruz,8
Republican,Who wins? #MidCountyMadness,Ted Cruz,3
Republican,"It’s been dubbed by some as the biggest high school rivalry in Texas: #MidCountyMadness. 

Nederland takes on Port… https://t.co/Hi6NSbqftA",Ted Cruz,19
Republican,"I wanted to take the opportunity to say thank you. You have my word that as your U.S. Senator, I will work tireless… https://t.co/NvtMurzbF9",Ted Cruz,24
Republican,"Thank you, Texas! Now let's get back to work to defend jobs, freedom, and security for Texas and America! #TXSen https://t.co/1XGbQt91a7",Ted Cruz,21
Republican,"Make your voice heard!

1) Find your polling place: https://t.co/xukZa7aQHJ 

2) Pick up the phone and call or text… https://t.co/lgG9i9sZr8",Ted Cruz,20
Republican,"Time is running out to make your voice heard...

Find your polling place now and VOTE --&gt; https://t.co/QyYR2f8rtK… https://t.co/SPiWItsSyg",Ted Cruz,19
Republican,"This is what this race is all about...

VOTE --&gt; https://t.co/QyYR2f8rtK 

#TXSen #ivoTED #ChooseCruz #KeepTexasRed #CruzToVictory",Ted Cruz,16
Republican,"Time is running out. Don't wait -- VOTE. 10 times!

1) Find your polling place: https://t.co/xukZa7aQHJ 

2) Call o… https://t.co/m9QLzZsBSY",Ted Cruz,20
Republican,Getting ready for tonight! #ElectionDay #TXSen https://t.co/ZFhlIGaMu8,Ted Cruz,7
Republican,"Watch why these former Democrats are now voting Republican...

THEN GO VOTE --&gt; https://t.co/xukZa7aQHJ

#TXSen… https://t.co/MUdQRl8Tpd",Ted Cruz,16
Republican,"The polls are CLOSE. We need your help now to reach voters and help push us over the top!

Please chip in $5 to hav… https://t.co/eoQyaVNti8",Ted Cruz,26
Republican,Going to lunch? Vote on the way: https://t.co/xukZa6Tfj9 #ElectionDay #ivoTED #ChooseCruz #TXSen,Ted Cruz,12
Republican,"Get out and vote, Texas! #KeepTexasRed 

https://t.co/xukZa7aQHJ",Ted Cruz,7
Republican,Make your plan to vote today: https://t.co/xukZa7aQHJ #ChooseCruz #KeepTexasRed #TXSen #CruzToVictory #ElectionDay #ivoTED,Ted Cruz,13
Republican,"The polls are open! Get out and vote, Texas! #KeepTexasRed https://t.co/DWTpxHAJpI",Ted Cruz,11
Republican,"One clear choice for Texas today... find your polling place and #ChooseCruz: https://t.co/5wFIkYCtWA

#TXSen… https://t.co/YJK3P7Odrf",Ted Cruz,15
Republican,"Today is the day, Texas! Get out and vote! #KeepTexasRed",Ted Cruz,10
Republican,"#ChooseCruz today: https://t.co/xukZa7aQHJ

#TXSen #KeepTexasRed #ElectionDay #IVoted",Ted Cruz,7
Republican,"1) Find your polling place: https://t.co/xukZa7aQHJ

2) Pick up the phone and call or text nine friends and ask the… https://t.co/zZqrSwIETK",Ted Cruz,21
Republican,"The polls are open in Texas!

Find your polling place and #ChooseCruz now: https://t.co/QyYR2f8rtK #TXSen… https://t.co/idsxWH1Tad",Ted Cruz,16
Republican,Watch this and then get ready to vote: https://t.co/xukZa7aQHJ #txsen #choosecruz #electionday,Ted Cruz,12
Republican,Thank y'all for coming out to the Redneck Country Club! Now be sure to vote tomorrow on election day! #KeepTexasRed https://t.co/2AcNDxZAQH,Ted Cruz,21
Republican,"Thank you, Houston! Vote tomorrow and #KeepTexasRed! https://t.co/sKV66Br7Al",Ted Cruz,8
Republican,I am proud to be the son of an immigrant! https://t.co/ANG38if471,Ted Cruz,11
Republican,The polls open up at 7am! #KeepTexasRed https://t.co/mQGDOerETp,Ted Cruz,8
Republican,"Jobs, freedom, and security are on the ballot tomorrow! We need conservatives to turn out and VOTE! #KeepTexasRed… https://t.co/rE6Q9ia0AR",Ted Cruz,19
Republican,"Tomorrow is election day! Get out and vote, Texas!

https://t.co/xukZa7aQHJ https://t.co/tkeqA0sTje",Ted Cruz,11
Republican,"We are LIVE at the Redneck Country Club for our final rally!

https://t.co/mNFJJ7NF8X https://t.co/D5GrURoFam",Ted Cruz,14
Republican,Taking the stage soon at Redneck Country Club! https://t.co/9oreDD8jhH,Ted Cruz,9
Republican,#ChooseCruz tomorrow: https://t.co/QyYR2f8rtK #TXSen,Ted Cruz,4
Republican,"Thanks for coming out, Atascocita! Join us for our final rally of the campaign season tonight at Redneck Country Cl… https://t.co/Ovj3etB1uj",Ted Cruz,21
Republican,"Thank you, Atascocita! #GodBlessTexas https://t.co/82NDe7mtXv",Ted Cruz,5
Republican,"We need conservatives to turn out and vote tomorrow! #KeepTexasRed #TXSen #CruzCrew

https://t.co/xukZa7aQHJ https://t.co/A7BN0yhWaW",Ted Cruz,14
Republican,"Atascocita, we need y'all to turn out tomorrow and VOTE! #KeepTexasRed 
https://t.co/xukZa7aQHJ https://t.co/RiZMjc2ekc",Ted Cruz,13
Republican,"We are LIVE in Atascocita!

https://t.co/kpbC1emXqW https://t.co/kekeMOEMIH",Ted Cruz,7
Republican,"Thanks for joining us this afternoon, Cypress! Up next we have Atascocita and the Redneck Country Club for our fina… https://t.co/7WZxEQSkhK",Ted Cruz,21
Republican,"Cypress, we need y'all to have a strong turnout tomorrow on election day! #KeepTexasRed https://t.co/o2RlAWgyGj",Ted Cruz,15
Republican,"Thank you, Cypress! https://t.co/SFlh1hCLxw",Ted Cruz,4
Republican,Hollywood liberals all in for Beto. But (self-described socialist) Jim Carrey made a mistake here:  Vampires are de… https://t.co/CVoOqikuiw,Ted Cruz,19
Republican,"In Texas, we are proud of our military! God bless our troops! https://t.co/a36dZF7aln",Ted Cruz,13
Republican,"Thanks for coming out Pearland! Join us later today in Cypress, Atascocita, and the Redneck Country Club!… https://t.co/J6bMUPZPmI",Ted Cruz,18
Republican,"Thank you, Pearland! #KeepTexasRed https://t.co/cZG0VCrBOI",Ted Cruz,5
Republican,We need conservatives to turn out and vote in huge numbers tomorrow! #KeepTexasRed https://t.co/1bmhfmyyqo,Ted Cruz,14
Republican,"Tomorrow is election day, Pearland! Get out and vote for jobs, freedom, and security! #KeepTexasRed… https://t.co/ikcAt11SJu",Ted Cruz,16
Republican,"We are LIVE in Pearland! -&gt;

https://t.co/YZbmG317ge https://t.co/5P50eqjke9",Ted Cruz,8
Republican,"We're firing up voters across Texas to GOTV and #KeepTexasRed!

Don't miss out -- join us on the #CruzToVictory in… https://t.co/U8sgekF59f",Ted Cruz,21
Republican,Watch this video then make your plan to VOTE tomorrow: https://t.co/xukZa7aQHJ #TXSen #KeepTexasRed #ChooseCruz #CruzToVictory,Ted Cruz,15
Republican,"In Texas, we believe in the Second Amendment! https://t.co/mFxXPVDRAB",Ted Cruz,9
Republican,"""Everything he said I stand for. He's got my vote...It's an awesome feeling to know that I made the right switch at… https://t.co/hYFCe77gsv",Ted Cruz,23
Republican,"Collin County, y'all were fantastic! Join us for our final four rallies tomorrow in the Houston area! Register belo… https://t.co/LEbfTzF1SQ",Ted Cruz,20
Republican,"""I like that he's honest. And I like that he's for Texas.""

#ChooseCruz on November 6 --&gt; https://t.co/5wFIkYkT52… https://t.co/Bf0f7QEVyj",Ted Cruz,19
Republican,Tuesday is election day! We need strong turnout from conservatives all across the great state of Texas!… https://t.co/Zswr42krTe,Ted Cruz,18
Republican,"Thank you, Collin County! #KeepTexasRed https://t.co/M7QW5Ba2um",Ted Cruz,6
Republican,"""We are big supporters of Ted Cruz because we see that he stands firm in our values.""

#ChooseCruz on November 6 --… https://t.co/T69ErfNjh0",Ted Cruz,23
Republican,"""This year I'm going to be voting for Senator Ted Cruz because he stands for the values that make the difference to… https://t.co/5I8Xl8irjw",Ted Cruz,23
Republican,Thank you to the wonderful employees at Marty B's for hosting our rally this afternoon! https://t.co/CaxDIeaENR,Ted Cruz,16
Republican,"Amazing crowd in Bartonville! Join us later today in Fairview! #KeepTexasRed

https://t.co/gGWYfKRz7N https://t.co/sJI5eoyZrx",Ted Cruz,13
Republican,"""Senator Cruz really represents a lot of the values that myself and my family hold dear.""

#ChooseCruz on November… https://t.co/uNeGNdvL5R",Ted Cruz,20
Republican,"Now... make sure you have a plan to vote on Tuesday!

https://t.co/xukZa7aQHJ

#ChooseCruz #TXSen #KeepTexasRed… https://t.co/0Dm3kPNEpQ",Ted Cruz,16
Republican,"Thank you, Bartonville! #KeepTexasRed https://t.co/fpb5cfcbpi",Ted Cruz,5
Republican,"""For me and my family, Ted Cruz is the way to go. There's no doubt about it.""

#ChooseCruz on November 6 --&gt;… https://t.co/gIU9xx0cqt",Ted Cruz,23
Republican,"""I love Ted. I love the other Republicans that are fighting the fight.""

#ChooseCruz on November 6 --&gt;… https://t.co/lu6W9sJijk",Ted Cruz,19
Republican,"WATCH: These former Democrats explain why they're voting Republican.

This is THE video you HAVE to watch before vo… https://t.co/sFRoR6MWSH",Ted Cruz,20
Republican,TEXAS: Make your plans to get to the polls on Tuesday: https://t.co/QyYR2f8rtK #TXSen #ChooseCruz #KeepTexasRed… https://t.co/2860KEiRUb,Ted Cruz,16
Republican,"On the ballot Tuesday: jobs, freedom, and security: https://t.co/y0KXBZZf8J

#ChooseCruz: https://t.co/xukZa7aQHJ #TXSen",Ted Cruz,12
Republican,"Today, join us in...

Bartonville --&gt; https://t.co/xNNX5SuBqq

Fairview --&gt; https://t.co/XRgJLOYMoe

Tuesday, VOTE… https://t.co/e05OTosxzf",Ted Cruz,13
Republican,"Corpus Christi! Y'all were amazing!

Join us tomorrow in Bartonville and Fairview!

https://t.co/gGWYfKRz7N https://t.co/9zP0IrwXL2",Ted Cruz,14
Republican,"Thank you, Corpus Christi! https://t.co/J7SK1hBHDb",Ted Cruz,5
Republican,Texans are PROUD of our men and women in the military! https://t.co/dGeW8RE0lK,Ted Cruz,12
Republican,"Vote vote vote! We need y'all to turn out and vote on Tuesday, Corpus Christi! #KeepTexasRed… https://t.co/5fOD78YhIq",Ted Cruz,17
Republican,"Corpus Christi, Tuesday is election day! Be sure to turn out and vote! And bring along your friends and family!… https://t.co/GrWQeTBYF3",Ted Cruz,21
Republican,"We are live in Corpus Christi! -&gt;

https://t.co/u8IZOx28ZM https://t.co/vZtm05z85e",Ted Cruz,9
Republican,Blessed to have had my mother join us this morning at our #WomenForCruz event! Thank you Mom! https://t.co/IsU1COEIGT,Ted Cruz,18
Republican,"Thanks for rallying with us Victoria!

Join us at our stop tonight in Corpus Christi!

https://t.co/gGWYfKRz7N https://t.co/Pa1NEOBadY",Ted Cruz,17
Republican,"Thank you, Victoria! #KeepTexasRed https://t.co/xNsJJtHTvm",Ted Cruz,5
Republican,@chiproytx @VictoriaCoates https://t.co/MBMwQ0cR6g,Ted Cruz,3
Republican,"Victoria, get out and VOTE on Tuesday! #KeepTexasRed https://t.co/IwM0wQ3S9W",Ted Cruz,9
Republican,"Victoria, we need y'all to turn out and vote on Tuesday! #KeepTexasRed

https://t.co/xukZa7aQHJ https://t.co/oCpS27DrQk",Ted Cruz,14
Republican,"We are LIVE in Victoria! -&gt;

https://t.co/7YR65D9qNe https://t.co/dYewvi2yWt",Ted Cruz,8
Republican,#CruzToVictory,Ted Cruz,1
Republican,Grateful to be joined on stage with our wonderful First Lady @TexasFLCA this morning during our #WomenForCruz conve… https://t.co/5Yi9bFwvcV,Ted Cruz,19
Republican,Taking the stage soon in Victoria! https://t.co/YUmZLaF8F3,Ted Cruz,7
Republican,Glad to be joined by my wife Heidi this morning at our #WomenForCruz event in Houston! Be sure to vote Tuesday to… https://t.co/isXIufD7oX,Ted Cruz,23
Republican,Four days out from Election Day — attack ads running wall-to-wall on TV — and this Ryan Reynolds fake political ad… https://t.co/ngQmsO7MSl,Ted Cruz,22
Republican,"On our way to Victoria! Register below ⬇️

https://t.co/gGWYfKzXJd https://t.co/ToTLZj59Vl",Ted Cruz,10
Republican,Thank you Houston for joining us at our #WomenForCruz conversation! Join us later today for rallies in Victoria and… https://t.co/OVyKkemQMS,Ted Cruz,20
Republican,"We've been driving up and down Texas throughout the #CruzToVictory GOTV Bus Tour, and we want to take you along for… https://t.co/04K2vow3GQ",Ted Cruz,22
Republican,I am always inspired hearing the powerful stories of strong women. It's a blessing to know these wonderful ladies! https://t.co/TzRKCFCw9e,Ted Cruz,20
Republican,"Grateful to be joined by my mother, my wife, and First Lady Abbott for our #WomenForCruz event in Houston! We need… https://t.co/SgFQD4Cfzf",Ted Cruz,22
Republican,"We're live in Houston for our Women for Cruz rally!

https://t.co/OpZL34MHhM https://t.co/Vye3kql5Oc",Ted Cruz,12
Republican,Excited for our Women for Cruz event this morning! We'll be joined by my wife Heidi and First Lady Abbott!… https://t.co/eOlSwUTYVr,Ted Cruz,21
Republican,#ChooseCruz on Tuesday: https://t.co/xukZa7aQHJ #TXSen,Ted Cruz,5
Republican,"Make your plan to vote on Election Day: https://t.co/QyYR2f8rtK

#TXSen #KeepTexasRed #ChooseCruz #CruzToVictory",Ted Cruz,13
Republican,"Aggies! Y'all were incredible! Join us tomorrow in Houston, Victoria, and Corpus Christi! #KeepTexasRed… https://t.co/EKVffdvyb3",Ted Cruz,15
Republican,Thanks for coming out Aggies! #KeepTexasRed https://t.co/biCKZ1PcHT,Ted Cruz,7
Republican,I am proud to have led the fight to confirm Justice Neil Gorsuch and Justice Brett Kavanaugh! #KeepTexasRed https://t.co/cL95MsfbKP,Ted Cruz,19
Republican,"We need y'all to vote, College Station! Tuesday is election day! #KeepTexasRed https://t.co/wrbSKsoTRx",Ted Cruz,13
Republican,"Tuesday is election day! Get out and vote to #KeepTexasRed!

https://t.co/xukZa7aQHJ https://t.co/Tb669NwhvI",Ted Cruz,12
Republican,"We're live in Bryan/College Station!

https://t.co/SjsyrHrDmy https://t.co/uPOxivIbuv",Ted Cruz,7
Republican,"I’ve never breathed a breath of air at a time when unemployment was lower than it is today. 

Let’s #KeepTexasRed! https://t.co/jlKryuhbHE",Ted Cruz,21
Republican,TEXAS: Time is running out to vote early: https://t.co/QyYR2f8rtK #TXSen #ChooseCruz,Ted Cruz,11
Republican,"Thanks for rallying with us, Athens!

We're on our way to Bryan/College Station now. Join us below ⬇️… https://t.co/HpSlZcnvry",Ted Cruz,19
Republican,This evening will mark the first Shabbat since the attack at the Tree of Life synagogue. Heidi &amp; I stand in solidar… https://t.co/XV9C10dsZG,Ted Cruz,23
Republican,Athens! Y'all were incredible! Now get out and vote! https://t.co/3DcGOPVkXh,Ted Cruz,10
Republican,"Athens, we need y'all to vote TODAY! It's the last day to early vote! #KeepTexasRed #CruzCrew #TXSen https://t.co/8KNs9vWBdR",Ted Cruz,18
Republican,"Vote vote vote! Today is the final day of early voting! #KeepTexasRed 

https://t.co/xukZa7aQHJ https://t.co/u1t1gKn4mu",Ted Cruz,14
Republican,"Athens, today is the last day to early vote! Get out and vote today! #KeepTexasRed 

https://t.co/xukZa7aQHJ https://t.co/3osD4qYOYy",Ted Cruz,17
Republican,"We're LIVE in Athens! -&gt;
https://t.co/jjkuocDGa7 https://t.co/Ntz8tXZD45",Ted Cruz,7
Republican,"Uh, that’s not an actual response. The Q is “should the ‘caravan’ be allowed to cross illegally into Texas?”  That’… https://t.co/BJ9i7mfpez",Ted Cruz,21
Republican,"TEXAS: Today is your LAST day to take advantage of the convenience of early voting. 

Don't wait... VOTE EARLY TODA… https://t.co/qfCyH9hmy0",Ted Cruz,21
Republican,"Will Beto uphold the rule of law and promote only legal entry? 

Or will he encourage these thousands of unknown im… https://t.co/S1s6VkeVWI",Ted Cruz,22
Republican,Texans deserve an answer from Congressman O’Rourke as to what he would do when the caravan of illegal immigrants re… https://t.co/4YFIStEij6,Ted Cruz,21
Republican,"Thanks for coming out, Fort Worth! Join us later today in Athens and Bryan/College Station!

https://t.co/gGWYfKRz7N https://t.co/dRWsh8DxfV",Ted Cruz,17
Republican,"Thank you, Fort Worth! https://t.co/8Euw6Fqu7e",Ted Cruz,5
Republican,Today is the last day to early vote! Get out and vote today! #KeepTexasRed https://t.co/lIhkEkUT5S,Ted Cruz,15
Republican,Two basic Qs every reporter should ask Beto today:  (1) should the “caravan” be allowed to cross illegally into Tex… https://t.co/m2p9LK8wzm,Ted Cruz,21
Republican,"""Ted's for America. Ted's for Texas. And we love Ted Cruz!""

Join our #CruzToVictory GOTV Bus Tour at a stop near y… https://t.co/LYmfrBnBKV",Ted Cruz,23
Republican,John Brennan — who publicly admitted voting for the Communist Party candidate for President in 1976 — has now endor… https://t.co/1gMHHRFih9,Ted Cruz,21
Republican,"TEXAS: today is your LAST day to vote early!

Have you voted yet? Find your polling place and #ChooseCruz today:… https://t.co/EEAlEsDtmD",Ted Cruz,21
Republican,Quick stop at Walmart in Decatur! #CruzCrew https://t.co/vfupxJgdC0,Ted Cruz,8
Republican,"@jason_howerton Here's just one of many, many reasons... https://t.co/A85yCct3vV",Ted Cruz,9
Republican,Beautiful sunset tonight in Wichita Falls! #GodBlessTexas https://t.co/r5WQGdv12n,Ted Cruz,8
Republican,"#CruzCrew: We’ll see you in Fort Worth tomorrow morning!

RSVP HERE —&gt; https://t.co/ZP58MB2OMO #TXSen #ChooseCruz… https://t.co/S7skvKtmv6",Ted Cruz,16
Republican,"Thank you, Wichita Falls! Tomorrow we'll be Fort Worth, Athens, and Bryan! Register below ⬇️… https://t.co/eD680csOIz",Ted Cruz,16
Republican,Wichita Falls! Y'all were incredible! #KeepTexasRed https://t.co/td3NhFyJIz,Ted Cruz,7
Republican,Texas's energy industry is the strength behind our booming economy! #KeepTexasRed https://t.co/TjULelqGYQ,Ted Cruz,12
Republican,"Tomorrow is the last day to early vote! #KeepTexasRed 

https://t.co/xukZa7aQHJ https://t.co/3NmbQt0Xyz",Ted Cruz,11
Republican,"We're live in Wichita Falls! -&gt;
https://t.co/Mx9ET21ZFZ https://t.co/B0jiFLZWxO",Ted Cruz,8
Republican,Taking the stage soon in Wichita Falls! #KeepTexasRed #CruzCrew https://t.co/YmGIlHUHzM,Ted Cruz,10
Republican,"Step 1) Watch this video

Step 2) Click ""Tweet #ChooseCruz"" below

Step 3) Find your polling place and vote early:… https://t.co/aYpUmo9Zpg",Ted Cruz,21
Republican,@toddgillman @dallasnews Needs more brisket.,Ted Cruz,5
Republican,"Thanks for coming, Pampa!

We'll be in Wichita Falls later today. Register below ⬇️

https://t.co/TH0I7bFsKt https://t.co/h0rrhDFE0c",Ted Cruz,16
Republican,"Thank you, Pampa! #KeepTexasRed https://t.co/PuojZaATDR",Ted Cruz,5
Republican,The honor was all mine! https://t.co/LQNaOE7u3Y,Ted Cruz,6
Republican,"Only two days left to early vote, Pampa! Get out and vote today!

https://t.co/xukZa7aQHJ https://t.co/a7BOyN4THc",Ted Cruz,15
Republican,"We're LIVE in Pampa!

https://t.co/vyZ1GZtbTe https://t.co/xD9vflfj8m",Ted Cruz,6
Republican,Looking forward to our rally in Pampa! See y'all soon! #KeepTexasRed #CruzCrew https://t.co/dh2UigYcpq,Ted Cruz,13
Republican,"I want to see YOU in Pampa or Wichita Falls today!

RSVP FOR PAMPA --&gt; https://t.co/rIcsOaz1sG

RSVP FOR WICHITA FA… https://t.co/pNYq2Sw7PY",Ted Cruz,21
Republican,Today is a great day to vote early! Find your polling place and #ChooseCruz today: https://t.co/xukZa7aQHJ #TXSen,Ted Cruz,17
Republican,"Pampa ➡️ https://t.co/rIcsOaz1sG

Wichita Falls ➡️ https://t.co/TH0I7bFsKt",Ted Cruz,7
Republican,"Have you seen our latest TV ad?

Watch it here!

#TXSen #KeepTexasRed #ChooseCruz #CruzToVictory",Ted Cruz,14
Republican,"Amarillo, y'all were fantastic! Tomorrow we'll be in Pampa and Wichita Falls! Register below ⬇️… https://t.co/p9pwXsebV6",Ted Cruz,16
Republican,AMARILLO! Thank y'all for coming out on Halloween night! #KeepTexasRed https://t.co/6ynSYOha5C,Ted Cruz,11
Republican,I am proud to be the leading defender of Israel in the Senate! #KeepTexasRed https://t.co/39XM6qy1CZ,Ted Cruz,15
Republican,"The Texas economy is booming, and I couldn't be prouder to represent the Lone Star State in the Senate!… https://t.co/h4tkTwGBmG",Ted Cruz,20
Republican,"There are only two days left to early vote! Get out and vote tomorrow, Amarillo!

https://t.co/xukZa7aQHJ https://t.co/ThiCgB2eyN",Ted Cruz,17
Republican,We're LIVE in Amarillo -&gt; https://t.co/jrnmNGh2mT https://t.co/db6wYkTVQN,Ted Cruz,7
Republican,Pit stop on the way to Amarillo! See y'all soon! #KeepTexasRed #CruzCrew https://t.co/rqlGVYTmbI,Ted Cruz,13
Republican,"Fantastic crowd in Lubbock! We're on the way to Amarillo. Register below ⬇️

https://t.co/gGWYfKRz7N https://t.co/EA8FNFVxiq",Ted Cruz,15
Republican,"Thank you, Lubbock! God bless Texas! https://t.co/1TXdcyjl3p",Ted Cruz,7
Republican,"Lubbock, we need y'all to get out and vote to #KeepTexasRed! https://t.co/NTDrcqXd8v",Ted Cruz,12
Republican,We just launched a new TV ad... watch and RETWEET! #ChooseCruz: https://t.co/xukZa7aQHJ #TXSen #KeepTexasRed,Ted Cruz,14
Republican,Happy Halloween https://t.co/jIgTaIMzep,Ted Cruz,3
Republican,Honored to meet with our courageous law enforcement officers this morning in Midland. Thank you for keeping Texas s… https://t.co/yvLxp4iQw3,Ted Cruz,20
Republican,"Midland, y'all were fantastic! Join us later today in Lubbock and Amarillo!

https://t.co/gGWYfKRz7N https://t.co/u1JRwjqOaI",Ted Cruz,14
Republican,"Thank you, Midland! #KeepTexasRed https://t.co/QKdIO8T597",Ted Cruz,5
Republican,God bless Midland and God bless Texas! #KeepTexasRed https://t.co/uDzHA58OvO,Ted Cruz,9
Republican,"Midland, be sure you get out and vote today! #KeepTexasRed

https://t.co/xukZa7aQHJ https://t.co/ytc61mlY7A",Ted Cruz,12
Republican,"We're live in Midland!
https://t.co/1a94W2D1Qj https://t.co/xPTZFgVKQ4",Ted Cruz,6
Republican,"Loading up the bus for Midland! See y'all soon! #KeepTexasRed 

https://t.co/gGWYfKRz7N https://t.co/4P1KsdSjsr",Ted Cruz,12
Republican,"We're just six days away and this race is close... Quinnipiac says we're ""ahead by inches."" Please, pitch in $5 NOW… https://t.co/qhC6ntNwlC",Ted Cruz,22
Republican,"Next up for the #CruzToVictory GOTV Bus Tour:

Midland: https://t.co/wEWaWJshgD

Lubbock: https://t.co/97JS8NzAew… https://t.co/tp6xT9xLxg",Ted Cruz,13
Republican,Great crowd tonight in San Angelo! #KeepTexasRed #CruzCrew https://t.co/3ERZmFxjxj,Ted Cruz,9
Republican,Excited to have my dad join us on the campaign bus! #KeepTexasRed #TXSen #CruzCrew https://t.co/crCBhHUcTp,Ted Cruz,15
Republican,"Thanks for coming out San Angelo!

Join us tomorrow in Midland, Lubbock, and Amarillo! #KeepTexasRed… https://t.co/4elPSdwfS6",Ted Cruz,16
Republican,"Thank you, San Angelo! Be sure to vote tomorrow! #KeepTexasRed 

https://t.co/xukZa6Tfj9 https://t.co/Dnkxo5NRC1",Ted Cruz,12
Republican,"Grateful to be joined by my father, Rafael Cruz, tonight in San Angelo!
#KeepTexasRed https://t.co/ZhNdrhou0n",Ted Cruz,15
Republican,"San Angelo, we need y'all to get out and vote tomorrow! #KeepTexasRed

https://t.co/xukZa7aQHJ https://t.co/7g2UcDXpnU",Ted Cruz,14
Republican,"We're LIVE in San Angelo!

https://t.co/BjEazjz7TB https://t.co/StgK547e2q",Ted Cruz,7
Republican,Thanks to our Houston area #CruzCrew for hitting the phones tonight. Let’s #KeepTexasRed! #TXSen https://t.co/xgkJoedv9G,Ted Cruz,15
Republican,Taking the stage soon in San Angelo! #KeepTexasRed https://t.co/mYeedgD66n,Ted Cruz,9
Republican,"We're on our way to San Angelo! Join us for tonight's rally in the link below ⬇️

https://t.co/gGWYfKRz7N https://t.co/EntIsCXM7m",Ted Cruz,19
Republican,I am proud to have the endorsement of the National Border Patrol Council. Thank you for keeping Texans safe! https://t.co/6PrYk9er3p,Ted Cruz,20
Republican,Thank you to the hardworking employees at @rudysbbq for hosting our rally this afternoon! https://t.co/xLnIO1C4Gg,Ted Cruz,15
Republican,"Del Rio, y'all were great! Our next stop today is in San Angelo! Register below ⬇️

https://t.co/gGWYfKRz7N https://t.co/yvzyqTUonX",Ted Cruz,18
Republican,DEL RIO! Thank y'all for coming out! https://t.co/SNrNfpP0xh,Ted Cruz,8
Republican,"Del Rio, get out and vote today! #KeepTexasRed https://t.co/GRw2sicZsB",Ted Cruz,9
Republican,"On our way to Del Rio! Register below ⬇️

https://t.co/gGWYfKRz7N https://t.co/fBTwF4p9Je",Ted Cruz,11
Republican,"Thanks for coming out, Uvalde! Join us in Del Rio and San Angelo later today! ⬇️

https://t.co/gGWYfKRz7N https://t.co/0AU0bbAKQY",Ted Cruz,18
Republican,We want to see YOU at our next #CruzToVictory GOTV Bus Tour Stop... join us: https://t.co/gGWYfKRz7N #TXSen #ChooseCruz #KeepTexasRed,Ted Cruz,19
Republican,Uvalde! Y'all were incredible! Now get out and vote! #KeepTexasRed https://t.co/UbIMgDj56c,Ted Cruz,11
Republican,"We have one week left until election day. We need y'all to get out and vote! #KeepTexasRed

https://t.co/xukZa7aQHJ https://t.co/pVMfn4sXHv",Ted Cruz,19
Republican,I am PROUD to represent the great state of Texas in the Senate! We need your help to #KeepTexasRed!… https://t.co/Cu7g0vi62C,Ted Cruz,20
Republican,Excited to rally with y'all in Uvalde! #KeepTexasRed https://t.co/ljaxQGQ4SW,Ted Cruz,9
