Political Affiliation,tweet,Politician,Word Count
Republican,"75 years ago, thousands of brave Americans gave their lives storming the beaches of Normandy.
 
Today, @SenateGOP j… https://t.co/7kVPsqoHY6",Senate GOP,19
Republican,"75 years ago, Allied forces waded through waist-deep waters amid a barrage of gunfire to storm the beaches of Norma… https://t.co/FfmPJgXA9C",Senate GOP,21
Republican,The #GreenNewDeal has a huge $93 trillion price tag. Now @AOC says we need $10T for her big green bomb. Democrats h… https://t.co/uBpDWrrJxl,Senate GOP,23
Republican,"“These are the men who took the cliffs. 

These are the champions who helped free a continent. 

These are the hero… https://t.co/ilTMZuWrQt",Senate GOP,22
Republican,"100 years ago today the Senate passed the 19th Amendment to the Constitution, granting women the right to vote.

To… https://t.co/jfCtRRHqMq",Senate GOP,21
Republican,"The Senate Republican leadership team (@senatemajldr, @SenJohnThune, @SenJohnBarrasso, @SenJoniErnst, @RoyBlunt ,… https://t.co/eszRGAFXTO",Senate GOP,12
Republican,"100 years ago today the Senate approved the Woman Suffrage Amendment, clearing the way for state ratification of th… https://t.co/OczT9EUDF0",Senate GOP,20
Republican,"⚡️ “2019 Military Appreciation Month” by @SenateGOP

https://t.co/vEzAzbXAD8",Senate GOP,8
Republican,"We honor the life and legacy of former U.S. Senator Thad Cochran, who represented the people of Mississippi in the… https://t.co/Ddt81tIUar",Senate GOP,21
Republican,This #MemorialDay we honor and remember those who gave their lives in service to our country. And to all our nation… https://t.co/NhHWieK1D6,Senate GOP,22
Republican,"“I’m here to say thank you, that we appreciate your service to your country very much, and we want you to know it’s… https://t.co/R4Ffusr0Xk",Senate GOP,24
Republican,“Join me in thanking Texas veterans who have given so much.” - @JohnCornyn https://t.co/ihs6zH2r3B,Senate GOP,14
Republican,"“I want to send a message to all the women and men in uniform across the world. I believe that you are the best, an… https://t.co/dUQ3DYCxRP",Senate GOP,26
Republican,"“I just want to extend my thanks, on behalf of all Pennsylvanians, for the men and women who serve our country.” -… https://t.co/8gdrONYLR4",Senate GOP,23
Republican,"“The people of Wyoming are very grateful for the men and women in our communities and our nation who protect us, wh… https://t.co/DFZP4lTHjm",Senate GOP,23
Republican,"“To all of our amazing men and women in uniform across North Dakota, we say thank you.” - @SenJohnHoeven 🇺🇸 https://t.co/azmQUWc0ry",Senate GOP,21
Republican,"“To all the members of our #military men and women who are doing us so proud, from this marine, thank you, Semper F… https://t.co/aawVBVQRtQ",Senate GOP,24
Republican,🇺🇸 https://t.co/KgbH1EAbvn,Senate GOP,2
Republican,"“I want to express my appreciation to the men and women in uniform and their families who protect us, sacrifice for… https://t.co/2PmSxglZ66",Senate GOP,22
Republican,"“#MilitaryAppreciationMonth, an opportunity for us to say thank you to the men and women who wear the uniform of th… https://t.co/QKLTAP9CZf",Senate GOP,21
Republican,“This month we dedicate time to recognize the contributions and sacrifices of the brave men and women who have serv… https://t.co/tKWUGAryhX,Senate GOP,21
Republican,“Thanks to all the brave men and women of our armed forces for fighting to protect us at home and abroad. I send a… https://t.co/aPuv57cRMz,Senate GOP,25
Republican,"“We in America owe a great deal of gratitude to those who are in our fighting forces, to keep America safe and free… https://t.co/mjoBZ3lW2C",Senate GOP,24
Republican,"“To all our #military men and women around the world, especially those North Dakotans that serve at 4x the national… https://t.co/0yi6wlFSwc",Senate GOP,21
Republican,"“In honor of #MilitaryAppreciationMonth, I want to take a moment to thank all the men and women serving in the mili… https://t.co/8LOX5TcueG",Senate GOP,22
Republican,"“I want to thank every member of the military, all men and all women for their service and of course we need to tha… https://t.co/zQ79vfSx90",Senate GOP,25
Republican,"“During this #MilitaryAppreciationMonth, I want to recognize all our service members and their families for the sac… https://t.co/yaRH4HDGid",Senate GOP,18
Republican,"”As a Marine, I want to thank our men and women currently serving in uniform, and their families. You keep us safe… https://t.co/2wJr3herwN",Senate GOP,23
Republican,“The more contact I have with the men and women of our military – the finest among us – the more respect I have for… https://t.co/hzBqrEtDmv,Senate GOP,26
Republican,"“As a combat veteran, I want to thank our men and women in uniform and their families for serving in times of great… https://t.co/rzniaPN5yM",Senate GOP,24
Republican,“North Carolina has a proud tradition of men and women serving our country in the Armed Services. We owe them a deb… https://t.co/s66w2F1axO,Senate GOP,23
Republican,"""Today and everyday we thank, we appreciate, we celebrate the men and women who serve us in our military."" -… https://t.co/PqZlxNsdeq",Senate GOP,21
Republican,"This #MilitaryAppreciationMonth, Senate Republicans would like to send a special message to all of our nation's her… https://t.co/TWsUregWg8",Senate GOP,18
Republican,"Under the one-size-fits-all health care system top @SenateDems are pushing, Americans will pay more to wait longer … https://t.co/mVyL6HEt7W",Senate GOP,19
Republican,"As @HouseBudgetDems hold a hearing on their one-size-fits-all health care proposal, Americans deserve to know the t… https://t.co/iL1c8Ibxpt",Senate GOP,18
Republican,"Thanks to Republicans’ tax reform, America’s economy is strong, healthy, and growing. 📈⬆️ https://t.co/ft383PoJU9",Senate GOP,14
Republican,HAPPENING NOW 👇 https://t.co/cJvJIYadqE,Senate GOP,4
Republican,"📺TUNE IN: The Senate Republican leadership team (@senatemajldr, @SenJohnThune, @SenJohnBarrasso, @SenJoniErnst,… https://t.co/MJJqtxVyqb",Senate GOP,12
Republican,"NEW from @GallupNews:

✅ Over 7 in 10 Americans feel positively about the U.S. job market

✅ Employment optimism am… https://t.co/6pQfiAEi7A",Senate GOP,21
Republican,"""Optimism in America is Back."" - @SenDavidPerdue https://t.co/7CoCKPuWb6",Senate GOP,8
Republican,"Under the one-size-fits-all health care system top @SenateDems are pushing, Americans will pay more to wait longer … https://t.co/NOx22HvbSo",Senate GOP,19
Republican,"BREAKING: U.S. consumer sentiment surges to highest level in 15 years. 🔼🔼
https://t.co/y75b1FrHiY",Senate GOP,13
Republican,We're LIVE now! Tune in 👇 https://t.co/WnlILPVQIU,Senate GOP,7
Republican,"🚨 LIVE at 1:40pmET:

Republicans speak from the Senate floor to honor the service and sacrifice of our nation's her… https://t.co/UQMRuzeFlH",Senate GOP,21
Republican,"As family, friends, and former colleagues gather in Indiana to mourn the loss of Senator Richard Lugar, we honor hi… https://t.co/dLARlqg42h",Senate GOP,21
Republican,"May is #MilitaryAppreciationMonth—a time to honor the service and sacrifice of our nation’s heroes.
 
America thank… https://t.co/IgkyCYU3jr",Senate GOP,17
Republican,".@SenSanders, @SenMarkey and @AOC led a rally last night for the #GreenNewDeal.

Their extreme proposal is unafford… https://t.co/pgS0hg82ab",Senate GOP,18
Republican,"📺TUNE IN: The Senate Republican leadership team (@senatemajldr, @SenJohnThune, @SenJohnBarrasso, @SenJoniErnst,… https://t.co/xdKTCOQiVI",Senate GOP,12
Republican,"#GreenNewDeal vote tally:
 
- 0 Yeas
 
- 57 Nays
 
- 43 “present”
 
#DemsDucked🦆 https://t.co/3oAZ2dpDgP",Senate GOP,14
Republican,"A brief history of the #GreenNewDeal
 
2/7: @AOC &amp; @SenMarkey reveal the plan. @SenateDems rush to support.
 
2/14:… https://t.co/dJRa4tNAg3",Senate GOP,19
Republican,"Thank you to all who serve. 

#NationalPoliceWeek2019 https://t.co/ael4ZLtZkX",Senate GOP,8
Republican,"After saying there’s no ‘middle ground’ on climate policy, @SenSanders will appear tonight with @AOC and @SenMarkey… https://t.co/aynlM2KK38",Senate GOP,18
Republican,"One-size-fits-all health care means Americans will pay more to wait longer for worse care.

Even @WashingtonPost ed… https://t.co/2LXuCxyvm9",Senate GOP,18
Republican,Even @SenSanders agrees the economy is taking off! 🚀 https://t.co/NXpb60TQZL,Senate GOP,10
Republican,#HappyMothersDay https://t.co/aHyH1vRZhf,Senate GOP,2
Republican,"Today is Military Spouse Appreciation Day 🇺🇸

On this day—and every day—we honor the contribution and sacrifice mad… https://t.co/IcwUz5AbJm",Senate GOP,19
Republican,"Wages are rising, jobs are growing, and the economy is booming thanks to pro-jobs Republican policies. Even… https://t.co/7O1uh7KCNl",Senate GOP,18
Republican,"Even @WashingtonPost editorial writers agree: One-size-fits-all health care would create a “cascade of problems.”

🔻 https://t.co/pwVRhuJ4Ec",Senate GOP,16
Republican,"NEW: Nearly 70% of Economists Expect Faster Wage Growth Over Next Year, @WSJ Survey Says

https://t.co/pAfisFyXMu",Senate GOP,16
Republican,"The Democrats’ one-size-fits-all health care proposal would cause Americans to:
 
❌ PAY MORE
 
❌ To WAIT LONGER
 
❌… https://t.co/ui6KKpR7kl",Senate GOP,19
Republican,"📺 LIVE from the United States Senate: It's National #SmallBusinessWeek!

https://t.co/LkRxQKh0Ek",Senate GOP,11
Republican,".@USATODAY this week slammed Democrats’ push for a one-size-fits-all health care system, calling it a ‘pipe dream.’… https://t.co/BdysWNeYHQ",Senate GOP,18
Republican,"📺WATCH:

Live from the U.S. Capitol, members of the @SenateGOP leadership team brief the press.

https://t.co/li9GL8OfdG",Senate GOP,16
Republican,"Under Democrats’ One-Size-Fits-All Health Care plan:

💰Americans will PAY MORE
⌚️To WAIT LONGER
🤒For WORSE CARE… https://t.co/be3ddnm22t",Senate GOP,17
Republican,"Just two years ago, @SenSanders said the economy was “rigged.” 
 
Now, after two years of Republican pro-growth pol… https://t.co/ojGG3zYDfB",Senate GOP,19
Republican,"""Two years of exhaustive investigation, and nothing to establish the fanciful conspiracy theory that Democratic pol… https://t.co/Gp9x3HYt0r",Senate GOP,17
Republican,"🗞️🚨 JUST IN from @MKTWeconomics: 

""Job openings in U.S. jump to 7.49 million — more proof of ultra-strong labor ma… https://t.co/1RBPax0GHZ",Senate GOP,21
Republican,"On National Teacher Day, Americans recognize and celebrate the important and impactful work of teachers across the… https://t.co/AJi0N5iiy9",Senate GOP,18
Republican,"Happy National #SmallBusinessWeek! 
 
This week, we celebrate the 30 million innovative, job-creating small busines… https://t.co/vaOF3d0Uae",Senate GOP,15
Republican,"While Republicans work to continue America’s robust economic growth, Democrats are pushing socialist policies that… https://t.co/6R98toIPsY",Senate GOP,16
Republican,"Since @POTUS @realdonaldtrump and Republicans in Congress passed tax reform:

✨  3.5 million new jobs have been cre… https://t.co/eUgspGqBX8",Senate GOP,19
Republican,"✨ 🌚 ✨

FYI: The unemployment rate hasn't been this low since man first walked on the moon.

Republican policies are… https://t.co/Xkcz312ydF",Senate GOP,22
Republican,Here’s what they’re saying about April’s 🔥 #jobsreport https://t.co/uMr3r6ElNo,Senate GOP,9
Republican,This blockbuster jobs report shows Republican pro-growth policies continue to fuel a red-hot American economy. Job… https://t.co/LZcrwS5G8s,Senate GOP,17
Republican,"Republicans’ pro-jobs policies continue to fuel a red hot American economy. 

More jobs, higher wages, and THE LOWE… https://t.co/ZRfW0SDS0C",Senate GOP,19
Republican,Democrats’ agenda: Socialist policies for all. Freedom for none. https://t.co/ge8YeNcWFo,Senate GOP,10
Republican,BREAKING: The productivity of American workers SOARED in the first quarter &amp; pushed the increase over the past year… https://t.co/cuzik2p6Ke,Senate GOP,20
Republican,"CBO raises warning signs about forcing Americans into government health care, including: massive spending increases… https://t.co/cMgduibMPD",Senate GOP,16
Republican,Medicare For All: A radical overhaul that will eliminate private health insurance for 180 million working Americans… https://t.co/vuTXxSd97s,Senate GOP,18
Republican,"While Republicans work to continue America’s robust economic growth, Democrats are pushing socialist policies that… https://t.co/4aLd0FeSEp",Senate GOP,16
Republican,"Opportunity Zones provide a path to prosperity for thousands of distressed communities across our nation.

Tune in… https://t.co/drHot3qCRF",Senate GOP,18
Republican,“The U.S. economy added far more jobs than expected in April as payrolls in the services sector grew by the most in… https://t.co/gqrB1EIKQ1,Senate GOP,23
Republican,"📺WATCH:

Live from the U.S. Capitol, members of the @SenateGOP leadership team brief the press.

https://t.co/iDJ8ZbOonm",Senate GOP,16
Republican,"Democrats continue their sharp left turn towards radical, job-killing, tax-raising socialist ideas.
 
*Meanwhile*… https://t.co/FvUQkqS6m0",Senate GOP,14
Republican,"We honor the extraordinary legacy of former Senator Richard Lugar, who devoted his life to serving the people of In… https://t.co/DdnjVqTUKc",Senate GOP,21
Republican,🔥Pro-growth Republican policies have America’s economy firing on all cylinders 🔥 https://t.co/ftFm4Gx0DK,Senate GOP,12
Republican,".@SenateDems ducked the #GreenNewDeal and voted present, but the @AFLCIO is crystal clear: labor opposes the radica… https://t.co/BCl1nAu4df",Senate GOP,18
Republican,"📰 Just in from the @WSJ:
 
""Workers, Retirees Are Feeling Better About Retirement Finances""
 
""Confidence in having… https://t.co/btX8ccd58t",Senate GOP,18
Republican,"Whether in the U.S. Senate, National Guard, or your local coffee shop, @SenJoniErnst stands ready to serve the peop… https://t.co/drG64NdY4U",Senate GOP,20
Republican,"Today is #TaxDay, and right now, there are 7.1 million job openings in America.

For a full year, there have been m… https://t.co/57ekGb7QCj",Senate GOP,23
Republican,"Tax Reform is Delivering Savings &amp; Creating Opportunity Across America 🇺🇸

https://t.co/zbBj9bdxgk 

#TaxDay #TaxCutDay",Senate GOP,14
Republican,"The unemployment rate has been at or below 4% for the past 13 months, the longest streak in nearly five decades.… https://t.co/SCE0xvmhgZ",Senate GOP,22
Republican,Republicans cut tax rates for hardworking American families. That means more take home pay for most Americans throu… https://t.co/apB4w0oWp7,Senate GOP,19
Republican,#TaxDay is now #TaxCutDay 🇺🇸 https://t.co/6DWDn2IdGp,Senate GOP,6
Republican,"Since Republicans passed tax reform, 3.2 million new jobs have been created. Hard working Americans are seeing more… https://t.co/zWDsIMFPxN",Senate GOP,19
Republican,"When Republicans passed tax reform, @SpeakerPelosi called the benefits for the middle-class “crumbs.”

But since th… https://t.co/LU7wMV8T3n",Senate GOP,17
Republican,"The dynamics of our economy work better when 157 million taxpayers decide how to spend their money, instead of 535… https://t.co/ilfSCsD5eb",Senate GOP,21
Republican,"Today is #TaxDay. 

A great time to remind everyone that Republicans reformed the tax code to ensure 95% OF AMERICA… https://t.co/yIQQfN90f3",Senate GOP,21
Republican,"Tax Day is in 3️⃣ days. A great time to remind everyone of 2 things:
 
1. @SenateDems are pushing socialist policie… https://t.co/hoHdsC5eI0",Senate GOP,22
Republican,"Since Republicans passed tax reform, America’s economy is booming, jobs are growing, and wages are rising. 

The Ma… https://t.co/Y3phnXTGfX",Senate GOP,19
Republican,"📺 @SenJohnBarrasso on @AmericaNewsroom: 

@SenSanders and @SenateDems want to repeal and replace Obamacare with a g… https://t.co/FHPD5tirYx",Senate GOP,17
Republican,"Today, @SenSanders and top @SenateDems introduced a plan to make socialized medicine a reality.
 
Here's what it me… https://t.co/5zJ6Krprt4",Senate GOP,19
Republican,"3.2 million new jobs have been created since Senate Republicans passed tax reform.

Unemployment remains near a 50-… https://t.co/0wlAUYizpq",Senate GOP,19
Republican,"A government takeover of health care would result in longer lines, longer wait times and lower-quality care. https://t.co/eWwSAx3Min",Senate GOP,18
Republican,WATCH: The @SenateGOP leadership team briefs the press https://t.co/npVywnTM72,Senate GOP,9
Republican,"3.2 million new jobs have been created since Senate Republicans passed tax reform, including 196,000 more jobs adde… https://t.co/SGCuec5u8L",Senate GOP,19
Republican,America’s economy is booming. 🇺🇸 https://t.co/pS0htqQoao,Senate GOP,6
Republican,.@MariaBartiromo: “The bottom line is this: employers are still hiring in a robust way.” #JobsReport https://t.co/1GpfM9Xl3k,Senate GOP,16
Republican,3.2 million jobs have been created since Republicans passed tax reform. America's economy is booming. 🇺🇸 https://t.co/UVzFNvDo3C,Senate GOP,17
Republican,🚨 BREAKING 🚨 U.S. weekly jobless claims are the lowest since 1969. America’s economy is booming. https://t.co/8ALkHcloTf,Senate GOP,17
Republican,"This unprecedented, blind obstruction is part of the far left’s ‘resistance’ movement. 

It’s about doing everythin… https://t.co/ZyKj4YFJvo",Senate GOP,17
Republican,📺 WATCH: The @SenateGOP leadership team briefs the press on @SenateDems partisan obstruction of @POTUS… https://t.co/C7tMAoZdyx,Senate GOP,16
Republican,"Due to @SenateDems’ obstruction, leadership positions across the government are VACANT.
 
Nominees are stranded in… https://t.co/upTIIQNDwH",Senate GOP,16
Republican,"Cloture votes required in the first 2 years of a presidency:
 
Clinton: 8
 
Bush: 4
 
Obama: 12
 
Trump: 128
 
See… https://t.co/vdj2vq9swb",Senate GOP,21
Republican,Worth watching: A Maine family shares their story of how @SenatorCollins has fought to increase #diabetes research… https://t.co/CXGdakuwZR,Senate GOP,18
Republican,"Today, we pause to remember the courage and sacrifice of our Vietnam War veterans.
 
Thank you for your service to… https://t.co/k78Opdbxcx",Senate GOP,21
Republican,"47 Senate #DemsDucked the #GreenNewDeal vote yesterday.

They voted present. 

Zero voted in favor.

Why? 

Because… https://t.co/LGsbiDLAnO",Senate GOP,17
Republican,📺 WATCH: Republicans deliver remarks from the Senate floor  👇 https://t.co/TTHRkzbeXG,Senate GOP,11
Republican,"""The #GreenNewDeal is not the solution for America. It’s a big green bomb that will blow a hole in our strong, heal… https://t.co/p5OTnPX9Qz",Senate GOP,23
Republican,"Today, the U.S. Senate voted on the #GreenNewDeal.
 
The vote tally:
 
- 0 Yeas
 
- 57 Nays
 
- 43 “present”… https://t.co/vWp9swLHHM",Senate GOP,21
Republican,Will #DemsDuck🦆? Tune in LIVE to see how your senators vote on the #GreenNewDeal 👇 https://t.co/tNr4LqU7zB,Senate GOP,16
Republican,📺 TUNE IN: @SenateGOP leadership briefs the press on today's #GreenNewDeal vote. https://t.co/WPI2MmrEWo,Senate GOP,13
Republican,"#DemsDuck🦆, a three-step guide by @SenJeffMerkley

🔽
 
1.  Hold rally in favor of the #GreenNewDeal.

2.  Tell the… https://t.co/mNoC0Xy53c",Senate GOP,19
Republican,"📚A brief history of the #GreenNewDeal
 
2/7: @AOC &amp; @SenMarkey reveal the plan. @SenateDems rush to support.
 
2/14… https://t.co/rT115hal4f",Senate GOP,19
Republican,"The Democrats’ hard left turn is too liberal even for President Obama. 👇

https://t.co/1SZIkrGmwe",Senate GOP,14
Republican,"🚨 TODAY 🚨

The Senate will vote on the #GreenNewDeal.

The American people deserve to know: Will @SenateDems reject… https://t.co/vcA2LnPu2F",Senate GOP,20
Republican,"This week, we will learn exactly where members of the U.S. Senate stand on the #GreenNewDeal.
 
Will @SenateDems re… https://t.co/gSqH4kesho",Senate GOP,20
Republican,"As the Senate prepares to vote on the #GreenNewDeal, Democrats who lined up to support it are now getting ready to… https://t.co/VPgr5lOfT7",Senate GOP,22
Republican,"On #WorldDownSyndromeDay, we recognize the special place individuals with Down syndrome have in families and commun… https://t.co/8OeWq9mqoQ",Senate GOP,17
Republican,"📊 Did you see the new poll from @CNN? 

Together with @realdonaldtrump, Republicans in Congress have helped create… https://t.co/BFZLwcMKfP",Senate GOP,19
Republican,¯\_(ツ)_/¯ https://t.co/PeuerPboW4,Senate GOP,2
Republican,@SenSchumer How about voting for your own #GreenNewDeal resolution? https://t.co/LsYZ4TDFvi,Senate GOP,10
Republican,"Pro-jobs Republican policies are opening more opportunity for American workers. 

For the FIRST TIME on record, the… https://t.co/fQsVyXWWs6",Senate GOP,18
Republican,"Math is hard, but the #GreenNewDeal just doesn't add up. 

Will @SenateDems go on the record to support this propos… https://t.co/t9BS0k3Drn",Senate GOP,21
Republican,"Did you see the article from @AP news?
 
For the FIRST TIME on record, there are now 1 MILLION MORE job openings th… https://t.co/a71WYkfPB8",Senate GOP,24
Republican,"The booming economy is benefiting EVERYONE. This February marked the biggest increase in wages in a decade, and acc… https://t.co/uPJPXONpw7",Senate GOP,20
Republican,"On #AgDay19, we recognize and celebrate the contribution of American agriculture in our everyday lives. 🇺🇸🚜 https://t.co/jobsWy5jcy",Senate GOP,17
Republican,🚨 LIVE NOW: Republican Senators share the facts on the #GreenNewDeal https://t.co/K1YulYPpWw,Senate GOP,12
Republican,"There has been a lot of talk about the #GreenNewDeal lately.

Here are the facts 👇 https://t.co/0anAs2CCV2",Senate GOP,17
Republican,"Instead of the #GreenNewDeal nightmare, Republicans want to focus on what we KNOW has worked to reduce carbon dioxi… https://t.co/Fe5x2HBqtI",Senate GOP,20
Republican,Happy Birthday @SenatorRomney! 🎈 https://t.co/Xt5gk2ZyQl,Senate GOP,5
Republican,"Math is hard, but the #GreenNewDeal just doesn’t add up. https://t.co/TgNgjWxpAE",Senate GOP,11
Republican,📺 TUNE IN: Members of the @SenateGOP leadership team brief the press ⬇️ https://t.co/xIPBdCVGFL,Senate GOP,14
Republican,".@AP:

✅  ""A surprisingly strong burst of job growth""

✅  ""The rebound has confounded many experts' projections""

✅… https://t.co/8VcI4mWJ4Z",Senate GOP,19
Republican,".@SenateDems – do you actually support the #GreenNewDeal? 

Asking for a friend... https://t.co/W5Fj0gh6mE",Senate GOP,13
Republican,"The #GreenNewDeal would include #MedicareForAll. Under this plan, NO ONE could have private health insurance. It wo… https://t.co/tFJsAicPvi",Senate GOP,18
Republican,"The #GreenNewDeal is a bad deal. It would cost ~$65,000 per family, people will lose their energy jobs, and home en… https://t.co/HcI7H3sMw4",Senate GOP,22
Republican,"REALITY CHECK:

Here's the video @SenateDems didn't show: https://t.co/MfqP1Lxa2R

@SenJohnBarrasso discussed how m… https://t.co/GhOMjg04rm",Senate GOP,14
Republican,"On #InternationalWomensDay, we honor and celebrate the trailblazing Republican women shaping our nation in the Unit… https://t.co/ISlNpXgfAw",Senate GOP,17
Republican,"🚨 BREAKING 🚨
 
The February jobs report shows the *fastest wage growth in over a decade.*
 
Even President Obama’s… https://t.co/iCVN1qwVEr",Senate GOP,20
Republican,".@SenJoniErnst on the #GreenNewDeal: “The truth is, this proposal is a raw deal for America, especially our rural c… https://t.co/bz3WjiZicZ",Senate GOP,20
Republican,“The great American jobs machine is still roaring.” - @WSJ https://t.co/gam5024iLK,Senate GOP,11
Republican,The American people deserve to know: Why are @SenMarkey and @SenateDems dodging the truth about the #GreenNewDeal?… https://t.co/za3c7g633x,Senate GOP,18
Republican,"In just over two years, @realdonaldtrump and Republicans in Congress have helped create a strong, healthy, and grow… https://t.co/mOKWT6od6v",Senate GOP,19
Republican,"Breaking from @Reuters this morning: “U.S. weekly jobless claims fall; productivity improves” 

https://t.co/6t8FYxBrH9",Senate GOP,13
Republican,"Here’s an inconvenient truth for @SenateDems: 

We can reduce carbon emissions without the radical, $93 trillion… https://t.co/Ed8x5uXwxm",Senate GOP,17
Republican,.@SenMarkey’s #GreenNewDeal also calls for meeting “100 percent” of U.S. power demand through renewable sources.… https://t.co/9NZNadl54U,Senate GOP,16
Republican,".@SenMarkey makes a false claim that the #GreenNewDeal doesn’t include health care.
 
HIS resolution lays out a goa… https://t.co/itRisEsEXj",Senate GOP,19
Republican,TUNE IN: Republicans brief the press on H.R. 1 https://t.co/SONmAXRmF4,Senate GOP,10
Republican,🚨 HUGE: Senators take to the #Senate floor to ask @SenateDems if they'll vote for the radical #GreenNewDeal https://t.co/r3Q3nidSMD,Senate GOP,19
Republican,"Some #WednesdayWisdom for @SenateDems:

Don’t spend more than the *combined GDP of every nation on earth* on a $93… https://t.co/Rxz5LdXdkX",Senate GOP,20
Republican,"The radical $93 Trillion #GreenNewDeal.
 
A massive, job-killing, socialist government takeover that would cost mor… https://t.co/kyHYrDflw5",Senate GOP,16
