Political Affiliation,tweet,Politician,Word Count
Republican,Great turnout tonight in Harrisburg at the @PAGOP State Party Dinner! The Keystone State has no bigger supporter th… https://t.co/5klb1xe8JE,Mike Pence,20
Republican,"On June 6, 1944, American soldiers stormed the beaches of Normandy in a courageous effort to free Europe from tyran… https://t.co/zJJiuvLz4c",Mike Pence,21
Republican,Thanks to @GOPChairwoman and all the great supporters who turned out for the Trump Victory Event tonight in North C… https://t.co/t5hMD5Xwwp,Mike Pence,21
Republican,Tyler Trent was a remarkable young man who inspired so many with his strength and optimism while battling cancer. H… https://t.co/0hpBPFCjf5,Mike Pence,21
Republican,Congratulations to @derekbrownutah on becoming Chairman of the @UtahGOP! Utah’s economy is on FIRE thanks to the le… https://t.co/cF07KnYfMA,Mike Pence,19
Republican,Hello Indiana! Thanks for the warm welcome home for the @SecondLady and me! Heading to @LucasOilStadium now for the… https://t.co/xbm10WHXWQ,Mike Pence,20
Republican,See you soon Indianapolis! It’s going to be a great day at the @NRAILA forum! https://t.co/JZY8SaY8K7,Mike Pence,16
Republican,Looking forward to being back home in Indiana tomorrow with @realDonaldTrump to speak to the @NRAILA forum! #2A https://t.co/2LbDeaGXpA,Mike Pence,19
Republican,Hello Texas!  Great to be back in Dallas - thank you for the warm welcome! @realDonaldTrump is fighting for you in… https://t.co/bs4UltBCxT,Mike Pence,22
Republican,Great to meet with the producers behind the powerful new pro-life film - @UnplannedMovie yesterday. Life is winning… https://t.co/CFWxxjHavo,Mike Pence,19
Republican,"The last 2 years, under @RealDonaldTrump, have been 2 years of action – it’s been 2 years of results – &amp; it’s been… https://t.co/BG4rjRLBQf",Mike Pence,24
Republican,"THANK YOU, @RJC! @realDonaldTrump &amp; I are with you all the way! #MAGA https://t.co/26H0SDlpw1",Mike Pence,14
Republican,.@RealDonaldTrump is doing his job to SECURE OUR BORDER! @CBP is doing their job. It’s time for Congress to do its… https://t.co/QJTdlsRZU7,Mike Pence,22
Republican,"Make no mistake about it: No matter what you hear from the Democrats and their allies in the media, we have a CRISI… https://t.co/LmxieZBEvi",Mike Pence,24
Republican,"Great to be in Las Vegas for the @RJC! Under @RealDonaldTrump, America will always stand with the Jewish people, we… https://t.co/1WaM3cdC8w",Mike Pence,21
Republican,Coming up shortly at the @RJC! PROUD to serve with a President who is the greatest friend to Israel to ever sit in… https://t.co/Mbuw5LpoPM,Mike Pence,24
Republican,"THANK YOU Greenville, SC! Great campaign kickoff for @LindseyGrahamSC crisscrossing the Palmetto State. Help us sen… https://t.co/GRG3LAEg4R",Mike Pence,17
Republican,"Off to Greenville, South Carolina with @LindseyGrahamSC &amp; Governor @henrymcmaster! See you soon! https://t.co/uq671jWJcL",Mike Pence,14
Republican,Great crowd and support in Myrtle Beach! @realDonaldTrump &amp; I have no stronger ally in the US Senate than… https://t.co/NYHPbqWSBD,Mike Pence,20
Republican,Hello South Carolina! Heading to our first rally in Myrtle Beach with @lindseygrahamSC! Thanks for the warm welcome! https://t.co/bA1X95uP1k,Mike Pence,19
Republican,Looking forward to joining my good friend @LindseyGrahamSC in South Carolina today! https://t.co/0F1dknmMJD,Mike Pence,13
Republican,Under leaders like @MattBevin &amp; @RealDonaldTrump — Kentucky &amp; America are back! https://t.co/bqF2w1XBxB,Mike Pence,13
Republican,Great to be in Kentucky! I’m proud to stand with @MattBevin who is working tirelessly for the great people of the B… https://t.co/uymjA9ZBBN,Mike Pence,23
Republican,Heading to Kentucky this evening to support my friend &amp; a conservative CHAMPION - @MattBevin! Gov Bevin has put Ken… https://t.co/QoKQ8Z2Y2N,Mike Pence,21
Republican,Thank you @Franklin_Graham. Karen and I truly appreciate your support and prayers! https://t.co/8yp2uIKnZN,Mike Pence,13
Republican,We’ll let the critics roll off our back. But the criticism of Christian education in America must stop. https://t.co/ync0tgwhG4,Mike Pence,19
Republican,Congratulations to @MarthaMcSally on being appointed to replace Sen. Jon Kyl in the US Senate! Martha served our Na… https://t.co/n2IVy8JSsU,Mike Pence,20
Republican,CONGRATULATIONS Senator @CindyHydeSmith! @RealDonaldTrump &amp; I look forward to continuing to work with you to build… https://t.co/Gyi6Avpadc,Mike Pence,17
Republican,Mississippi - get out and VOTE TODAY for @CindyHydeSmith for Senate. @RealDonaldTrump &amp; I need her in the Senate to… https://t.co/OmyjcMnTBC,Mike Pence,21
Republican,Mississippi needs to send @cindyhydesmith back to the U.S. Senate! President @realDonaldTrump and I are proud to ST… https://t.co/Vp5Zm2ZqE1,Mike Pence,19
Republican,".@CindyHydeSmith is standing with the Trump Administration every single day. As a Senator, she supported funding fo… https://t.co/FTObDfR4pK",Mike Pence,18
Republican,Heading to Mississippi tonight to support @CindyHydeSmith! Cindy is a conservative leader who will stand with… https://t.co/uR2kko4wZb,Mike Pence,17
Republican,"For 243 years, @USMC has been defending our freedom. From the Halls of Montezuma to Iwo Jima, from the Chosin Reser… https://t.co/xA4kSrkC7x",Mike Pence,22
Republican,Congratulations to all our successful Republican House and Senate candidates across the country. @POTUS and I look… https://t.co/73lxX980iH,Mike Pence,18
Republican,Congratulations to all the great Republican Governors &amp; Governors-elect across the country on their election victor… https://t.co/Ns9HhGqHWF,Mike Pence,17
Republican,Good work Indiana on electing @Braun4Indiana as the next Senator from the Hoosier state! Mike Braun will make us pr… https://t.co/b95yVkAfdM,Mike Pence,21
Republican,Congrats to my brother @GregPenceIN on being elected to serve in the US Congress. Greg served our country admirably… https://t.co/f9i4MaaFif,Mike Pence,20
Republican,The choice in this election is between results or resistance —&gt; read my Election Day op-ed in @USAToday #VoteGOP https://t.co/fjRdHQo1Yv,Mike Pence,20
Republican,Election Day is here! The choice is clear: Results vs Resistance. @RealDonaldTrump and I need you to vote for our g… https://t.co/qCvsCmAoR9,Mike Pence,22
Republican,PROUD to stand with @KristiNoem - the next Governor of the Great State of South Dakota! Go vote @KristiNoem tomorro… https://t.co/3l8ml1TLxy,Mike Pence,21
Republican,.@RealDonaldTrump &amp; I are with @DannyTarkanian ALL THE WAY! Nevada – get out &amp; vote for Danny Tarkanian for #NV03 tomorrow!,Mike Pence,21
Republican,PROUD to stand with @StittForGov! Kevin Stitt will work WITH @RealDonaldTrump to deliver results to the people of O… https://t.co/iRhbDLaWdu,Mike Pence,20
Republican,Make no mistake– Heidi Heitkamp is too liberal for North Dakota. Get out &amp; support @KevinCramer -  a proven leader… https://t.co/nLukQBy1zD,Mike Pence,21
Republican,.@SessionsTX32 is a principled conservative &amp; proven fighter who STANDS WITH @RealDonaldTrump. Get out &amp; support PETE SESSIONS for #TX32!,Mike Pence,20
Republican,Virginia – get out &amp; support my friend @BarbaraComstock for #VA10. Barbara is a proven leader in Congress who fough… https://t.co/7I1ii2IdXb,Mike Pence,21
Republican,.@RealDonaldTrump &amp; I are with @MorriseyWV all the way! We need Patrick Morrisey in the U.S. Senate to fight for Pr… https://t.co/GYZ4LXtoki,Mike Pence,22
Republican,PROUD to be in Montana supporting @MattforMontana! Matt Rosendale will STAND with @RealDonaldTrump &amp; deliver result… https://t.co/u4uWRRuVJJ,Mike Pence,17
Republican,Ohio needs strong conservative leaders like @SteveChabot in the U.S. Congress. Vote Steve Chabot on Tuesday! #OH1,Mike Pence,17
Republican,.@JohnCulberson is the right candidate to fight in Congress for the people of Texas 7! Get out &amp; vote for John Culb… https://t.co/bObLxBPg05,Mike Pence,23
Republican,"Get out &amp; support @DougDucey for Governor, Arizona! Doug is a proven leader who will put the people of Arizona FIRS… https://t.co/5L7e22Qnsi",Mike Pence,22
Republican,"Get out &amp; support my friend, Cathy McMorris Rodgers, a proven leader in Congress &amp; fighter for the people of Washin… https://t.co/Q85r0Sn63E",Mike Pence,22
Republican,Rod Blum is a principled conservative leader who stood with @RealDonaldTrump on tax cuts for America families &amp; fou… https://t.co/Ybw3gpetPh,Mike Pence,20
Republican,West Virginia – get out &amp; support @CarolMillerWV – the right leader for the great people of #WV3!,Mike Pence,18
Republican,.@DaveBratVA7th is a conservative fighter who stands up against the establishment &amp; WITH @RealDonaldTrump. We need… https://t.co/mhXFHpK5ui,Mike Pence,17
Republican,"Mike Bost supports a strong national defense, tax cuts for American families, &amp; more choices for our veterans. He’s… https://t.co/6cup6A2mWn",Mike Pence,20
Republican,.@JohnFasoNY is the right candidate for Upstate New York. He’s a strong advocate for our military &amp; our veterans &amp;… https://t.co/AyNaTHZYuW,Mike Pence,21
Republican,Hello Michigan! Get out &amp; support @ElectMikeBishop for #MI08. Mike Bishop is a principled conservative who will sta… https://t.co/9jtk9QI6Ka,Mike Pence,19
Republican,.@karenhandel is a proven leader who helped deliver tax cuts to Georgia families &amp; has fought for our military &amp; ve… https://t.co/yc62OjjmdQ,Mike Pence,22
Republican,.@realDonaldTrump &amp; I are PROUD to stand with @JohnJamesMI for U.S. Senate in Michigan. John is a future star of… https://t.co/TdFCsWuLnY,Mike Pence,21
Republican,Get out and vote @tmac4congress! Tom MacArthur is a proven leader who puts RESULTS before partisanship. He’s the fi… https://t.co/6RPvG00XqK,Mike Pence,20
Republican,The people of Kentucky deserve strong leaders like @barrforcongress. Andy Barr fought for tax cuts for working Amer… https://t.co/rjE6mtHABL,Mike Pence,19
Republican,.@MikeKellyForPA FIGHTS for the people of Pennsylvania &amp; stands with @RealDonaldTrump to get REAL results. Get out… https://t.co/kqbAl1pdEC,Mike Pence,18
Republican,.@RealDonaldTrump &amp; I are with @MarthaMcSally all the way! She’s served our country proudly in uniform &amp; in the US… https://t.co/l7y6yhSFam,Mike Pence,21
Republican,.@RealDonaldTrump &amp; I stand with @Troy_Balderson for #OH12. Get out and support Troy Balderson for U.S. Congress!,Mike Pence,17
Republican,"Nevada needs a Governor who will work with @RealDonaldTrump – that person is @AdamLaxalt, a veteran who has dedicat… https://t.co/KvudLJlYcA",Mike Pence,20
Republican,People of Nebraska - get out and support @DonJBacon for Congress. Don served our country proudly in uniform complet… https://t.co/hDFSc3ql3Y,Mike Pence,20
Republican,We need @DeanHeller back in the Senate Nevada! Get out and vote for him tomorrow! https://t.co/FBdcffwZqL,Mike Pence,16
Republican,Make sure to get out and vote for @TeamCMR tomorrow WA-5! https://t.co/1FjTeN33ry,Mike Pence,12
Republican,"One day to go! Heading to Montana this morning to campaign with @MattForMontana for US Senate, then on to South Dak… https://t.co/pFl03cPyLW",Mike Pence,22
Republican,THANK YOU TENNESSEE! What a great crowd to see @realDonaldTrump and support at @VoteMarsha Blackburn for Senate. Sh… https://t.co/0v1d4CfkLx,Mike Pence,19
Republican,WHEELS UP! President @realDonaldTrump and I will see you soon Chattanooga! We need your support for Tennessee’s nex… https://t.co/vwpXMffUxT,Mike Pence,19
Republican,It’s Results vs Resistance in 3 days Florida. @realDonaldTrump &amp; I need you to vote for @ScottforFlorida &amp;… https://t.co/Dq9RnC5WXO,Mike Pence,19
Republican,"Thank you Florida! Under @RealDonaldTrump: Promises Made, Promises Kept! #MAGA https://t.co/a9srALHNOq",Mike Pence,11
Republican,"HUGE crowd in Pensacola, FL tonight for @RealDonaldTrump rally! Florida - Go vote for @ScottforFlorida for US Senat… https://t.co/che6gG6O4R",Mike Pence,19
Republican,Just a few days away from re-electing one of the best Governors in the Nation - my good friend @ScottWalker! And le… https://t.co/cSeF2KwWJ0,Mike Pence,23
Republican,"Karen is hitting the campaign trail this morning in Charleston, South Carolina supporting @karringtonsc. Great brea… https://t.co/RiaL17LQbv",Mike Pence,17
Republican,Picture perfect fall morning! Great day to hit the campaign trail with @ScottWalker and @LeahVukmir in Wisconsin an… https://t.co/hxvXSMCHVO,Mike Pence,19
Republican,GREAT NIGHT in Indiana! Huge crowd to support @realdonaldtrump &amp; @braunforindiana #MAGA https://t.co/YsBlldiYLZ,Mike Pence,13
Republican,"THANK YOU for the warm welcome, Hoosiers! PROUD to stand with @RealDonaldTrump &amp; @Braun4Indiana in my home state of… https://t.co/xtRxTSWAhj",Mike Pence,20
Republican,"THANK YOU, KANSAS CITY! Great afternoon supporting @HawleyMO for MO Senate &amp; @KrisKobach1787 for Governor of KS! Th… https://t.co/djyZrQhHfs",Mike Pence,19
Republican,Coming up LIVE @CPAC 365! Watch here:  https://t.co/Iiwq7DugX8,Mike Pence,8
Republican,"Check out our daughter @charlipence on @700club today talking about her new book, “Where You Go: Life Lessons from… https://t.co/SqDVNNBh4C",Mike Pence,20
Republican,"We’re off! Heading to Kansas City, Missouri for @CPAC 365 &amp; to support my friend @HawleyMO — then home to join… https://t.co/C6KnNymU83",Mike Pence,22
Republican,"Another GREAT crowd in Savannah tonight for @BrianKempGA! GREAT day, GREAT candidate, and soon to be GREAT Governor… https://t.co/UWfLv47ijh",Mike Pence,19
Republican,"I’ve got a message for all of Stacey Abrams’ Hollywood friends: This ain’t Hollywood. This is Georgia!

Vote… https://t.co/LPFmqo7ZBu",Mike Pence,19
Republican,"THANK YOU, GEORGIA! HUGE crowds and GREAT energy throughout the state for the next Governor of Georgia -… https://t.co/0oTpj0eKLV",Mike Pence,19
Republican,PROUD to be in Georgia supporting @BrianKempGA for Governor! Georgians don’t want Hollywood elites telling them who… https://t.co/OYmE2f9jRi,Mike Pence,18
Republican,"My wife Karen has been hard at work on the campaign trail! Today she’s in Virginia supporting DAVE BRAT, a principl… https://t.co/7ehdVdJF2t",Mike Pence,22
Republican,"GREAT to be in Ohio today supporting STRONG Republican candidates. Proud to stand with @MikeDeWine for Governor,… https://t.co/Njv3qnRUYu",Mike Pence,18
Republican,"Incredible day in Michigan! One of best parts was walking off AF2 with @SchuetteonDuty, @JohnJamesMI — his wife Liz… https://t.co/ArvdTtC6lY",Mike Pence,20
Republican,HUGE crowd tonight in Grand Rapids supporting STRONG Republican candidates: @JohnJamesMI for US Senate &amp;… https://t.co/evLBrFSow3,Mike Pence,16
Republican,PROUD to be in Michigan today with STRONG Republican candidates down ballot. Get out and vote @ScheutteOnDuty for G… https://t.co/AwG1YZ4oBe,Mike Pence,20
Republican,GREAT to be in Michigan supporting two great Republican leaders -@ElectMikeBishop &amp; @LenaEpstein! We need them in C… https://t.co/qGG5DhUSek,Mike Pence,19
Republican,Great to see @AdamLaxalt today in Carson City! Get out and vote to make him the next Governor of Nevada! https://t.co/gjg8R8GDJv,Mike Pence,21
Republican,"PROUD to stand with @DeanHeller for Senate! Dean has a proven record of supporting our military, voting for tax cut… https://t.co/OjzeB3fvr8",Mike Pence,21
Republican,Great to be in Las Vegas today supporting @CresentHardy for Congress! Cresent will be a voice for @RealDonaldTrump’… https://t.co/j6XVWy8zrY,Mike Pence,19
Republican,Karen had a great day on the campaign trail supporting @LenaEpstein for MI-11. Lena is a strong supporter of the… https://t.co/gIKeboiKvi,Mike Pence,21
Republican,"PROUD to stand with the next Senator from Arizona - @MarthaMcSally! Martha is a leader in Congress, veteran of our… https://t.co/ndsYbpE7at",Mike Pence,21
Republican,"THANK YOU, New Mexico! Get out and support @Yvette4Congress &amp; @Pearce4NM! We need leaders like Yvette Herrell in Co… https://t.co/iEOpE9BaLa",Mike Pence,20
Republican,"GREAT to be in New Mexico supporting @Pearce4NM for Governor! Steve stands for secure borders, with our law enforce… https://t.co/VedNBZF497",Mike Pence,20
Republican,"GREAT to be in Jacksonville, supporting the next Governor of Florida @RonDesantisFL &amp; the next Lieutenant Governor… https://t.co/32tkw3F9TQ",Mike Pence,18
Republican,Latest @Freep poll has @JohnJamesMI &amp; @SchuetteOnDuty surging thanks to @realDonaldTrump’s increased approval ratin… https://t.co/xnINejSknV,Mike Pence,15
Republican,Virginia has a warrior in @Scotttaylorva who fought for Americans in the Navy and he is still fighting alongside… https://t.co/sRpRN0AOwJ,Mike Pence,20
Republican,Couldn’t come to Pennsylvania without saying - @realDonaldTrump and I love Lou Barletta! He’s a great leader who is… https://t.co/xBp8u2OSJF,Mike Pence,20
Republican,"It is great to be in Lancaster, PA with two great American Congressman  and two great supporters of… https://t.co/RWwWjiInv0",Mike Pence,19
Republican,"WHEELS DOWN in Lancaster, PA. Looking forward to joining everyone shortly to show my support for @LloydSmuckerPA an… https://t.co/nbTomfKusd",Mike Pence,19
Republican,"The American economy is booming! America is leading again on the world stage! PROUD to be in Wilkes-Barre/Scranton,… https://t.co/jL9uYugUGK",Mike Pence,19
Republican,We are off to Pennsylvania to support @JohnChrin for Congress. See you soon Wilkes-Barre/Scranton! https://t.co/LGRq2tksrO,Mike Pence,15
Republican,"We must secure our border, build the wall, close the loopholes, &amp; fix this broken immigration system once and for a… https://t.co/VAQWN6ijYq",Mike Pence,22
Republican,"We must secure our border, build the wall, close the loopholes, &amp; fix this broken immigration system once and for a… https://t.co/VAQWN6ijYq",Mike Pence,22
Republican,"The caravan is made up of many vulnerable families, children and elderly being exploited by human traffickers and c… https://t.co/B3nz3Ohk2M",Mike Pence,20
Republican,"Despite the fact that we have told the leaders of Honduras and Guatemala to turn the caravan around, the now 7,000… https://t.co/IHeZpjAUSj",Mike Pence,22
Republican,THANK YOU West Virginia! You overwhelmingly supported President @realDonaldTrump in 2016. In 2018 you will send… https://t.co/5LuI3edDXz,Mike Pence,17
Republican,Delivered an important message today while campaigning for @MorriseyWV. Joe Manchin voted for Justice Kavanaugh aft… https://t.co/PFDUgc3iJX,Mike Pence,17
Republican,It is GREAT to be back in West Virginia with your next great Senator @MorriseyWV. https://t.co/iFfyHOFDQl,Mike Pence,16
Republican,Virginia needs veteran and small-business owner @Denver4VA in Congress. Denver has my full endorsement because he i… https://t.co/BntyIMRUgj,Mike Pence,18
Republican,PROUD to give my full endorsement today in Richmond to Congressman @DaveBratVA7th. Dave is a conservative committed… https://t.co/8wuDcGypjn,Mike Pence,18
Republican,GREAT crowd today in Richmond for @RyanMcAdams4VA. Ryan is a strong conservative who will support the MAGA Agenda a… https://t.co/ZIdfgzCUm2,Mike Pence,20
Republican,"GREAT to be in Virginia!!! Our country needs leaders in Congress like @DaveBratVA7th, @Denver4VA, and… https://t.co/m0UARqQPtz",Mike Pence,16
Republican,BUSY DAY as we head to Virginia and West Virginia to show @realDonaldTrump‘s and my strong support for… https://t.co/Ahvc2B7lXT,Mike Pence,19
Republican,GREAT afternoon in Iowa supporting my friend &amp; one of America’s best governors - @KimReynoldsIA! Kim puts the peopl… https://t.co/0KjD8XSFk8,Mike Pence,20
Republican,"GREAT to be in Des Moines supporting @YoungForIowa &amp; @KimReynoldsIA! 1st up, a great event for David Young- a princ… https://t.co/V1ceMiPhVB",Mike Pence,21
Republican,"Hello Topeka! GREAT to be here supporting a veteran, businessman, &amp; 6th generation Kansan @Steve4Kansas!… https://t.co/VcYECuLBJZ",Mike Pence,16
Republican,Great to be in Wichita supporting an early supporter of @RealDonaldTrump’s @KrisKobach1787 to be be next Governor o… https://t.co/3mtBiV64bB,Mike Pence,19
Republican,GREAT night in TULSA! Had the privilege to meet these great Americans who waited in line since 8:30am to attend ton… https://t.co/PkLmjJyrCO,Mike Pence,22
Republican,THANK YOU OKLAHOMA! HUGE crowd tonight! PROUD to support @StittForGOV &amp; @OfficialOKGOP in Tulsa! Kevin Stitt is a m… https://t.co/xc5KynyEBD,Mike Pence,20
Republican,Busy day ahead helping great candidates who will promote the Trump agenda that is already turning around our Nation… https://t.co/vZsU9gg6ws,Mike Pence,20
Republican,"PROUD of my wife Karen, who is back out on the campaign trail helping Republicans keep majorities in Congress. Toda… https://t.co/GeJ7BytxHH",Mike Pence,21
Republican,"Proud of our daughter @CharliPence on the release of her second book, “Where You Go: Life Lessons from My Father.”… https://t.co/aar30XEsmQ",Mike Pence,21
Republican,Proud to support @JohnChrin for Congress representing #PA08! John is the kind of leader we need fighting for the Am… https://t.co/OBuZgsVFjX,Mike Pence,21
Republican,GREAT night supporting @JayWebberNJ who will be a strong advocate for the people of New Jersey &amp; @RealDonaldTrump’s… https://t.co/8ZOgKpPiPW,Mike Pence,19
Republican,Great to be here in Indiana for the kick off of the Right Track Results Tour! I’m PROUD to support @Braun4Indiana -… https://t.co/6ixsBgQNzb,Mike Pence,23
Republican,THANK YOU FOR A GREAT NIGHT INDIANA! https://t.co/fa1NlJ9jJO,Mike Pence,8
Republican,"I’m in Indiana to send a clear message about Democrat Joe Donnelly. When it came time to cut your taxes, repeal/rep… https://t.co/X3JOQwC2rC",Mike Pence,22
Republican,Back home again in Indiana! https://t.co/puOQk58cV6,Mike Pence,6
Republican,"Tremendous crowd in Springfield, Illinois to support Rep. Rodney Davis. Looking forward to seeing him re-elected in… https://t.co/kkTq3jBkqs",Mike Pence,18
Republican,Happy Birthday @LaraLeaTrump! https://t.co/4E6mjvW0dZ,Mike Pence,4
Republican,GREAT to be on the campaign trail today heading to Illinois to show our support for Rep. Rodney Davis and then back… https://t.co/ZZ9Aeq5z1e,Mike Pence,23
Republican,"Thank you Eau Claire, Wisconsin! Great crowd showing their strong support for Governor @ScottWalker and Senate cand… https://t.co/Fz7qCsM230",Mike Pence,18
Republican,GREAT to be in Green Bay supporting my friend &amp; one of the greatest governors in the nation - @ScottWalker! Scott i… https://t.co/fhnh5ECZp6,Mike Pence,23
Republican,"TOUCHDOWN in “Titletown” - Green Bay, Wisconsin. Great to be here with Governor @ScottWalker, Rep @MikeforWI, and S… https://t.co/AqFdOPprD9",Mike Pence,19
Republican,Looking forward to a great day in Wisconsin with my friend @ScottWalker! Remembering his Dad and the Walker family… https://t.co/15Gx1oibDF,Mike Pence,20
Republican,WHEELS UP to Wisconsin. Looking forward to seeing my good friend and the Badger State’s GREAT Governor @ScottWalker… https://t.co/5H4F7560qg,Mike Pence,19
Republican,GREAT to be out supporting the next US Congresswoman from West Virginia— @CarolMillerWV! And thank you to my friend… https://t.co/AcZg4Ik6kG,Mike Pence,20
Republican,Great evening supporting @CarolMillerWV for U.S. Congress! Carol will bring her experience as a small business owne… https://t.co/ff7UUCUSWK,Mike Pence,18
Republican,Great afternoon supporting @Troy_Balderson for Congress. Troy has proven to be a fighter for the people of #OH12. M… https://t.co/Y40Y5nz8sB,Mike Pence,20
Republican,Great night with @HawleyMO in Springfield. Josh Hawley is a constitutional conservative &amp; he will always stand with… https://t.co/4QyrkdDtmN,Mike Pence,19
Republican,Excited to be back in Missouri supporting @HawleyMO for U.S. Senate. Josh Hawley will stand with our administration… https://t.co/yMpEivpMdh,Mike Pence,19
Republican,"GREAT to be in Texas today supporting my friend &amp; former colleague @SessionsforTX32 - a champion for tax cuts, our… https://t.co/J6YtUTevIW",Mike Pence,21
Republican,Proud of Karen - a strong voice for conservatives- who is out today supporting @MarkHarrisNC9 on our behalf. Mark i… https://t.co/Yjl2qr4v78,Mike Pence,21
Republican,Just arrived in TEXAS to support two conservative champions - @PeteSessionsTX32 &amp; @TedCruz. These men have been on… https://t.co/cZTcsLRRZu,Mike Pence,19
Republican,PROUD to be in New York today supporting @TMac4Congress! Tom MacArthur is a true champion in Congress for our milit… https://t.co/azMlkV9Sf9,Mike Pence,21
Republican,Proud to support @BarbaraComstock - who helped pass the largest tax cuts &amp; reform in American history &amp; the biggest… https://t.co/vFSKjjAk4P,Mike Pence,21
Republican,"PROUD to support @DaveBratVA7th- a conservative champion who fights everyday for a balanced budget, a strong nation… https://t.co/GFN5aPQMOt",Mike Pence,18
Republican,PROUD to stand with one of the great leaders of the @GOP in Spokane tonight — my friend Cathy McMorris Rodgers! A g… https://t.co/dEFTCA4c5X,Mike Pence,24
Republican,.@RealDonaldTrump &amp; I are all all in for @MattForMontana. He’s the right kind of principled leader the people Big S… https://t.co/ZWhFo7DLS4,Mike Pence,21
Republican,"Heading to Montana &amp; Washington today to support two great Republicans, the next Senator from the state of Montana… https://t.co/3UVaYGYqyT",Mike Pence,20
Republican,"Let this be the day that we decided to vote &amp; stand &amp; pray – to protect our values, preserve our nation, &amp; uphold o… https://t.co/Dq1DvPFWPZ",Mike Pence,26
Republican,"While Republicans have been delivering on a common-sense conservative agenda, Democrats have fallen further to the… https://t.co/jDQP6Y4sXq",Mike Pence,17
Republican,"Judge Kavanaugh is a man of integrity, with impeccable credentials &amp; a proven judicial philosophy. I believe Judge… https://t.co/XVSOyUY2aY",Mike Pence,19
Republican,"We’ve been standing with the men and women of law enforcement, &amp; we’ve been giving them the resources and respect t… https://t.co/OwUnF5775H",Mike Pence,22
Republican,This economy isn’t booming because of President Obama’s policies – it’s booming because we’ve been rolling back the… https://t.co/Ry1Pmu50li,Mike Pence,19
Republican,We’re rebuilding our military and restoring the arsenal of democracy – and we’ve enacted the largest increase in ou… https://t.co/Gx42axpxyl,Mike Pence,20
Republican,"While the last administration raised taxes on the American people, this President and this Congress enacted the LAR… https://t.co/25pzvQoFYh",Mike Pence,19
