Political Affiliation,tweet,Politician,Word Count
Republican,2/4: Meanwhile the #MaduroRegime is desperately searching for foreign currency. They are increasingly struggling to… https://t.co/ovGanmfsYm,Marco Rubio,16
Republican,"1/4: UPDATE on #Venezuela

It isn’t accurate to say @jguaido has lost “momentum”. 

What is accurate is that most V… https://t.co/4tbyAtcjB2",Marco Rubio,21
Republican,"Also this morning we will be taking up a border humanitarian funding bill in the appropriations committee. 

After… https://t.co/RYxIPWhhiQ",Marco Rubio,19
Republican,This morning we will be holding a hearing on the nomination of Amb. Kelly Craft to serve as U.S. ambassador to the… https://t.co/pbXrloMeZe,Marco Rubio,23
Republican,"When the official newspaper of the Central Committee of the Communist Party of #China attacks you, you know you are… https://t.co/q7nrX9dVSd",Marco Rubio,21
Republican,"Rely on the mighty LORD;
constantly seek his face. Recall the wondrous deeds he has done,his signs,and his words of… https://t.co/paIpSSErJh",Marco Rubio,21
Republican,According to this report #China is killing prisoners to harvest organs for transplant.  https://t.co/LNN4syyiZo,Marco Rubio,14
Republican,"And so it begins...

#TrumpPence2020 https://t.co/ok3hxETYpS",Marco Rubio,6
Republican,"BREAKING 

In an unprecedented move a Republican Senator attended a rally in his home state in support of the re-el… https://t.co/5l5euxMNRW",Marco Rubio,21
Republican,"BTW, this is the same reporter who in 2015 after 3 weeks of meticulous investigative journalism uncovered that my w… https://t.co/jbAfciV1oT",Marco Rubio,21
Republican,As opposed to smiling &amp; chuckling at a rally for a radical liberal candidate for President who will undo policies t… https://t.co/QOUndcmWXi,Marco Rubio,22
Republican,"It’s on! 

#TrumpPence2020 https://t.co/fxKBe1ttAm",Marco Rubio,4
Republican,"It’s official

#KeepAmericaGreat https://t.co/xP1FtwNmmW",Marco Rubio,4
Republican,Just arrived in #Orlando on AF1 with @SenRickScott @LindseyGrahamSC &amp; @mattgaetz for tonight’s campaign kickoff for… https://t.co/WlJzAjdrbP,Marco Rubio,17
Republican,"No better place to kickoff a campaign for President than the #SunshineState

The road to #Victory2020 runs through… https://t.co/rKqvQ1pTVS",Marco Rubio,19
Republican,Blaming Trump for &amp; baseless doubts about #Iran role in tanker attacks increases the likelihood of an armed conflic… https://t.co/TYq6GrFDIh,Marco Rubio,20
Republican,"#Putin isn’t going to save #Maduro

Public posturing aside, he knows Maduro is incompetent &amp; weak

He will support… https://t.co/lr8Z0wWRzw",Marco Rubio,20
Republican,Please consider following my official Senate twitter account @SenRubioPress updated throughout the delay with offic… https://t.co/CbBbM4bXp3,Marco Rubio,16
Republican,#Huawei is using the tactics of patent trolls to attack U.S. companies in retaliation for Trump administration nati… https://t.co/HamfjapxqV,Marco Rubio,19
Republican,"Under my LOAN ACT students would no longer be trapped with interest rates accruing faster than ability to repay:
-… https://t.co/dO2VENUlCn",Marco Rubio,21
Republican,"Whatever is, was long ago given its name, and human nature is known; mortals cannot contend in judgment with One wh… https://t.co/Q2RtA0pij0",Marco Rubio,22
Republican,"The skepticism in these stories on Pentagons claims that #Iran is responsible for tanker attacks is stunning. 

Is… https://t.co/jmfYJvWYiK",Marco Rubio,19
Republican,"This article proves our point.

The comments from several business owners a reminder of how much leverage #China al… https://t.co/y8bMzlYo82",Marco Rubio,20
Republican,"Career military commanders,not politicians, have dictated the U.S. force posture in the Middle East based on their… https://t.co/NYiiHggAJu",Marco Rubio,18
Republican,"We have hundreds of Americans in the Middle East,including diplomats &amp; aid workers,facing the danger of potential a… https://t.co/ZIZmbenIEI",Marco Rubio,19
Republican,"#HongKong pro-democracy activist @joshuawongcf was released from prison. 

Joshua was unjustly imprisoned for defen… https://t.co/KfT0ePqot4",Marco Rubio,15
Republican,They shall not hunger or thirst; nor shall scorching wind or sun strike them; For he who pities them leads them and… https://t.co/PliNGHFZCb,Marco Rubio,23
Republican,For democrats to doubt whether #Iran was behind the Gulf attacks means they question the credibility &amp; professional… https://t.co/m6eaRbz0he,Marco Rubio,19
Republican,We are so often disappointed at the outcome when the voices of freedom confront authoritarianism. That is why news… https://t.co/vUmKmhEkbx,Marco Rubio,20
Republican,New Parents Act: Paid Family Leave Critical for Americans’ Health &amp; Prosperity | National Review https://t.co/1IJW43mbuc,Marco Rubio,16
Republican,"Indeed, I have singled him out that he may direct his children and his household in the future to keep the way of t… https://t.co/7rc7vxlBEx",Marco Rubio,25
Republican,"So we are ambassadors for Christ, as if God were appealing through us.

2 Corinthians 5:20",Marco Rubio,16
Republican,Here is video of #IRGC navy returning to the scene of the crime to erase evidence by removing an unexploded Limpet… https://t.co/telY9CN140,Marco Rubio,22
Republican,"Do everything without grumbling or questioning,that you may be blameless and innocent, children of God without blem… https://t.co/LsKKWjRC1U",Marco Rubio,18
Republican,"600 U.S. companies ask Trump to surrender to #China

Basically they ask him to allow China to continue to cheat on… https://t.co/rPgaD5sEK3",Marco Rubio,22
Republican,"Those expressing skepticism #Iran was behind attacks should tell us who they think it was instead. 

Make list of n… https://t.co/Fy5W3XecPQ",Marco Rubio,21
Republican,"Not just the intelligence shows Iran was behind gulf attacks,common sense does too. 

It is a fact that only the… https://t.co/WfGwGc0CC7",Marco Rubio,21
Republican,Expect IRGC to look for other places that provide them opportunity to attack the U.S. in a way they believe provide… https://t.co/b5O5xjkGgC,Marco Rubio,22
Republican,And yesterday’s attack on a civilian airport in #SaudiArabia by the Houthis using cruise missiles supplied by #IRGC… https://t.co/mjFJooJI4a,Marco Rubio,19
Republican,Media reports like these claiming it’s not clear who was behind these attacks in Gulf is why #Iran believes it can… https://t.co/V1ZfDlc4bh,Marco Rubio,22
Republican,The fact is that the Russians are much likelier to take damaging information to a media outlet than they are to a c… https://t.co/cXBdTPNPDy,Marco Rubio,24
Republican,The attacks in the gulf today by forces under the control of the Quds Force of the #IRGC have created a very danger… https://t.co/ntIAwUKu18,Marco Rubio,24
Republican,Watch live now as I chair United States Senate Committee on Foreign Relations hearing on the U.S. Strategy on Women… https://t.co/OjlRiO8g5K,Marco Rubio,21
Republican,At 10am today I will chairing a Senate Foreign Relations hearing on how U.S. policy can advance the role of women i… https://t.co/jjQvSxpvbj,Marco Rubio,23
Republican,"#Huawei has become a patent troll.

This is an attempt by them to retaliate against the U.S. by setting the stage f… https://t.co/9THGb2wN3B",Marco Rubio,23
Republican,"I will rejoice heartily in the LORD,my being exults in my God;For he has clothed me with garments of salvation,
and… https://t.co/TIw07ZH0DK",Marco Rubio,22
Republican,"#Venezuela Central Bank has introduced new 10,20 &amp; 50k banknotes. 

This is why regime insiders like Padrino &amp; Cabe… https://t.co/N1B4Ezz68c",Marco Rubio,20
Republican,"This account is really off-base. MLB meeting with @potus wasn’t about resurrecting the old deal,it was about a new… https://t.co/QHWX0QZlST",Marco Rubio,20
Republican,Well if socialism is indeed so “popular” in Florida then why do democratic candidates (and their unavoidable cheerl… https://t.co/tTevVJgo4g,Marco Rubio,19
Republican,"#HongKong's people stand up to #China &amp; Beijing’s plan to legalize government kidnapping of 

An inspiring stand fo… https://t.co/2V4tSYDevD",Marco Rubio,19
Republican,Our current economy isn’t working for many Americans which is why I have offered some important policy changes we n… https://t.co/aQBCTPMCoa,Marco Rubio,21
Republican,Very soon internet access to opposition social media will be cut by #MaduroRegime thanks to help they are getting f… https://t.co/Ns8AySVMhI,Marco Rubio,21
Republican,Election interference is only one tactic in #Putin’s broader psychological &amp; information warfare campaign to weaken… https://t.co/IeMr4U7StC,Marco Rubio,17
Republican,"Expect more announcements like this one from Foxconn. 

Irrespective of how trade conflict turns out, a growing num… https://t.co/DCqLUgGG7Z",Marco Rubio,19
Republican,"3 years ago,in the deadliest terror attack in the U.S. since 9/11, a radical inspired by #ISIS took the lives of 49… https://t.co/CWZNgwKYdU",Marco Rubio,23
Republican,"Make known to me your ways, LORD;teach me your paths. Guide me by your fidelity and teach me, for you are God my sa… https://t.co/lLHlyFuL0a",Marco Rubio,25
Republican,"This can’t be a real statement. 

That belief all unborn children have a right to live is “unacceptable” &amp; is the e… https://t.co/T1VDmiGPoL",Marco Rubio,23
Republican,"5/5: A negotiated transition to democracy would be ideal

But Maduro will never agree to elections

And while the P… https://t.co/arbcRZSYd5",Marco Rubio,21
Republican,4/5: The PSUV politicians like Lacava &amp; Hector Rodriguez also want Maduro out. This group may be open to negotiatin… https://t.co/oUrEMzCM8c,Marco Rubio,21
Republican,"3/5: The insiders like Padrino,Cabello &amp; El-Aissami care about 💰 not ideology. They want Maduro out because he is w… https://t.co/avnVgjuEq3",Marco Rubio,21
Republican,2/5: The hardline Cuban puppets like Maduro &amp; Jorge &amp; Delcy Rodriguez want to turn #Venezuela into another #Cuba. T… https://t.co/kUEOJCq7ul,Marco Rubio,21
Republican,1/5: The problem with “negotiations” with the #MaduroRegime is that the regime is divided into at least 3 rival cam… https://t.co/Xf7dL6Ll0s,Marco Rubio,21
Republican,#China has already jailed innocent foreign business executives as retribution against other countries. If #HongKong… https://t.co/AnerAHHL27,Marco Rubio,16
Republican,Senate just voted to advance nomination of Rodney Smith to serve as a judge for the southern district of #Florida… https://t.co/V484TgMFJf,Marco Rubio,21
Republican,"Border agreement with #Mexico is an enormous step forward. 

I have been working on &amp; will soon introduce proposal… https://t.co/eAkMbsBYQ0",Marco Rubio,20
Republican,"A South #Florida 7th Grader Gives Gift of Mobility to Children Around the World https://t.co/xkHGqH2aa3 via @nbc6

#Sayfie #FlPol",Marco Rubio,19
Republican,A peaceful return to constitutional order &amp; democracy is the ideal outcome in #Venezuela. But how can any negotiati… https://t.co/4i6GTMlelx,Marco Rubio,20
Republican,Today we led a bipartisan/bicameral group of members of Congress asking for a probe into U.S. corporate &amp; investmen… https://t.co/wQnfgoP8b7,Marco Rubio,20
Republican,"According to radical base of the Democratic party everything is Trump’s fault, even abuses by #China

In order to m… https://t.co/WIQq5Ii9w9",Marco Rubio,21
Republican,"All that talk about KD’s heart was always stupid

Most people will never be as good or work as hard at anything as… https://t.co/lgWPjMAafb",Marco Rubio,24
Republican,Feel terrible about injury to KD. But glad to see how Raptors players responded. These men know first hand the amou… https://t.co/tqqODl8gsZ,Marco Rubio,22
Republican,"Banish misery from your heart
and remove pain from your body,for youth and black hair are fleeting.

Ecclesiastes 11:10",Marco Rubio,19
Republican,2 days ago NYT mocked Trump’s tariff showdown with #Mexico as yielding nothing more than measures that had already… https://t.co/UIk2qIlTk7,Marco Rubio,20
Republican,170 CEOs sign letter calling abortion a “human right” &amp; condemning laws passed by democratically elected U.S. legis… https://t.co/Gfol5oG8XL,Marco Rubio,19
Republican,Border security deal with #Mexico a very important step forward despite efforts by some to downplay its significanc… https://t.co/FV4CVju91u,Marco Rubio,19
Republican,"Thorns and thistles it shall bear for you, &amp; you shall eat the grass of the field. By the sweat of your brow you sh… https://t.co/r5ybO0ML9H",Marco Rubio,26
Republican,We should all be inspired by &amp; support the people of #HongKong as they peacefully protest in favor of autonomy &amp; ag… https://t.co/Ll4iRPi0u1,Marco Rubio,23
Republican,"he breathed on them and said to them, “Receive the holy Spirit. Whose sins you forgive are forgiven them, and whose… https://t.co/HlflTREgLe",Marco Rubio,22
Republican,"The LORD tests the righteous and the wicked,
hates those who love violence,
Psalms 11:5",Marco Rubio,15
Republican,"A good example of how hard it will be for some in media to be fair in covering deal with #Mexico

This story opens… https://t.co/u55XK7zcyv",Marco Rubio,25
Republican,"The threat of tariffs got #Mexico to agree to take unprecedented steps to control illegal migration.

Will be very… https://t.co/WFCqLxU8n7",Marco Rubio,20
Republican,Good to hear #Mexico wants both sides to “stay in the room” until a border deal is done. Securing their own border… https://t.co/w1yEDlZoha,Marco Rubio,23
Republican,"Do not say: How is it that former times were better than these? For it is not out of wisdom that you ask about this.

Ecclesiastes 7:10",Marco Rubio,27
Republican,Meanwhile in other news #Mexico suddenly willing to discuss changing asylum rules &amp; border enforcement including mi… https://t.co/52foVcyL0c,Marco Rubio,18
Republican,Columnist claims Trump is destroying 30 years of hard work with #Mexico by insisting they stop openly facilitating… https://t.co/8yJKEy2iZA,Marco Rubio,19
Republican,Thank you @POTUS for signing the much-needed disaster supplemental into law. You’ve been a strong supporter of… https://t.co/KXnMDkuABt,Marco Rubio,18
Republican,"For years,Wall Street has been getting rich helping Chinese companies raise money on U.S. stock exchanges without r… https://t.co/uIRi9j3QLJ",Marco Rubio,19
Republican,"If you want to go to #Cuba you still can. But instead of giving your money to companies owned,controlled &amp; operated… https://t.co/BZwXiSZvev",Marco Rubio,22
Republican,"We need a #GOP that supports parents.

“Republicans should stand for a government that does less than it now does t… https://t.co/pqpRFCsfAY",Marco Rubio,22
Republican,"Sen. Warren appears to agree we need to competitive businesses &amp; high-wage jobs

Problem is Dem party controlled by… https://t.co/McqhbU1v5v",Marco Rubio,20
Republican,#DDAY75 is a reminder of what Americans &amp; the free people of the world can achieve when we are united in defense of… https://t.co/cISaXsMc3Y,Marco Rubio,24
Republican,"The men who took to those beaches &amp; those who lost their lives were very young, their greatest days ahead of them.… https://t.co/4aKpd3X2oU",Marco Rubio,23
Republican,For many in my &amp; subsequent generations what happened 75 years ago today in Normandy is something they needed to me… https://t.co/RBO0ScTba6,Marco Rubio,22
Republican,"“I pray not only for them, but also for those who will believe in me through their word, so that they may all be on… https://t.co/lX3TzC0LgF",Marco Rubio,26
Republican,Some of these large U.S. corporations taking daring positions on U.S. social &amp; political issues are often silent wh… https://t.co/6MyOfM6icN,Marco Rubio,20
Republican,"But instead of innovation &amp; investment,the radical progressives who dominate the Democratic Party demand a focus on… https://t.co/dwUCwQxaIN",Marco Rubio,18
Republican,An “economic patriotism” that works reverses an American decline on the economic value-chain. A decline driven not… https://t.co/y3UsWQAItH,Marco Rubio,18
Republican,"An “economic patriotism” that works places the interests of American businesses &amp; workers first, through policies t… https://t.co/VYkhn5h57X",Marco Rubio,18
Republican,".@ewarren is right,“economic patriotism” is the best framework to confront the rise of #China &amp; the decline of work… https://t.co/DV3rx05FwZ",Marco Rubio,20
Republican,"Achieving a balanced relationship with #China requires fair trade practices,but it doesn’t end with that. 

It will… https://t.co/waq3lsciih",Marco Rubio,18
Republican,"Today hundreds of migrants from #CentralAmerica crossed into #Mexico. 

A group of about 1,000 has started walking… https://t.co/uRt1kwQMBY",Marco Rubio,18
Republican,"Im not cheering for war with #Iran &amp; contrary to some false reports no one in administration is either. 

But if… https://t.co/p84Jc2jVvo",Marco Rubio,22
Republican,I respect President Obrador view that migration is a basic human right. No nation admits more immigrants than we do… https://t.co/7zlgCYVNwK,Marco Rubio,21
Republican,I assure you every effort has been made to get more cooperation from Mexican government. And generally President Ob… https://t.co/kasTpvCqdM,Marco Rubio,20
Republican,I don’t generally like tariffs either. But what alternative do my GOP colleagues have to get #Mexico to secure its… https://t.co/6SlzLmRjGn,Marco Rubio,21
Republican,Migrant crisis forced administration to move thousands of federal agents from other critical duties to deal with th… https://t.co/2Z7ZXP8JSn,Marco Rubio,19
Republican,"Biden once again downplayed threat from #China. That kind of thinking is how we wound up with:
- largest wealth tra… https://t.co/gH21vDPpCp",Marco Rubio,22
Republican,I agree with John Stossel on many things. But he is wrong when he writes that our #PaidFamilyLeave plan will leave… https://t.co/Z8JIHxTixm,Marco Rubio,22
Republican,"The crisis in #Venezuela threatens to take down the entire region.

“With its continued meddling,(in Venezuela) the… https://t.co/f2GugSjdPf",Marco Rubio,18
Republican,"As dreams come along with many cares,so a fool’s voice along with a multitude of words.

Ecclesiastes 5:2",Marco Rubio,18
Republican,"#Venezuela former spy chief says #Maduro spends thousands of dollars on Santeria sacrifices in #Cuba

https://t.co/3Ha3c7Tgda",Marco Rubio,16
Republican,"Changes will make “support for the Cuban people” primary category for U.S. travel to #Cuba 

That will drive visito… https://t.co/7a91BBJxuV",Marco Rubio,20
Republican,"If Chi­nese com­pa­nies want to be listed on U.S. ex­changes,they must com­ply with U.S. laws &amp; reg­u­la­tions for… https://t.co/16RE4XZsNM",Marco Rubio,19
Republican,"30 years ago today

#Tiananmen30 https://t.co/dWR721jRAo",Marco Rubio,6
Republican,"It’s also in Mexico’s interest to deal with surge in illegal migration

In Southern #Mexico many people complain th… https://t.co/j6EdwPUf0l",Marco Rubio,20
Republican,"Every day #MaduroRegime inner circle facing:
- eroding access to hard currency
- growing inability to honor debt ob… https://t.co/lyVG77HASV",Marco Rubio,20
Republican,This is why despite all the noise about #Maduro “still in power” regime insiders know he can’t hang on much longer.… https://t.co/XyqU5A93H6,Marco Rubio,22
Republican,"Wishing joy &amp; peace to those in the U.S. &amp; around the world celebrating #EidAlFitr2019  

#EidMubarak",Marco Rubio,16
Republican,Thank you @SenRickScott for joining my South Florida Clean Coastal Waters Act. Passing this would be a major step t… https://t.co/ScqgWijaV3,Marco Rubio,21
Republican,It’s interesting how many of those denouncing  @realDonaldTrump ban on certain travel to #Cuba because they claim i… https://t.co/HhDwwZWdzG,Marco Rubio,19
Republican,This is from the U.S. Ambassador for a regime in #Cuba that actually controls all the newspapers &amp; blocks social me… https://t.co/ESSlvRFYmm,Marco Rubio,22
Republican,Today’s announcement is a fulfillment of @AmbJohnBolton speech in Miami in April &amp; a direct response to role #Cuba… https://t.co/DpiFlwBdQy,Marco Rubio,20
Republican,Watch now as we hold our hearing examining how repression in #China has evolved over the last 30 years since… https://t.co/bNf7Plm5Uq,Marco Rubio,21
Republican,"#TiananmenSquareMassacre 30th anniversary: Thousands hold huge vigil in #HongKong 

https://t.co/qNaQeS2GXf",Marco Rubio,10
Republican,#Florida’s best kept secret is a secret no more as #Pensacola is named one of the 'most desirable' places to live i… https://t.co/jqAYeLNcnD,Marco Rubio,23
Republican,"Awesome is God in his holy place, the God of Israel, who gives power and strength to his people. Blessed be God!

Psalms 68:36",Marco Rubio,24
Republican,EVERY member of #Maduro’s inner circle knows status quo is unsustainable. But they don’t want democracy. Current pa… https://t.co/qGiGL8Gg4K,Marco Rubio,19
Republican,"This project is a big deal for the #Everglades. 

With this &amp; the Presidents revised budget, for the first time in… https://t.co/RckFY1xYNH",Marco Rubio,22
Republican,The current situation is unsustainable. A humanitarian crisis with serious economic &amp; security concerns for both th… https://t.co/y6pcWHnFlk,Marco Rubio,18
Republican,I am hopeful this can be resolved without the need for @realDonaldTrump to use such authority. President Obrador wi… https://t.co/l0pcqsWPAJ,Marco Rubio,20
Republican,The law provides @potus broad authority to control transactions with other nations if there is an unusual &amp; extraor… https://t.co/FFmIi7IEZt,Marco Rubio,20
Republican,#Erdogan agreeing to buy more U.S. imports would not mitigate the threat posed by #Turkey acquiring S-400 system fr… https://t.co/ET5a45NXXm,Marco Rubio,20
Republican,"#SriLanka is a cautionary tale for any country relying on #China for security. 

Instead of helping Sri Lanka ident… https://t.co/RRcY10hQSy",Marco Rubio,20
Republican,The U.S. should block all U.S. entities from conducting any transactions with #Russia banks Sberbank &amp; Promsvyazban… https://t.co/YQwesQ4NhA,Marco Rubio,18
Republican,".@potus frustration with #Mexico is understandable.

For years the U.S. has tried everything to get #Mexico to stop… https://t.co/Hs2GcHCPY6",Marco Rubio,19
Republican,"Me neither! That would be one more than I ever had. 

But did you ask for permission before opening this account on… https://t.co/dLuF6NbWPW",Marco Rubio,23
Republican,Why does Communist Party of #China work hard to manipulate national narratives &amp; memories through censorship &amp; forc… https://t.co/fpTmJRRKyA,Marco Rubio,19
Republican,"Repression is how the Communist Party of #China is responding to the 30th anniversary of the #TiananmenMassacre

 https://t.co/Zerijlzhty",Marco Rubio,18
Republican,"Repression is how the Communist Party of #China is responding to the 30th anniversary of the #TiananmenMassacre

 https://t.co/Zerijlzhty",Marco Rubio,18
Republican,Thank you to @SecElaineChao for approving our request for critical @USDOT to raise the #TamiamiTrail. These $60 mil… https://t.co/UaqOPCXyzy,Marco Rubio,19
Republican,#China’s egregious violations of trade rules is what has created the conflict with U.S. Yet they insist that “both… https://t.co/K6nHnGFfh8,Marco Rubio,20
Republican,"“In the world you will have trouble, but take courage, I have conquered the world.”

John 16:33",Marco Rubio,17
Republican,"At the #TiananmenSquareMassacre, a Rescuer Pleaded “Tell the World!”

https://t.co/yTzVkDGq7K via @NYTOpinion",Marco Rubio,12
Republican,"“And behold I am sending the promise of my Father upon you;
but stay in the city until you are clothed with power from on high.""

Luke 24:49",Marco Rubio,28
Republican,"The last 18 years since 9-11-01 focused on counter-terror. And that remains a persistent threat. 

But we must reor… https://t.co/bDzmfR9KS1",Marco Rubio,20
Republican,Will begin posting video content across platforms. Check out my account on #TikTok https://t.co/8a3Aq4BXJ0,Marco Rubio,14
Republican,He spent 17 years in prison after Tiananmen. But he will not be silent. https://t.co/Ssg44RJUdE,Marco Rubio,15
Republican,The Great Forgetting: How China erased the Tiananmen Square massacre - The Washington Post https://t.co/y4VbTPpZ4w,Marco Rubio,15
Republican,.@twitter has apparently suspended a large number accounts that are critical of  #China including accounts of peopl… https://t.co/MmQcAlyqpA,Marco Rubio,18
Republican,"For we ourselves were once foolish,disobedient,deluded,slaves to various desires &amp; pleasures, living in malice &amp; en… https://t.co/7AethnMatx",Marco Rubio,17
Republican,President Guaido getting big crowds again. #Maduro is running out of time &amp; the people around him know it. I assure… https://t.co/BgLU3hPryl,Marco Rubio,22
Republican,"Great news! As conservatives seek solutions to the 21st century problems facing our nation, I'm confident Yuval wil… https://t.co/dCGUnvezzw",Marco Rubio,19
Republican,Disaster aid isnt being blocked by the GOP. It has been blocked from passing by unanimous consent by three individu… https://t.co/uqWE4xEWgm,Marco Rubio,21
