Political Affiliation,tweet,Politician,Word Count
Democrats,"Elections matter. You have the power to protect a family’s health care. Make a plan, grab some friends, and vote: https://t.co/rY8Ip1km9p",Barack Obama,21
Democrats,"While we're talking about preexisting conditions, the ACA is the law that finally protected your coverage for preex… https://t.co/tixOSz0DNP",Barack Obama,19
Democrats,"Not sure who and what you can vote for? Head over to https://t.co/SHxg6ael0O to look up your state, learn who's run… https://t.co/ATph6fzt75",Barack Obama,22
Democrats,Your vote can decide the health care of millions. Your voice can determine the character of our country. You have p… https://t.co/ou6DL1g1b6,Barack Obama,22
Democrats,We grieve for the Americans murdered in Pittsburgh. All of us have to fight the rise of anti-Semitism and hateful r… https://t.co/X9SED9pg8X,Barack Obama,22
Democrats,"The last presidential election turned on fewer than 100,000 votes in three states. More people go to Coachella. The… https://t.co/JtJlYxwGbf",Barack Obama,20
Democrats,America is always at our best when we look out for each other. Please do what you can to help people recover and re… https://t.co/p53FdzYe97,Barack Obama,25
Democrats,I’m so proud of the work @MichelleObama has done over the years to ensure adolescent girls have access to education… https://t.co/oMXzcgI4l2,Barack Obama,21
Democrats,Congratulations to Drew Brees on the all time passing record. Always a class act.,Barack Obama,14
Democrats,"Happy Anniversary, @MichelleObama. For 26 years, you’ve been an extraordinary partner, someone who can always make… https://t.co/csomlGbL1B",Barack Obama,17
Democrats,"Today, I’m proud to endorse even more Democratic candidates who aren’t just running against something, but for some… https://t.co/oqewS0Y8vZ",Barack Obama,19
Democrats,"From civil servants to organizers, the young people I met in Amsterdam today are doing the hard work of change. And… https://t.co/mlAp2SRZlP",Barack Obama,22
Democrats,"The antidote to government by a powerful few is government by the organized, energized many. This National Voter Re… https://t.co/3W5pfaUdKd",Barack Obama,20
Democrats,"The first class of Obama Fellows is full of leaders like Keith—hardworking, innovative, and dedicated to partnering… https://t.co/nOd6FzH23n",Barack Obama,18
Democrats,"We will always remember everyone we lost on 9/11, thank the first responders who keep us safe, and honor all who de… https://t.co/ku270JQnwl",Barack Obama,23
Democrats,Today I’m at the University of Illinois to deliver a simple message to young people all over the country: You need… https://t.co/brM6Vd7j2R,Barack Obama,22
Democrats,Yesterday I met with high school students on Chicago’s Southwest side who spent the summer learning to code some pr… https://t.co/hY9B0mSQB9,Barack Obama,21
Democrats,Congratulations to Hawaii for winning the Little League World Series! You make America very proud. 🤙🏾 https://t.co/8Un7LPXgX1,Barack Obama,17
Democrats,Our statement on the passing of Senator John McCain: https://t.co/3GBjNYxoj5,Barack Obama,10
Democrats,"Aretha helped define the American experience. In her voice, we could feel our history, all of it and in every shade… https://t.co/hUcQpbdydq",Barack Obama,22
Democrats,"Bobby Kennedy was one of my heroes. He was someone who showed us the power of acting on our ideals, the idea that a… https://t.co/mMVBHEBzsv",Barack Obama,25
Democrats,"I’m confident that, together, they’ll strengthen this country we love by restoring opportunity, repairing our allia… https://t.co/CgiImgqCDD",Barack Obama,17
Democrats,"Today I’m proud to endorse such a wide and impressive array of Democratic candidates – leaders as diverse, patrioti… https://t.co/i0MECnqfJr",Barack Obama,20
Democrats,"Mandela Day is about taking action to change the world for the better. In these young people, I see Madiba's exampl… https://t.co/iT1v545C2L",Barack Obama,22
Democrats,"This week, I’m traveling to Africa for the first time since I left office – a continent of wonderful diversity, thr… https://t.co/UDROtalUlX",Barack Obama,22
Democrats,Congratulations to the @Capitals! This @NHLBlackhawks fan knows what it’s like to lift that cup – and I’m happy for… https://t.co/9LG5lxLQC7,Barack Obama,21
Democrats,"“Low plastic stool, cheap but delicious noodles, cold Hanoi beer.” This is how I’ll remember Tony. He taught us abo… https://t.co/l79o6OyNAT",Barack Obama,21
Democrats,"This National Gun Violence Awareness Day, show your commitment to keeping our kids safe from gun violence. Then, fo… https://t.co/Nr5qxK8sgu",Barack Obama,20
Democrats,"We can never truly repay the debt we owe our fallen heroes. But we can remember them, honor their sacrifice, and af… https://t.co/iHLhFdhoZQ",Barack Obama,23
Democrats,This Center is for the leaders of tomorrow who are ready to step up and build the world as it should be. Michelle a… https://t.co/XN7anzCTst,Barack Obama,25
Democrats,"Happy Mother’s Day to every mom out there, especially the remarkable moms in my life, @MichelleObama and my mother-… https://t.co/QsZPuZ2OoJ",Barack Obama,20
Democrats,There are few issues more important to the security of the US than the potential spread of nuclear weapons or the p… https://t.co/ym4YTPpbWl,Barack Obama,23
Democrats,"These talented young people will create a better future not just in Africa, but around the world. I can’t wait to s… https://t.co/0YgQxnOrz9",Barack Obama,23
Democrats,Our statement on the passing of Former First Lady Barbara Bush: https://t.co/MhTVYCL9Nj,Barack Obama,12
Democrats,Incredible to have a Chicago team in the Final Four. I’ll take that over an intact bracket any day! Congratulations… https://t.co/V9IbaSlbIp,Barack Obama,21
Democrats,Michelle and I are so inspired by all the young people who made today’s marches happen. Keep at it. You’re leading… https://t.co/d0DTg594Cs,Barack Obama,22
Democrats,Our most important task as a nation is to make sure all our young people can achieve their dreams. We’ve started th… https://t.co/gNw9ks6pMY,Barack Obama,23
Democrats,"In Singapore with young people who are advocating for education, empowering young women, and getting involved all o… https://t.co/V5uHCeMWUa",Barack Obama,19
Democrats,41: I like the competition. And the loyalty to the home team. - 44 https://t.co/XG3ChMtW0M,Barack Obama,15
Democrats,Congrats to @LoyolaChicago and Sister Jean for a last-second upset - I had faith in my pick!,Barack Obama,17
Democrats,"Just because I have more time to watch games doesn’t mean my picks will be better, but here are my brackets this ye… https://t.co/gWpZwlceV3",Barack Obama,24
Democrats,Have fun out there among the stars. https://t.co/S285MTwGtp,Barack Obama,8
Democrats,"Four years ago, @MichelleObama and I had the privilege to host Lt. Cmdr. Dan Cnossen and his fellow Paralympians an… https://t.co/kneWyU2Tu1",Barack Obama,21
Democrats,"I got my start holding community meetings in Chicago, so it was fun to be home for one tonight. Michelle and I want… https://t.co/1ammpZayJx",Barack Obama,24
Democrats,"Young people have helped lead all our great movements. How inspiring to see it again in so many smart, fearless stu… https://t.co/wXO3wBtJ8V",Barack Obama,22
Democrats,"Billy Graham was a humble servant who prayed for so many - and who, with wisdom and grace, gave hope and guidance t… https://t.co/V8WtgIRPEB",Barack Obama,24
Democrats,We are grieving with Parkland. But we are not powerless. Caring for our kids is our first job. And until we can hon… https://t.co/LWGSkzRapH,Barack Obama,24
Democrats,"Happy Valentine’s Day, @MichelleObama. You make every day and every place better. https://t.co/aWvyytR7Mm",Barack Obama,13
Democrats,"Dr. King was 26 when the Montgomery bus boycott began. He started small, rallying others who believed their efforts… https://t.co/N0zwBg7gTi",Barack Obama,20
Democrats,"All across America people chose to get involved, get engaged and stand up. Each of us can make a difference, and al… https://t.co/zxpKVnNeHZ",Barack Obama,23
Democrats,"Ten-year-old Jahkil Jackson is on a mission to help homeless people in Chicago. He created kits full of socks, toil… https://t.co/7mNk6dmnyC",Barack Obama,21
Democrats,"Chris Long gave his paychecks from the first six games of the NFL season to fund scholarships in Charlottesville, V… https://t.co/KxUk5Wle6h",Barack Obama,21
Democrats,"Kat Creech, a wedding planner in Houston, turned a postponed wedding into a volunteer opportunity for Hurricane Har… https://t.co/MCXiSuAVJN",Barack Obama,19
Democrats,"As we count down to the new year, we get to reflect and prepare for what’s ahead. For all the bad news that seemed… https://t.co/WaUHkVww2g",Barack Obama,25
Democrats,"On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",Barack Obama,18
Democrats,There's no better time than the holiday season to reach out and give back to our communities. Great to hear from yo… https://t.co/gp5dCy9oN2,Barack Obama,23
Democrats,"Happy Hanukkah, everybody, from the Obama family to yours. Chag Sameach!",Barack Obama,11
Democrats,Just got off a call to thank folks who are working hard to help more Americans across the country sign up for healt… https://t.co/A9QvCySWJ8,Barack Obama,24
Democrats,Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… https://t.co/KC9nmjZPuX,Barack Obama,21
Democrats,"From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude. https://t.co/xAvSQwjQkz",Barack Obama,18
Democrats,This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all th… https://t.co/ZvUKZIDGAj,Barack Obama,19
Democrats,Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw,Barack Obama,15
Democrats,May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our midst.,Barack Obama,26
Democrats,"We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as they recover...",Barack Obama,24
Democrats,"Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan t… https://t.co/6eN1Y5TQGV",Barack Obama,21
Democrats,Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tough as they come.,Barack Obama,27
Democrats,"Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation.",Barack Obama,18
Democrats,"I’ll let you and @ladygaga handle the singing, and we’ll handle the donations. There’s still time to give:… https://t.co/0NnaR3bozh",Barack Obama,19
Democrats,Tonight the ex-Presidents are getting together in Texas to support all our fellow Americans rebuilding from this ye… https://t.co/nFSou6JC6n,Barack Obama,19
Democrats,"I'm grateful to @SenJohnMcCain for his lifetime of service to our country. Congratulations, John, on receiving this year's Liberty Medal.",Barack Obama,20
Democrats,Michelle &amp; I are praying for the victims in Las Vegas. Our thoughts are with their families &amp; everyone enduring another senseless tragedy.,Barack Obama,23
Democrats,Proud to cheer on Team USA at the Invictus Games today with my friend Joe. You represent the best of our country. https://t.co/WBzcltmgqj,Barack Obama,23
Democrats,"We're expanding our efforts to help Puerto Rico &amp; the USVI, where our fellow Americans need us right now. Join us a… https://t.co/gkrp1RwXR4",Barack Obama,23
Democrats,"Prosecutor, soldier, family man, citizen. Beau made us want to be better. What a legacy to leave. What a testament… https://t.co/XDtkLu32wd",Barack Obama,21
Democrats,Thinking about our neighbors in Mexico and all our Mexican-American friends tonight. Cuidense mucho y un fuerte abrazo para todos.,Barack Obama,20
Democrats,"Coding is important – and fun. @CSforAll, thanks for your work to make sure every kid can compete in a high-tech, g… https://t.co/xwlnvxsjKb",Barack Obama,23
Democrats,Michelle and I want the @ObamaFoundation to inspire and empower people to change the world. Here's how we're gettin… https://t.co/xY0UhBSvqp,Barack Obama,20
Democrats,We remember everyone we lost on 9/11 and honor all who defend our country and our ideals. No act of terror will ever change who we are.,Barack Obama,27
Democrats,Proud of these McKinley Tech students—inspiring young minds that make me hopeful about our future. https://t.co/nqYC1mjjTB,Barack Obama,16
Democrats,Americans always answer the call. https://t.co/SV1jixOExu https://t.co/ktEvL6s89d,Barack Obama,7
Democrats,"To target hopeful young strivers who grew up here is wrong, because they’ve done nothing wrong. My statement: https://t.co/TCxZdld7L4",Barack Obama,19
Democrats,Thank you to all the first responders and people helping each other out. That's what we do as Americans. Here's one… https://t.co/I3RHWyZe31,Barack Obama,22
Democrats,Michelle and I are thinking of the victims and their families in Barcelona. Americans will always stand with our Spanish friends. Un abrazo.,Barack Obama,23
Democrats,"""...For love comes more naturally to the human heart than its opposite."" - Nelson Mandela",Barack Obama,15
Democrats,"""People must learn to hate, and if they can learn to hate, they can be taught to love...""",Barack Obama,18
Democrats,"""No one is born hating another person because of the color of his skin or his background or his religion..."" https://t.co/InZ58zkoAm",Barack Obama,21
Democrats,"John McCain is an American hero &amp; one of the bravest fighters I've ever known. Cancer doesn't know what it's up against. Give it hell, John.",Barack Obama,26
Democrats,Health care has always been about something bigger than politics: it's about the character of our country. https://t.co/UqLO14Hef7,Barack Obama,18
Democrats,"Of all that I've done in my life, I'm most proud to be Sasha and Malia's dad. To all those lucky enough to be a dad… https://t.co/XSqMhcSuvR",Barack Obama,27
Democrats,"On this National Gun Violence Awareness Day, let your voice be heard and show your commitment to reducing gun viole… https://t.co/S7dth6Ywb0",Barack Obama,21
Democrats,Forever grateful for the service and sacrifice of all who fought to protect our freedoms and defend this country we… https://t.co/BwRS0onlOL,Barack Obama,21
Democrats,Good to see my friend Prince Harry in London to discuss the work of our foundations &amp; offer condolences to victims… https://t.co/f1U8It8AmE,Barack Obama,22
Democrats,"Through faith, love, and resolve the character of the people of Manchester has shown itself.  Our thoughts &amp; prayer… https://t.co/xyMer891Zo",Barack Obama,20
Democrats,Our hearts go out to those killed and wounded in Manchester. Americans will always stand shoulder to shoulder with the people of the UK.,Barack Obama,24
Democrats,"Excited to hear from Sierra, Imani, Filiz, and Benedikt who are making a difference at home and abroad. See you in… https://t.co/bF1kB1GvxC",Barack Obama,22
Democrats,"Happy Mother's Day to my love and partner on this journey @MichelleObama, and to all the wonderful, hardworking mothers out there.",Barack Obama,21
Democrats,"We're rolling up our sleeves again, back where it all started. Join us at https://t.co/GYkEOK8EuT. https://t.co/UlyvNrQvZR",Barack Obama,16
Democrats,"Well said, Jimmy. That's exactly why we fought so hard for the ACA, and why we need to protect it for kids like Bil… https://t.co/jB3LXT94Ok",Barack Obama,25
Democrats,My heart goes out to the victims and their families in London. No act of terror can shake the strength and resilience of our British ally.,Barack Obama,26
Democrats,"Chuck Berry rolled over everyone who came before him – and turned up everyone who came after.  We'll miss you, Chuck.  Be good.",Barack Obama,23
Democrats,"On International Women’s Day, @MichelleObama and I are inspired by all of you who embrace your power to drive chang… https://t.co/Er9mIQlmgr",Barack Obama,21
Democrats,Humbled to be recognized by a family with a legacy of service. Who's your #ProfileInCourage? Tell me about them:… https://t.co/25Ohhab8Xn,Barack Obama,20
Democrats,We asked. You answered. https://t.co/mAJvko6VqR,Barack Obama,5
Democrats,"Happy Valentine’s Day, @michelleobama! Almost 28 years with you, but it always feels new. https://t.co/O0UhJWoqGN",Barack Obama,15
Democrats,I read letters like these every single day. It was one of the best parts of the job – hearing from you. https://t.co/so1luBcszV,Barack Obama,23
Democrats,"In the meantime, I want to hear what you're thinking about the road ahead. So share your ideas with me here: https://t.co/GYkEOK8EuT",Barack Obama,22
Democrats,"Hi everybody! Back to the original handle. Is this thing still on? Michelle and I are off on a quick vacation, then we’ll get back to work.",Barack Obama,27
