Political Affiliation,tweet,Politician,Word Count,created_time
Democrats,We have a moral obligation to condemn &amp; end the despicable human rights abuses at detention facilities under @realDonaldTrump’s orders. I won't support a bill that lets companies continue to profit off of jailing children &amp; allows kids to remain in unlicensed facilities.,Senator Warren,43,2019-06
Democrats,"Right now, kids are locked in cages &amp; dying in US custody, @realDonaldTrump is terrorizing communities with raids &amp; mass deportation, &amp; the @WhiteHouse is threatening to veto legislation if it leaves out funding for more @ICEgov detention. Congress must fight back.",Senator Warren,42,2019-06
Democrats,"I’m glad students cheated by shady for-profit colleges are fighting back against @BetsyDeVosED in court. If she doesn’t care about helping defrauded students, then let’s hope a federal judge will make her care. https://t.co/nJp0mwbw4S",Senator Warren,34,2019-06
Democrats,"One year ago, I was in McAllen to see the families ripped apart by the Trump admin. A year later, his administration is fighting to make sure the kids held in those cages don’t have soap or toothbrushes. This is a humanitarian crisis, and @realDonaldTrump is responsible for it. https://t.co/93Z25Z2hxF",Senator Warren,50,2019-06
Democrats,Climate change deniers like @VP Pence may think we can bury our heads in the sand &amp; flat-out lie that “America has the cleanest air &amp; water in the world.” But the climate crisis is a national security threat. https://t.co/1DDf3sSmA8,Senator Warren,40,2019-06
Democrats,"“While the plan is technically universal, it really does seem geared toward alleviating the current burdens of the poor and lower-middle class.” #UniversalChildCare https://t.co/TaXQac1eh7",Senator Warren,24,2019-06
Democrats,"I’m deeply worried about the volume &amp; severity with which @ICEgov appears to be violating its own solitary confinement rules, &amp; the health &amp; safety of detainees in ICE's care. Today I’m demanding answers. https://t.co/WPrldOsonv",Senator Warren,35,2019-06
Democrats,"Solitary confinement is a cruel &amp; unnecessary practice. It's appalling that @ICEgov misuses it in immigrant detention centers, including for people with mental or physical disabilities, sexual assault or torture victims, &amp; LGBTQ people. https://t.co/8DYl6cc0Qr",Senator Warren,35,2019-06
Democrats,One of @HUDgov’s most important jobs is to fight housing discrimination &amp; close the homeownership gap for people of color. Eric Blankenstein’s history of racist writings show that he is unfit for a job at HUD. https://t.co/nA2jaqwivF,Senator Warren,37,2019-06
Democrats,The crisis with Iran is a result of @realDonaldTrump provoking Iran’s extreme hardliners &amp; alienating our allies. I cosponsored @SenatorTomUdall’s amdt to the defense bill that prohibits war with Iran without Congressional approval. We can't start another war in the Middle East.,Senator Warren,42,2019-06
Democrats,"Great news: thanks to @RepJudyChu &amp; @RepRichardNeal’s leadership in the House, the @WaysMeansCmte just passed the Refund Equality Act! https://t.co/w9zHbXNaiM",Senator Warren,20,2019-06
Democrats,"It’s been almost 4 months since the House passed a commonsense bill to require background checks for every gun sale – but the @SenateGOP haven’t done a thing. Listen to @GabbyGiffords, @SenateMajLdr McConnell. Our kids’ safety can’t wait another day. #BackgroundChecksNow https://t.co/VHXTI0bsS8",Senator Warren,42,2019-06
Democrats,"I’ve met with refugees from Syria, Iraq, &amp; Central America – moms, dads, kids, young people – fleeing terrorists &amp; gangs to seek a better life. On #WorldRefugeeDay, we reaffirm our values by fighting this administration’s hate-fueled attack on immigrants &amp; refugees. https://t.co/995ALG3F0i",Senator Warren,43,2019-06
Democrats,The Refund Equality Act allows same-sex couples to claim the tax refunds they earned but were denied because of who they love. Tune in to the House markup of the bill now: https://t.co/kdyvxpBC6J,Senator Warren,33,2019-06
Democrats,"For years, legally married same-sex couples couldn’t file joint taxes &amp; often paid more. I’m reintroducing my Refund Equality Act with 39 other senators to right that wrong. https://t.co/TkuzkyFdJv",Senator Warren,29,2019-06
Democrats,"When antitrust regulators let giant corporations put profits over workers &amp; consumers, this is what happens. Disney is on track to make $9 BILLION at the box office in 2019. CEO Bob Iger took home $65.7M last year. And workers are facing layoffs. https://t.co/kB85VAHzwm",Senator Warren,44,2019-06
Democrats,"I’ll keep fighting in Washington to pass the #RaisetheWage Act, which would help ensure that all American workers, including tipped workers, make a living wage and have dignity at work.",Senator Warren,30,2019-06
Democrats,"The federal minimum wage for tipped workers has been frozen at $2.13 since George HW Bush was President. MA can step up &amp; lead with #1fairwage because full-time work shouldn’t mean full-time poverty, financial uncertainty, and harassment on the job.  https://t.co/O0UFZZy2Gv",Senator Warren,41,2019-06
Democrats,"On #Juneteenth, we remember that our country still hasn’t made enough progress toward racial equality &amp; justice. Voter suppression. Mass incarceration. Decades of govt discrimination to keep Black families from building wealth. We can, &amp; must, do better. https://t.co/I1CLOcKLUa",Senator Warren,39,2019-06
Democrats,This important study from the @NLIHC shows what we already know – too many families across MA are stretched to the breaking point just to afford housing. Congress should treat the shortage of affordable housing like the crisis it is &amp; pass my housing bill. https://t.co/j7WbxdKkG3,Senator Warren,46,2019-06
Democrats,"@DeptofDefense The Trump admin has outsourced leadership of the Pentagon to the defense industry. My bill to #EndCorruptionNow would slam shut the revolving door so there wouldn’t be any question that the Pentagon is working for our national security, not the profits of giant defense companies.",Senator Warren,46,2019-06
Democrats,Trump’s new Acting @DeptofDefense Secretary is a former Raytheon lobbyist who wouldn’t commit to fully recusing himself on matters related to his former employer when I questioned him 19 months ago. https://t.co/oy3Dhe1VOx,Senator Warren,32,2019-06
Democrats,"In the wealthiest country in the world, access to affordable, high-quality child care &amp; early ed should be a right for all families – not a privilege for only the rich. Congress should pass our #UniversalChildCare bill to invest in our kids &amp; make this economy work for everyone.",Senator Warren,49,2019-06
Democrats,Massachusetts families pay an average of $20k/yr for infant center care – more than the cost of in-state public tuition at UMass. My #UniversalChildCare bill would help 100k low-income kids in MA &amp; thousands more above the poverty line.,Senator Warren,39,2019-06
Democrats,"@RepDebHaaland My new #UniversalChildCare bill with @RepDebHaaland would:
✔️ Guarantee high-quality child care options for every family
✔️ Make child care free for millions &amp; affordable for every family
✔️ Invest in child care workers
✔️ Provide universal pre-K education",Senator Warren,40,2019-06
Democrats,"Like a lot of working parents, I struggled to find good, affordable child care. Nobody should have to feel like they’re failing their kids. That’s why @RepDebHaaland &amp; I have a plan – AND a bill – for #UniversalChildCare for every child in America. https://t.co/njYzS1vINe",Senator Warren,45,2019-06
Democrats,President Trump’s Texas District Court nominee claimed that being transgender is a “delusion.” That narrow-minded bigotry deserves no place on the federal judiciary. The Senate must stand with the trans community and reject Matthew Kacsmaryk’s nomination. https://t.co/dSIEDGriw7,Senator Warren,37,2019-06
Democrats,Our government isn’t here to help powerful corporations get even more powerful. Our government is here to work for all families. https://t.co/cn51ipv449,Senator Warren,22,2019-06
Democrats,"I’ve got a bill with @RepCummings, @CongressmanRaja, &amp; @MarkWarner to impose massive, mandatory fines when companies like @Equifax expose people’s personal data. The govt should help prevent data breaches, not leave Americans vulnerable to identity theft. https://t.co/GTugkoudIw",Senator Warren,37,2019-06
Democrats,"The government needs to be better &amp; smarter about protecting Americans’ personal information. @RepCummings, @RonWyden &amp; I want @DeptVetAffairs, @CMSGov, @USPS, &amp; @SocialSecurity to explain why they haven’t made improvements to protect consumer data &amp; when they plan to do so.",Senator Warren,41,2019-06
Democrats,"This is a nightmare: almost 2 years after the massive @Equifax data breach, 4 govt agencies are still using an outdated process that relies on credit reporting agency data to verify people’s ID. They're putting Americans at even greater risk for fraud. https://t.co/Wyy60dpDGP",Senator Warren,43,2019-06
Democrats,"All of the credible scientific evidence demonstrates that modern vaccines are safe, effective, and our best chance of protecting our children from diseases that can kill them. https://t.co/M7esvjhw8q",Senator Warren,28,2019-06
Democrats,I’m glad to be an original cosponsor of @PattyMurray’s bill to #FreeThePill. https://t.co/3rXQOyTL0I,Senator Warren,13,2019-06
Democrats,"@FreddieMac @SenatorCarper My bill to #EndCorruptionNow would force ALL @WhiteHouse staff &amp; advisers, paid or unpaid, to follow basic ethics rules. That includes forcing senior White House advisors to fully divest from their family’s commercial real estate companies.",Senator Warren,38,2019-06
Democrats,Jared Kushner didn’t fully divest from Kushner Co &amp; now @FreddieMac is guaranteeing an $800M loan to the company. @SenatorCarper &amp; I have concerns about Kushner’s conflicts of interests &amp; if the company got special treatment. https://t.co/yBC4A1XzHR,Senator Warren,37,2019-06
Democrats,"It’s time for us to decide: Are we going to be a country that only helps the rich and powerful get richer and more powerful, or are we going to be a country that invests in its future? Our #CancelMyDebt bill will do better for students, families, &amp; our economy.",Senator Warren,50,2019-06
Democrats,"My student debt bill with @WhipClyburn will:
✅Cancel up to $50k in student loan debt for 42M Americans
✅Help close the racial wealth gap 
✅Provide meaningful access to bankruptcy relief for student borrowers
#CancelMyDebt",Senator Warren,34,2019-06
Democrats,"I graduated from a public commuter college that cost $50/semester, &amp; it opened a million doors for me. But today, we’re crushing students with debt. This crisis is real – and @WhipClyburn &amp; I have a plan to fix it. #CancelMyDebt",Senator Warren,41,2019-06
Democrats,"Surprise, surprise: @realDonaldTrump’s pick to head @USCIS has compared immigrants to rats and spent his career peddling dangerous, anti-immigrant policies. Ken Cuccinelli is unfit to lead the agency tasked with fulfilling America’s promise as a nation of immigrants. https://t.co/wbr9XZUvXc",Senator Warren,39,2019-06
Democrats,"Algorithms now determine who can get a mortgage, credit card, or bank account, &amp; the terms of those financial products. I want to know what the @federalreserve, @USOCC, @FDICgov &amp; @CFPB are doing to ensure lending algorithms are fair &amp; nondiscriminatory.",Senator Warren,41,2019-06
Democrats,"For generations, lenders have given African American &amp; Latino families fewer loans at worse terms than similar white borrowers. Tech alone won’t fix the problem. A new analysis found that discrimination is hardwired into lending algorithms. I want answers. https://t.co/3FNd8bljfg",Senator Warren,40,2019-06
Democrats,We need to padlock the revolving door between big business &amp; government to get our democracy working for the people again. My bill to #EndCorruptionNow would force former corporate lobbyists like Charles Faulkner to take a 6-year time-out before taking a job in government.,Senator Warren,44,2019-06
Democrats,".@RepTedLieu &amp; I have urged the @StateOIG to investigate Charles Faulkner’s conduct, including whether he violated his ethics pledge &amp; any federal ethics laws during his govt service. Officials should work for the American people, not their former defense contractor clients.",Senator Warren,41,2019-06
Democrats,.@realDonaldTrump is more interested in appeasing US defense contractors than holding Saudi Arabia accountable for one of the world’s worst humanitarian catastrophes. https://t.co/DdorZGh8AA,Senator Warren,23,2019-06
Democrats,"Former @StateDept official Charles Faulkner helped the Trump administration bypass Congress to fast track arms sales to Saudi Arabia &amp; the UAE – including arms made by Raytheon, his former lobbying client. That’s blatant government corruption. https://t.co/kKWXxD7BJ6",Senator Warren,37,2019-06
Democrats,"The @USWNT is #1 in the world &amp; contributes higher revenues for @USSoccer than the men’s team, but they’re still paid a fraction of what the men earn. Women deserve equal pay for equal (or better!) work in offices, factories, AND on the soccer field. https://t.co/ftOSrjRyOE",Senator Warren,46,2019-06
Democrats,"The House passed the #SaveTheInternet Act to restore #NetNeutrality, &amp; @senatemajldr buried it in his legislative graveyard. The internet doesn’t belong to giant companies – it belongs to all of us. I’m joining @SenMarkey &amp; @SenateDems to demand a vote for a free &amp; open internet. https://t.co/j17QfSrVHo",Senator Warren,47,2019-06
Democrats,"@TheJusticeDept Consumers &amp; markets deserve confidence that @TheJusticeDept will conduct antitrust investigations into Google, Apple or any company with integrity &amp; impartiality. That’s why my bill to #EndCorruptionNow would shut down the revolving door between big business &amp; the government.",Senator Warren,40,2019-06
Democrats,The head of the antitrust division at @TheJusticeDept should not be supervising investigations into Apple or Google – former clients who paid him tens of thousands of dollars to lobby the federal govt. Makan Delrahim should recuse himself. https://t.co/AEpIrQEyVe,Senator Warren,39,2019-06
Democrats,"Giant coal companies are cheating taxpayers into giving them tax subsidies intended for technologies that truly reduce emissions. @SenWhitehouse, @SenSherrodBrown &amp; I want the IRS to explain why the Trump admin is letting this happen. https://t.co/uKKbSHYdSx",Senator Warren,36,2019-06
Democrats,I’ve got a bill for that. My affordable housing plan will build 3M+ new housing units AND create a competitive grant program as an incentive for local governments to eliminate unnecessary zoning laws &amp; land use restrictions that drive up costs. https://t.co/R7fble9Qah,Senator Warren,42,2019-06
Democrats,"Happy #Pride, Boston! It’s my favorite day of the year because it’s the day we celebrate love. Don’t just march in #BostonPride today – DANCE. Be #wickedproud of who you are because our diversity makes our Commonwealth &amp; our country stronger.",Senator Warren,41,2019-06
Democrats,"The accreditation system for private detention centers is an utter sham. I wrote last week to private prisons, @DHSgov &amp; the accreditors looking for answers, but one thing is already clear: we need real accountability to protect the lives of everyone detained at these facilities.",Senator Warren,45,2019-06
Democrats,"An independent investigator found dangerous violations of detention standards at four immigration detention facilities. And guess what? All four facilities are listed on @ACAinfo’s website as accredited institutions. This is despicable.
https://t.co/N1O0K1mPtX",Senator Warren,32,2019-06
Democrats,"On National Gun Violence Awareness Day, it’s time for the Senate to finally show some political courage &amp; vote on common-sense gun safety laws to protect our kids &amp; grandkids. We’re here to work for the people, not the @NRA. #wearorange https://t.co/TsxxWomBbA",Senator Warren,42,2019-06
Democrats,I love #Pride because it's a time we all come together to celebrate love. I'll never stop fighting for a world where everyone feels safe to be who they are &amp; love who they love. https://t.co/WPOIItWHRF,Senator Warren,36,2019-06
Democrats,Congress should take the next step &amp; pass our Tax Filing Simplification Act to make filing taxes easier &amp; cheaper for all Americans. https://t.co/lUIqXTLRY9,Senator Warren,24,2019-06
Democrats,"For years, giant tax prep companies have deliberately rigged the IRS program that is supposed to provide free filing services to pad their bottom lines instead. Taxpayers &amp; advocates fought back – &amp; stopped that broken program from being written into law. https://t.co/SuB3717Gyx",Senator Warren,43,2019-06
Democrats,"@DHSgov @WhiteHouse @realDonaldTrump I launched an investigation w/ @RepJayapal on General Kelly joining the board of a company that runs the country’s largest detention center for migrant kids. Our anti-corruption bill would lock the revolving door to make these sorts of rapid, cynical, &amp; unethical actions illegal.",Senator Warren,47,2019-06
Democrats,Former @DHSgov Secretary &amp; @WhiteHouse Chief of Staff John Kelly was at the center of @realDonaldTrump’s policies that separated families &amp; locked kids in cages. It’s outrageous that he’s now set to cash in on those inhumane policies at Caliburn. https://t.co/8fwYu7iNYG,Senator Warren,41,2019-06
Democrats,"@MassGovernor @CAgovernor Our federal marijuana laws perpetuate our broken criminal justice system, impede research, restrict veterans' access &amp; hinder economic development. Marijuana should be legalized, &amp; I’ll work with anyone – GOP, Dem, Independent, Libertarian, vegetarian – to push for these reforms.",Senator Warren,42,2019-06
Democrats,12 GOP &amp; Democratic governors – led by @MassGovernor Baker &amp; @CAgovernor Newsom – have endorsed my bipartisan bill to protect states’ right to enforce their own marijuana laws without federal interference. This is long overdue. https://t.co/ChitIdejZc,Senator Warren,37,2019-06
Democrats,"On #DDay75thAnniversary, we remember the sacrifices of American and Allied troops to liberate Europe from the Nazi regime. We also remember that America is strong, but we are even stronger when we work with our allies to build a more peaceful world. #DDay75",Senator Warren,43,2019-06
Democrats,The new SEC rules make it easier for Wall St to cheat families out of their life savings. Workers are facing a retirement crisis. The last thing the SEC should do is give the green light for brokers &amp; advisers to trick people into buying harmful products. https://t.co/6KmS62mpze,Senator Warren,48,2019-06
Democrats,"Unlike Big Tech, the American people can’t afford to hire an “army” of lobbyists to march on Capitol Hill when Washington isn’t working for them. That’s why my plan to #EndCorruptionNow would end lobbying as we know it. https://t.co/vg77ZSBb5H",Senator Warren,39,2019-06
Democrats,"Betsy DeVos should focus on real solutions to the student debt crisis – not more ways to trick &amp; trap students in debt. @RepPressley, @RepKatiePorter &amp; I want answers about @usedgov’s ISA plans to determine if they’re acting in students’ best interest. https://t.co/ditxMygtX7",Senator Warren,43,2019-06
Democrats,It's disturbing that @usedgov is exploring Income Share Agreements – student debt contracts that allow private investors to exploit students (especially students of color) as badly as some of the most predatory &amp; costly private student loans. https://t.co/qfngVfscnF,Senator Warren,38,2019-06
Democrats,"It’s time to stop handing out tax breaks to Big Oil &amp; padding corporate profits at our communities’ expense. Investing in clean energy &amp; reducing carbon pollution are investments in our health, our environment, our national security, &amp; our economy. #climaterisks #climatecosts",Senator Warren,42,2019-06
Democrats,Even some giant multinational corporations are starting to disclose to their shareholders that climate change will have an enormous effect on their bottom line – &amp; I have a bill to force them all to fess up. #climatecosts https://t.co/5zwGDWxTm9,Senator Warren,39,2019-06
Democrats,"The climate crisis poses an existential threat to our country &amp; our planet. We see #climaterisks every day: record floods. Devastating wildfires. Monster storms. It jeopardizes our air, water, homes, businesses, food, infrastructure, economy, &amp; national security. #climatecosts",Senator Warren,38,2019-06
Democrats,"Last year, Hurricane Florence tore through NC. Hurricane Michael ripped through FL. And floods put Plains states like NE underwater. It will cost US taxpayers billions of dollars just to repair three bases because of those storms. #climatecosts https://t.co/UgHjCNSTYO",Senator Warren,39,2019-06
Democrats,"We’re proud that Massachusetts leads the way on health care coverage. Health care is a basic human right, and we fight for basic human rights. https://t.co/qCJI14Rc86",Senator Warren,26,2019-06
Democrats,"The House sent an important message today: we must protect Dreamers, TPS holders, &amp; DED beneficiaries from @realDonaldTrump’s racist, anti-immigrant agenda. The Senate should pass this bill immediately. https://t.co/UhM5cmWk3N #DreamAndPromiseNow",Senator Warren,30,2019-06
Democrats,"It’s been 2 months since the House voted to reauthorize the Violence Against Women Act &amp; the @SenateGOP haven’t done a thing. Women – especially Native women &amp; women of color – can’t wait any longer, @senatemajldr. It’s time to vote on the House version of VAWA. #VAWA4ALL #HR1585",Senator Warren,49,2019-06
Democrats,Even Silicon Valley is cashing in on the Pentagon’s corrupt contracting system. My @DeptofDefense Ethics &amp; Anti-Corruption Act with @RepSpeier would lock the revolving door so that the Pentagon isn't working for the benefit of past-and-future employers. https://t.co/8OVKe2kfAM,Senator Warren,38,2019-06
Democrats,"People always say that big change is impossible. That’s what they told the suffragettes – but they got organized, persisted, &amp; 100 years ago today, the Senate passed the 19th Amendment to give women the right to vote. We can change the course of history – if we fight for it. https://t.co/ivuxrhpGvp",Senator Warren,52,2019-06
Democrats,"Massachusetts families are fighting for their lives against the opioid epidemic – and the federal government isn't doing enough to help. My plan, the #CAREact, would spend $100 billion on treatment, recovery, and research to end this crisis. 
https://t.co/j8fiOKj4nj",Senator Warren,39,2019-06
Democrats,"@ICEgov @ACAinfo I'm opening an investigation into the accreditation process for private detention operators. If federal agencies rely on @ACAinfo for detainees' safety, they must be accountable for proper conditions before we hand these companies huge govt contracts. https://t.co/DrIKPZNAj1",Senator Warren,39,2019-05
Democrats,@ICEgov The American Correctional Association is in charge of accrediting private prison facilities to ensure they meet basic standards. But @ACAinfo is ALSO the #1 trade association of the private prison industry. Those perverse incentives are a recipe for disaster.,Senator Warren,40,2019-05
Democrats,".@ICEgov detains almost 50k immigrants – many in facilities run by for-profit companies. I’ve repeatedly pushed these contractors, auditors, &amp; ICE about their failure to protect the health &amp; safety of detainees. Today I’m taking another step. https://t.co/LABpj6Mcpn",Senator Warren,38,2019-05
Democrats,Thousands of loyal @Sears employees lost their jobs because of Eddie Lampert. Now he’s trying to betray his promise to pay them the severance they earned. @RepAOC and I are demanding answers. https://t.co/nteJG502Ie,Senator Warren,33,2019-05
Democrats,The CRS report confirmed what most Americans already knew: the #GOPTaxScam was a heist that stole from middle class families &amp; handed that money over to big campaign donors. That’s corruption. It’s long past time for the rich &amp; powerful to pay their fair share.,Senator Warren,45,2019-05
Democrats,"So if they didn’t raise wages for workers or spend the money to grow the economy, what did CEOs use all of that #GOPTaxScam money for? Stock buybacks that artificially pump up the company’s stock price for wealthy shareholders. https://t.co/0PuL4B33Zo",Senator Warren,40,2019-05
Democrats,Did people spend more money because of the #GOPTaxScam? Nope. Turns out that the ultra-rich who got those tax breaks don’t need even more money for yachts &amp; diamonds. https://t.co/jJqxIOSmdU,Senator Warren,30,2019-05
Democrats,Did giant corporations use their #GOPTaxScam money to raise workers’ wages? Nope. No trickle-down here. https://t.co/tM7H306Ayf,Senator Warren,16,2019-05
Democrats,Did the #GOPTaxScam grow the economy? Nope. https://t.co/pcki2uoT02,Senator Warren,8,2019-05
Democrats,"First off, let’s just be clear: The #GOPTaxScam helped giant corporations a heck of a lot more than middle class families. That’s a fact. https://t.co/fsBFhmEWrg",Senator Warren,25,2019-05
Democrats,The #GOPTaxScam was a $1.5 trillion giveaway to billionaires &amp; giant corporations. That’s not a conspiracy theory or partisan attack. The nonpartisan Congressional Research Service just ran the 2018 numbers. Let’s look at the facts: https://t.co/tp4wbO1kMq,Senator Warren,36,2019-05
Democrats,"I struggled for years to juggle my family &amp; my teaching job. The constant search for good, affordable child care nearly knocked me out. Luckily, my Aunt Bee stepped in to help. But not every family has an Aunt Bee – and that’s why I’m fighting for #UniversalChildCare. https://t.co/PhPVQl3aIU",Senator Warren,49,2019-05
Democrats,"Workers at @UMassMemorial provide life-saving care for people in Central MA. I’m very glad to see that @sharehospitalu1, @AFSCME &amp; UMass Memorial have ratified a new 4-yr contract that improves patient care, raises wages, &amp; strengthens workers' voices. https://t.co/MZ2GMort9j",Senator Warren,39,2019-05
Democrats,"If the companies that belong to the @USChamber and @ShopFloorNAM really support efforts to #ActOnClimate, they should put people over profits and stop funneling money to the #ChamberOfCarbon and other anti-climate lobbying groups.",Senator Warren,33,2019-05
Democrats,This is bigger than 2 anti-climate lobbying groups – it’s also about the companies (many of which have made public commitments to fight climate change) that support them. They're putting their reputations – and our communities – at risk. https://t.co/9IEijuVKmZ,Senator Warren,40,2019-05
Democrats,.@ShopFloorNAM has repeatedly opposed federal action on the climate crisis – and worked to protect Big Oil by supporting Arctic and offshore oil drilling and fighting the transition to a clean energy economy. #ManufacturedFacts. https://t.co/FnPs6NTxte,Senator Warren,35,2019-05
Democrats,The @USChamber has supported Trump Admin efforts to roll back the Clean Power Plan and funded a misleading study that @realDonaldTrump used to justify withdrawing from the Paris Agreement. It might as well change its name to the #ChamberOfCarbon. https://t.co/5rE8ZYc9gj,Senator Warren,40,2019-05
Democrats,What do the @USChamber and @ShopFloorNAM have in common? They’re 2 of corporate America’s top lobbying groups. And they’re both leading the charge to stop Congress from combatting the climate crisis and saving our planet. https://t.co/AKQFeXQl39,Senator Warren,36,2019-05
Democrats,"I read the Mueller Report. In fact, I re-read portions of it on the floor of the United States Senate. It should be crystal clear to anyone who read the report: Congress must hold the President accountable.

https://t.co/lN32DJmKC5",Senator Warren,38,2019-05
Democrats,".@BostonLogan airport workers keep us safe and get us where we need to go. I’m glad that @MassAGO is holding contractors accountable, and making sure workers are paid every penny they’ve earned. https://t.co/bcCIkbAKJp",Senator Warren,33,2019-05
Democrats,"On #MemorialDay, we remember the brave women and men who made the ultimate sacrifice for our country. We honor them by following through on the promises we made to their families, and all those who serve. https://t.co/pzg8HvNzdY",Senator Warren,37,2019-05
Democrats,Selling more weapons to Saudi Arabia doesn't make America safer or align with our country's values. It only benefits defense contractors and @realDonaldTrump's alarming desire to sow chaos abroad. l'll do everything I can in Congress to stop it.,Senator Warren,39,2019-05
Democrats,".@realDonaldTrump wants to keep selling American weapons to his Saudi buddies. But he knows Congress won't approve selling to a regime that's bombed thousands of Yemeni civilians and murdered journalist Jamal Khashoggi – so he's trying to go around us. 
https://t.co/Yvx0g21gR9",Senator Warren,41,2019-05
Democrats,This is a despicable act of cowardice. This vandalism is meant to divide us – but I know it only strengthens the resolve of the people of Dorchester and the Commonwealth of Massachusetts to remember and honor those who made the ultimate sacrifice. https://t.co/gDy3rvIYkC,Senator Warren,44,2019-05
Democrats,"Last week, @SenatorMenendez, @NydiaVelazquez &amp; I questioned @FEMA about the delays. Now, the agency has confirmed the hospital on Vieques will be rebuilt. It's a critical win for the people of Puerto Rico – and we’ll be with them every step of the way. https://t.co/1PWLW37Nta",Senator Warren,45,2019-05
Democrats,"For nearly 2 years, 9,000 US citizens living on the island of Vieques, Puerto Rico haven't had access to a local hospital. Theirs was destroyed in Hurricane Maria, and despite promises to rebuild, @FEMA kept delaying the project. https://t.co/TtfPxiTrtN",Senator Warren,39,2019-05
Democrats,"Last night, I voted for a major bipartisan disaster relief package that will help people across the country recover from natural disasters like hurricanes, flooding, and wildfires. When we work together, our nation comes out on top.  https://t.co/EHQ98gVDCL",Senator Warren,38,2019-05
Democrats,"10 years ago this week, Congress passed a bipartisan bill to help get the tricks &amp; traps out of the fine print of credit card agreements – but the fight’s not over. We need a strong @CFPB to hold credit card companies accountable when they cheat customers &amp; break the law. https://t.co/8a8OCiEQDx",Senator Warren,52,2019-05
Democrats,"I'm proud to cosponsor the Women’s Health Protection Act. It would #StopTheBans by enshrining Roe v. Wade into federal law – ensuring everyone in this country has access to abortion, no matter where they live. #ActForWomen https://t.co/ePxhIlIj4n",Senator Warren,37,2019-05
