Political Affiliation,tweet,Politician,Word Count,created_time
Republican,"Why aren’t the Democrats in the House calling Comey, Brennan, Clapper, Page and her FBI lover (whose invaluable phone records were illegally deleted), Crooked Hillary, Podesta, Ohr (and Nellie), the GPS Fusion characters, Christopher Steele, the DNC (&amp; their missing server)....",Donald Trump,41,2019-06
Republican,"The Republican Senate just passed bipartisan humanitarian assistance for our Southern Border, 84-8! In addition to aid, Congress must close the catastrophic loopholes that are driving the Crisis. We must end incentives for Smuggling Children, Trafficking Women, and Selling Drugs.",Donald Trump,40,2019-06
Republican,"....No Collusion, No Obstruction! Robert Mueller said he was done after his last 9 minute news conference, as later corrected. Now the Dems want to  give it another try. Does it ever end?",Donald Trump,33,2019-06
Republican,"According to Fake News (and low ratings) @CNN, “Democrats say hearings could change impeachment debate.” That’s because they have lost the impeachment debate (80% say NO), and they are hoping that yet another DO OVER, after 2 1/2 years and $40,000,000, will turn things around....",Donald Trump,45,2019-06
Republican,"“I have been in office for many years, the Military is very important to me, and at no time in my professional life has the U.S. Military been as strong as it is right now.” Thank you @LindseyGrahamSC",Donald Trump,38,2019-06
Republican,https://t.co/mudnBtvWO1,Donald Trump,1,2019-06
Republican,The Democrats would save many lives if they would change our broken and very DANGEROUS Immigration Laws. It can be done instantly!,Donald Trump,22,2019-06
Republican,"Just departed for the #G20 Summit in Osaka, Japan!🇺🇸🇯🇵 https://t.co/IdAYUOiWqf",Donald Trump,10,2019-06
Republican,"The Democrats should change the Loopholes and Asylum Laws so lives will be saved at our Southern Border. They said it was not a crisis at the Border, that it was all just “manufactured.” Now they admit that I was right - But they must do something about it. Fix the Laws NOW!",Donald Trump,53,2019-06
Republican,"....invited Megan or the team, but I am now inviting the TEAM, win or lose. Megan should never disrespect our Country, the White House, or our Flag, especially since so much has been done for her &amp; the team. Be proud of the Flag that you wear. The USA is doing GREAT!",Donald Trump,52,2019-06
Republican,"....in our Country’s history, and the poverty index is also best number EVER), leagues and teams love coming to the White House. I am a big fan of the American Team, and Women’s Soccer, but Megan should WIN first before she TALKS! Finish the job! We haven’t yet....",Donald Trump,48,2019-06
Republican,"Women’s soccer player, @mPinoe, just stated that she is “not going to the F...ing White House if we win.” Other than the NBA, which now refuses to call owners, owners (please explain that I just got Criminal Justice Reform passed, Black unemployment is at the lowest level...",Donald Trump,47,2019-06
Republican,"Democrats want Open Borders, which equals violent crime, drugs and human trafficking. They also want very high taxes, like 90%. Republicans want what’s good for America - the exact opposite!",Donald Trump,30,2019-06
Republican,I will be interviewed by @MariaBartiromo today at 8:15 A.M. on @FoxBusiness. Enjoy!,Donald Trump,13,2019-06
Republican,"Too bad the Dems in Congress won’t do anything at all about Border Security. They want Open Borders, which means crime. But we are getting it done, including building the Wall! More people than ever before are coming because the USA Economy is so good, the best in history.",Donald Trump,49,2019-06
Republican,"Wow, @FoxNews did great in the ratings. CNN is dead as a door nail
(no credibility), and MSNBC is dying fast. @foxandfriends and @MariaBartiromo are doing great! https://t.co/0sFBVmjR7f",Donald Trump,28,2019-06
Republican,Presidential Harassment!,Donald Trump,2,2019-06
Republican,"Senator Thom Tillis of North Carolina has really stepped up to the plate. Thom is tough on Crime, Strong on the Border and fights hard against Illegal Immigration. He loves our Military, our Vets and our great Second Amendment. I give Thom my Full and Total Endorsement!",Donald Trump,47,2019-06
Republican,"Staff Sgt. David Bellavia - today, we honor your extraordinary courage, we salute your selfless service, and we thank you for carrying on the legacy of American Valor that has always made our blessed nation the strongest and mightiest in the world! https://t.co/pQ3dhhaSpE",Donald Trump,43,2019-06
Republican,"Today, it was my great honor to present the Medal of Honor to Army Staff Sgt. David Bellavia (HERO) for his courageous actions as a squad leader in Fallujah. #MOH https://t.co/FkNCazkWWo",Donald Trump,31,2019-06
Republican,"....Martha is strong on Crime and Borders, the 2nd Amendment, and loves our Military and Vets. She has my Complete and Total Endorsement!",Donald Trump,23,2019-06
Republican,"A brave former fighter jet pilot and warrior, Senator Martha McSally of Arizona has done an outstanding job in D.C., and is fully supportive of our agenda – she is with us all the way....",Donald Trump,35,2019-06
Republican,"....Iran’s very ignorant and insulting statement, put out today, only shows that they do not understand reality. Any attack by Iran on anything American will be met with great and overwhelming force. In some areas, overwhelming will mean obliteration. No more John Kerry &amp; Obama!",Donald Trump,45,2019-06
Republican,"....The wonderful Iranian people are suffering, and for no reason at all. Their leadership spends all of its money on Terror, and little on anything else. The U.S. has not forgotten Iran’s use of IED’s &amp; EFP’s (bombs), which killed 2000 Americans, and wounded many more...",Donald Trump,46,2019-06
Republican,"Iran leadership doesn’t understand the words “nice” or “compassion,” they never have. Sadly, the thing they do understand is Strength and Power, and the USA is by far the most powerful Military Force in the world, with 1.5 Trillion Dollars invested over the last two years alone..",Donald Trump,47,2019-06
Republican,Stock Market is heading for one of the best months (June) in the history of our Country. Thank you Mr. President!,Donald Trump,21,2019-06
Republican,I am pleased to announce the launch of https://t.co/D1MY2aPC7f. This new platform will allow my campaign and other Republicans to compete with the Democrats money machine. This has been a priority of mine and I’m pleased to share that it is up and running! #KeepAmericaGreat,Donald Trump,45,2019-06
Republican,"....Think of what it could have been if the Fed had gotten it right. Thousands of points higher on the Dow, and GDP in the 4’s or even 5’s. Now they stick, like a stubborn child, when we need rates cuts, &amp; easing, to make up for what other countries are doing against us. Blew it!",Donald Trump,56,2019-06
Republican,"Despite a Federal Reserve that doesn’t know what it is doing - raised rates far too fast (very low inflation, other parts of world slowing, lowering &amp; easing) &amp; did large scale tightening, $50 Billion/month, we are on course to have one of the best Months of June in US history...",Donald Trump,51,2019-06
Republican,....a dangerous journey. We don’t even need to be there in that the U.S. has just become (by far) the largest producer of Energy anywhere in the world! The U.S. request for Iran is very simple - No Nuclear Weapons and No Further Sponsoring of Terror!,Donald Trump,46,2019-06
Republican,"China gets 91% of its Oil from the Straight, Japan 62%, &amp; many other countries likewise. So why are we protecting the shipping lanes for other countries (many years) for zero compensation. All of these countries should be protecting their own ships on what has always been....",Donald Trump,47,2019-06
Republican,https://t.co/GY34Y0OeAS,Donald Trump,1,2019-06
Republican,"When our Country had no debt and built everything from Highways to the Military with CASH, we had a big system of Tariffs. Now we allow other countries to steal our wealth, treasure, and jobs - But no more! The USA is doing great, with unlimited upside into the future!",Donald Trump,50,2019-06
Republican,Wonderful Church service at Camp David. Thank you!,Donald Trump,8,2019-06
Republican,"I want to give the Democrats every last chance to quickly negotiate simple changes to Asylum and Loopholes. This will fix the Southern Border, together with the help that Mexico is now giving us. Probably won’t happen, but worth a try. Two weeks and big Deportation begins!",Donald Trump,47,2019-06
Republican,"I never called the strike against Iran “BACK,” as people are incorrectly reporting, I just stopped it from going forward at this time!",Donald Trump,23,2019-06
Republican,https://t.co/SSWnX8oQ65,Donald Trump,1,2019-06
Republican,"At the request of Democrats, I have delayed the Illegal Immigration Removal Process (Deportation) for two weeks to see if the Democrats and Republicans can get together and work out a solution to the Asylum and Loophole problems at the Southern Border. If not, Deportations start!",Donald Trump,46,2019-06
Republican,"....Sanctions come off Iran, and they become a productive and prosperous nation again - The sooner the better!",Donald Trump,18,2019-06
Republican,"Iran cannot have Nuclear Weapons! Under the terrible Obama plan, they would have been on their way to Nuclear in a short number of years, and existing verification is not acceptable. We are putting major additional Sanctions on Iran on Monday. I look forward to the day that.....",Donald Trump,48,2019-06
Republican,"I am at Camp David working on many things, including Iran! We have a great Economy, Tariffs have been very helpful both with respect to the huge Dollars coming IN, &amp; on helping to make good Trade Deals. The Dow heading to BEST June in 80 years! Stock Market BEST June in 50 years!",Donald Trump,54,2019-06
Republican,https://t.co/mUc2KZFZON,Donald Trump,1,2019-06
Republican,Thank you Jessica! https://t.co/gxNRfFqZCm,Donald Trump,4,2019-06
Republican,A great book! https://t.co/QwB46HVpmv,Donald Trump,4,2019-06
Republican,Looking good. We MUST WIN to KEEP AMERICA GREAT! https://t.co/ADULIQ0tO1,Donald Trump,10,2019-06
Republican,Stock Market is on track to have the best June in over 50 years! Thank you Mr. President! @WSJ,Donald Trump,19,2019-06
Republican,"The people that Ice will apprehend have already been ordered to be deported. This means that they have run from the law and run from the courts. These are people that are supposed to go back to their home country. They broke the law by coming into the country, &amp; now by staying.",Donald Trump,53,2019-06
Republican,https://t.co/JDS4zUXXJG,Donald Trump,1,2019-06
Republican,"....proportionate to shooting down an unmanned drone. I am in no hurry, our Military is rebuilt, new,  and ready to go, by far the best in the world. Sanctions are biting &amp; more added last night. Iran can NEVER have Nuclear Weapons, not against the USA, and not against the WORLD!",Donald Trump,51,2019-06
Republican,"....On Monday they shot down an unmanned drone flying in International Waters. We were cocked &amp; loaded to retaliate last night on 3 different sights when I asked, how many will die. 150 people, sir, was the answer from a General. 10 minutes before the strike I stopped it, not....",Donald Trump,50,2019-06
Republican,"....Death to America. I terminated deal, which was not even ratified by Congress, and imposed strong sanctions. They are a much weakened nation today than at the beginning of my Presidency, when they were causing major problems throughout the Middle East. Now they are Bust!....",Donald Trump,45,2019-06
Republican,"President Obama made a desperate and terrible deal with Iran - Gave them 150 Billion Dollars plus I.8 Billion Dollars in CASH! Iran was in big trouble and he bailed them out. Gave them a free path to Nuclear Weapons, and SOON. Instead of saying thank you, Iran yelled.....",Donald Trump,49,2019-06
Republican,"....”This Russia Collusion Hoax was perpetrated in part by people inside the government, and in part by a compliant (Fake News) media.” Mollie Hemingway.  @TuckerCarlson @foxandfriends  The facts are starting to pour out. Stay tuned!",Donald Trump,35,2019-06
Republican,"Just revealed that the Failing and Desperate New York Times was feeding false stories about me, &amp; those associated with me, to the FBI. This shows the kind of unprecedented hatred I have been putting up with for years with this Crooked newspaper. Is what they have done legal?...",Donald Trump,49,2019-06
Republican,S&amp;P closes at Record High! https://t.co/C5nOXIQ7EJ,Donald Trump,6,2019-06
Republican,It was my great honor to host Canadian Prime Minister @JustinTrudeau at the @WhiteHouse today!🇺🇸🇨🇦 https://t.co/orlejZ9FFs,Donald Trump,16,2019-06
Republican,Iran made a very big mistake!,Donald Trump,6,2019-06
Republican,“The President has a really good story to tell. We have unemployment lower than we’ve seen in decades. We have people who stopped looking for work coming back into the labor force. We are in a record growth period.” Michael Steel @MSNBC (do you believe?),Donald Trump,45,2019-06
Republican,S&amp;P opens at Record High!,Donald Trump,5,2019-06
Republican,"Since Election Day 2016, Stocks up almost 50%, Stocks gained 9.2 Trillion Dollars in value, and more than 5,000,000 new jobs added to the Economy. @LouDobbs If our opponent had won, there would have been a market crash, plain and simple! @TuckerCarlson @seanhannity @IngrahamAngle",Donald Trump,44,2019-06
Republican,Congratulations to President Lopez Obrador — Mexico voted to ratify the USMCA today by a huge margin. Time for Congress to do the same here!,Donald Trump,25,2019-06
Republican,"Just returning from Orlando and Doral (Miami), Florida, and heading to the Oval Office, where I will present the great Economist, Dr. Arthur Laffer, with the Presidential Medal of Freedom.",Donald Trump,30,2019-06
Republican,I will be interviewed LIVE tonight by @seanhannity on @FoxNews  9 P.M. Enjoy!,Donald Trump,13,2019-06
Republican,"....asking Hillary Clinton why she deleted and acid washed her Emails AFTER getting a subpoena from Congress? Anybody else would be in jail for that, yet the Dems refuse to even bring it up. Rigged House Committee",Donald Trump,37,2019-06
Republican,"So sad that the Democrats are putting wonderful Hope Hicks through hell, for 3 years now, after total exoneration by Robert Mueller &amp; the Mueller Report. They were unhappy with result so they want a Do Over. Very unfair &amp; costly to her. Will it ever end? Why aren’t they.......",Donald Trump,50,2019-06
Republican,"If I didn’t have the Phony Witch Hunt going on for 3 years, and if the Fake News Media and their partner in Crime, the Democrats, would have played it straight, I would be way up in the Polls right now - with our Economy, winning by 20 points. But I’m winning anyway!",Donald Trump,53,2019-06
Republican,DEMOCRAT CONGRESSIONAL HEARINGS ARE #RIGGED!,Donald Trump,5,2019-06
Republican,"....33,000 Emails that Hillary and her lawyer deleted and acid washed AFTER GETTING A SUBPOENA FROM CONGRESS? That is real Obstruction that the Dems want no part of because their hearings are RIGGED and a disgrace to our Country!",Donald Trump,39,2019-06
Republican,"The Dems are very unhappy with the Mueller Report, so after almost 3 years, they want a Redo, or Do Over. This is extreme Presidential Harassment. They gave Crooked Hillary’s people complete Immunity, yet now they bring back Hope Hicks. Why aren’t the Dems looking at the.....",Donald Trump,47,2019-06
Republican,THANK YOU! #Trump2020🇺🇸 https://t.co/recnmmYAFN,Donald Trump,4,2019-06
Republican,"Don’t ever forget - this election is about YOU. It is about YOUR family, YOUR future, &amp; the fate of YOUR COUNTRY. We begin our campaign with the best record, the best results, the best agenda, &amp; the only positive VISION for our Country’s future! #Trump2020 https://t.co/Vmu28hKQh6",Donald Trump,47,2019-06
Republican,"In the ultimate act of moral cowardice, not one Democrat Candidate for president - not a single one - has stood up to defend the incredible men and women of ICE and Border Patrol. They don’t have the character, the virtue, or the spine! #Trump2020 https://t.co/oULNnVtxmW",Donald Trump,46,2019-06
Republican,On no issue are Democrats more extreme – and more depraved – than when it comes to Border Security. The Democrat Agenda of open borders is morally reprehensible. It is the great betrayal of the American Middle Class and our Country as a whole! #Trump2020 https://t.co/f9RJhpp50J,Donald Trump,46,2019-06
Republican,"Together, we are breaking the most sacred rule in Washington Politics: we are KEEPING our promises to the American People. Because my only special interest is YOU! #Trump2020 https://t.co/bYyK6sOrak",Donald Trump,29,2019-06
Republican,"THANK YOU ORLANDO, FLORIDA!https://t.co/Va9FhByJi0",Donald Trump,4,2019-06
Republican,"Join me LIVE tonight in Orlando, Florida at 8:00 P.M. Eastern as we kickoff #Trump2020. Enjoy!",Donald Trump,16,2019-06
Republican,"Departing for Orlando, Florida with @FLOTUS Melania! https://t.co/EB2ewYArUP",Donald Trump,8,2019-06
Republican,"....I thank Pat for his outstanding service and will be naming Secretary of the Army, Mark Esper, to be the new Acting Secretary of Defense. I know Mark, and have no doubt he will do a fantastic job!",Donald Trump,38,2019-06
Republican,"Acting Secretary of Defense Patrick Shanahan, who has done a wonderful job, has decided not to go forward with his confirmation process so that he can devote more time to his family....",Donald Trump,32,2019-06
Republican,German DAX way up due to stimulus remarks from Mario Draghi. Very unfair to the United States!,Donald Trump,17,2019-06
Republican,“ECB officials see Rate Cut as primary tool for any new stimulus.”  @business,Donald Trump,13,2019-06
Republican,Had a very good telephone conversation with President Xi of China. We will be having an extended meeting next week at the G-20 in Japan. Our respective teams will begin talks prior to our meeting.,Donald Trump,35,2019-06
Republican,"The Fake News doesn’t report it, but Republican enthusiasm is at an all time   high. Look what is going on in Orlando, Florida, right now! People have never seen anything like it (unless you play a guitar). Going to be wild - See you later!",Donald Trump,45,2019-06
Republican,European Markets rose on comments (unfair to U.S.) made today by Mario D!,Donald Trump,13,2019-06
Republican,"Mario Draghi just announced more stimulus could come, which immediately dropped the Euro against the Dollar, making it unfairly easier for them to compete against the USA. They have been getting away with this for years, along with China and others.",Donald Trump,41,2019-06
Republican,"Only a few people showed up for the so-called Impeachment rallies over the weekend. The numbers were anemic, no spirit, no hope. More importantly, No Collusion, No Obstruction!",Donald Trump,28,2019-06
Republican,Wow!  The State Department said it has identified 30 Security Incidents involving current or former employees and their handling of Crooked Hillary Clinton’s Emails. @FoxNews  This is really big. Never admitted before. Highly Classified Material. Will the Dems investigate this?,Donald Trump,40,2019-06
Republican,"The story in the @nytimes about the U.S. escalating attacks on Russia’s power grid is Fake News, and the Failing New York Times knows it. They should immediately release their sources which, if they exist at all, which I doubt, are phony. Times must be held fully accountable!",Donald Trump,48,2019-06
Republican,"Thousands of people are already lined up in Orlando, some two days before tomorrow nights big Rally. Large Screens and food trucks will be there for those that can’t get into the 25,000 capacity arena. It will be a very exciting evening! Make America Great Again!",Donald Trump,46,2019-06
Republican,"....long before they get to our Southern Border. Guatemala is getting ready to sign a Safe-Third Agreement. The only ones who won’t do anything are the Democrats in Congress. They must vote to get rid of the loopholes, and fix asylum! If so, Border Crisis will end quickly!",Donald Trump,48,2019-06
Republican,"Next week ICE will begin the process of removing the millions of illegal aliens who have illicitly found their way into the United States. They will be removed as fast as they come in. Mexico, using their strong immigration laws, is doing a very good job of stopping people.......",Donald Trump,49,2019-06
Republican,".@FoxNews Polls are always bad for me. They were against Crooked Hillary also. Something weird going on at Fox. Our polls show us leading in all 17 Swing States. For the record, I didn’t spend 30 hours with @abcnews, but rather a tiny fraction of that. More Fake News  @BretBaier",Donald Trump,50,2019-06
Republican,"One size doesn’t fit all - I support West Virginia Schools. Keep up the great work, @WVGovernor Big Jim Justice -  I am with you! https://t.co/EomFLcBjlz",Donald Trump,26,2019-06
Republican,“Iran to defy Uranium Stockpile Limits”,Donald Trump,6,2019-06
Republican,"Only Fake Polls show us behind the Motley Crew. We are looking really good, but it is far too early to be focused on that. Much work to do! MAKE AMERICA GREAT AGAIN!",Donald Trump,33,2019-06
Republican,"Big Rally tomorrow night in Orlando, Florida, looks to be setting records. We are building large movie screens outside to take care of everybody. Over 100,000 requests. Our Country is doing great, far beyond what the haters &amp; losers thought possible - and it will only get better!",Donald Trump,48,2019-06
Republican,"Thank you Mr. Prime Minister, a great honor! https://t.co/ozLz84g3i0",Donald Trump,9,2019-06
Republican,"Congratulations to Gary Woodland in winning the United States Open Golf Championship. Fantastic playing, great heart - there will be more in Gary’s future!",Donald Trump,24,2019-06
Republican,"Rep. Alexandria Ocasio-Cortez. “I think we have a very real risk of losing the Presidency to Donald Trump.” I agree, and that is the only reason they play the impeach card, which cannot be legally used!",Donald Trump,36,2019-06
Republican,Almost 70% in new Poll say don’t impeach. So ridiculous to even be talking about this subject when all of the crimes were committed by the other side. They can’t win the election fairly!,Donald Trump,34,2019-06
Republican,"......If Republicans ever did that to the Democrats, there would be all hell to pay. It would be a scandal like no other!",Donald Trump,23,2019-06
Republican,"When will the Fake News Media start asking Democrats if they are OK with the hiring of Christopher Steele, a foreign agent, paid for by Crooked Hillary and the DNC, to dig up “dirt” and write a phony Dossier against the Presidential Candidate of the opposing party.........",Donald Trump,47,2019-06
Republican,Thank you PM @Netanyahu and the State of Israel for this great honor!🇺🇸🇮🇱 https://t.co/OUcf6s98UX,Donald Trump,14,2019-06
Republican,https://t.co/9T50NuGW28,Donald Trump,1,2019-06
Republican,"Happy Father’s Day to all, including my worst and most vicious critics, of which there are fewer and fewer. This is a FANTASTIC time to be an American! KEEP AMERICA GREAT!",Donald Trump,31,2019-06
Republican,".....news is that at the end of 6 years, after America has been made GREAT again and I leave the beautiful White House (do you think the people would demand that I stay longer? KEEP AMERICA GREAT), both of these horrible papers will quickly go out of business &amp; be forever gone!",Donald Trump,52,2019-06
Republican,"A poll should be done on which is the more dishonest and deceitful newspaper, the Failing New York Times or the Amazon (lobbyist) Washington Post! They are both a disgrace to our Country, the Enemy of the People, but I just can’t seem to figure out which is worse? The good.....",Donald Trump,51,2019-06
Republican,.....saying enough. Democrat voters want to hear the politicians talking about issues. This is a huge distraction and will only help Donald Trump get elected.” @JedediahBila  “Greatest President since Ronald Reagan” said a counter-protester. LehighValleyLive,Donald Trump,35,2019-06
Republican,Yesterday was the Radical Left Democrats big Impeachment day. They worked so hard to make it something really big and special but had one problem - almost nobody showed up. “The Media admits low turnout for anti-Trump rallies.” @FoxNews  “All around the Country people are.......,Donald Trump,45,2019-06
Republican,Congratulations to great guy Pete Hegseth and wonderful Jenny Cunningham on their engagement. They will have a fantastic life together! @foxandfriends,Donald Trump,21,2019-06
Republican,"....More and more states want to do this but their governors and leaders don’t have the courage to do so. The politics will soon mandate, however, because people from California, &amp; all over the land, are demanding that Sanctuary Cities be GONE. No illegals, Drugs or Trafficking!",Donald Trump,47,2019-06
Republican,"Florida Governor Ron DeSantis just signed Bill banning Sanctuary Cities in State, &amp; forcing all law enforcement agencies to cooperate with Federal Immigration authorities. Bill prohibits local Gov’t from enacting Sanctuary policies that protect undocumented immigrants...@FoxNews",Donald Trump,36,2019-06
Republican,".....ALSO, NOT TRUE! Anything goes with our Corrupt News Media today. They will do, or say, whatever it takes, with not even the slightest thought of consequence! These are true cowards and without doubt, THE ENEMY OF THE PEOPLE!",Donald Trump,39,2019-06
Republican,"Do you believe that the Failing New York Times just did a story stating that the United States is substantially increasing Cyber Attacks on Russia. This is a virtual act of Treason by a once great paper so desperate for a story, any story, even if bad for our Country.....",Donald Trump,50,2019-06
Republican,".....the first 2 1/2 years of his Presidency, including the fact that we have one of the best Economies in the history of our Country. It is called Earned Media. In any event, enjoy the show!",Donald Trump,36,2019-06
Republican,"....misleading in that I personally spent only a small fraction of that time doing interviews. I do have a few other things to do, you know!). Think I will do many more Network Interviews, as I did in 2016, in order to get the word out that no President has done what I have in...",Donald Trump,55,2019-06
Republican,"I enjoyed my interview with @GStephanopoulos on @ABC. So funny to watch the Fake News Media try to dissect &amp; distort every word in as negative a way as possible. It will be aired on Sunday night at 8:00 P.M., and is called, “President Trump: 30 Hours” (which is somewhat....",Donald Trump,50,2019-06
Republican,He is a national disgrace who is destroying the City of London! https://t.co/l3qcUS17jh,Donald Trump,13,2019-06
Republican,The Corrupt News Media is totally out of control - they have given up and don’t even care anymore. Mainstream Media has ZERO CREDIBILITY - TOTAL LOSERS!,Donald Trump,27,2019-06
Republican,https://t.co/jlmmOCxk9H,Donald Trump,1,2019-06
Republican,LONDON needs a new mayor ASAP. Khan is a disaster - will only get worse! https://t.co/n7qKI3BbD2,Donald Trump,16,2019-06
Republican,Thank you Steve &amp; family! https://t.co/1lgfJjHRfH,Donald Trump,6,2019-06
Republican,"The Trump Economy is setting records, and has a long way up to go....However, if anyone but me takes over in 2020 (I know the competition very well), there will be a Market Crash the likes of which has not been seen before! KEEP AMERICA GREAT",Donald Trump,46,2019-06
Republican,“President Trump to launch 2020 Campaign in Florida!”  @foxandfriends  Tuesday will be a Big Crowd and Big Day!,Donald Trump,18,2019-06
Republican,All in for Senator Steve Daines as he proposes an Amendment for a strong BAN on burning our American Flag. A no brainer!,Donald Trump,23,2019-06
Republican,"Despite the Greatest Presidential Harassment of all time by people that are very dishonest and want to destroy our Country, we are doing great in the Polls, even better than in 2016, and will be packed at the Tuesday Announcement Rally in Orlando, Florida. KEEP AMERICA GREAT!",Donald Trump,47,2019-06
Republican,"“With over a 50% Approval Rating at this point in his Presidency, analysts believe re-election in 2020 looks (very) promising!” @OANN  Hey, we have accomplished more than any President in the first 2 1/2 years, WHY NOT?",Donald Trump,37,2019-06
Republican,“The latest Polls find 51% of Americans approve of President Trump’s Job Performance. Last month a Democrat Pollster said President Trump’s approval rating has been the most steady of any President in history!” @OANN,Donald Trump,34,2019-06
Republican,"....While Pennsylvania is BOOMING, I don’t want there to be even a little glitch in Coatesville – every job counts. I want Lockhead to BOOM along with it!",Donald Trump,28,2019-06
Republican,"Just spoke to Marillyn Hewson, CEO of @LockheedMartin, about continuing operations for the @Sikorsky in Coatesville, Pennsylvania. She will be taking it under advisement and will be  making a decision soon....",Donald Trump,31,2019-06
Republican,Thank you @senatemajldr Mitch McConnell for understanding the Democrats game of not playing it straight on the ridiculous Witch Hunt Hoax in the Senate. Cryin’ Chuck will never stop. Did Senator @MarkWarner ever report speaking to a Russian!?,Donald Trump,38,2019-06
Republican,Thank you Senator @MarshaBlackburn for fighting obstructionist Democrats led by Cryin' Chuck Schumer. Democrats continue to look for a do-over on the Mueller Report and will stop at nothing to distract the American people from the great accomplishments of this Administration!,Donald Trump,41,2019-06
Republican,The dishonest media will NEVER keep us from accomplishing our objectives on behalf of our GREAT AMERICAN PEOPLE! #MAGA https://t.co/e36YM4QCEx,Donald Trump,20,2019-06
Republican,"Announcing great, expanded HRAs—big win for small employers and workers. This is a fantastic plan! My Administration has worked very hard on creating more affordable health coverage. https://t.co/DQbUfGJc1I",Donald Trump,28,2019-06
Republican,"The Radical Left Dems are working hard, but THE PEOPLE are much smarter. Working hard, thank you! https://t.co/KDHH5jYbGV",Donald Trump,18,2019-06
Republican,I will be interviewed on @foxandfriends at 8:00 A.M. Enjoy! @FoxNews,Donald Trump,11,2019-06
