Political Affiliation,tweet,Politician,Word Count,created_time
Republican,"1. Hamas controls Gaza.
2. Hamas is firing rockets at civilians in Israel. 3. @IlhanMN is defending Hamas. Real question is how many times will @IlhanMN rush to the defense of terrorists? https://t.co/mrKQBz1TDa",Liz Cheney,33,2019-05
Republican,Allowing Huawei to build UK 5G network would be indefensible &amp; dangerous and put at risk crucial American/UK intelligence cooperation. @UKinUSA https://t.co/T55sqtqBa3,Liz Cheney,22,2019-05
Republican,If you read only one thing today: “And I remember shouting the words “Am Yisrael Chai! The people of Israel live!” I have said that line hundreds of times in my life. But I have never felt the truth of it more than I did then.” https://t.co/c85cQMXLrF via ⁦@nytopinion⁩,Liz Cheney,49,2019-04
Republican,This afternoon on the way to Laramie. Abraham Lincoln + highest point on I-80 + that sky #ThatsWyo https://t.co/7cHVpbaulq,Liz Cheney,19,2019-04
Republican,Coming soon: ⁦@KamalaHarris⁩ and ⁦@BernieSanders⁩ launch their “Absentee ballots for al Qaeda” program. https://t.co/Cf99OGo9zN,Liz Cheney,14,2019-04
Republican,"Jesus said to her, “I am the resurrection and the life.Whoever believes in me, though he die, yet shall he live, and everyone who lives and believes in me shall never die.”  John 11:25-26

The Bells of Notre Dame Easter 2018 https://t.co/VqFeHIY1S6",Liz Cheney,42,2019-04
Republican,What @BernieSanders really thinks: Listen to him praise Castro and Maduro. https://t.co/XWIHVM8R9x,Liz Cheney,12,2019-04
Republican,#SpringTime in the Rockies https://t.co/tjd1BLAyWr,Liz Cheney,5,2019-04
Republican,Must read for ⁦@BernieSanders⁩ and our #socialistsquad ⁦@AOC⁩ ⁦@IlhanMN⁩ ⁦@RashidaTlaib⁩ ⁦(Hey Gals - I know @AOC said she’s off social media so maybe one of you can print this for her.)  ⁦Thank you @EnriquePadron01⁩  https://t.co/x6OZQwo7pg,Liz Cheney,35,2019-04
Republican,"Must read by ⁦@BrianBonerWYO⁩: US should stay the course in the war on terror, Cheney’s 'Ensuring a Secure Afghanistan Act' a good start | Wyoming News | https://t.co/d6q7Lv5yOA https://t.co/33RzoXepRy",Liz Cheney,29,2019-04
Republican,#socialism https://t.co/F9fmSkAaJn,Liz Cheney,2,2019-04
Republican,Never Forget https://t.co/awpD3h9dyb,Liz Cheney,3,2019-04
Republican,"There is no context in which @IlhanMN description of 9/11 as “some people did something” is anything but disgraceful. Defending her is shameful, especially for a representative from NY. https://t.co/15jGij29Ya",Liz Cheney,30,2019-04
Republican,That didn’t take long. ⁦⁦@SpeakerPelosi⁩ “guarantees” Dems will win in 2020 before single vote is cast. Socialists have never been big on actually letting people vote. Looking forward to proving America will never be a Socialist country. #BringIt https://t.co/8yUXPCdpR1,Liz Cheney,39,2019-04
Republican,"Great to spend time this week with ⁦@NMalliotakis⁩, a great GOP candidate for Congress running in NY-11. #CowgirlUp https://t.co/PM7Fs3TGv5",Liz Cheney,19,2019-04
Republican,"Hey @AOC, I know you’re busy so I thought this short video would be helpful to introduce you to the basics of the Constitution.  If you’re still trying to figure out how a bill becomes a law, they have a great video on that, too. https://t.co/aTBmCpIUqY https://t.co/MIrvtJevBI",Liz Cheney,47,2019-04
Republican,"We knew the Democrats let dead people vote. According to @AOC, they can run for President, too. https://t.co/69VBYIDtGT",Liz Cheney,18,2019-03
Republican,"Last night it was an honor to watch the best VP ever receive the Order of the Rising Sun, the highest award Japan bestows. ⁦@JapanEmbDC⁩ https://t.co/UrHwED8m1p",Liz Cheney,26,2019-03
Republican,A follow up question for @BetoORourke: how old would a baby have to be for you to oppose killing it? Refusing to give medical care to a baby born alive is infanticide. https://t.co/wVz3Eu9295,Liz Cheney,33,2019-03
Republican,He’s at it again - @BernieSanders and his #BlameAmericaFirst love of communism https://t.co/EJsKIgwJyR,Liz Cheney,13,2019-03
Republican,"U.S. should not grant any more waivers for Iran to sell oil. Iran uses sales to fund terrorism, missiles and nukes. “U.S. Officials Say the Oil Market Can Withstand No Iranian Exports This Year.” https://t.co/eQFMn5ZFGr",Liz Cheney,35,2019-03
Republican,The horrific mosque attacks in New Zealand were acts of terror. We stand with the people of New Zealand to ensure justice will be done and this evil will not prevail.,Liz Cheney,31,2019-03
Republican,Desperate Venezuelans swarm sewage drains in search of water | Reuters.  #Socialism  https://t.co/kPPPnuJby6,Liz Cheney,13,2019-03
Republican,Here’s the outrage: your party put a sham resolution on the floor designed to protect the anti-Semitic hate and bigotry of @IlhanMN. https://t.co/czw0GqA8jO,Liz Cheney,23,2019-03
Republican,"Yes, @SpeakerPelosi a picture is worth 1000 words. Pretending to condemn @IlhanMN’s anti-semitism while embracing her on this cover &amp; claiming she embodies “millions of dreams to women &amp; girls across America” is disgraceful and immoral. #NeverAgain. https://t.co/bvKkXgVF9z",Liz Cheney,38,2019-03
Republican,If you aren’t following @ReaganBattalion you are missing an amazing treasure trove of @BernieSanders describing his enduring love of Communism through the years. https://t.co/VWFry6SgUx,Liz Cheney,24,2019-02
Republican,Congratulations to the UWYO Rodeo Team for putting on an amazing 2019 Bucking Horse Gala. Special thanks to Coach Beau Clark &amp; Speaker Jason Miller (2007 World Champion Steer Wrestler). Loved being there with the world’s best rodeo grandpa.  #theworldneedsmorecowboys https://t.co/3WCGm9I6E9,Liz Cheney,41,2019-02
Republican,"Cheney Delivers Remarks At ⁦@CAGOP⁩ Convention; Blasts Harris And Democrats For Agenda That Is ""For The Government"" - Liz Cheney for U.S. Congress | https://t.co/OUnXZqNtPw https://t.co/MCFeWo8b1V",Liz Cheney,26,2019-02
Republican,Hey @Facebook are you really now censoring reporting on public congressional hearings?  Will this be your approach for all Green New Deal related hearings or just when Republicans ask tough questions? https://t.co/DoE21AE3Sq,Liz Cheney,32,2019-02
Republican,Hey ⁦@CoryBooker⁩ I support PETA - People Eating Tasty Animals. ⁦@BeefUSA⁩ #WyomingBeefCountry https://t.co/G7Tx061x8F,Liz Cheney,13,2019-02
Republican,Anyone who is truly “for the people” knows it’s better if the people get to keep more of what they earn instead of the government taking the people’s money and maybe refunding some of it back later. https://t.co/jfUgn6OunE,Liz Cheney,38,2019-02
Republican,House Democrat leaders should condemn this anti-Semitism and immediately remove ⁦@IlhanMN⁩ from the House Foreign Affairs Committee https://t.co/IYAoXEGtld,Liz Cheney,18,2019-02
Republican,"Democrats’ agenda = No God, no 2nd Amendment, no protection for babies, no free speech, no freedom of religion, no planes, no cars, no cows, &amp; now...no Homeland Security Dept.   Rep. Omar Wants To Defund Homeland Security Department - The Daily Caller https://t.co/cbiLdZGCcG",Liz Cheney,43,2019-02
Republican,"Things my Democrat women colleagues wouldn’t clap for at #StateOfTheUnion2019 tonight: America, freedom, free enterprise, law enforcement heroes, record low unemployment for women &amp; minorities, the right of babies to live.   Things they did clap for: themselves.",Liz Cheney,37,2019-02
Republican,"Democrat leaders, including @SpeakerPelosi and @LeaderHoyer, are sanctioning this with their silence.  

Far-Left Democrats Are Normalizing Anti-Semitism In Democratic Party | Daily Wire https://t.co/qsgCVr2nvL",Liz Cheney,24,2019-02
Republican,“We go there so they don’t come here. It’s that simple. Hold the line.” US withdrawal from Syria is not victory and will leave us less safe. https://t.co/55WAQy0xRS,Liz Cheney,28,2019-02
Republican,My colleague @RepLeeZeldin received this vile hate-filled message. When will @SpeakerPelosi @LeaderHoyer @RepJeffries &amp;  the rest of the Dem leadership stop enabling the anti-Semitic views of @IlhanMN @RashidaTlaib &amp; other Dems who perpetuate this poisonous garbage? https://t.co/nif6AD0vy8,Liz Cheney,37,2019-02
Republican,"This week Dems tried to remove God from witness oaths, advocated killing babies after they’re born, voted to give sexual predators a taxpayer funded pay raise, &amp; attempted to give fed govt massive power over all Americans’ free speech. And that was all before Friday.",Liz Cheney,45,2019-02
Republican,This is today’s Democrat Party: The Governor of Virginia describing and defending the murder of a baby. https://t.co/bg8VwutXqX,Liz Cheney,18,2019-01
Republican,Congratulations @USNavy on the commissioning of America’s newest Zumwalt class destroyer #USSMichaelMonsoor named for a true American hero. https://t.co/CVXGh4gAUH,Liz Cheney,19,2019-01
Republican,Elliott Abrams is a terrific choice by @SecPompeo to lead US efforts to support freedom for the people of Venezuela. U.S. policy will benefit greatly from Elliott’s leadership and service.,Liz Cheney,30,2019-01
Republican,"So proud to spend time with America’s youngest female mayor ⁦@tarapcampbell⁩, mayor of Yorba Linda, CA - one of our up and coming GOP leaders. https://t.co/q0sk5XYlz1",Liz Cheney,26,2019-01
Republican,The deadly attack in Syria today resulting in the deaths of US servicemembers is a tragic reminder that ISIS is not defeated. Retreat from Syria would be a grave strategic mistake and would put American security and our allies at risk.,Liz Cheney,41,2019-01
Republican,"This may make it difficult to take any future oath of office to “preserve, protect and defend the Constitution” Beto O’Rourke Wonders If The Constitution Still Works - The Daily Caller https://t.co/4JiMIfYwWz",Liz Cheney,32,2019-01
Republican,Democrats in Puerto Rico this weekend; partying with cast of Hamilton #Historyhasitseyesonyou https://t.co/WxiMOSM4pi,Liz Cheney,13,2019-01
Republican,These comments are abhorrent and racist and should have no place in our national discourse.    Steve King asks how terms 'white nationalist' and 'white supremacist' became offensive | TheHill https://t.co/yL23avpNFB,Liz Cheney,30,2019-01
Republican,Maybe they should have tried dancing https://t.co/2vBXAjPOcJ,Liz Cheney,7,2019-01
Republican,"Satan probably inspired him to do this, too.  Christian Bale arrested for 'assault on mother and sister'| The Independent.   https://t.co/kesnNno9Zv",Liz Cheney,20,2019-01
Republican,Honored to speak today to our GOP state legislators in Cheyenne.  Looking forward to tomorrow when our statewide elected officials and our new Governor Mark Gordon will be sworn in. https://t.co/ghTnwv31nv,Liz Cheney,31,2019-01
Republican,"Yes, @SenSanders, son of Eli Sanders, socialism is a fraud. It steals power from the people &amp; gives it to the government, crushes human freedom &amp; initiative &amp; devastates economies (ask the Venezuelans). BTW - Your Dick Cheney history is as defective as your economic policy. 🇺🇸 https://t.co/8xjOVE3Tpu",Liz Cheney,48,2019-01
Republican,Liz Cheney Slams Pelosi for 'Powerful Women' Jab at Trump: 'Women Are Concerned About Nat'l Security' | Fox News Insider https://t.co/ugQ8xB1efz,Liz Cheney,21,2019-01
Republican,So proud to serve with these great Americans https://t.co/1vAhJW5VRB,Liz Cheney,9,2019-01
Republican,Good Morning &amp; Happy New Year - 2019 is off to an invigorating start https://t.co/SIpsziketD,Liz Cheney,15,2019-01
Republican,Best Christmas present of the year - getting all 5 kids to do this! https://t.co/kpFpTGiqiY,Liz Cheney,15,2018-12
Republican,"“For unto us a child is born, unto us a son is given, and the government shall be upon his shoulder; and his name shall be called Wonderful, Counselor, The Mighty God, The Everlasting Father, The Prince of Peace!”

Merry Christmas from our family to yours https://t.co/wlR0prZwsP",Liz Cheney,47,2018-12
Republican,Must Read: “Trump’s abrupt decision” has already led to “a revitalized terrorist adversary.” American withdrawal from Syria is a betrayal of our allies and a victory for our enemies.  https://t.co/UNJKvuafVB,Liz Cheney,30,2018-12
Republican,"Withdrawing US forces from Afghanistan would be a strategic error of historic proportions, aiding America’s adversaries &amp; paving the way for terrorists to re-establish bases from which they can launch attacks against our nation.  https://t.co/HUYFHcpsan",Liz Cheney,35,2018-12
Republican,"ISIS is not defeated in Syria. Withdrawing US forces is a serious strategic error and does not serve U.S. security interests. American retreat will aid our adversaries, Russia and Iran, and hurt our allies, including Israel. https://t.co/E94KesUc5M",Liz Cheney,37,2018-12
Republican,When your kids tell you at 6:30 am they need to take two dozen cookies to school. Thank you 24-hr Safeway. #MerryChristmas2018 https://t.co/1lUoMWUEj1,Liz Cheney,23,2018-12
Republican,"From each according to her ability, to each according to her needs... https://t.co/uxLPipqwzi",Liz Cheney,13,2018-12
Republican,"This is a huge loss - @weeklystandard has been an unmatched source of smart, in-depth analysis, great writing, reporting, and journalism.  The fight for freedom, conservatism, &amp; American exceptionalism can’t afford to lose the voices of leaders like @stephenfhayes https://t.co/Ct07FwghLi",Liz Cheney,40,2018-12
Republican,Need some daughters back home. I’m outnumbered and they don’t want to see any of the movies I do. https://t.co/HoAx5dLETb,Liz Cheney,20,2018-12
Republican,"This morning from ⁦@Reagan_Library⁩ we remembered the life and legacy of President George H.W. Bush, a good and great man who lived a life of service to this nation. https://t.co/GIBtPHqTZc",Liz Cheney,30,2018-12
Republican,"Don’t Cut Military Spending, Mr. President - WSJ https://t.co/GoxOtH91PN",Liz Cheney,9,2018-12
Republican,"Happy Thanksgiving from our family to yours - grateful today and always for faith, family, and freedom; for the blessing of being Americans; and for the men and women in uniform who defend us all. #Thanksgiving2018",Liz Cheney,36,2018-11
Republican,When you just ate 24 dinner rolls and your family is mad and your stomach doesn’t feel so good either. #HappyThanksgiving2018 https://t.co/DUCRC3632h,Liz Cheney,22,2018-11
Republican,"“that we here highly resolve that these dead shall not have died in vain—that this nation, under God, shall have a new birth of freedom, and that government of the people, by the people, for the people, shall not perish from the earth."" November 19, 1863 #GettysburgAddress https://t.co/fld2MX6wO2",Liz Cheney,48,2018-11
Republican,"About to join @MariaBartiromo on @SundayFutures @FoxNews to discuss the 116th Congress, @realDonaldTrump economy and how the GOP can take back our majority. Be sure to tune in!",Liz Cheney,28,2018-11
Republican,Go @MiaBLove!!! https://t.co/owypI8KKen,Liz Cheney,3,2018-11
Republican,Welcome to the Democrat controlled House of Representatives: ⁦@ericswalwell⁩ warns gun owners that resistance is futile because 'the government has nukes https://t.co/jarWFYkXRr,Liz Cheney,22,2018-11
Republican,Sunrise at the Lincoln Memorial this morning. #GodBlessAmerica https://t.co/zx2xlISWCb,Liz Cheney,9,2018-11
Republican,Liz Cheney: 'New Energy' in Democratic Party 'Happens to Be Socialists' | Fox News Insider https://t.co/tYYRibeqWF,Liz Cheney,16,2018-11
Republican,"Thanks very much, @GOPChairwoman - ready to work every day to take back our majority and protect our pro-growth, pro-jobs, pro-national security agenda. https://t.co/TZoAToqXXp",Liz Cheney,24,2018-11
Republican,"Hey ⁦@maureendowd⁩ - long time no see! Guess this means you won’t be joining us for Thanksgiving Dinner.  Too bad, the “professional assassin” cooks a great turkey! https://t.co/hHKIRs8ZQ4",Liz Cheney,28,2018-11
Republican,Today we honor and remember all those who have worn the uniform of our nation. We are forever grateful for your service and sacrifice in the defense of the United States. #VeteransDay,Liz Cheney,32,2018-11
Republican,"Happy Birthday, @USMC! https://t.co/qU6yQOP8sg",Liz Cheney,4,2018-11
Republican,"Thank you, Wyoming! I’m honored by your support and pledge to continue fighting every day for our people, our values and our way of life.  https://t.co/MYPjwTbVS9",Liz Cheney,26,2018-11
Republican,So moving to see women placing their “I Voted” stickers on Susan B. Anthony’s grave.  Anthony dedicated her life to the cause of women’s suffrage but didn’t live to see the success of her efforts. Never forget how blessed we all are to have the right to choose our leaders. #Vote https://t.co/hvW8ve4X9r,Liz Cheney,52,2018-11
Republican,Election Day dawning in Laramie. We love our cowgirls in Wyoming. Time to #cowgirlup and get out to vote! #VoteRed #theworldneedsmorecowboys https://t.co/ZDJVaNUBgM,Liz Cheney,22,2018-11
Republican,"Phil and I voted today. Please be sure to get out to the polls, and make sure your friends and family do, too! https://t.co/a07B10Z7Os",Liz Cheney,24,2018-11
Republican,"Honored to be at Cowboys Against Cancer in Rock Springs last night. This amazing charity, led by its founder Margaret Parry, has raised millions for Sweetwater County cancer patients to receive treatment. Such a display of Wyoming commitment to communities and our neighbors. https://t.co/3yIVPADf3I",Liz Cheney,44,2018-11
Republican,"Thank God for men like @DanCrenshawTX who put their lives on the line for all of us, including the shameless idiots at NBC’s Saturday Night Live. https://t.co/JzjqDNUUIq",Liz Cheney,27,2018-11
Republican,"Thank you, @ChuckGrassley for ensuring those who lied in an attempt to destroy Justice Kavanaugh face the consequences. https://t.co/hIhNYGm55v",Liz Cheney,19,2018-11
Republican,"Thank you, @AprilPonnuru! https://t.co/GSu0z4yuQ7",Liz Cheney,4,2018-10
Republican,https://t.co/RH0FAi7CmW,Liz Cheney,1,2018-10
Republican,"Today, innocents were slaughtered because of their faith. Our dedication as Americans to fighting against horrific anti-Semitic hatred and violence must transcend politics. Our prayers are with the entire Tree of Life congregation, the victims and their families.",Liz Cheney,38,2018-10
Republican,"All colleges should try this - Western Civ course at @UofOklahoma rejects identity politics.”We offer these books to students as a part of their legacy...that by right belongs to them, no matter who they are or what they look like or where they come from.” https://t.co/RnXi0OR35b",Liz Cheney,46,2018-10
Republican,"Attempted violent attacks against American officials and the news media are a threat to our Republic. All Americans, regardless of political affiliation, should defend our ability to engage in vigorous political debate while rejecting political violence of any kind.",Liz Cheney,39,2018-10
Republican,.@SenWarren DNA test and explanations are the gift that keeps on giving. https://t.co/da7osy9WgV,Liz Cheney,13,2018-10
Republican,Great morning for UWYO Homecoming! Thanks to everyone who came out for parade and tailgate. #GoWyo https://t.co/auCxKfOhXI,Liz Cheney,17,2018-10
Republican,"If these reports are true, this is excellent news. In today’s world, the INF Treaty prevents the U.S. from adequately defending ourselves. The Russians cheat and the Chinese aren’t party to it. It is long past time to withdraw.  https://t.co/PmpEzRVxYM",Liz Cheney,40,2018-10
Republican,Thanks to ⁦@WyomingPBS⁩ and Central Wyoming College for hosting our U.S. House debate in Riverton last night. https://t.co/VeKhhheHj3,Liz Cheney,18,2018-10
Republican,"Thank you @NCWYGOP women for hosting @Mark_Gordon_WY, @SenJohnBarrasso, and me for lunch today.  Thanks for all you do for our party and state! https://t.co/G8Vi4I14A5",Liz Cheney,24,2018-10
Republican,Great turnout tonight in Spearfish for @DustyJohnson. Dusty will be a tremendous voice for South Dakota in the U.S. House. Be sure to vote Nov 6. (Special thanks to the Driskills for coming over from Devil’s Tower!) https://t.co/bniD3kUJX7,Liz Cheney,38,2018-10
Republican,Democrat Senate candidate Kyrsten Sinema promoted a terrorist lawyer who was convicted of aiding &amp; abetting terrorism against the US &amp; now Sinema’s lying about it. AZ needs a senator who will defend America. Vote ⁦@MarthaMcSally⁩ on November 6. https://t.co/7cUvPrZGuo,Liz Cheney,40,2018-10
Republican,"I was honored to join the Greater Wyoming Boy Scouts Council at their annual dinner in Casper last night. As a Girl Scout in Casper, I spent many wonderful days at Camp Sacajawea on Casper Mtn and it’s now my privilege to serve Wyoming in Congress with Eagle Scout @SenatorEnzi. https://t.co/gU4qNheRsz",Liz Cheney,51,2018-10
Republican,Natrona County GOP Women put on a terrific fundraiser last night for Wreaths Across America. Thanks to everyone who came out in the snowstorm to honor our veterans. https://t.co/6sAEFCUouG,Liz Cheney,29,2018-10
Republican,Last night in Riverton we honored the great Eli Bebout as he retires from an amazing career in public service to our state. Proud to be there with @SenatorEnzi @SenJohnBarrasso @GovMattMead and the best VP ever. https://t.co/nvdqZAN0rs,Liz Cheney,37,2018-10
Republican,Hey @Google - is this what your partners in Beijing told you to say? Or did you decide on your own that working for the Chinese government better reflects your “corporate values”? https://t.co/DSh78pVgaQ,Liz Cheney,33,2018-10
Republican,Justice Kavanaugh 🇺🇸 https://t.co/Zhlhfbe5pC,Liz Cheney,4,2018-10
Republican,Judge Kavanaugh’s confirmation is an important and historic moment for our nation. He will be a terrific Supreme Court Justice who is faithful to our Constitution and the rule of law. Grateful to @realDonaldTrump for nominating him and to US Senate for confirming him.,Liz Cheney,44,2018-10
Republican,"Thank you @SenatorCollins for your support for Judge Kavanaugh, and for an excellent, deeply thoughtful and responsible analysis. https://t.co/i4qKj4zY6Q",Liz Cheney,19,2018-10
Republican,"Kavanaugh in ⁦@WSJ⁩ tonight: “I revere the Constitution. I believe that an independent and impartial judiciary is essential to our constitutional republic.“
#ConfirmKavanaughNow  https://t.co/PoXc0FqpZW",Liz Cheney,24,2018-10
Republican,I’ll be on shortly with @marthamaccallum #thestory on @FoxNews to discuss Judge Kavanaugh. Tune in. #ConfimKavanaughNOW,Liz Cheney,16,2018-10
Republican,I will be on @foxandfriends shortly to discuss Judge Kavanaugh. Tune in. #ConfirmKavanaugh,Liz Cheney,13,2018-10
Republican,Early voting is open now. Be sure to go vote for all our great GOP candidates! https://t.co/Br4rVcoCqH,Liz Cheney,17,2018-10
Republican,Had a great visit to @Magpul_HQ in Cheyenne today. Privileged to help Dana Garcia put together PMAGs for our troops. https://t.co/aBCy2911W4,Liz Cheney,21,2018-10
Republican,Exactly right. https://t.co/qgUfbmXF5O,Liz Cheney,3,2018-09
Republican,"Loved being with UW College Republicans, ⁦@SenJohnBarrasso⁩ &amp; Bobbi and ⁦@Mark_Gordon_WY⁩ in Laramie today. #GoPokes https://t.co/DdqSDYay2n",Liz Cheney,16,2018-09
Republican,"As a mom of daughters and sons, I fear this, too. https://t.co/HMOZdCQuig",Liz Cheney,12,2018-09
Republican,.@mariashriver you do not speak for every woman. Millions of us know the real nightmare has been the shameful effort of Senate Democrats to destroy Judge Kavanaugh. https://t.co/19JI5w6oBI,Liz Cheney,28,2018-09
Republican,"Thank you @LindseyGrahamSC.
Finally.",Liz Cheney,4,2018-09
Republican,"Judge Kavanaugh ferociously defended his innocence, his family and our constitutional system. He was absolutely right to call the Dems out for their disgraceful behavior. @SenFeinstein and the other committee Dems should be ashamed. #ConfirmKavanaughNow",Liz Cheney,35,2018-09
Republican,Very proud of these great Ambassadors for Wyoming. Go Jennie! https://t.co/NMTBmMnMNR,Liz Cheney,11,2018-09
Republican,This morning in Laramie https://t.co/VjH5GEOUXf,Liz Cheney,5,2018-09
Republican,"Just when you thought @SenFeinstein had hit bottom in her conduct during these hearings, she finds a new low. This is a lie, a disgraceful denial of due process, and an abandonment of her constitutional duty by the ranking member of the Senate Judiciary Committee. https://t.co/obcWaYWOew",Liz Cheney,46,2018-09
Republican,"All of Ford's named witnesses of the party, both male and female, have now denied any recollection of attending such a party. https://t.co/coIsH11Ejd",Liz Cheney,23,2018-09
Republican,"Dems trying to delay process &amp; smear Kavanaugh because they don’t want another conservative on Supreme Court.Senate GOP should #CallTheVote #ConfirmKavanaughNow

Read More: Wyoming Congressional Delegation on Kavanaugh Controversy | https://t.co/aj4Y5QJUpA https://t.co/NzQKyA5ntk",Liz Cheney,32,2018-09
Republican,Ford’s lawyer’s ludicrous demands confirm this charade is not about the facts. It’s about preventing a conservative justice from getting on the Supreme Court. Senate Republicans  should put a stop to it now. #CallTheVote  https://t.co/NpbVkvi4kS,Liz Cheney,35,2018-09
Republican,Enough is enough. Dem tactic is smear and delay. This is a set-up. #HoldTheVote #ConfirmKavanaughNow  https://t.co/HNeOfIcUmX,Liz Cheney,16,2018-09
Republican,.@EWErickson is exactly right. https://t.co/qpZCno63UU,Liz Cheney,5,2018-09
Republican,"If Ford is unwilling to appear, the Judiciary Committee should vote Thursday, as originally planned, on Judge Kavanaugh’s nomination.   https://t.co/slqZxqrsBW",Liz Cheney,20,2018-09
Republican,"Judge Kavanaugh is a man of the highest integrity, honor and character - exactly the kind of jurist we need on the Supreme Court. The fact that Judiciary Committee Democrats refuse to participate in a call with him tells you all you need to know. They aren’t interested in facts. https://t.co/ZrUP2q3T2w",Liz Cheney,51,2018-09
Republican,@JeffreyGoldberg @nytimes Crazy idea - maybe a “journalism organization” should check their facts BEFORE they print the story.,Liz Cheney,18,2018-09
Republican,Basement arsenal this morning-they’re planning something big. https://t.co/yVSOC03aSM,Liz Cheney,8,2018-09
Republican,I want to be sure we’re all clear about something - @HillaryClinton is still lying. https://t.co/QR7p24xu4C,Liz Cheney,16,2018-09
Republican,Always remember. Never surrender. https://t.co/XXrbRUfKdG,Liz Cheney,5,2018-09
Republican,So true. https://t.co/VsJd02faJY,Liz Cheney,3,2018-09
Republican,#Rideforthebrand #CowgirlUp https://t.co/FlBWEiZ5CE,Liz Cheney,3,2018-09
Republican,Love this. Hope @USRepLong @auctnr1 is clearing his schedule to head over to Senate Kavanaugh hearings tomorrow. https://t.co/f5T5gihM1u,Liz Cheney,18,2018-09
Republican,"Thanks, Corey - I agree and always enjoy passing on the kind words to him. https://t.co/Fp4uqmbWTz",Liz Cheney,16,2018-09
Republican,"I will. Much appreciated! Thanks, Scott. https://t.co/TuDVeTZCa5",Liz Cheney,7,2018-09
Republican,"Thanks so much, Vickie - I will definitely pass along your kind words. https://t.co/fIxSXDuGNa",Liz Cheney,14,2018-09
